pair_id,year,session_id,t0_utc,t0_local,future_utc,future_local,requested_horizon_min,actual_horizon_min,horizon_error_min,track_temp_0_c,ambient_temp_0_c,thermal_gap_0_c,track_rate_0_c_per_min,rate_lookback_min,rate_source_utc,rate_source_track_c,rate_valid,future_track_temp_c,future_ambient_temp_c,delta_track_temp_c,delta_ambient_temp_c,source_row_0,source_row_future,solar_elevation_0_deg,future_solar_elevation_deg,delta_solar_elevation_deg,solar_elevation_mean_deg
2024_2024-05-18_day1_002_h90,2024,2024_2024-05-18_day1,2024-05-18 13:15:00+00:00,2024-05-18 13:15:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,90,90.0,0.0,26.11111111111111,17.77777777777778,8.333333333333332,0.0370370370370369,15.0,2024-05-18 13:00:00+00:00,25.555555555555557,True,34.44444444444444,22.22222222222222,8.333333333333332,4.444444444444443,464,468,30.20318288690835,47.330675574250094,17.127492687341743,38.76692923057922
2024_2024-05-18_day1_002_h120,2024,2024_2024-05-18_day1,2024-05-18 13:15:00+00:00,2024-05-18 13:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,120,120.0,0.0,26.11111111111111,17.77777777777778,8.333333333333332,0.0370370370370369,15.0,2024-05-18 13:00:00+00:00,25.555555555555557,True,36.666666666666664,23.88888888888889,10.555555555555554,6.111111111111111,464,470,30.20318288690835,52.79801890858572,22.594836021677366,41.500600897747034
2024_2024-05-18_day1_003_h15,2024,2024_2024-05-18_day1,2024-05-18 13:30:00+00:00,2024-05-18 13:30:00+00:00,2024-05-18 13:45:00+00:00,2024-05-18 13:45:00+00:00,15,15.0,0.0,27.22222222222222,18.333333333333332,8.88888888888889,0.074074074074074,15.0,2024-05-18 13:15:00+00:00,26.11111111111111,True,28.88888888888889,18.88888888888889,1.666666666666668,0.5555555555555571,465,466,33.08547946645394,35.96509910491365,2.879619638459708,34.5252892856838
2024_2024-05-18_day1_003_h30,2024,2024_2024-05-18_day1,2024-05-18 13:30:00+00:00,2024-05-18 13:30:00+00:00,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,30,30.0,0.0,27.22222222222222,18.333333333333332,8.88888888888889,0.074074074074074,15.0,2024-05-18 13:15:00+00:00,26.11111111111111,True,30.555555555555557,20.0,3.3333333333333357,1.666666666666668,465,467,33.08547946645394,38.83640968988987,5.75093022343593,35.960944578171905
2024_2024-05-18_day1_003_h90,2024,2024_2024-05-18_day1,2024-05-18 13:30:00+00:00,2024-05-18 13:30:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,90,90.0,0.0,27.22222222222222,18.333333333333332,8.88888888888889,0.074074074074074,15.0,2024-05-18 13:15:00+00:00,26.11111111111111,True,35.0,22.77777777777778,7.777777777777779,4.444444444444446,465,469,33.08547946645394,50.09202462065999,17.00654515420605,41.588752043556966
2024_2024-05-18_day1_003_h120,2024,2024_2024-05-18_day1,2024-05-18 13:30:00+00:00,2024-05-18 13:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,120,120.0,0.0,27.22222222222222,18.333333333333332,8.88888888888889,0.074074074074074,15.0,2024-05-18 13:15:00+00:00,26.11111111111111,True,37.22222222222222,24.444444444444443,10.0,6.111111111111111,465,471,33.08547946645394,55.43177735888444,22.3462978924305,44.25862841266919
2024_2024-05-18_day1_004_h15,2024,2024_2024-05-18_day1,2024-05-18 13:45:00+00:00,2024-05-18 13:45:00+00:00,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,15,15.0,0.0,28.88888888888889,18.88888888888889,10.0,0.1111111111111111,15.0,2024-05-18 13:30:00+00:00,27.22222222222222,True,30.555555555555557,20.0,1.666666666666668,1.1111111111111107,466,467,35.96509910491365,38.83640968988987,2.8713105849762215,37.400754397401755
2024_2024-05-18_day1_004_h60,2024,2024_2024-05-18_day1,2024-05-18 13:45:00+00:00,2024-05-18 13:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,60,60.0,0.0,28.88888888888889,18.88888888888889,10.0,0.1111111111111111,15.0,2024-05-18 13:30:00+00:00,27.22222222222222,True,34.44444444444444,22.22222222222222,5.555555555555554,3.333333333333332,466,468,35.96509910491365,47.330675574250094,11.365576469336446,41.64788733958187
2024_2024-05-18_day1_004_h90,2024,2024_2024-05-18_day1,2024-05-18 13:45:00+00:00,2024-05-18 13:45:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,90,90.0,0.0,28.88888888888889,18.88888888888889,10.0,0.1111111111111111,15.0,2024-05-18 13:30:00+00:00,27.22222222222222,True,36.666666666666664,23.88888888888889,7.777777777777775,5.0,466,470,35.96509910491365,52.79801890858572,16.83291980367207,44.38155900674968
2024_2024-05-18_day1_004_h120,2024,2024_2024-05-18_day1,2024-05-18 13:45:00+00:00,2024-05-18 13:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,120,120.0,0.0,28.88888888888889,18.88888888888889,10.0,0.1111111111111111,15.0,2024-05-18 13:30:00+00:00,27.22222222222222,True,37.77777777777778,23.88888888888889,8.88888888888889,5.0,466,472,35.96509910491365,57.9717991217185,22.00670001680485,46.96844911331607
2024_2024-05-18_day1_005_h60,2024,2024_2024-05-18_day1,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,60,60.0,0.0,30.555555555555557,20.0,10.555555555555555,0.1111111111111111,15.0,2024-05-18 13:45:00+00:00,28.88888888888889,True,35.0,22.77777777777778,4.444444444444443,2.7777777777777786,467,469,38.83640968988987,50.09202462065999,11.255614930770122,44.46421715527493
2024_2024-05-18_day1_005_h90,2024,2024_2024-05-18_day1,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,90,90.0,0.0,30.555555555555557,20.0,10.555555555555555,0.1111111111111111,15.0,2024-05-18 13:45:00+00:00,28.88888888888889,True,37.22222222222222,24.444444444444443,6.666666666666664,4.444444444444443,467,471,38.83640968988987,55.43177735888444,16.59536766899457,47.134093524387154
2024_2024-05-18_day1_005_h120,2024,2024_2024-05-18_day1,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,120,120.0,0.0,30.555555555555557,20.0,10.555555555555555,0.1111111111111111,15.0,2024-05-18 13:45:00+00:00,28.88888888888889,True,40.0,25.0,9.444444444444445,5.0,467,473,38.83640968988987,60.39049244177949,21.554082751889624,49.61345106583468
2024_2024-05-18_day1_006_h15,2024,2024_2024-05-18_day1,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,15,15.0,0.0,34.44444444444444,22.22222222222222,12.22222222222222,,,,,False,35.0,22.77777777777778,0.5555555555555571,0.5555555555555571,468,469,47.330675574250094,50.09202462065999,2.7613490464098973,48.71135009745504
2024_2024-05-18_day1_006_h30,2024,2024_2024-05-18_day1,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,30,30.0,0.0,34.44444444444444,22.22222222222222,12.22222222222222,,,,,False,36.666666666666664,23.88888888888889,2.2222222222222214,1.666666666666668,468,470,47.330675574250094,52.79801890858572,5.467343334335624,50.064347241417906
2024_2024-05-18_day1_006_h60,2024,2024_2024-05-18_day1,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,60,60.0,0.0,34.44444444444444,22.22222222222222,12.22222222222222,,,,,False,37.77777777777778,23.88888888888889,3.3333333333333357,1.666666666666668,468,472,47.330675574250094,57.9717991217185,10.641123547468403,52.65123734798429
2024_2024-05-18_day1_006_h90,2024,2024_2024-05-18_day1,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,90,90.0,0.0,34.44444444444444,22.22222222222222,12.22222222222222,,,,,False,38.888888888888886,25.0,4.444444444444443,2.7777777777777786,468,474,47.330675574250094,62.652428300793204,15.32175272654311,54.99155193752165
2024_2024-05-18_day1_006_h120,2024,2024_2024-05-18_day1,2024-05-18 14:45:00+00:00,2024-05-18 14:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,120,120.0,0.0,34.44444444444444,22.22222222222222,12.22222222222222,,,,,False,42.22222222222222,25.555555555555557,7.777777777777779,3.3333333333333357,468,476,47.330675574250094,66.51511942629462,19.184443852044524,56.922897500272356
2024_2024-05-18_day1_007_h15,2024,2024_2024-05-18_day1,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,15,15.0,0.0,35.0,22.77777777777778,12.22222222222222,0.0370370370370371,15.0,2024-05-18 14:45:00+00:00,34.44444444444444,True,36.666666666666664,23.88888888888889,1.6666666666666643,1.1111111111111107,469,470,50.09202462065999,52.79801890858572,2.7059942879257264,51.44502176462285
2024_2024-05-18_day1_007_h30,2024,2024_2024-05-18_day1,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,30,30.0,0.0,35.0,22.77777777777778,12.22222222222222,0.0370370370370371,15.0,2024-05-18 14:45:00+00:00,34.44444444444444,True,37.22222222222222,24.444444444444443,2.2222222222222214,1.6666666666666643,469,471,50.09202462065999,55.43177735888444,5.339752738224448,52.761900989772215
2024_2024-05-18_day1_007_h60,2024,2024_2024-05-18_day1,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,60,60.0,0.0,35.0,22.77777777777778,12.22222222222222,0.0370370370370371,15.0,2024-05-18 14:45:00+00:00,34.44444444444444,True,40.0,25.0,5.0,2.2222222222222214,469,473,50.09202462065999,60.39049244177949,10.298467821119502,55.24125853121974
2024_2024-05-18_day1_007_h90,2024,2024_2024-05-18_day1,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,90,90.0,0.0,35.0,22.77777777777778,12.22222222222222,0.0370370370370371,15.0,2024-05-18 14:45:00+00:00,34.44444444444444,True,40.55555555555556,25.555555555555557,5.555555555555557,2.7777777777777786,469,475,50.09202462065999,64.71256455168351,14.620539931023522,57.40229458617175
2024_2024-05-18_day1_007_h120,2024,2024_2024-05-18_day1,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,120,120.0,0.0,35.0,22.77777777777778,12.22222222222222,0.0370370370370371,15.0,2024-05-18 14:45:00+00:00,34.44444444444444,True,41.111111111111114,25.555555555555557,6.111111111111114,2.7777777777777786,469,477,50.09202462065999,67.99447873051099,17.902454109851,59.043251675585495
2024_2024-05-18_day1_008_h15,2024,2024_2024-05-18_day1,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,15,15.0,0.0,36.666666666666664,23.88888888888889,12.777777777777777,0.1111111111111109,15.0,2024-05-18 15:00:00+00:00,35.0,True,37.22222222222222,24.444444444444443,0.5555555555555571,0.5555555555555536,470,471,52.79801890858572,55.43177735888444,2.6337584502987212,54.11489813373508
2024_2024-05-18_day1_008_h30,2024,2024_2024-05-18_day1,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,30,30.0,0.0,36.666666666666664,23.88888888888889,12.777777777777777,0.1111111111111109,15.0,2024-05-18 15:00:00+00:00,35.0,True,37.77777777777778,23.88888888888889,1.1111111111111145,0.0,470,472,52.79801890858572,57.9717991217185,5.17378021313278,55.384909015152104
2024_2024-05-18_day1_008_h60,2024,2024_2024-05-18_day1,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,60,60.0,0.0,36.666666666666664,23.88888888888889,12.777777777777777,0.1111111111111109,15.0,2024-05-18 15:00:00+00:00,35.0,True,38.888888888888886,25.0,2.2222222222222214,1.1111111111111107,470,474,52.79801890858572,62.652428300793204,9.854409392207486,57.72522360468946
2024_2024-05-18_day1_008_h90,2024,2024_2024-05-18_day1,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,90,90.0,0.0,36.666666666666664,23.88888888888889,12.777777777777777,0.1111111111111109,15.0,2024-05-18 15:00:00+00:00,35.0,True,42.22222222222222,25.555555555555557,5.555555555555557,1.666666666666668,470,476,52.79801890858572,66.51511942629462,13.7171005177089,59.65656916744017
2024_2024-05-18_day1_008_h120,2024,2024_2024-05-18_day1,2024-05-18 15:15:00+00:00,2024-05-18 15:15:00+00:00,2024-05-18 17:15:00+00:00,2024-05-18 17:15:00+00:00,120,120.0,0.0,36.666666666666664,23.88888888888889,12.777777777777777,0.1111111111111109,15.0,2024-05-18 15:00:00+00:00,35.0,True,45.0,26.11111111111111,8.333333333333336,2.2222222222222214,470,478,52.79801890858572,69.08020118891976,16.28218228033404,60.93911004875274
2024_2024-05-18_day1_009_h15,2024,2024_2024-05-18_day1,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,15,15.0,0.0,37.22222222222222,24.444444444444443,12.77777777777778,0.0370370370370371,15.0,2024-05-18 15:15:00+00:00,36.666666666666664,True,37.77777777777778,23.88888888888889,0.5555555555555571,-0.5555555555555536,471,472,55.43177735888444,57.9717991217185,2.5400217628340584,56.70178824030147
2024_2024-05-18_day1_009_h30,2024,2024_2024-05-18_day1,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,30,30.0,0.0,37.22222222222222,24.444444444444443,12.77777777777778,0.0370370370370371,15.0,2024-05-18 15:15:00+00:00,36.666666666666664,True,40.0,25.0,2.7777777777777786,0.5555555555555571,471,473,55.43177735888444,60.39049244177949,4.958715082895054,57.911134900331966
2024_2024-05-18_day1_009_h60,2024,2024_2024-05-18_day1,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,60,60.0,0.0,37.22222222222222,24.444444444444443,12.77777777777778,0.0370370370370371,15.0,2024-05-18 15:15:00+00:00,36.666666666666664,True,40.55555555555556,25.555555555555557,3.3333333333333357,1.1111111111111145,471,475,55.43177735888444,64.71256455168351,9.280787192799075,60.07217095528398
2024_2024-05-18_day1_009_h90,2024,2024_2024-05-18_day1,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,90,90.0,0.0,37.22222222222222,24.444444444444443,12.77777777777778,0.0370370370370371,15.0,2024-05-18 15:15:00+00:00,36.666666666666664,True,41.111111111111114,25.555555555555557,3.888888888888893,1.1111111111111145,471,477,55.43177735888444,67.99447873051099,12.562701371626552,61.71312804469771
2024_2024-05-18_day1_009_h120,2024,2024_2024-05-18_day1,2024-05-18 15:30:00+00:00,2024-05-18 15:30:00+00:00,2024-05-18 17:30:00+00:00,2024-05-18 17:30:00+00:00,120,120.0,0.0,37.22222222222222,24.444444444444443,12.77777777777778,0.0370370370370371,15.0,2024-05-18 15:15:00+00:00,36.666666666666664,True,45.55555555555556,26.11111111111111,8.333333333333336,1.666666666666668,471,479,55.43177735888444,69.70776612318768,14.275988764303243,62.569771741036064
2024_2024-05-18_day1_010_h15,2024,2024_2024-05-18_day1,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,15,15.0,0.0,37.77777777777778,23.88888888888889,13.88888888888889,0.0370370370370371,15.0,2024-05-18 15:30:00+00:00,37.22222222222222,True,40.0,25.0,2.2222222222222214,1.1111111111111107,472,473,57.9717991217185,60.39049244177949,2.4186933200609957,59.181145781748995
2024_2024-05-18_day1_010_h30,2024,2024_2024-05-18_day1,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,30,30.0,0.0,37.77777777777778,23.88888888888889,13.88888888888889,0.0370370370370371,15.0,2024-05-18 15:30:00+00:00,37.22222222222222,True,38.888888888888886,25.0,1.1111111111111072,1.1111111111111107,472,474,57.9717991217185,62.652428300793204,4.680629179074707,60.31211371125585
2024_2024-05-18_day1_010_h60,2024,2024_2024-05-18_day1,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,60,60.0,0.0,37.77777777777778,23.88888888888889,13.88888888888889,0.0370370370370371,15.0,2024-05-18 15:30:00+00:00,37.22222222222222,True,42.22222222222222,25.555555555555557,4.444444444444443,1.666666666666668,472,476,57.9717991217185,66.51511942629462,8.54332030457612,62.243459274006554
2024_2024-05-18_day1_010_h90,2024,2024_2024-05-18_day1,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 17:15:00+00:00,2024-05-18 17:15:00+00:00,90,90.0,0.0,37.77777777777778,23.88888888888889,13.88888888888889,0.0370370370370371,15.0,2024-05-18 15:30:00+00:00,37.22222222222222,True,45.0,26.11111111111111,7.222222222222221,2.2222222222222214,472,478,57.9717991217185,69.08020118891976,11.108402067201261,63.526000155319124
2024_2024-05-18_day1_010_h120,2024,2024_2024-05-18_day1,2024-05-18 15:45:00+00:00,2024-05-18 15:45:00+00:00,2024-05-18 17:45:00+00:00,2024-05-18 17:45:00+00:00,120,120.0,0.0,37.77777777777778,23.88888888888889,13.88888888888889,0.0370370370370371,15.0,2024-05-18 15:30:00+00:00,37.22222222222222,True,45.55555555555556,26.11111111111111,7.777777777777779,2.2222222222222214,472,480,57.9717991217185,69.83368246206777,11.861883340349273,63.90274079189314
2024_2024-05-18_day1_011_h15,2024,2024_2024-05-18_day1,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,15,15.0,0.0,40.0,25.0,15.0,0.148148148148148,15.0,2024-05-18 15:45:00+00:00,37.77777777777778,True,38.888888888888886,25.0,-1.1111111111111145,0.0,473,474,60.39049244177949,62.652428300793204,2.261935859013711,61.52146037128635
2024_2024-05-18_day1_011_h30,2024,2024_2024-05-18_day1,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,30,30.0,0.0,40.0,25.0,15.0,0.148148148148148,15.0,2024-05-18 15:45:00+00:00,37.77777777777778,True,40.55555555555556,25.555555555555557,0.5555555555555571,0.5555555555555571,473,475,60.39049244177949,64.71256455168351,4.3220721099040205,62.55152849673151
2024_2024-05-18_day1_011_h60,2024,2024_2024-05-18_day1,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,60,60.0,0.0,40.0,25.0,15.0,0.148148148148148,15.0,2024-05-18 15:45:00+00:00,37.77777777777778,True,41.111111111111114,25.555555555555557,1.1111111111111145,0.5555555555555571,473,477,60.39049244177949,67.99447873051099,7.603986288731498,64.19248558614524
2024_2024-05-18_day1_011_h90,2024,2024_2024-05-18_day1,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 17:30:00+00:00,2024-05-18 17:30:00+00:00,90,90.0,0.0,40.0,25.0,15.0,0.148148148148148,15.0,2024-05-18 15:45:00+00:00,37.77777777777778,True,45.55555555555556,26.11111111111111,5.555555555555557,1.1111111111111107,473,479,60.39049244177949,69.70776612318768,9.317273681408189,65.04912928248359
2024_2024-05-18_day1_011_h120,2024,2024_2024-05-18_day1,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 18:00:00+00:00,2024-05-18 18:00:00+00:00,120,120.0,0.0,40.0,25.0,15.0,0.148148148148148,15.0,2024-05-18 15:45:00+00:00,37.77777777777778,True,45.0,26.666666666666668,5.0,1.666666666666668,473,481,60.39049244177949,69.44862293574316,9.058130493963667,64.91955768876133
2024_2024-05-18_day1_012_h15,2024,2024_2024-05-18_day1,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,15,15.0,0.0,38.888888888888886,25.0,13.888888888888886,-0.0740740740740742,15.0,2024-05-18 16:00:00+00:00,40.0,True,40.55555555555556,25.555555555555557,1.6666666666666714,0.5555555555555571,474,475,62.652428300793204,64.71256455168351,2.0601362508903094,63.68249642623836
2024_2024-05-18_day1_012_h30,2024,2024_2024-05-18_day1,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,30,30.0,0.0,38.888888888888886,25.0,13.888888888888886,-0.0740740740740742,15.0,2024-05-18 16:00:00+00:00,40.0,True,42.22222222222222,25.555555555555557,3.3333333333333357,0.5555555555555571,474,476,62.652428300793204,66.51511942629462,3.8626911255014136,64.58377386354391
2024_2024-05-18_day1_012_h60,2024,2024_2024-05-18_day1,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 17:15:00+00:00,2024-05-18 17:15:00+00:00,60,60.0,0.0,38.888888888888886,25.0,13.888888888888886,-0.0740740740740742,15.0,2024-05-18 16:00:00+00:00,40.0,True,45.0,26.11111111111111,6.111111111111114,1.1111111111111107,474,478,62.652428300793204,69.08020118891976,6.427772888126555,65.86631474485648
2024_2024-05-18_day1_012_h90,2024,2024_2024-05-18_day1,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 17:45:00+00:00,2024-05-18 17:45:00+00:00,90,90.0,0.0,38.888888888888886,25.0,13.888888888888886,-0.0740740740740742,15.0,2024-05-18 16:00:00+00:00,40.0,True,45.55555555555556,26.11111111111111,6.666666666666671,1.1111111111111107,474,480,62.652428300793204,69.83368246206777,7.181254161274566,66.24305538143048
2024_2024-05-18_day1_012_h120,2024,2024_2024-05-18_day1,2024-05-18 16:15:00+00:00,2024-05-18 16:15:00+00:00,2024-05-18 18:15:00+00:00,2024-05-18 18:15:00+00:00,120,120.0,0.0,38.888888888888886,25.0,13.888888888888886,-0.0740740740740742,15.0,2024-05-18 16:00:00+00:00,40.0,True,47.22222222222222,26.11111111111111,8.333333333333336,1.1111111111111107,474,482,62.652428300793204,68.58055744693903,5.928129146145821,65.61649287386612
2024_2024-05-18_day1_013_h15,2024,2024_2024-05-18_day1,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,15,15.0,0.0,40.55555555555556,25.555555555555557,15.0,0.1111111111111114,15.0,2024-05-18 16:15:00+00:00,38.888888888888886,True,42.22222222222222,25.555555555555557,1.6666666666666643,0.0,475,476,64.71256455168351,66.51511942629462,1.8025548746111042,65.61384198898907
2024_2024-05-18_day1_013_h30,2024,2024_2024-05-18_day1,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,30,30.0,0.0,40.55555555555556,25.555555555555557,15.0,0.1111111111111114,15.0,2024-05-18 16:15:00+00:00,38.888888888888886,True,41.111111111111114,25.555555555555557,0.5555555555555571,0.0,475,477,64.71256455168351,67.99447873051099,3.2819141788274777,66.35352164109725
2024_2024-05-18_day1_013_h60,2024,2024_2024-05-18_day1,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 17:30:00+00:00,2024-05-18 17:30:00+00:00,60,60.0,0.0,40.55555555555556,25.555555555555557,15.0,0.1111111111111114,15.0,2024-05-18 16:15:00+00:00,38.888888888888886,True,45.55555555555556,26.11111111111111,5.0,0.5555555555555536,475,479,64.71256455168351,69.70776612318768,4.995201571504168,67.2101653374356
2024_2024-05-18_day1_013_h90,2024,2024_2024-05-18_day1,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 18:00:00+00:00,2024-05-18 18:00:00+00:00,90,90.0,0.0,40.55555555555556,25.555555555555557,15.0,0.1111111111111114,15.0,2024-05-18 16:15:00+00:00,38.888888888888886,True,45.0,26.666666666666668,4.444444444444443,1.1111111111111107,475,481,64.71256455168351,69.44862293574316,4.736058384059646,67.08059374371334
2024_2024-05-18_day1_013_h120,2024,2024_2024-05-18_day1,2024-05-18 16:30:00+00:00,2024-05-18 16:30:00+00:00,2024-05-18 18:30:00+00:00,2024-05-18 18:30:00+00:00,120,120.0,0.0,40.55555555555556,25.555555555555557,15.0,0.1111111111111114,15.0,2024-05-18 16:15:00+00:00,38.888888888888886,True,48.888888888888886,26.666666666666668,8.333333333333329,1.1111111111111107,475,483,64.71256455168351,67.28570301514807,2.5731384634645593,65.9991337834158
2024_2024-05-18_day1_014_h15,2024,2024_2024-05-18_day1,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,15,15.0,0.0,42.22222222222222,25.555555555555557,16.666666666666664,0.1111111111111109,15.0,2024-05-18 16:30:00+00:00,40.55555555555556,True,41.111111111111114,25.555555555555557,-1.1111111111111072,0.0,476,477,66.51511942629462,67.99447873051099,1.4793593042163735,67.25479907840281
2024_2024-05-18_day1_014_h30,2024,2024_2024-05-18_day1,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 17:15:00+00:00,2024-05-18 17:15:00+00:00,30,30.0,0.0,42.22222222222222,25.555555555555557,16.666666666666664,0.1111111111111109,15.0,2024-05-18 16:30:00+00:00,40.55555555555556,True,45.0,26.11111111111111,2.7777777777777786,0.5555555555555536,476,478,66.51511942629462,69.08020118891976,2.565081762625141,67.79766030760719
2024_2024-05-18_day1_014_h60,2024,2024_2024-05-18_day1,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 17:45:00+00:00,2024-05-18 17:45:00+00:00,60,60.0,0.0,42.22222222222222,25.555555555555557,16.666666666666664,0.1111111111111109,15.0,2024-05-18 16:30:00+00:00,40.55555555555556,True,45.55555555555556,26.11111111111111,3.3333333333333357,0.5555555555555536,476,480,66.51511942629462,69.83368246206777,3.3185630357731526,68.1744009441812
2024_2024-05-18_day1_014_h90,2024,2024_2024-05-18_day1,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 18:15:00+00:00,2024-05-18 18:15:00+00:00,90,90.0,0.0,42.22222222222222,25.555555555555557,16.666666666666664,0.1111111111111109,15.0,2024-05-18 16:30:00+00:00,40.55555555555556,True,47.22222222222222,26.11111111111111,5.0,0.5555555555555536,476,482,66.51511942629462,68.58055744693903,2.0654380206444074,67.54783843661681
2024_2024-05-18_day1_014_h120,2024,2024_2024-05-18_day1,2024-05-18 16:45:00+00:00,2024-05-18 16:45:00+00:00,2024-05-18 18:45:00+00:00,2024-05-18 18:45:00+00:00,120,120.0,0.0,42.22222222222222,25.555555555555557,16.666666666666664,0.1111111111111109,15.0,2024-05-18 16:30:00+00:00,40.55555555555556,True,47.77777777777778,26.666666666666668,5.555555555555557,1.1111111111111107,476,484,66.51511942629462,65.63332536447749,-0.881794061817132,66.07422239538604
