pair_id,model,calibration,held_out_year,horizon_min,actual,predicted,lower80,upper80,lower90,upper90,calibration_n
2020_2020-08-15_day1_003_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,1.8130181131137424,-0.7732870702327519,4.0362211847377365,-1.229705385361274,4.384584757531644,117
2020_2020-08-15_day1_006_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,1.860154560308506,-0.7261506230379884,4.0833576319325005,-1.1825689381665105,4.431721204726408,117
2020_2020-08-15_day1_007_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,1.349423463296137,-1.2368817200503572,3.572626534920131,-1.6933000351788794,3.9209901077140383,117
2020_2020-08-15_day1_008_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,1.265133526965664,-1.3211716563808302,3.488336598589658,-1.7775899715093524,3.8367001713835656,117
2020_2020-08-15_day1_009_h30,M1_no_solar,horizon_specific,2020,30,2.7777777777777786,1.2229885588004306,-1.3633166245460637,3.4461916304244244,-1.8197349396745859,3.794555203218332,117
2020_2020-08-15_day1_010_h30,M1_no_solar,horizon_specific,2020,30,5.0,2.160160816494692,-0.4261443668518021,4.383363888118686,-0.8825626819803243,4.731727460912594,117
2020_2020-08-15_day1_011_h30,M1_no_solar,horizon_specific,2020,30,4.444444444444443,1.56513978315185,-1.0211654001946442,3.788342854775844,-1.4775837153231663,4.136706427569751,117
2020_2020-08-15_day1_012_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,0.3750977164661695,-2.2112074668803245,2.598300788090164,-2.667625782008847,2.9466643608840712,117
2020_2020-08-15_day1_013_h30,M1_no_solar,horizon_specific,2020,30,2.2222222222222214,0.2908077801356963,-2.295497403210798,2.51401085175969,-2.75191571833932,2.8623744245535976,117
2020_2020-08-15_day1_014_h30,M1_no_solar,horizon_specific,2020,30,1.6666666666666714,0.717248940817589,-1.8690562425289052,2.9404520124415834,-2.3254745576574276,3.288815585235491,117
2020_2020-08-15_day1_015_h30,M1_no_solar,horizon_specific,2020,30,1.6666666666666643,1.6544211985118535,-0.9318839848346407,3.877624270135848,-1.388302299963163,4.225987842929755,117
2020_2020-08-15_day1_016_h30,M1_no_solar,horizon_specific,2020,30,2.7777777777777786,1.143690101499488,-1.4426150818470063,3.366893173123482,-1.8990333969755284,3.7152567459173893,117
2020_2020-08-15_day1_017_h30,M1_no_solar,horizon_specific,2020,30,-1.6666666666666643,0.1222279074747503,-2.464077275871744,2.345430979098744,-2.9204955910002663,2.6937945518926516,117
2020_2020-08-15_day1_018_h30,M1_no_solar,horizon_specific,2020,30,-2.2222222222222214,-1.0256691910456974,-3.611974374392192,1.1975338805782967,-4.068392689520714,1.545897453372204,117
2020_2020-08-15_day1_019_h30,M1_no_solar,horizon_specific,2020,30,3.8888888888888857,-0.2620682850419089,-2.848373468388403,1.9611347865820852,-3.3047917835169254,2.3094983593759926,117
2020_2020-08-15_day1_020_h30,M1_no_solar,horizon_specific,2020,30,-0.5555555555555571,0.5908140363218821,-1.9954911470246122,2.814017107945876,-2.451909462153134,3.1623806807397834,117
2020_2020-08-15_day1_021_h30,M1_no_solar,horizon_specific,2020,30,-3.3333333333333286,-0.0884969333514327,-2.674802116697927,2.1347061382725614,-3.131220431826449,2.483069711066469,117
2020_2020-08-15_day1_022_h30,M1_no_solar,horizon_specific,2020,30,0.5555555555555571,-0.3463582213723823,-2.9326634047188764,1.8768448502516117,-3.3890817198473986,2.2252084230455194,117
2020_2020-08-15_day1_023_h30,M1_no_solar,horizon_specific,2020,30,2.7777777777777786,0.1643728756399864,-2.421932307706508,2.3875759472639806,-2.87835062283503,2.735939520057888,117
2020_2020-08-15_day1_024_h30,M1_no_solar,horizon_specific,2020,30,3.3333333333333286,1.6122762303466167,-0.9740289529998776,3.8354793019706106,-1.4304472681283997,4.183842874764518,117
2020_2020-08-15_day1_025_h30,M1_no_solar,horizon_specific,2020,30,1.1111111111111072,1.9965724228632724,-0.5897327604832219,4.2197754944872665,-1.046151075611744,4.568139067281174,117
2020_2020-08-15_day1_026_h30,M1_no_solar,horizon_specific,2020,30,-2.2222222222222214,-0.0463519651861961,-2.63265714853269,2.1768511064377982,-3.0890754636612123,2.5252146792317056,117
2020_2020-08-15_day1_027_h30,M1_no_solar,horizon_specific,2020,30,-2.2222222222222214,-0.9835242228804576,-3.569829406226952,1.2396788487435364,-4.026247721355474,1.5880424215374438,117
2020_2020-08-15_day1_028_h30,M1_no_solar,horizon_specific,2020,30,1.1111111111111145,-0.3885031895376156,-2.9748083728841097,1.8346998820863785,-3.431226688012632,2.183063454880286,117
2020_2020-08-15_day1_000_h60,M1_no_solar,horizon_specific,2020,60,3.333333333333332,6.201243465173899,2.4092232379409384,9.569226282532089,1.6773094378396065,10.666699101425216,104
2020_2020-08-15_day1_001_h60,M1_no_solar,horizon_specific,2020,60,3.8888888888888897,5.503710969027694,1.7116907417947336,8.871693786385885,0.9797769416934017,9.96916660527901,104
2020_2020-08-15_day1_006_h60,M1_no_solar,horizon_specific,2020,60,4.444444444444443,3.826248862967322,0.0342286357343613,7.194231680325513,-0.6976851643669706,8.291704499218639,104
2020_2020-08-15_day1_007_h60,M1_no_solar,horizon_specific,2020,60,5.0,3.1287163668211213,-0.6633038604118395,6.496699184179311,-1.3952176605131714,7.594172003072439,104
2020_2020-08-15_day1_008_h60,M1_no_solar,horizon_specific,2020,60,7.222222222222221,4.345612339129133,0.553592111896172,7.713595156487323,-0.17832168820515992,8.81106797538045,104
2020_2020-08-15_day1_009_h60,M1_no_solar,horizon_specific,2020,60,7.222222222222221,3.558995332990735,-0.23302489424222594,6.926978150348925,-0.9649386943435578,8.024450969242052,104
2020_2020-08-15_day1_010_h60,M1_no_solar,horizon_specific,2020,60,7.222222222222221,3.380826313006341,-0.41119391422661966,6.748809130364531,-1.1431077143279516,7.8462819492576585,104
2020_2020-08-15_day1_011_h60,M1_no_solar,horizon_specific,2020,60,6.666666666666664,2.5051247968757417,-1.286895430357219,5.873107614233932,-2.018809230458551,6.970580433127059,104
2020_2020-08-15_day1_012_h60,M1_no_solar,horizon_specific,2020,60,3.888888888888893,1.4512542607607497,-2.340765966472211,4.81923707811894,-3.0726797665735432,5.916709897012066,104
2020_2020-08-15_day1_013_h60,M1_no_solar,horizon_specific,2020,60,3.8888888888888857,2.668150233068764,-1.1238699941641968,6.036133050426955,-1.8557837942655286,7.133605869320081,104
2020_2020-08-15_day1_014_h60,M1_no_solar,horizon_specific,2020,60,4.44444444444445,2.489981213084371,-1.30203901414859,5.857964030442561,-2.033952814249922,6.955436849335688,104
2020_2020-08-15_day1_015_h60,M1_no_solar,horizon_specific,2020,60,0.0,2.311812193099976,-1.4802080341329846,5.679795010458166,-2.2121218342343165,6.777267829351294,104
2020_2020-08-15_day1_016_h60,M1_no_solar,horizon_specific,2020,60,0.5555555555555571,0.2192147046613661,-3.5728055225715947,3.5871975220195567,-4.304719322672927,4.684670340912683,104
2020_2020-08-15_day1_017_h60,M1_no_solar,horizon_specific,2020,60,2.2222222222222214,-0.4783177914848378,-4.270338018717799,2.8896650258733527,-5.002251818819131,3.987137844766479,104
2020_2020-08-15_day1_018_h60,M1_no_solar,horizon_specific,2020,60,-2.7777777777777786,-0.7455713214614303,-4.537591548694391,2.62241149589676,-5.2695053487957235,3.7198843147898866,104
2020_2020-08-15_day1_019_h60,M1_no_solar,horizon_specific,2020,60,0.5555555555555571,-0.2110642615082469,-4.003084488741208,3.1569185558499435,-4.734998288842539,4.25439137474307,104
2020_2020-08-15_day1_020_h60,M1_no_solar,horizon_specific,2020,60,0.0,0.1301301946691682,-3.6618900325637926,3.4981130120273587,-4.3938038326651245,4.595585830920485,104
2020_2020-08-15_day1_021_h60,M1_no_solar,horizon_specific,2020,60,-0.55555555555555,-0.2262078452996192,-4.01822807253258,3.1417749720585713,-4.750141872633912,4.239247790951698,104
2020_2020-08-15_day1_022_h60,M1_no_solar,horizon_specific,2020,60,3.8888888888888857,1.7033642069459678,-2.088656020286993,5.071347024304158,-2.820569820388325,6.1688198431972845,104
2020_2020-08-15_day1_023_h60,M1_no_solar,horizon_specific,2020,60,3.8888888888888857,3.098429199238373,-0.693591027994588,6.466412016596563,-1.42550482809592,7.56388483548969,104
2020_2020-08-15_day1_024_h60,M1_no_solar,horizon_specific,2020,60,1.1111111111111072,2.2227276831077782,-1.5692925441251826,5.590710500465969,-2.3012063442265145,6.688183319359095,104
2020_2020-08-15_day1_025_h60,M1_no_solar,horizon_specific,2020,60,-1.1111111111111145,1.2579416569849822,-2.5340785702479787,4.625924474343172,-3.2659923703493106,5.7233972932362995,104
2020_2020-08-15_day1_026_h60,M1_no_solar,horizon_specific,2020,60,-1.1111111111111072,-0.8346558314536225,-4.626676058686583,2.533326985904568,-5.358589858787916,3.6307998047976944,104
2020_2020-08-15_day1_004_h90,M1_no_solar,horizon_specific,2020,90,7.222222222222221,6.105712153502021,1.4268458202039662,9.762993529902722,0.6033226268996108,10.648387289057043,96
2020_2020-08-15_day1_005_h90,M1_no_solar,horizon_specific,2020,90,7.222222222222225,7.480512820428168,2.801646487130113,11.13779419682887,1.9781232938257576,12.02318795598319,96
2020_2020-08-15_day1_006_h90,M1_no_solar,horizon_specific,2020,90,9.444444444444445,7.323284927551104,2.6444185942530485,10.980566303951804,1.820895400948693,11.865960063106126,96
2020_2020-08-15_day1_007_h90,M1_no_solar,horizon_specific,2020,90,9.444444444444445,5.707161910242061,1.0282955769440063,9.364443286642762,0.2047723836396509,10.249837045797083,96
2020_2020-08-15_day1_008_h90,M1_no_solar,horizon_specific,2020,90,9.444444444444445,5.465839559859166,0.7869732265611109,9.123120936259866,-0.03654996674324451,10.008514695414188,96
2020_2020-08-15_day1_009_h90,M1_no_solar,horizon_specific,2020,90,9.444444444444445,4.537116876013198,-0.141749457284857,8.1943982524139,-0.9652726505892124,9.07979201156822,96
2020_2020-08-15_day1_010_h90,M1_no_solar,horizon_specific,2020,90,8.888888888888893,5.103856034284822,0.42498970098676647,8.761137410685523,-0.39853349231758894,9.646531169839843,96
2020_2020-08-15_day1_011_h90,M1_no_solar,horizon_specific,2020,90,8.333333333333329,5.67059519255645,0.9917288592583953,9.327876568957151,0.16820566595403985,10.213270328111472,96
2020_2020-08-15_day1_012_h90,M1_no_solar,horizon_specific,2020,90,6.666666666666671,3.5718274744816165,-1.1070388588164386,7.229108850882318,-1.930562052120794,8.114502610036638,96
2020_2020-08-15_day1_013_h90,M1_no_solar,horizon_specific,2020,90,2.2222222222222214,3.33050512409872,-1.3483612091993353,6.987786500499421,-2.1718844025036907,7.873180259653742,96
2020_2020-08-15_day1_014_h90,M1_no_solar,horizon_specific,2020,90,2.2222222222222285,1.4730597564067764,-3.2058065768912787,5.1303411328074775,-4.029329770195634,6.015734891961798,96
2020_2020-08-15_day1_015_h90,M1_no_solar,horizon_specific,2020,90,3.8888888888888857,2.0397989146784044,-2.6390674186196508,5.697080291079105,-3.462590611924006,6.582474050233426,96
2020_2020-08-15_day1_016_h90,M1_no_solar,horizon_specific,2020,90,0.0,1.2317374060238857,-3.4471289272741696,4.8890187824245865,-4.270652120578525,5.774412541578907,96
2020_2020-08-15_day1_017_h90,M1_no_solar,horizon_specific,2020,90,-1.1111111111111072,-0.384385611285162,-5.063251944583217,3.272895765115539,-5.886775137887573,4.158289524269859,96
2020_2020-08-15_day1_018_h90,M1_no_solar,horizon_specific,2020,90,-2.2222222222222214,-1.5544306455140315,-6.233296978812087,2.1028507308866695,-7.056820172116442,2.98824449004099,96
2020_2020-08-15_day1_019_h90,M1_no_solar,horizon_specific,2020,90,3.3333333333333357,-0.0224020857108193,-4.7012684190088745,3.6348792906898817,-5.52479161231323,4.520273049844202,96
2020_2020-08-15_day1_020_h90,M1_no_solar,horizon_specific,2020,90,3.3333333333333286,2.72719924814148,-1.9516670851565752,6.3844806245421815,-2.7751902784609306,7.269874383696502,96
2020_2020-08-15_day1_021_h90,M1_no_solar,horizon_specific,2020,90,0.5555555555555571,3.0526160560302085,-1.6262502772678467,6.7098974324309095,-2.449773470572202,7.59529119158523,96
2020_2020-08-15_day1_022_h90,M1_no_solar,horizon_specific,2020,90,1.6666666666666643,2.160460089869852,-2.518406243428203,5.817741466270553,-3.3419294367325585,6.703135225424873,96
2020_2020-08-15_day1_023_h90,M1_no_solar,horizon_specific,2020,90,1.6666666666666643,2.160460089869852,-2.518406243428203,5.817741466270553,-3.3419294367325585,6.703135225424873,96
2020_2020-08-15_day1_024_h90,M1_no_solar,horizon_specific,2020,90,2.2222222222222214,1.9191377394869609,-2.7597285938110945,5.576419115887662,-3.58325178711545,6.461812875041982,96
2020_2020-08-15_day1_002_h120,M1_no_solar,horizon_specific,2020,120,9.444444444444445,9.376276386553805,4.326064535531476,12.724994006820987,3.66853052540288,14.04587862271805,94
2020_2020-08-15_day1_003_h120,M1_no_solar,horizon_specific,2020,120,9.444444444444446,9.376276386553805,4.326064535531476,12.724994006820987,3.66853052540288,14.04587862271805,94
2020_2020-08-15_day1_004_h120,M1_no_solar,horizon_specific,2020,120,9.444444444444445,8.352710222861612,3.302498371839283,11.701427843128794,2.644964361710687,13.022312459025859,94
2020_2020-08-15_day1_005_h120,M1_no_solar,horizon_specific,2020,120,9.444444444444446,9.025590474534544,3.9753786235122153,12.374308094801727,3.3178446133836195,13.695192710698791,94
2020_2020-08-15_day1_006_h120,M1_no_solar,horizon_specific,2020,120,11.666666666666664,8.090428042483188,3.0402161914608588,11.43914566275037,2.382682181332263,12.760030278647434,94
2020_2020-08-15_day1_007_h120,M1_no_solar,horizon_specific,2020,120,11.666666666666664,6.2770863231116465,1.2268744720893174,9.625803943378829,0.5693404619607216,10.946688559275891,94
2020_2020-08-15_day1_008_h120,M1_no_solar,horizon_specific,2020,120,11.111111111111114,6.949966574784576,1.8997547237622472,10.29868419505176,1.2422207136336514,11.619568810948822,94
2020_2020-08-15_day1_009_h120,M1_no_solar,horizon_specific,2020,120,11.111111111111107,7.739742130463936,2.689530279441607,11.088459750731118,2.0319962693130114,12.409344366628183,94
2020_2020-08-15_day1_010_h120,M1_no_solar,horizon_specific,2020,120,11.666666666666671,7.505951522451098,2.455739671428769,10.85466914271828,1.7982056613001731,12.175553758615344,94
2020_2020-08-15_day1_011_h120,M1_no_solar,horizon_specific,2020,120,6.666666666666664,6.3654900547524855,1.3152782037301565,9.714207675019669,0.6577441936015607,11.035092290916731,94
2020_2020-08-15_day1_012_h120,M1_no_solar,horizon_specific,2020,120,4.44444444444445,2.2712253999837206,-2.7789864510386084,5.619943020250902,-3.436520461167204,6.940827636147967,94
2020_2020-08-15_day1_013_h120,M1_no_solar,horizon_specific,2020,120,6.111111111111107,2.9441056516566553,-2.106106199365674,6.2928232719238375,-2.7636402094942696,7.613707887820901,94
2020_2020-08-15_day1_014_h120,M1_no_solar,horizon_specific,2020,120,1.6666666666666714,2.7103150436438175,-2.3398968073785116,6.059032663910999,-2.9974308175071074,7.379917279808064,94
2020_2020-08-15_day1_015_h120,M1_no_solar,horizon_specific,2020,120,0.5555555555555571,2.4765244356309783,-2.5736874153913507,5.82524205589816,-3.2312214255199465,7.1461266717952245,94
2020_2020-08-15_day1_016_h120,M1_no_solar,horizon_specific,2020,120,0.5555555555555571,0.6631827162594366,-4.3870291347628925,4.011900336526619,-5.044563144891488,5.332784952423682,94
2020_2020-08-15_day1_017_h120,M1_no_solar,horizon_specific,2020,120,1.6666666666666714,-0.2434881434263358,-5.293699994448665,3.1052294768408464,-5.951234004577261,4.42611409273791,94
2020_2020-08-15_day1_018_h120,M1_no_solar,horizon_specific,2020,120,1.1111111111111072,1.2191676639259468,-3.8310441870963823,4.567885284193129,-4.488578197224978,5.8887699000901925,94
2020_2020-08-15_day1_019_h120,M1_no_solar,horizon_specific,2020,120,4.444444444444443,3.733881207336004,-1.316330643686325,7.082598827603187,-1.9738646538149207,8.40348344350025,94
2020_2020-08-15_day1_020_h120,M1_no_solar,horizon_specific,2020,120,1.1111111111111072,3.266299991310333,-1.783911859711996,6.615017611577516,-2.441445869840592,7.935902227474578,94
2020_2020-08-15_day1_021_h120,M1_no_solar,horizon_specific,2020,120,-1.6666666666666643,1.892047915598882,-3.158163935423447,5.240765535866064,-3.815697945552043,6.561650151763128,94
2020_2020-08-15_day1_022_h120,M1_no_solar,horizon_specific,2020,120,2.7777777777777786,1.6867488799516297,-3.3634629710706996,5.035466500218812,-4.020996981199295,6.356351116115875,94
2021_2021-05-22_day1_001_h15,M1_no_solar,pooled,2021,15,0.5555555555555536,1.2027871108801973,-2.0392336860805935,4.429098869392044,-3.5470052211681384,5.3281591324641475,532
2021_2021-05-22_day1_002_h15,M1_no_solar,pooled,2021,15,0.5555555555555571,1.2027871108802002,-2.039233686080591,4.429098869392048,-3.5470052211681358,5.32815913246415,532
2021_2021-05-22_day1_003_h15,M1_no_solar,pooled,2021,15,0.0,0.7745460321005392,-2.4674747648602517,4.000857790612387,-3.9752462999477967,4.899918053684489,532
2021_2021-05-22_day1_004_h15,M1_no_solar,pooled,2021,15,1.1111111111111107,1.2027871108801973,-2.0392336860805935,4.429098869392044,-3.5470052211681384,5.3281591324641475,532
2021_2021-05-22_day1_005_h15,M1_no_solar,pooled,2021,15,0.5555555555555536,1.1812416356112116,-2.060779161349579,4.40755339412306,-3.568550696437124,5.306613657195162,532
2021_2021-05-22_day1_007_h15,M1_no_solar,pooled,2021,15,1.6666666666666643,1.0950597345352575,-2.1469610624255333,4.3213714930471046,-3.654732597513078,5.220431756119208,532
2021_2021-05-22_day1_008_h15,M1_no_solar,pooled,2021,15,0.0,1.4802098627769391,-1.7618109341838517,4.706521621288786,-3.2695824692713966,5.605581884360889,532
2021_2021-05-22_day1_009_h15,M1_no_solar,pooled,2021,15,0.5555555555555571,0.6668186557555971,-2.5752021412051938,3.8931304142674446,-4.082973676292738,4.792190677339548,532
2021_2021-05-22_day1_010_h15,M1_no_solar,pooled,2021,15,1.1111111111111145,1.0735142592662663,-2.1685065376945243,4.299826017778114,-3.676278072782069,5.198886280850217,532
2021_2021-05-22_day1_011_h15,M1_no_solar,pooled,2021,15,0.55555555555555,0.6237277052176198,-2.618293091743171,3.850039463729467,-4.126064626830716,4.74909972680157,532
2021_2021-05-22_day1_012_h15,M1_no_solar,pooled,2021,15,1.6666666666666714,1.0304233087282924,-2.2115974882324982,4.25673506724014,-3.719369023320043,5.155795330312243,532
2021_2021-05-22_day1_013_h15,M1_no_solar,pooled,2021,15,0.0,0.5590912794106546,-2.682929517550136,3.785403037922502,-4.190701052637682,4.684463300994604,532
