pair_id,year,horizon_min,current_track_temp_c,current_ambient_temp_c,thermal_gap_0_c,delta_ambient_temp_c,solar_elevation_mean_deg,actual_delta_track_temp_c,model_expected_delta_track_temp_c,deterministic_physical_delta_speed_mph,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,mc_sd_mph,n_mc,track_model,track_uncertainty,coefficient_uncertainty,performance_uncertainty,ambient_input_semantic
2020_2020-08-15_day1_014_h15,2020,15,48.888888888888886,28.88888888888889,19.999999999999996,0.0,61.2186926460508,1.1111111111111145,0.20906548151267518,-0.008162091616851804,0.013678280145465044,-2.763465008470277e-15,-0.7192557102614833,0.7482817143185471,-1.1790936880993457,1.2208252343318422,0.49955,1.042348804030306,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_014_h30,2020,30,48.888888888888886,28.88888888888889,19.999999999999996,0.5555555555555536,61.76967534457363,1.6666666666666714,0.9665781730229863,0.07267953053656344,0.07843990693512436,0.07384342872497804,-0.64954736762339,0.8190585806596352,-1.1240590225016815,1.294567987637727,0.56315,1.0332346400017842,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_014_h60,2020,60,48.888888888888886,28.88888888888889,19.999999999999996,1.666666666666668,62.30205483843892,4.44444444444445,3.058349424958418,0.21184613274799485,0.20922440620555194,0.20557180992321009,-0.5336389956365831,0.9640485313298282,-1.0079828506085668,1.4255316131615932,0.667,1.0404786882481718,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_014_h90,2020,90,48.888888888888886,28.88888888888889,19.999999999999996,0.5555555555555536,62.010663155779625,2.2222222222222285,1.8433111756485094,0.03845113932070773,0.03773897114340564,0.03502603400932688,-0.7174614254127637,0.8207846503039316,-1.210793280158251,1.300282625960197,0.52725,1.0659254638122766,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_014_h120,2020,120,48.888888888888886,28.88888888888889,19.999999999999996,1.1111111111111107,60.94663149100832,1.6666666666666714,3.01951220856656,0.10294681772123059,0.1008241679536769,0.10175940968128566,-0.6542237221296092,0.8644125965185911,-1.1139006542937384,1.31644988941806,0.58555,1.0300966818545958,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_015_h15,2020,15,50.0,28.88888888888889,21.11111111111111,0.5555555555555536,62.484006620439246,0.5555555555555571,0.6380262484801711,0.0855064730313667,0.07661907617156094,0.07402339479573147,-0.6559561048487084,0.8139415973584114,-1.1423133942414636,1.2873030181799567,0.5651,1.0407579245852214,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_015_h30,2020,30,50.0,28.88888888888889,21.11111111111111,1.666666666666668,62.850475185924935,1.6666666666666643,2.062893313014335,0.2507095736539489,0.27029047011122137,0.24795475595671096,-0.437771013466629,1.0088054271493767,-0.9612849633281151,1.4892699492979338,0.6994,1.051414045425758,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_015_h60,2020,60,50.0,28.88888888888889,21.11111111111111,1.666666666666668,62.97388251145582,0.0,2.8884684258501703,0.21847842933110997,0.22906402277373442,0.21692615905682147,-0.5227492196970417,0.9903441082257004,-1.0051955819534362,1.4418541017356712,0.67765,1.049861573542046,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_015_h90,2020,90,50.0,28.88888888888889,21.11111111111111,1.1111111111111107,62.28118527795192,3.8888888888888857,2.469119896123485,0.12443459488495592,0.11234085552040773,0.1179965872495253,-0.6377211135339371,0.8576206758652819,-1.1097589072330023,1.3387545306522284,0.59745,1.0427141728031817,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_015_h120,2020,120,50.0,28.88888888888889,21.11111111111111,1.1111111111111107,60.88660981575373,0.5555555555555571,2.722843893020751,0.11452899739901345,0.11666233853283821,0.11375796734567539,-0.6413783960427611,0.8796805452128414,-1.119103546001645,1.3471174098193692,0.5928,1.0684172532277634,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_016_h15,2020,15,50.55555555555556,29.444444444444443,21.11111111111111,1.1111111111111145,63.401457884447765,1.1111111111111072,1.117081095997668,0.17721932279086994,0.17798995659088132,0.17336138880602034,-0.5688776770224689,0.9073023415998099,-1.066930695012656,1.4076543420803747,0.65045,1.0644406571596299,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_016_h30,2020,30,50.55555555555556,29.444444444444443,21.11111111111111,1.1111111111111145,63.567368812827354,2.7777777777777786,1.5017811836703907,0.16220030894948018,0.1563002791040441,0.15780263996605032,-0.5811521605517743,0.8888473352752568,-1.067986159721145,1.3539377274215176,0.6348,1.032797533303758,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_016_h60,2020,60,50.55555555555556,29.444444444444443,21.11111111111111,0.0,63.27597713016806,0.5555555555555571,0.5485495380996781,-0.021415833708922735,-0.023423766980856662,-0.009437728699559483,-0.7526070872782854,0.7348761123783433,-1.256069561269589,1.196210414107458,0.4897,1.0503112018125216,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_016_h90,2020,90,50.55555555555556,29.444444444444443,21.11111111111111,0.5555555555555571,62.21194546539675,0.0,1.5786793167966384,0.048782588879280414,0.05638794743775707,0.05556000697127304,-0.6878194099191156,0.8024358172516843,-1.1624688276797712,1.2615905803552576,0.54565,1.0293778349996523,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_016_h120,2020,120,50.55555555555556,29.444444444444443,21.11111111111111,0.0,60.53216170718281,0.5555555555555571,0.7239108302190944,-0.028262085524248887,-0.03668154170566256,-0.028594720760028426,-0.7954235402876971,0.7335516753184887,-1.2681839265995456,1.1883687631494648,0.475,1.0520181337371266,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_017_h15,2020,15,51.666666666666664,30.555555555555557,21.111111111111107,0.0,63.93383737831305,1.6666666666666714,0.1961728817684611,-0.007658753717499463,-0.010249455315823726,-0.005578757805509565,-0.7423763400002839,0.7278904137377631,-1.2052162004032547,1.204142777877271,0.49145,1.0464699371479211,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_017_h30,2020,30,51.666666666666664,30.555555555555557,21.111111111111107,0.0,63.89133377546434,-1.6666666666666643,0.3405306513843598,-0.013294602030114932,-0.01462046717547393,-0.013433952667881222,-0.7435470276772227,0.7199515565263981,-1.2228515014805088,1.1926975485879066,0.4869,1.0314288108030394,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_017_h60,2020,60,51.666666666666664,30.555555555555557,21.111111111111107,-0.5555555555555571,63.19863654196044,2.2222222222222214,-0.24436971349410896,-0.10087515408230341,-0.10830675947473958,-0.10265052263007043,-0.8422139428532751,0.6230558523417727,-1.3280956351481408,1.1095035464346563,0.41405,1.0264124553145584,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_017_h90,2020,90,51.666666666666664,30.555555555555557,21.111111111111107,-0.5555555555555571,61.80406107976225,-1.1111111111111072,-0.2254571361689517,-0.10161351695178251,-0.10050659407463759,-0.0999314432088097,-0.8639051682146097,0.659207288070276,-1.3159448806317993,1.1314239344852428,0.4167,1.0687485561724954,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_017_h120,2020,120,51.666666666666664,30.555555555555557,21.111111111111107,-0.5555555555555571,59.8838457610885,1.6666666666666714,-0.32186903220900653,-0.09784951572719197,-0.09187041910598912,-0.08808091364750316,-0.8636147245201754,0.6788746278171163,-1.318464635240878,1.143446736093091,0.4272,1.0426750478778142,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_018_h15,2020,15,53.333333333333336,30.555555555555557,22.77777777777778,0.0,64.05724470384393,-3.3333333333333357,0.11477117326281111,-0.004480762794348918,-0.008537102291154485,-0.008126167830136827,-0.7353421214498622,0.701958779152125,-1.2101126058432523,1.1792689920307673,0.48995,1.0280693812550645,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_018_h30,2020,30,53.333333333333336,30.555555555555557,22.77777777777778,-1.1111111111111145,63.80835662403335,-2.2222222222222214,-1.0065294993217384,-0.1815353497788234,-0.18459428536448683,-0.17806232551335222,-0.919681360906058,0.5621355977932889,-1.3884515328908904,1.0325969932506431,0.35395,1.0298760865059855,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_018_h60,2020,60,53.333333333333336,30.555555555555557,22.77777777777778,-0.5555555555555571,62.744324959262045,-2.7777777777777786,-0.6055060293249364,-0.08677608964251049,-0.08627309165730444,-0.08598279344433188,-0.8365753443776238,0.6742764889193313,-1.3055143059813357,1.1332077083773322,0.42685,1.0564243294803486,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_018_h90,2020,90,53.333333333333336,30.555555555555557,22.77777777777778,-1.1111111111111145,61.0645412010481,-2.2222222222222214,-1.5967671063125475,-0.15849197892145747,-0.14745294632171618,-0.15385535757460075,-0.9214789870623412,0.6124267100077028,-1.3648808709451596,1.092709100165551,0.37375,1.0612879934681172,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_018_h120,2020,120,53.333333333333336,30.555555555555557,22.77777777777778,0.5555555555555536,58.94490286885083,1.1111111111111072,1.1137586508455666,0.06693348132983634,0.06561818141344174,0.07051657044294381,-0.6825431451875407,0.8104052093017945,-1.173031708947491,1.3036381849660945,0.5597,1.0437632983544356,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_019_h15,2020,15,50.0,30.555555555555557,19.444444444444443,-1.1111111111111145,63.76585302118464,1.1111111111111145,-0.6524004089470714,-0.19536084626402478,-0.20721922120059552,-0.20100196345252358,-0.9322013485281422,0.5271566085907858,-1.4186900077704967,1.0192080595980055,0.32985,1.0614826687217953,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_019_h30,2020,30,50.0,30.555555555555557,19.444444444444443,-0.5555555555555571,63.32204386749132,3.8888888888888857,-0.09430966603118285,-0.10673362410116818,-0.11206159142768747,-0.11094840026656841,-0.8270372303866864,0.6402371076443308,-1.3295513733464284,1.104110955140866,0.40685,1.0499845842390836,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_019_h60,2020,60,50.0,30.555555555555557,19.444444444444443,-0.5555555555555571,61.927468405293126,0.5555555555555571,-0.008703575092496862,-0.1100757576382138,-0.10353213466392444,-0.10523874912285189,-0.8533737192046063,0.6504889673735249,-1.3381760185547362,1.138824416426524,0.4109,1.0712885720126648,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_019_h90,2020,90,50.0,30.555555555555557,19.444444444444443,-0.5555555555555571,60.007253086619386,3.3333333333333357,0.04245069153069769,-0.11207286307977404,-0.11938055485629687,-0.10802024124727547,-0.9085603270937269,0.6358340935734476,-1.3437805689777875,1.1220646780145362,0.41035,1.0538339779224786,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_019_h120,2020,120,50.0,30.555555555555557,19.444444444444443,1.6666666666666643,57.72396140333051,4.444444444444443,3.8301168485747557,0.18171568570871893,0.19205239115062225,0.18176033720290136,-0.5598881180568993,0.9892434654278961,-1.0396945417180425,1.4312058220205468,0.64665,1.0524514417312287,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_020_h15,2020,15,51.111111111111114,29.444444444444443,21.66666666666667,0.5555555555555571,63.07315578768073,2.7777777777777715,0.6195042936502013,0.08622958567125213,0.08616191963525341,0.08055116676066057,-0.651802720153243,0.8105840735991059,-1.120598968765123,1.290345991517974,0.57175,1.0261916539070357,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_020_h30,2020,30,51.111111111111114,29.444444444444443,21.66666666666667,0.5555555555555571,62.45293327660275,-0.5555555555555571,0.8191048230436222,0.07843701371774936,0.07697677933015064,0.08091758201179769,-0.6762332639355861,0.8237652117815462,-1.14624698088299,1.307273228795951,0.56835,1.0707177235224419,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_020_h60,2020,60,51.111111111111114,29.444444444444443,21.66666666666667,0.0,60.773149518388806,0.0,0.2571867959687175,-0.010040788063877374,-0.0051032116097048125,-0.004078207342866376,-0.7605592474623936,0.7363927567211236,-1.2493064892029793,1.2221130833960105,0.4951,1.0434833785144997,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2020_2020-08-15_day1_020_h90,2020,90,51.111111111111114,29.444444444444443,21.66666666666667,1.666666666666668,58.65351118619154,3.3333333333333286,2.899435711489664,0.2180502573080192,0.21231471227815432,0.21014275688710224,-0.5404178608541141,1.007037181938831,-1.0339257174020944,1.4519563741024581,0.6684,1.0694047736784453,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
