year,file,page,line_no,drivers,clock_tokens,context
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,27,Rasmussen,,"19 33 Carpenter, Ed D/C/F 00:09.8153 229.233 9 || 20 17 Larson, Kyle D/C/F 00:09.8158 229.222 7 || 21 21 Rasmussen, Christian D/C/F 00:09.8220 229.077 1 || 22 8 Simpson, Kyffin D/H/F 00:09.8223 229.070 1 || 23 90 Ilott, Callum D/C/F 00:09.8241 229.028 10"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,29,Ilott,,"21 21 Rasmussen, Christian D/C/F 00:09.8220 229.077 1 || 22 8 Simpson, Kyffin D/H/F 00:09.8223 229.070 1 || 23 90 Ilott, Callum D/C/F 00:09.8241 229.028 10 || 24 27 Kirkwood, Kyle D/H/F 00:09.8293 228.907 1 || 25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,30,Kirkwood,,"22 8 Simpson, Kyffin D/H/F 00:09.8223 229.070 1 || 23 90 Ilott, Callum D/C/F 00:09.8241 229.028 10 || 24 27 Kirkwood, Kyle D/H/F 00:09.8293 228.907 1 || 25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1 || 26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,31,Siegel,,"23 90 Ilott, Callum D/C/F 00:09.8241 229.028 10 || 24 27 Kirkwood, Kyle D/H/F 00:09.8293 228.907 1 || 25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1 || 26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1 || 27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,32,Harvey,,"24 27 Kirkwood, Kyle D/H/F 00:09.8293 228.907 1 || 25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1 || 26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1 || 27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,33,Castroneves,,"25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1 || 26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1 || 27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1 || 29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,34,Hunter-Reay,,"26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1 || 27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1 || 29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7 || 30 26 Herta, Colton D/H/F 00:09.8730 227.894 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,35,Rahal,,"27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1 || 29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7 || 30 26 Herta, Colton D/H/F 00:09.8730 227.894 3 || 31 98 Andretti, Marco D/H/F 00:09.8740 227.870 21"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,36,Herta,,"28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1 || 29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7 || 30 26 Herta, Colton D/H/F 00:09.8730 227.894 3 || 31 98 Andretti, Marco D/H/F 00:09.8740 227.870 21 || 32 18 Veekay, Rinus D/H/F 00:09.8754 227.838 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,37,Andretti,,"29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7 || 30 26 Herta, Colton D/H/F 00:09.8730 227.894 3 || 31 98 Andretti, Marco D/H/F 00:09.8740 227.870 21 || 32 18 Veekay, Rinus D/H/F 00:09.8754 227.838 8 || 33 66 Armstrong, Marcus D/H/F 00:09.8894 227.516 5"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,38,Veekay,,"30 26 Herta, Colton D/H/F 00:09.8730 227.894 3 || 31 98 Andretti, Marco D/H/F 00:09.8740 227.870 21 || 32 18 Veekay, Rinus D/H/F 00:09.8754 227.838 8 || 33 66 Armstrong, Marcus D/H/F 00:09.8894 227.516 5 || 34 51 Abel, Jacob (R) D/H/F 00:09.9898 225.229 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,8,Rosenqvist,,"Rank Car Driver C/E/T Time Speed Lap || 1 83 Shwartzman, Robert (R) D/C/F 00:06.7496 233.548 1 || 2 60 Rosenqvist, Felix D/H/F 00:06.7510 233.500 2 || 3 3 McLaughlin, Scott D/C/F 00:06.7527 233.441 0 || 4 10 Palou, Alex D/H/F 00:06.7567 233.303 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,12,Dixon,,"4 10 Palou, Alex D/H/F 00:06.7567 233.303 1 || 5 2 Newgarden, Josef D/C/F 00:06.7595 233.206 3 || 6 9 Dixon, Scott D/H/F 00:06.7647 233.027 1 || 7 5 O'Ward, Pato D/C/F 00:06.7662 232.975 3 || 8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,13,O'Ward,,"5 2 Newgarden, Josef D/C/F 00:06.7595 233.206 3 || 6 9 Dixon, Scott D/H/F 00:06.7647 233.027 1 || 7 5 O'Ward, Pato D/C/F 00:06.7662 232.975 3 || 8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7 || 9 4 Malukas, David D/C/F 00:06.7728 232.748 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,14,Sato,,"6 9 Dixon, Scott D/H/F 00:06.7647 233.027 1 || 7 5 O'Ward, Pato D/C/F 00:06.7662 232.975 3 || 8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7 || 9 4 Malukas, David D/C/F 00:06.7728 232.748 7 || 10 30 DeFrancesco, Devlin D/H/F 00:06.7739 232.710 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,15,Malukas,,"7 5 O'Ward, Pato D/C/F 00:06.7662 232.975 3 || 8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7 || 9 4 Malukas, David D/C/F 00:06.7728 232.748 7 || 10 30 DeFrancesco, Devlin D/H/F 00:06.7739 232.710 7 || 11 12 Power, Will D/C/F 00:06.7740 232.707 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,16,DeFrancesco,,"8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7 || 9 4 Malukas, David D/C/F 00:06.7728 232.748 7 || 10 30 DeFrancesco, Devlin D/H/F 00:06.7739 232.710 7 || 11 12 Power, Will D/C/F 00:06.7740 232.707 2 || 12 28 Ericsson, Marcus D/H/F 00:06.7763 232.628 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,17,Power,,"9 4 Malukas, David D/C/F 00:06.7728 232.748 7 || 10 30 DeFrancesco, Devlin D/H/F 00:06.7739 232.710 7 || 11 12 Power, Will D/C/F 00:06.7740 232.707 2 || 12 28 Ericsson, Marcus D/H/F 00:06.7763 232.628 3 || 13 21 Rasmussen, Christian D/C/F 00:06.7767 232.614 0"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,19,Rasmussen,,"11 12 Power, Will D/C/F 00:06.7740 232.707 2 || 12 28 Ericsson, Marcus D/H/F 00:06.7763 232.628 3 || 13 21 Rasmussen, Christian D/C/F 00:06.7767 232.614 0 || 14 20 Rossi, Alexander D/C/F 00:06.7783 232.559 12 || 15 8 Simpson, Kyffin D/H/F 00:06.7875 232.244 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,20,Rossi,,"12 28 Ericsson, Marcus D/H/F 00:06.7763 232.628 3 || 13 21 Rasmussen, Christian D/C/F 00:06.7767 232.614 0 || 14 20 Rossi, Alexander D/C/F 00:06.7783 232.559 12 || 15 8 Simpson, Kyffin D/H/F 00:06.7875 232.244 1 || 16 14 Ferrucci, Santino D/C/F 00:06.7889 232.196 13"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,22,Ferrucci,,"14 20 Rossi, Alexander D/C/F 00:06.7783 232.559 12 || 15 8 Simpson, Kyffin D/H/F 00:06.7875 232.244 1 || 16 14 Ferrucci, Santino D/C/F 00:06.7889 232.196 13 || 17 77 Robb, Sting Ray D/C/F 00:06.7910 232.124 1 || 18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,23,Robb,,"15 8 Simpson, Kyffin D/H/F 00:06.7875 232.244 1 || 16 14 Ferrucci, Santino D/C/F 00:06.7889 232.196 13 || 17 77 Robb, Sting Ray D/C/F 00:06.7910 232.124 1 || 18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1 || 19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,24,Kirkwood,,"16 14 Ferrucci, Santino D/C/F 00:06.7889 232.196 13 || 17 77 Robb, Sting Ray D/C/F 00:06.7910 232.124 1 || 18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1 || 19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1 || 20 76 Daly, Conor D/C/F 00:06.7976 231.899 14"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,25,Carpenter,,"17 77 Robb, Sting Ray D/C/F 00:06.7910 232.124 1 || 18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1 || 19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1 || 20 76 Daly, Conor D/C/F 00:06.7976 231.899 14 || 21 26 Herta, Colton D/H/F 00:06.8035 231.698 0"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,26,Daly,,"18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1 || 19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1 || 20 76 Daly, Conor D/C/F 00:06.7976 231.899 14 || 21 26 Herta, Colton D/H/F 00:06.8035 231.698 0 || 22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,27,Herta,,"19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1 || 20 76 Daly, Conor D/C/F 00:06.7976 231.899 14 || 21 26 Herta, Colton D/H/F 00:06.8035 231.698 0 || 22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1 || 23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,28,Foster,,"20 76 Daly, Conor D/C/F 00:06.7976 231.899 14 || 21 26 Herta, Colton D/H/F 00:06.8035 231.698 0 || 22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1 || 23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7 || 24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,29,Lundgaard,,"21 26 Herta, Colton D/H/F 00:06.8035 231.698 0 || 22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1 || 23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7 || 24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7 || 25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,30,Larson,,"22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1 || 23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7 || 24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7 || 25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10 || 26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,31,Ilott,,"23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7 || 24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7 || 25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10 || 26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4 || 27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,32,Harvey,,"24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7 || 25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10 || 26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4 || 27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1 || 28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,33,Rahal,,"25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10 || 26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4 || 27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1 || 28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7 || 29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,34,Veekay,,"26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4 || 27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1 || 28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7 || 29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4 || 30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,35,Hunter-Reay,,"27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1 || 28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7 || 29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4 || 30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3 || 31 06 Castroneves, Helio D/H/F 00:06.8352 230.623 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,36,Siegel,,"28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7 || 29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4 || 30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3 || 31 06 Castroneves, Helio D/H/F 00:06.8352 230.623 7 || 32 98 Andretti, Marco D/H/F 00:06.8398 230.468 21"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,37,Castroneves,,"29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4 || 30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3 || 31 06 Castroneves, Helio D/H/F 00:06.8352 230.623 7 || 32 98 Andretti, Marco D/H/F 00:06.8398 230.468 21 || 33 66 Armstrong, Marcus D/H/F 00:06.8678 229.529 5"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,38,Andretti,,"30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3 || 31 06 Castroneves, Helio D/H/F 00:06.8352 230.623 7 || 32 98 Andretti, Marco D/H/F 00:06.8398 230.468 21 || 33 66 Armstrong, Marcus D/H/F 00:06.8678 229.529 5 || 34 51 Abel, Jacob (R) D/H/F 00:06.9300 227.469 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,8,Rosenqvist,,"Rank Car Driver C/E/T Time Speed Lap || 1 3 McLaughlin, Scott D/C/F 00:00.3427 238.743 3 || 2 60 Rosenqvist, Felix D/H/F 00:00.3429 238.604 2 || 3 28 Ericsson, Marcus D/H/F 00:00.3433 238.326 2 || 4 12 Power, Will D/C/F 00:00.3434 238.256 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,10,Power,,"2 60 Rosenqvist, Felix D/H/F 00:00.3429 238.604 2 || 3 28 Ericsson, Marcus D/H/F 00:00.3433 238.326 2 || 4 12 Power, Will D/C/F 00:00.3434 238.256 2 || 5 83 Shwartzman, Robert (R) D/C/F 00:00.3436 238.118 3 || 6 10 Palou, Alex D/H/F 00:00.3440 237.841 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,13,Rossi,,"5 83 Shwartzman, Robert (R) D/C/F 00:00.3436 238.118 3 || 6 10 Palou, Alex D/H/F 00:00.3440 237.841 2 || 7 20 Rossi, Alexander D/C/F 00:00.3441 237.772 2 || 8 2 Newgarden, Josef D/C/F 00:00.3443 237.633 2 || 9 21 Rasmussen, Christian D/C/F 00:00.3444 237.564 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,15,Rasmussen,,"7 20 Rossi, Alexander D/C/F 00:00.3441 237.772 2 || 8 2 Newgarden, Josef D/C/F 00:00.3443 237.633 2 || 9 21 Rasmussen, Christian D/C/F 00:00.3444 237.564 2 || 10 30 DeFrancesco, Devlin D/H/F 00:00.3445 237.496 10 || 11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,16,DeFrancesco,,"8 2 Newgarden, Josef D/C/F 00:00.3443 237.633 2 || 9 21 Rasmussen, Christian D/C/F 00:00.3444 237.564 2 || 10 30 DeFrancesco, Devlin D/H/F 00:00.3445 237.496 10 || 11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1 || 12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,17,Sato,,"9 21 Rasmussen, Christian D/C/F 00:00.3444 237.564 2 || 10 30 DeFrancesco, Devlin D/H/F 00:00.3445 237.496 10 || 11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1 || 12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4 || 13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,18,O'Ward,,"10 30 DeFrancesco, Devlin D/H/F 00:00.3445 237.496 10 || 11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1 || 12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4 || 13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4 || 14 4 Malukas, David D/C/F 00:00.3449 237.220 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,19,Dixon,,"11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1 || 12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4 || 13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4 || 14 4 Malukas, David D/C/F 00:00.3449 237.220 1 || 15 4 Malukas, David D/C/F 00:00.3449 237.220 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,20,Malukas,,"12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4 || 13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4 || 14 4 Malukas, David D/C/F 00:00.3449 237.220 1 || 15 4 Malukas, David D/C/F 00:00.3449 237.220 8 || 16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,21,Malukas,,"13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4 || 14 4 Malukas, David D/C/F 00:00.3449 237.220 1 || 15 4 Malukas, David D/C/F 00:00.3449 237.220 8 || 16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2 || 17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,22,Robb,,"14 4 Malukas, David D/C/F 00:00.3449 237.220 1 || 15 4 Malukas, David D/C/F 00:00.3449 237.220 8 || 16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2 || 17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2 || 18 76 Daly, Conor D/C/F 00:00.3451 237.083 16"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,23,Kirkwood,,"15 4 Malukas, David D/C/F 00:00.3449 237.220 8 || 16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2 || 17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2 || 18 76 Daly, Conor D/C/F 00:00.3451 237.083 16 || 19 14 Ferrucci, Santino D/C/F 00:00.3452 237.014 14"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,24,Daly,,"16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2 || 17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2 || 18 76 Daly, Conor D/C/F 00:00.3451 237.083 16 || 19 14 Ferrucci, Santino D/C/F 00:00.3452 237.014 14 || 20 8 Simpson, Kyffin D/H/F 00:00.3453 236.945 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,25,Ferrucci,,"17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2 || 18 76 Daly, Conor D/C/F 00:00.3451 237.083 16 || 19 14 Ferrucci, Santino D/C/F 00:00.3452 237.014 14 || 20 8 Simpson, Kyffin D/H/F 00:00.3453 236.945 7 || 21 7 Lundgaard, Christian D/C/F 00:00.3455 236.808 10"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,27,Lundgaard,,"19 14 Ferrucci, Santino D/C/F 00:00.3452 237.014 14 || 20 8 Simpson, Kyffin D/H/F 00:00.3453 236.945 7 || 21 7 Lundgaard, Christian D/C/F 00:00.3455 236.808 10 || 22 33 Carpenter, Ed D/C/F 00:00.3457 236.671 1 || 23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,28,Carpenter,,"20 8 Simpson, Kyffin D/H/F 00:00.3453 236.945 7 || 21 7 Lundgaard, Christian D/C/F 00:00.3455 236.808 10 || 22 33 Carpenter, Ed D/C/F 00:00.3457 236.671 1 || 23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2 || 24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,29,Carpenter,,"21 7 Lundgaard, Christian D/C/F 00:00.3455 236.808 10 || 22 33 Carpenter, Ed D/C/F 00:00.3457 236.671 1 || 23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2 || 24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7 || 25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,30,Larson,,"22 33 Carpenter, Ed D/C/F 00:00.3457 236.671 1 || 23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2 || 24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7 || 25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8 || 26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,31,Larson,,"23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2 || 24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7 || 25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8 || 26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3 || 27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,32,Ilott,,"24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7 || 25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8 || 26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3 || 27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8 || 28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,33,Ilott,,"25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8 || 26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3 || 27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8 || 28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3 || 29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,34,Harvey,,"26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3 || 27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8 || 28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3 || 29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2 || 30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,35,Foster,,"27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8 || 28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3 || 29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2 || 30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8 || 31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,36,Castroneves,,"28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3 || 29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2 || 30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8 || 31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4 || 32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,37,Siegel,,"29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2 || 30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8 || 31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4 || 32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3 || 33 26 Herta, Colton D/H/F 00:00.3468 235.920 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,38,Hunter-Reay,,"30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8 || 31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4 || 32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3 || 33 26 Herta, Colton D/H/F 00:00.3468 235.920 1 || 34 98 Andretti, Marco D/H/F 00:00.3469 235.852 22"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,39,Herta,,"31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4 || 32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3 || 33 26 Herta, Colton D/H/F 00:00.3468 235.920 1 || 34 98 Andretti, Marco D/H/F 00:00.3469 235.852 22 || 35 15 Rahal, Graham D/H/F 00:00.3471 235.717 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,40,Andretti,,"32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3 || 33 26 Herta, Colton D/H/F 00:00.3468 235.920 1 || 34 98 Andretti, Marco D/H/F 00:00.3469 235.852 22 || 35 15 Rahal, Graham D/H/F 00:00.3471 235.717 1 || 36 18 Veekay, Rinus D/H/F 00:00.3473 235.581 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,41,Rahal,,"33 26 Herta, Colton D/H/F 00:00.3468 235.920 1 || 34 98 Andretti, Marco D/H/F 00:00.3469 235.852 22 || 35 15 Rahal, Graham D/H/F 00:00.3471 235.717 1 || 36 18 Veekay, Rinus D/H/F 00:00.3473 235.581 7 || 37 66 Armstrong, Marcus D/H/F 00:00.3506 233.363 3"
