json_path,value,endpoint
$[2448].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-28 18-32 IndyCar - Children's of Alabama Indy Grand Prix - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[2448].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-28 18-32 IndyCar - Children's of Alabama Indy Grand Prix - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[2448].series,IndyCar,/replays
$[2448].description,Children's of Alabama Indy Grand Prix - Qualifications - Segment 3 / Firestone Fast 6,/replays
$[2457].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 04-02 2024 VAILO Adelaide 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 1.zip,/replays
$[2457].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 04-02 2024 VAILO Adelaide 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 1.json,/replays
$[2457].series,2024 VAILO Adelaide 500,/replays
$[2462].description,Bathurst 500 - Race,/replays
$[2474].series,2022 iRacing Daytona 500,/replays
$[2494].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-15 04-57 2023 Penrite Oil Sandown 500 - Porsche Paynter Dixon Carrera Cup Australia - Qualifying 2.zip,/replays
$[2494].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-15 04-57 2023 Penrite Oil Sandown 500 - Porsche Paynter Dixon Carrera Cup Australia - Qualifying 2.json,/replays
$[2494].series,2023 Penrite Oil Sandown 500,/replays
$[2497].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-15 13-47 IndyCar - Java House Grand Prix of Arlington - Warm-up.zip,/replays
$[2497].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-15 13-47 IndyCar - Java House Grand Prix of Arlington - Warm-up.json,/replays
$[2497].series,IndyCar,/replays
$[2500].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 01-15 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Qualifying Race 21.zip,/replays
$[2500].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 01-15 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Qualifying Race 21.json,/replays
$[2500].series,2026 NTI Townsville 500,/replays
$[2512].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57559-07-16 14-03 MINI CHALLENGE Clubsport - Brands Hatch Indy - Race 16.zip,/replays
$[2512].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57559-07-16 14-03 MINI CHALLENGE Clubsport - Brands Hatch Indy - Race 16.json,/replays
$[2512].description,Brands Hatch Indy - Race 16,/replays
$[2513].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57559-07-21 15-19 Goodyear Mini Challenges supported by Mini Spares - Se7en - Brands Hatch Indy - Race 17.zip,/replays
$[2513].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57559-07-21 15-19 Goodyear Mini Challenges supported by Mini Spares - Se7en - Brands Hatch Indy - Race 17.json,/replays
$[2513].description,Brands Hatch Indy - Race 17,/replays
$[2514].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-09 20-27 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Practice 2.zip,/replays
$[2514].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-09 20-27 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Practice 2.json,/replays
$[2514].series,IndyCar,/replays
$[2514].description,INDY NXT by Firestone Grand Prix of Portland - Practice 2,/replays
$[2528].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-02-25 19-47 NASCAR Cup Series - DAYTONA 500 - Race.zip,/replays
$[2528].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-02-25 19-47 NASCAR Cup Series - DAYTONA 500 - Race.json,/replays
$[2528].description,DAYTONA 500 - Race,/replays
$[2530].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57672-10-30 12-43 2025 AIRTOUCH 500 AT THE BEND - 2025 Battery World Aussie Racing Cars Super Series - Race 4.zip,/replays
$[2530].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57672-10-30 12-43 2025 AIRTOUCH 500 AT THE BEND - 2025 Battery World Aussie Racing Cars Super Series - Race 4.json,/replays
$[2530].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[2533].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-01 18-02 IndyCar - INDY NXT by Firestone Grand Prix - Qualifying - Group ..zip,/replays
$[2533].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-01 18-02 IndyCar - INDY NXT by Firestone Grand Prix - Qualifying - Group ..json,/replays
$[2533].series,IndyCar,/replays
$[2533].description,INDY NXT by Firestone Grand Prix - Qualifying - Group .,/replays
$[2534].description,Indianapolis Motor Speedway Hybrid RC - Practice 1,/replays
$[2539].series,IndyCar,/replays
$[2543].series,IndyCar,/replays
$[2543].description,INDYCAR Grand Prix - Qualifying - Group 1,/replays
$[2544].series,IndyCar,/replays
$[2544].description,INDYCAR Grand Prix - Qualifying - Group 2,/replays
$[2545].series,IndyCar,/replays
$[2545].description,INDYCAR Grand Prix - Qualifying - Round 2,/replays
$[2546].series,IndyCar,/replays
$[2546].description,INDYCAR Grand Prix - Qualifying - Firestone Fast Six,/replays
$[2549].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-12 14-57 IndyCar - Indy NXT by Firestone Grand Prix - Practice 1.zip,/replays
$[2549].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-12 14-57 IndyCar - Indy NXT by Firestone Grand Prix - Practice 1.json,/replays
$[2549].series,IndyCar,/replays
$[2549].description,Indy NXT by Firestone Grand Prix - Practice 1,/replays
$[2556].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-11 16-27 IndyCar - Gallagher Grand Prix - Qualifying - Firestone Fast Six.zip,/replays
$[2556].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-11 16-27 IndyCar - Gallagher Grand Prix - Qualifying - Firestone Fast Six.json,/replays
$[2556].series,IndyCar,/replays
$[2561].series,IndyCar,/replays
$[2562].series,IndyCar,/replays
$[2563].series,IndyCar,/replays
$[2564].series,IndyCar,/replays
$[2567].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 16-02 IndyCar - INDY NXT by Firestone at Iowa - Race.zip,/replays
$[2567].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 16-02 IndyCar - INDY NXT by Firestone at Iowa - Race.json,/replays
$[2567].series,IndyCar,/replays
$[2567].description,INDY NXT by Firestone at Iowa - Race,/replays
$[2577].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 21-17 IndyCar - SUKUP INDYCAR Race Weekend - Race 1.zip,/replays
$[2577].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 21-17 IndyCar - SUKUP INDYCAR Race Weekend - Race 1.json,/replays
$[2577].series,IndyCar,/replays
$[2577].description,SUKUP INDYCAR Race Weekend - Race 1,/replays
$[2594].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 20-42 IndyCar - Snap-On Milwaukee Mile 250 - Practice Final.zip,/replays
$[2594].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 20-42 IndyCar - Snap-On Milwaukee Mile 250 - Practice Final.json,/replays
$[2594].series,IndyCar,/replays
$[2598].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-16 00-17 2025 Penrite Oil Sandown 500 - 2025 Repco Supercars Championship - Qualifying Race 31.zip,/replays
$[2598].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-16 00-17 2025 Penrite Oil Sandown 500 - 2025 Repco Supercars Championship - Qualifying Race 31.json,/replays
$[2598].series,2025 Penrite Oil Sandown 500,/replays
$[2612].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 15-27 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Qualifications - Group 2.zip,/replays
$[2612].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 15-27 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Qualifications - Group 2.json,/replays
$[2612].series,IndyCar,/replays
$[2612].description,INDY NXT by Firestone Detroit Grand Prix - Qualifications - Group 2,/replays
$[2613].startTime,1635000573,/replays
$[2614].startTime,1635002107,/replays
$[2619].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-28 19-02 NASCAR Cup Series - GEICO 500 - Race.zip,/replays
$[2619].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-28 19-02 NASCAR Cup Series - GEICO 500 - Race.json,/replays
$[2619].description,GEICO 500 - Race,/replays
$[2626].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-03 17-57 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 1.zip,/replays
$[2626].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-03 17-57 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 1.json,/replays
$[2626].series,IndyCar,/replays
$[2626].description,INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 1,/replays
$[2633].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 02-27 2023 Penrite Oil Sandown 500 - Toyota GAZOO Racing Australia 86 Series - Race 1.zip,/replays
$[2633].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 02-27 2023 Penrite Oil Sandown 500 - Toyota GAZOO Racing Australia 86 Series - Race 1.json,/replays
$[2633].series,2023 Penrite Oil Sandown 500,/replays
$[2636].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-04-12 19-07 NASCAR Cup Series - Food City 500 Busch Pole Qualifying - Qualifying.zip,/replays
$[2636].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-04-12 19-07 NASCAR Cup Series - Food City 500 Busch Pole Qualifying - Qualifying.json,/replays
$[2636].description,Food City 500 Busch Pole Qualifying - Qualifying,/replays
$[2656].startTime,1596645006,/replays
$[2660].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 04-52 2024 VAILO Adelaide 500 - 2024 Trico Trans Am Series - Race 1.zip,/replays
$[2660].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 04-52 2024 VAILO Adelaide 500 - 2024 Trico Trans Am Series - Race 1.json,/replays
$[2660].series,2024 VAILO Adelaide 500,/replays
$[2664].series,IndyCar,/replays
$[2664].description,104th Indianapolis 500 - Practice 3,/replays
$[2665].series,IndyCar,/replays
$[2665].description,Bommarito Automotive Group 500 - Practice 1,/replays
$[2666].series,Indy Pro 2000,/replays
$[2666].description,Cooper Tires Indy Pro 2000 Oval Challenge of St Louis - Practice 1,/replays
$[2667].series,Indy Lights,/replays
$[2667].description,Cooper Tires Indy Lights Oval Challenge of St Louis - Practice 1,/replays
$[2668].series,IndyCar,/replays
$[2668].description,Bommarito Automotive Group 500 - Qualifying,/replays
$[2669].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 22-39 2026 NTI Townsville 500 - 2026 Battery World Aussie Racing Cars Super Series - Race 4.zip,/replays
$[2669].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 22-39 2026 NTI Townsville 500 - 2026 Battery World Aussie Racing Cars Super Series - Race 4.json,/replays
$[2669].series,2026 NTI Townsville 500,/replays
$[2691].series,iRacing IndyCar Open,/replays
$[2692].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-19 13-42 Pirelli GT4 America - Indy - Race 2.zip,/replays
$[2692].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-19 13-42 Pirelli GT4 America - Indy - Race 2.json,/replays
$[2692].description,Indy - Race 2,/replays
$[2695].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-20 01-47 2026 Dunlop Sydney 500 - 2026 Dunlop Super 2 Series - Practice 1.zip,/replays
$[2695].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-20 01-47 2026 Dunlop Sydney 500 - 2026 Dunlop Super 2 Series - Practice 1.json,/replays
$[2695].series,2026 Dunlop Sydney 500,/replays
$[2698].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 23-27 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Practice 3.zip,/replays
$[2698].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 23-27 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Practice 3.json,/replays
$[2698].series,2024 VAILO Adelaide 500,/replays
$[2708].startTime,1725003171,/replays
$[2720].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 15-02 IndyCar - Barber Motorsports Park - Practice 2.zip,/replays
$[2720].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 15-02 IndyCar - Barber Motorsports Park - Practice 2.json,/replays
$[2720].series,IndyCar,/replays
$[2726].series,iRacing IndyCar Open,/replays
$[2731].series,IndyCar,/replays
$[2734].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-21 20-07 IndyCar - INDY NXT by Firestone GP of Monterey - Practice 1.zip,/replays
$[2734].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-21 20-07 IndyCar - INDY NXT by Firestone GP of Monterey - Practice 1.json,/replays
$[2734].series,IndyCar,/replays
$[2734].description,INDY NXT by Firestone GP of Monterey - Practice 1,/replays
$[2736].id,2e500b65ffdb4a93afb39b28fd31f004,/replays
$[2753].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-09 19-38 NASCAR Cup Series - Shriners Children's 500 - Race.zip,/replays
$[2753].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-09 19-38 NASCAR Cup Series - Shriners Children's 500 - Race.json,/replays
$[2753].description,Shriners Children's 500 - Race,/replays
$[2762].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 02-57 2023 Penrite Oil Sandown 500 - V8 SuperUte Series - Race 2.zip,/replays
$[2762].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 02-57 2023 Penrite Oil Sandown 500 - V8 SuperUte Series - Race 2.json,/replays
$[2762].series,2023 Penrite Oil Sandown 500,/replays
$[2773].series,IndyCar,/replays
$[2773].description,Honda Indy 200 at Mid-Ohio - Qualifying - Group A,/replays
$[2793].series,IndyCar,/replays
$[2793].description,Honda Indy 200 at Mid-Ohio - Practice 3,/replays
$[2794].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-22 20-57 IndyCar - The Thermal Club - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[2794].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-22 20-57 IndyCar - The Thermal Club - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[2794].series,IndyCar,/replays
$[2797].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 22-32 2025 AIRTOUCH 500 AT THE BEND - 2025 Battery World Aussie Racing Cars Super Series - Race 3.zip,/replays
$[2797].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 22-32 2025 AIRTOUCH 500 AT THE BEND - 2025 Battery World Aussie Racing Cars Super Series - Race 3.json,/replays
$[2797].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[2798].description,Season Finale 500 - Race,/replays
$[2811].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-04-29 17-12 IndyCar - Indianapolis 500 OPEN TEST - Test Session 4.zip,/replays
$[2811].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-04-29 17-12 IndyCar - Indianapolis 500 OPEN TEST - Test Session 4.json,/replays
$[2811].series,IndyCar,/replays
$[2811].description,Indianapolis 500 OPEN TEST - Test Session 4,/replays
$[2814].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-26 18-14 NASCAR Cup Series - Xfinity 500 - Race.zip,/replays
$[2814].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-26 18-14 NASCAR Cup Series - Xfinity 500 - Race.json,/replays
$[2814].description,Xfinity 500 - Race,/replays
$[2815].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-14 15-57 IndyCar - 109th Running of the Indianapolis 500 - Practice 3.zip,/replays
$[2815].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-14 15-57 IndyCar - 109th Running of the Indianapolis 500 - Practice 3.json,/replays
$[2815].series,IndyCar,/replays
$[2815].description,109th Running of the Indianapolis 500 - Practice 3,/replays
$[2816].series,2022 iRacing Fixed Indy 500,/replays
$[2816].description,Indianapolis Motor Speedway - Warmup,/replays
$[2817].series,2022 iRacing Fixed Indy 500,/replays
$[2817].description,Indianapolis Motor Speedway - Race,/replays
$[2839].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 01-17 2024 VAILO Adelaide 500 - 2024 National Trans Am Series - Qualifying.zip,/replays
$[2839].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 01-17 2024 VAILO Adelaide 500 - 2024 National Trans Am Series - Qualifying.json,/replays
$[2839].series,2024 VAILO Adelaide 500,/replays
$[2844].series,IndyCar,/replays
$[2845].series,IndyCar,/replays
$[2864].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-01 14-02 IndyCar - Firestone Grand Prix of St Petersburg - Warm-up.zip,/replays
$[2864].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-01 14-02 IndyCar - Firestone Grand Prix of St Petersburg - Warm-up.json,/replays
$[2864].series,IndyCar,/replays
$[2869].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-01 16-12 IndyCar - Streets of Detroit - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[2869].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-01 16-12 IndyCar - Streets of Detroit - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[2869].series,IndyCar,/replays
$[2880].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-07 23-22 2023 NTI Townsville 500 - 2023 Dunlop Super2 & Super3 Series - Qualifying - Race 1.zip,/replays
$[2880].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-07 23-22 2023 NTI Townsville 500 - 2023 Dunlop Super2 & Super3 Series - Qualifying - Race 1.json,/replays
