scenario,horizon_min,support_status,independently_calibrated_horizon,extrapolated,current_track_c,current_ambient_c,future_ambient_c,delta_ambient_c,thermal_gap_0_c,solar_elevation_mean_deg,expected_delta_track_c,expected_future_track_c,expected_delta_speed_mph,median_delta_speed_mph,p_improve,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,mc_sd_mph,n_mc_source
neutral,85,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.5250475204057,2.1017773554048382,42.101777355404835,-0.08154368057502215,-0.07652030357448707,0.43566333333333335,-0.8460578581084032,0.6713137709354677,-1.3092952215427751,1.1541962166842565,1.0485347484263865,50000
neutral,86,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.55307300666631,2.1220642707650095,42.12206427076501,-0.08210691703048192,-0.07713041999855468,0.43530266666666667,-0.847016243153175,0.6711339276944771,-1.3100974172558593,1.1538353777760446,1.0485161311340683,50000
neutral,87,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.58109849292691,2.1423511861251803,42.142351186125175,-0.08267015348594169,-0.07774053642262227,0.43494200000000005,-0.8479746281979469,0.6709540844534865,-1.3108996129689436,1.1534745388678327,1.04849751384175,50000
neutral,88,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.60912397918753,2.162638101485351,42.16263810148535,-0.08323338994140146,-0.07835065284668988,0.4345813333333334,-0.8489330132427189,0.6707742412124958,-1.3117018086820278,1.1531136999596208,1.0484788965494318,50000
neutral,89,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.63714946544813,2.1829250168455223,42.182925016845516,-0.08379662639686122,-0.07896076927075749,0.4342206666666667,-0.8498913982874907,0.6705943979715053,-1.312504004395112,1.1527528610514088,1.0484602792571138,50000
neutral,90,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.0,0.0,16.0,64.66517495170874,2.203211932205693,42.20321193220569,-0.084359862852321,-0.0795708856948251,0.43386,-0.8508497833322626,0.6704145547305147,-1.313306200108196,1.152392022143197,1.0484416619647956,50000
neutral,91,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.66086038983049,2.2116060540101077,42.211606054010105,-0.08488973843478814,-0.08015822669620785,0.4334386666666667,-0.8526674688099583,0.6694395485576895,-1.3139184347535722,1.151921787098185,1.0481282761851194,50000
neutral,92,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.65654582795224,2.2200001758145227,42.22000017581452,-0.08541961401725529,-0.08074556769759061,0.43301733333333337,-0.854485154287654,0.6684645423848642,-1.314530669398948,1.1514515520531734,1.047814890405443,50000
neutral,93,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.652231266074,2.2283942976189373,42.228394297618934,-0.08594948959972241,-0.08133290869897339,0.43259600000000004,-0.8563028397653497,0.667489536212039,-1.315142904044324,1.1509813170081615,1.0475015046257667,50000
neutral,94,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.64791670419575,2.2367884194233523,42.23678841942335,-0.08647936518218956,-0.08192024970035615,0.4321746666666667,-0.8581205252430455,0.6665145300392138,-1.3157551386897002,1.1505110819631499,1.0471881188460905,50000
neutral,95,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.6436021423175,2.245182541227767,42.24518254122776,-0.0870092407646567,-0.08250759070173891,0.4317533333333334,-0.8599382107207412,0.6655395238663886,-1.316367373335076,1.150040846918138,1.046874733066414,50000
neutral,96,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.63928758043926,2.253576663032182,42.25357666303218,-0.08753911634712384,-0.08309493170312167,0.431332,-0.861755896198437,0.6645645176935633,-1.316979607980452,1.1495706118731264,1.0465613472867379,50000
neutral,97,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.63497301856101,2.2619707848365964,42.26197078483659,-0.08806899192959097,-0.08368227270450444,0.43091066666666666,-0.8635735816761326,0.6635895115207381,-1.317591842625828,1.1491003768281145,1.0462479615070615,50000
neutral,98,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.63065845668275,2.270364906641011,42.27036490664101,-0.08859886751205812,-0.0842696137058872,0.43048933333333333,-0.8653912671538284,0.6626145053479129,-1.318204077271204,1.1486301417831029,1.0459345757273852,50000
neutral,99,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.6263438948045,2.278759028445426,42.27875902844542,-0.08912874309452526,-0.08485695470726996,0.430068,-0.8672089526315241,0.6616394991750877,-1.31881631191658,1.148159906738091,1.045621189947709,50000
neutral,100,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.62202933292626,2.2871531502498406,42.287153150249836,-0.0896586186769924,-0.08544429570865272,0.4296466666666667,-0.8690266381092199,0.6606644930022624,-1.319428546561956,1.1476896716930793,1.0453078041680326,50000
neutral,101,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.61771477104801,2.2955472720542556,42.29554727205425,-0.09018849425945953,-0.0860316367100355,0.42922533333333335,-0.8708443235869155,0.6596894868294372,-1.320040781207332,1.1472194366480675,1.0449944183883564,50000
neutral,102,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.61340020916977,2.30394139385867,42.303941393858665,-0.09071836984192667,-0.08661897771141826,0.428804,-0.8726620090646113,0.658714480656612,-1.3206530158527081,1.1467492016030558,1.0446810326086802,50000
neutral,103,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.60908564729152,2.312335515663085,42.31233551566308,-0.09124824542439382,-0.08720631871280102,0.4283826666666667,-0.874479694542307,0.6577394744837868,-1.321265250498084,1.146278966558044,1.0443676468290037,50000
neutral,104,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.60477108541328,2.3207296374674997,42.320729637467494,-0.09177812100686096,-0.08779365971418378,0.42796133333333336,-0.8762973800200028,0.6567644683109615,-1.32187748514346,1.1458087315130323,1.0440542610493275,50000
neutral,105,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.60045652353503,2.3291237592719147,42.329123759271916,-0.09230799658932809,-0.08838100071556655,0.42754000000000003,-0.8781150654976985,0.6557894621381363,-1.322489719788836,1.1453384964680204,1.043740875269651,50000
neutral,106,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.59614196165678,2.3375178810763293,42.33751788107633,-0.09283787217179523,-0.08896834171694931,0.42711866666666665,-0.8799327509753941,0.6548144559653111,-1.323101954434212,1.1448682614230086,1.0434274894899749,50000
neutral,107,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.59182739977854,2.345912002880744,42.345912002880745,-0.09336774775426238,-0.08955568271833207,0.4266973333333333,-0.8817504364530899,0.6538394497924858,-1.323714189079588,1.144398026377997,1.0431141037102987,50000
neutral,108,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.58751283790029,2.354306124685159,42.35430612468516,-0.09389762333672952,-0.09014302371971483,0.426276,-0.8835681219307856,0.6528644436196606,-1.324326423724964,1.143927791332985,1.0428007179306222,50000
neutral,109,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.58319827602205,2.3627002464895734,42.362700246489574,-0.09442749891919666,-0.09073036472109759,0.42585466666666666,-0.8853858074084814,0.6518894374468354,-1.32493865837034,1.1434575562879734,1.042487332150946,50000
neutral,110,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.5788837141438,2.3710943682939885,42.37109436829399,-0.09495737450166379,-0.09131770572248037,0.42543333333333333,-0.8872034928861771,0.6509144312740102,-1.325550893015716,1.1429873212429615,1.0421739463712698,50000
neutral,111,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.57456915226555,2.379488490098403,42.3794884900984,-0.09548725008413093,-0.09190504672386313,0.425012,-0.8890211783638728,0.6499394251011849,-1.326163127661092,1.14251708619795,1.0418605605915934,50000
neutral,112,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.57025459038731,2.387882611902818,42.38788261190282,-0.09601712566659808,-0.09249238772524589,0.42459066666666667,-0.8908388638415685,0.6489644189283597,-1.326775362306468,1.142046851152938,1.0415471748119172,50000
neutral,113,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.56594002850905,2.3962767337072326,42.39627673370723,-0.09654700124906522,-0.09307972872662865,0.42416933333333334,-0.8926565493192643,0.6479894127555345,-1.327387596951844,1.1415766161079264,1.041233789032241,50000
neutral,114,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.5616254666308,2.404670855511647,42.40467085551165,-0.09707687683153235,-0.09366706972801142,0.423748,-0.89447423479696,0.6470144065827093,-1.32799983159722,1.1411063810629145,1.0409204032525645,50000
neutral,115,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.55731090475255,2.413064977316062,42.41306497731606,-0.09760675241399949,-0.09425441072939418,0.4233266666666667,-0.8962919202746558,0.646039400409884,-1.328612066242596,1.1406361460179029,1.0406070174728883,50000
neutral,116,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.55299634287431,2.4214590991204767,42.421459099120476,-0.09813662799646664,-0.09484175173077694,0.4229053333333333,-0.8981096057523514,0.6450643942370587,-1.3292243008879718,1.140165910972891,1.0402936316932119,50000
neutral,117,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.54868178099606,2.4298532209248918,42.42985322092489,-0.09866650357893378,-0.0954290927321597,0.42248399999999997,-0.8999272912300472,0.6440893880642335,-1.329836535533348,1.1396956759278793,1.0399802459135357,50000
neutral,118,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.54436721911782,2.4382473427293063,42.438247342729305,-0.09919637916140091,-0.09601643373354248,0.42206266666666664,-0.9017449767077429,0.6431143818914083,-1.330448770178724,1.1392254408828675,1.0396668601338594,50000
neutral,119,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.54005265723957,2.4466414645337213,42.44664146453372,-0.09972625474386805,-0.09660377473492524,0.4216413333333333,-0.9035626621854387,0.642139375718583,-1.3310610048240998,1.1387552058378558,1.039353474354183,50000
neutral,120,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.0,0.0,16.0,64.53573809536132,2.455035586338136,42.455035586338134,-0.1002561303263352,-0.097191115736308,0.42122,-0.9053803476631344,0.6411643695457578,-1.331673239469476,1.138284970792844,1.0390400885745068,50000
warming,0,CURRENT_STATE_BOUNDARY,False,False,40.0,24.0,24.0,0.0,16.0,,0.0,40.0,0.0,0.0,,,,,,,50000
warming,15,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.25,0.25,16.0,61.18640345702444,0.6176633058294247,40.617663305829424,0.0285951439272708,0.0276164183807908,0.5282,-0.7134854528617942,0.7548950443710748,-1.1867226505768975,1.2368746775965394,1.0486534602746396,50000
warming,16,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.266666666666666,0.26666666666666666,16.0,61.25436076212339,0.6654777634961794,40.66547776349618,0.029852462202519404,0.02909033901848897,0.529324,-0.711321303172643,0.7567856645238805,-1.1850619660328907,1.2385288352901047,1.048799562376936,50000
warming,17,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.283333333333335,0.2833333333333333,16.0,61.32231806722234,0.7132922211629339,40.71329222116293,0.031109780477768013,0.030564259656187146,0.530448,-0.7091571534834917,0.7586762846766864,-1.1834012814888841,1.24018299298367,1.0489456644792325,50000
warming,18,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.3,0.3,16.0,61.390275372321284,0.7611066788296885,40.76110667882969,0.03236709875301662,0.03203818029388532,0.531572,-0.7069930037943405,0.7605669048294921,-1.1817405969448773,1.2418371506772352,1.049091766581529,50000
warming,19,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.316666666666666,0.31666666666666665,16.0,61.458232677420234,0.8089211364964431,40.808921136496444,0.03362441702826523,0.033512100931583494,0.532696,-0.7048288541051894,0.7624575249822979,-1.1800799124008705,1.2434913083708006,1.0492378686838255,50000
warming,20,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.333333333333332,0.3333333333333333,16.0,61.526189982519185,0.8567355941631977,40.8567355941632,0.03488173530351383,0.03498602156928166,0.53382,-0.7026647044160381,0.7643481451351036,-1.1784192278568637,1.245145466064366,1.049383970786122,50000
warming,21,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.35,0.35,16.0,61.594147287618135,0.9045500518299523,40.90455005182995,0.03613905357876244,0.03645994220697984,0.534944,-0.7005005547268869,0.7662387652879095,-1.1767585433128571,1.2467996237579313,1.0495300728884185,50000
warming,22,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.366666666666667,0.36666666666666664,16.0,61.662104592717085,0.9523645094967069,40.952364509496704,0.03739637185401105,0.037933862844678014,0.536068,-0.6983364050377356,0.7681293854407152,-1.1750978587688503,1.2484537814514967,1.0496761749907149,50000
warming,23,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.383333333333333,0.3833333333333333,16.0,61.73006189781603,1.0001789671634616,41.000178967163464,0.03865369012925965,0.03940778348237618,0.537192,-0.6961722553485844,0.770020005593521,-1.1734371742248435,1.2501079391450618,1.0498222770930115,50000
warming,24,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.4,0.4,16.0,61.79801920291498,1.047993424830216,41.04799342483022,0.03991100840450826,0.04088170412007436,0.538316,-0.6940081056594332,0.7719106257463267,-1.1717764896808367,1.2517620968386272,1.0499683791953078,50000
warming,25,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.416666666666668,0.4166666666666667,16.0,61.86597650801393,1.0958078824969706,41.09580788249697,0.04116832667975687,0.042355624757772534,0.53944,-0.6918439559702819,0.7738012458991326,-1.1701158051368301,1.2534162545321925,1.0501144812976044,50000
warming,26,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.433333333333334,0.43333333333333335,16.0,61.93393381311288,1.1436223401637253,41.14362234016372,0.04242564495500547,0.0438295453954707,0.540564,-0.6896798062811307,0.7756918660519383,-1.1684551205928233,1.2550704122257579,1.0502605833999008,50000
warming,27,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.45,0.45,16.0,62.00189111821183,1.1914367978304798,41.19143679783048,0.04368296323025408,0.04530346603316888,0.541688,-0.6875156565919796,0.7775824862047441,-1.1667944360488165,1.2567245699193232,1.0504066855021974,50000
warming,28,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.466666666666665,0.4666666666666667,16.0,62.06984842331077,1.2392512554972344,41.23925125549724,0.04494028150550269,0.046777386670867054,0.542812,-0.6853515069028283,0.7794731063575498,-1.1651337515048097,1.2583787276128884,1.0505527876044938,50000
warming,29,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.483333333333334,0.48333333333333334,16.0,62.137805728409724,1.287065713163989,41.28706571316399,0.04619759978075129,0.04825130730856522,0.543936,-0.6831873572136771,0.7813637265103557,-1.163473066960803,1.2600328853064537,1.0506988897067904,50000
warming,30,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.5,0.5,16.0,62.205763033508674,1.3348801708307436,41.33488017083074,0.0474549180559999,0.0497252279462634,0.54506,-0.6810232075245258,0.7832543466631614,-1.1618123824167963,1.261687043000019,1.0508449918090867,50000
warming,31,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.516666666666666,0.5166666666666667,16.0,62.259717944521405,1.3907753681971504,41.39077536819715,0.04872559385628658,0.050722087415936486,0.5458066666666667,-0.6805747787233555,0.784937897081762,-1.16126645774667,1.2634578370268885,1.0508050915983564,50000
warming,32,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.533333333333335,0.5333333333333333,16.0,62.313672855534136,1.4466705655635572,41.44667056556356,0.04999626965657326,0.05171894688560958,0.5465533333333333,-0.6801263499221851,0.7866214475003626,-1.160720533076544,1.265228631053758,1.0507651913876261,50000
warming,33,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.55,0.55,16.0,62.36762776654686,1.502565762929964,41.50256576292996,0.05126694545685994,0.05271580635528267,0.5473,-0.6796779211210147,0.7883049979189631,-1.1601746084064177,1.2669994250806274,1.0507252911768958,50000
warming,34,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.566666666666666,0.5666666666666667,16.0,62.42158267755959,1.5584609602963708,41.55846096029637,0.052537621257146616,0.053712665824955756,0.5480466666666667,-0.6792294923198443,0.7899885483375637,-1.1596286837362915,1.268770219107497,1.0506853909661653,50000
warming,35,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.583333333333332,0.5833333333333334,16.0,62.47553758857232,1.6143561576627776,41.614356157662776,0.0538082970574333,0.05470952529462885,0.5487933333333334,-0.678781063518674,0.7916720987561643,-1.1590827590661654,1.2705410131343664,1.050645490755435,50000
warming,36,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.6,0.6,16.0,62.529492499585054,1.6702513550291842,41.67025135502919,0.05507897285771998,0.05570638476430194,0.54954,-0.6783326347175036,0.7933556491747649,-1.1585368343960392,1.2723118071612358,1.0506055905447047,50000
warming,37,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.616666666666667,0.6166666666666667,16.0,62.58344741059778,1.726146552395591,41.72614655239559,0.05634964865800666,0.05670324423397503,0.5502866666666667,-0.6778842059163332,0.7950391995933654,-1.157990909725913,1.2740826011881052,1.0505656903339744,50000
warming,38,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.633333333333333,0.6333333333333333,16.0,62.63740232161051,1.7820417497619978,41.782041749761994,0.05762032445829334,0.05770010370364812,0.5510333333333333,-0.6774357771151628,0.7967227500119661,-1.1574449850557869,1.2758533952149747,1.050525790123244,50000
warming,39,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.65,0.65,16.0,62.69135723262324,1.8379369471284046,41.837936947128405,0.05889100025858002,0.05869696317332121,0.5517799999999999,-0.6769873483139924,0.7984063004305667,-1.1568990603856606,1.277624189241844,1.0504858899125138,50000
warming,40,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.666666666666668,0.6666666666666666,16.0,62.74531214363597,1.8938321444948114,41.89383214449481,0.0601616760588667,0.0596938226429943,0.5525266666666666,-0.6765389195128221,0.8000898508491673,-1.1563531357155343,1.2793949832687135,1.0504459897017835,50000
warming,41,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.683333333333334,0.6833333333333333,16.0,62.799267054648695,1.9497273418612182,41.94972734186122,0.061432351859153383,0.06069068211266739,0.5532733333333333,-0.6760904907116517,0.8017734012677679,-1.1558072110454083,1.281165777295583,1.0504060894910532,50000
warming,42,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.7,0.7,16.0,62.853221965661426,2.005622539227625,42.00562253922762,0.06270302765944007,0.06168754158234048,0.55402,-0.6756420619104814,0.8034569516863684,-1.155261286375282,1.2829365713224525,1.0503661892803227,50000
warming,43,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.716666666666665,0.7166666666666667,16.0,62.90717687667416,2.061517736594032,42.061517736594034,0.06397370345972674,0.06268440105201357,0.5547666666666666,-0.6751936331093109,0.805140502104969,-1.1547153617051558,1.284707365349322,1.0503262890695924,50000
warming,44,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.733333333333334,0.7333333333333333,16.0,62.96113178768689,2.1174129339604386,42.11741293396044,0.06524437926001342,0.06368126052168666,0.5555133333333333,-0.6747452043081406,0.8068240525235696,-1.1541694370350297,1.2864781593761914,1.050286388858862,50000
warming,45,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.75,0.75,16.0,63.01508669869961,2.1733081313268454,42.17330813132685,0.0665150550603001,0.06467811999135975,0.55626,-0.6742967755069702,0.8085076029421702,-1.1536235123649035,1.2882489534030608,1.0502464886481317,50000
warming,46,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.766666666666666,0.7666666666666666,16.0,63.06904160971234,2.229203328693252,42.22920332869325,0.06778573086058678,0.06567497946103285,0.5570066666666666,-0.6738483467057998,0.8101911533607707,-1.1530775876947772,1.2900197474299302,1.0502065884374014,50000
warming,47,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.783333333333335,0.7833333333333333,16.0,63.122996520725074,2.285098526059659,42.285098526059656,0.06905640666087347,0.06667183893070593,0.5577533333333333,-0.6733999179046295,0.8118747037793713,-1.1525316630246512,1.2917905414567996,1.0501666882266711,50000
warming,48,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.8,0.8,16.0,63.176951431737805,2.340993723426066,42.34099372342607,0.07032708246116014,0.06766869840037902,0.5585,-0.672951489103459,0.8135582541979719,-1.151985738354525,1.293561335483669,1.0501267880159408,50000
warming,49,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.816666666666666,0.8166666666666667,16.0,63.23090634275054,2.3968889207924726,42.39688892079247,0.07159775826144682,0.06866555787005212,0.5592466666666667,-0.6725030603022887,0.8152418046165725,-1.1514398136843986,1.2953321295105387,1.0500868878052103,50000
warming,50,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.833333333333332,0.8333333333333334,16.0,63.28486125376326,2.4527841181588794,42.45278411815888,0.0728684340617335,0.0696624173397252,0.5599933333333333,-0.6720546315011183,0.816925355035173,-1.1508938890142726,1.297102923537408,1.05004698759448,50000
warming,51,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.85,0.85,16.0,63.33881616477599,2.5086793155252862,42.508679315525285,0.07413910986202019,0.07065927680939829,0.56074,-0.671606202699948,0.8186089054537736,-1.1503479643441463,1.2988737175642775,1.0500070873837497,50000
warming,52,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.866666666666667,0.8666666666666667,16.0,63.39277107578872,2.5645745128916926,42.564574512891696,0.07540978566230687,0.07165613627907139,0.5614866666666667,-0.6711577738987776,0.8202924558723742,-1.14980203967402,1.300644511591147,1.0499671871730194,50000
warming,53,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.883333333333333,0.8833333333333333,16.0,63.446725986801454,2.6204697102580994,42.6204697102581,0.07668046146259354,0.07265299574874447,0.5622333333333333,-0.6707093450976072,0.8219760062909749,-1.149256115003894,1.3024153056180163,1.049927286962289,50000
warming,54,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.9,0.9,16.0,63.50068089781418,2.676364907624506,42.6763649076245,0.07795113726288022,0.07364985521841756,0.5629799999999999,-0.6702609162964368,0.8236595567095755,-1.1487101903337678,1.3041860996448857,1.0498873867515588,50000
warming,55,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.916666666666668,0.9166666666666666,16.0,63.55463580882691,2.732260104990913,42.732260104990914,0.0792218130631669,0.07464671468809066,0.5637266666666666,-0.6698124874952665,0.825343107128176,-1.1481642656636415,1.3059568936717552,1.0498474865408285,50000
warming,56,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.933333333333334,0.9333333333333333,16.0,63.60859071983964,2.78815530235732,42.78815530235732,0.08049248886345359,0.07564357415776374,0.5644733333333333,-0.6693640586940961,0.8270266575467766,-1.1476183409935155,1.3077276876986246,1.0498075863300982,50000
warming,57,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.95,0.95,16.0,63.66254563085237,2.8440504997237266,42.84405049972373,0.08176316466374027,0.07664043362743683,0.56522,-0.6689156298929257,0.8287102079653772,-1.1470724163233892,1.3094984817254942,1.0497676861193677,50000
warming,58,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.966666666666665,0.9666666666666667,16.0,63.716500541865095,2.8999456970901334,42.89994569709013,0.08303384046402694,0.07763729309710993,0.5659666666666666,-0.6684672010917553,0.8303937583839778,-1.146526491653263,1.3112692757523636,1.0497277859086374,50000
warming,59,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.983333333333334,0.9833333333333333,16.0,63.770455452877826,2.95584089445654,42.95584089445654,0.08430451626431362,0.07863415256678301,0.5667133333333333,-0.6680187722905849,0.8320773088025784,-1.1459805669831369,1.313040069779233,1.049687885697907,50000
warming,60,CALIBRATED_ANCHOR,True,False,40.0,24.0,25.0,1.0,16.0,63.82441036389056,3.011736091822947,43.01173609182295,0.0855751920646003,0.0796310120364561,0.56746,-0.6675703434894146,0.8337608592211789,-1.1454346423130106,1.3148108638061025,1.0496479854871767,50000
warming,61,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.016666666666666,1.0166666666666666,16.0,63.85243585015116,3.064387022016134,43.064387022016135,0.08660364380435087,0.08104307559767425,0.568504,-0.6666825536102987,0.835189938706665,-1.1442923131801364,1.3159439525320498,1.0497817104963494,50000
warming,62,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.033333333333335,1.0333333333333334,16.0,63.88046133641177,3.117037952209321,43.11703795220932,0.08763209554410145,0.08245513915889238,0.5695479999999999,-0.665794763731183,0.8366190181921511,-1.143149984047262,1.317077041257997,1.0499154355055218,50000
warming,63,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.05,1.05,16.0,63.90848682267237,3.1696888824025082,43.169688882402504,0.08866054728385203,0.08386720272011053,0.570592,-0.6649069738520671,0.8380480976776372,-1.142007654914388,1.3182101299839444,1.0500491605146944,50000
warming,64,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.066666666666666,1.0666666666666667,16.0,63.93651230893298,3.222339812595695,43.22233981259569,0.0896889990236026,0.08527926628132866,0.5716359999999999,-0.6640191839729513,0.8394771771631233,-1.1408653257815138,1.3193432187098917,1.0501828855238668,50000
warming,65,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.083333333333332,1.0833333333333333,16.0,63.964537795193586,3.2749907427888822,43.27499074278888,0.09071745076335316,0.08669132984254681,0.57268,-0.6631313940938355,0.8409062566486094,-1.1397229966486395,1.320476307435839,1.0503166105330395,50000
warming,66,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.1,1.1,16.0,63.992563281454196,3.327641672982069,43.32764167298207,0.09174590250310374,0.08810339340376494,0.573724,-0.6622436042147197,0.8423353361340955,-1.1385806675157653,1.321609396161786,1.0504503355422121,50000
warming,67,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.116666666666667,1.1166666666666667,16.0,64.0205887677148,3.3802926031752563,43.380292603175256,0.09277435424285432,0.08951545696498309,0.574768,-0.6613558143356039,0.8437644156195816,-1.137438338382891,1.3227424848877334,1.0505840605513845,50000
warming,68,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.133333333333333,1.1333333333333333,16.0,64.0486142539754,3.4329435333684435,43.432943533368444,0.09380280598260489,0.09092752052620122,0.575812,-0.6604680244564881,0.8451934951050676,-1.1362960092500167,1.3238755736136807,1.0507177855605572,50000
warming,69,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.15,1.15,16.0,64.076639740236,3.4855944635616303,43.485594463561625,0.09483125772235546,0.09233958408741937,0.5768559999999999,-0.6595802345773722,0.8466225745905537,-1.1351536801171427,1.325008662339628,1.0508515105697296,50000
