year,file,page,line_no,keyword_hits,raw_line
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,24,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,24,56,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 24 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,5,car | section,"Section Data for Car 15 - Rahal, Graham"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,25,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 25 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,5,car | section,"Section Data for Car 15 - Rahal, Graham"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,26,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 26 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,5,car | section,"Section Data for Car 17 - Larson, Kyle"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,27,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 27 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,5,car | section,"Section Data for Car 17 - Larson, Kyle"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,28,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 28 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,5,car | section,"Section Data for Car 18 - Veekay, Rinus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,29,59,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 29 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,5,car | section,"Section Data for Car 18 - Veekay, Rinus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,30,59,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 30 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,5,car | section,"Section Data for Car 20 - Rossi, Alexander"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,31,65,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 31 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,5,car | section,"Section Data for Car 20 - Rossi, Alexander"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,32,65,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 32 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,5,car | section,"Section Data for Car 20 - Rossi, Alexander"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,33,23,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 33 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,5,car | section,"Section Data for Car 20 - Rossi, Alexander"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,34,23,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 34 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,5,car | section,"Section Data for Car 21 - Rasmussen, Christian"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,35,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 35 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,5,car | section,"Section Data for Car 21 - Rasmussen, Christian"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,36,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 36 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,5,car | section,"Section Data for Car 23 - Hunter-Reay, Ryan"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,37,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 37 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,5,car | section,"Section Data for Car 23 - Hunter-Reay, Ryan"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,38,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 38 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,5,car | section,"Section Data for Car 24 - Harvey, Jack"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,39,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 39 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,5,car | section,"Section Data for Car 24 - Harvey, Jack"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,40,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 40 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,5,car | section,"Section Data for Car 26 - Herta, Colton"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,41,32,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 41 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,5,car | section,"Section Data for Car 26 - Herta, Colton"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,6,lap,Lap T/S Front Front Lap PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,42,32,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 42 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,5,car | section,"Section Data for Car 27 - Kirkwood, Kyle"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,43,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 43 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,5,car | section,"Section Data for Car 27 - Kirkwood, Kyle"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,44,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 44 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,5,car | section,"Section Data for Car 28 - Ericsson, Marcus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,45,53,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 45 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,5,car | section,"Section Data for Car 28 - Ericsson, Marcus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,46,53,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 46 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,5,car | section,"Section Data for Car 30 - DeFrancesco, Devlin"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,47,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 47 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,5,car | section,"Section Data for Car 30 - DeFrancesco, Devlin"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,48,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 48 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,5,car | section,"Section Data for Car 33 - Carpenter, Ed"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,49,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 49 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,5,car | section,"Section Data for Car 33 - Carpenter, Ed"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,50,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 50 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,5,car | section,"Section Data for Car 45 - Foster, Louis (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,51,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 51 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,5,car | section,"Section Data for Car 45 - Foster, Louis (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,52,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 52 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,5,car | section,"Section Data for Car 51 - Abel, Jacob (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,53,38,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 53 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,5,car | section,"Section Data for Car 51 - Abel, Jacob (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,54,38,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 54 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,5,car | section,"Section Data for Car 60 - Rosenqvist, Felix"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,55,41,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 55 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,5,car | section,"Section Data for Car 60 - Rosenqvist, Felix"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,56,41,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 56 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,5,car | section,"Section Data for Car 66 - Armstrong, Marcus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
