event_id,event_year,event_time,event_type,car_or_entry_id,decision_snapshot_id,prediction_id,information_cutoff,payload,provenance_ids,input_hash,event_hash,evaluation_status,abstention_reason_codes
2:2021:SHADOW_INFERENCE_ISSUED:000039,2021,2021-05-22T16:39:06Z,SHADOW_INFERENCE_ISSUED,2,phase3:2021_car2,phase3:2021_car2:h120,2021-05-22T16:39:06Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.014031932241163083, ""expected_delta_v"": 0.014031932241163083, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.5078877766927299, ""forecast_future_ambient_temp_c"": 28.174554443359398}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 7.332312971613944, ""solar_elevation_mean_deg"": 66.62626251289626, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7279196050802543, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 120, ""median_delta_v"": 0.020154953236850792, ""p_improve"": 0.5157, ""pi80_high"": 0.7981706841136473, ""pi80_low"": -0.7983171153362634, ""pi90_high"": 1.2933065414798737, ""pi90_low"": -1.2544467249792157, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:3:2021-05-22 16:00:00+00:00:2021-05-22 19:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,3509dd8d7b661bf8e0968788e70ff3ab76fc375cf32ece39eb78b5bfdb703f25,df02a6865285bf4aca39015b521b957ac438d6202d210ed82945b0cca60ddeb3,SUPPORTED,
21:2021:APPLICABILITY_CHANGED:000054,2021,2021-05-22T16:43:16Z,APPLICABILITY_CHANGED,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""category"": ""CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED"", ""historical_evaluation_support"": {""anchor_horizon_min"": null, ""status"": ""ABSTAINED""}, ""inference_support"": {""abstained_horizons_min"": [], ""supported_horizons_min"": [15, 30, 60, 90, 120]}, ""strategy_identifiability"": {""note"": ""This project does not model opportunity timing and never issues a strategy recommendation."", ""status"": ""NOT_MODELLED""}}",,,198b7b2678c2261ac6eb17fc1d97860eab5058d5c64b03c99c0838ce34aefc80,CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED,
21:2021:FORECAST_AVAILABLE:000044,2021,2021-05-22T16:43:16Z,FORECAST_AVAILABLE,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 15, ""valid_time_error_minutes"": 1.7333333333333334}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,5390b2730207513d5d7424d470bc54336ef417bccf9215e424dc7e5dc1316413,OK,
21:2021:FORECAST_AVAILABLE:000046,2021,2021-05-22T16:43:16Z,FORECAST_AVAILABLE,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 30, ""valid_time_error_minutes"": 13.266666666666667}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,6617647d6a6ac4133563f42e9332a9911297f4cd4bb5f6a3469baedf2a0d4c03,OK,
21:2021:FORECAST_AVAILABLE:000048,2021,2021-05-22T16:43:16Z,FORECAST_AVAILABLE,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 60, ""valid_time_error_minutes"": 16.733333333333334}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,6aedb8eaa6d84c241cf92f39384df53a3ea799ae4bdf89d892ab68e5c74d0a69,OK,
21:2021:FORECAST_AVAILABLE:000050,2021,2021-05-22T16:43:16Z,FORECAST_AVAILABLE,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 90, ""valid_time_error_minutes"": 13.266666666666667}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,97d984371eb31d9634e945fcae8d38bc6b8967565b9fb4211ccfc1d16e4cf3c0,OK,
21:2021:FORECAST_AVAILABLE:000052,2021,2021-05-22T16:43:16Z,FORECAST_AVAILABLE,21,phase3:2021_car21,,2021-05-22T16:43:16Z,"{""forecast_ambient_temp_c"": 28.174554443359398, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T19:00:00Z"", ""horizon_minutes"": 120, ""valid_time_error_minutes"": 16.733333333333334}",HRRR:20210522:3:2021-05-22 16:00:00+00:00:2021-05-22 19:00:00+00:00,,70ad2fcdcf08e6f4982a127d85e0ae49f77b8d6e76ecd4fea1f429a88b021f3b,OK,
21:2021:PHYSICAL_STATE_OBSERVED:000043,2021,2021-05-22T16:43:16Z,PHYSICAL_STATE_OBSERVED,21,,,2021-05-22T16:43:16Z,"{""current_ambient_temp_c"": 26.666666666666668, ""current_track_temp_c"": 35.0}",,,ee6f70bf70bdfe609a0c72f69fb2385d0dab1b6ad6992a258cce522a588f18a5,OK,
21:2021:SHADOW_INFERENCE_ISSUED:000045,2021,2021-05-22T16:43:16Z,SHADOW_INFERENCE_ISSUED,21,phase3:2021_car21,phase3:2021_car21:h15,2021-05-22T16:43:16Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.022916610613177374, ""expected_delta_v"": 0.022916610613177374, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 1.191356074208076, ""solar_elevation_mean_deg"": 67.63007618096782, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.9042389450398576, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 15, ""median_delta_v"": 0.025664426696536652, ""p_improve"": 0.5236, ""pi80_high"": 0.7778560880863699, ""pi80_low"": -0.7190583033492216, ""pi90_high"": 1.2421954787070295, ""pi90_low"": -1.1901524491648279, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,6c05a137e171e0e1d69c09148d055ced0a8e58ff6b29a27683b3e5073e906314,90bca0f491929617a40b1014dd272b213483fbd4d54fde2b2227cad38dbc1c53,SUPPORTED,
21:2021:SHADOW_INFERENCE_ISSUED:000047,2021,2021-05-22T16:43:16Z,SHADOW_INFERENCE_ISSUED,21,phase3:2021_car21,phase3:2021_car21:h30,2021-05-22T16:43:16Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.015907755269267743, ""expected_delta_v"": -0.015907755269267743, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 2.1835535494021103, ""solar_elevation_mean_deg"": 68.21273836197122, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.8554256022935537, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 30, ""median_delta_v"": -0.012647134864504438, ""p_improve"": 0.49005, ""pi80_high"": 0.7538705191266034, ""pi80_low"": -0.7515558681187015, ""pi90_high"": 1.21495586214162, ""pi90_low"": -1.2339678622500363, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,6c05a137e171e0e1d69c09148d055ced0a8e58ff6b29a27683b3e5073e906314,109ca7235125f29425c6b8f63becb1424f4d73c93626f44f4e54bc7b4b9abec6,SUPPORTED,
21:2021:SHADOW_INFERENCE_ISSUED:000049,2021,2021-05-22T16:43:16Z,SHADOW_INFERENCE_ISSUED,21,phase3:2021_car21,phase3:2021_car21:h60,2021-05-22T16:43:16Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.039174853233098716, ""expected_delta_v"": 0.039174853233098716, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 5.1785337336199015, ""solar_elevation_mean_deg"": 68.66357729071203, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.798707118459242, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 60, ""median_delta_v"": 0.04393425210597206, ""p_improve"": 0.53395, ""pi80_high"": 0.8125550394099522, ""pi80_low"": -0.7301059548596321, ""pi90_high"": 1.2943080431897696, ""pi90_low"": -1.1896777324617962, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,6c05a137e171e0e1d69c09148d055ced0a8e58ff6b29a27683b3e5073e906314,d9920776bab8d0eed57ab4290ecc53ec2afb67c46abab74382e852c42ac6b70e,SUPPORTED,
21:2021:SHADOW_INFERENCE_ISSUED:000051,2021,2021-05-22T16:43:16Z,SHADOW_INFERENCE_ISSUED,21,phase3:2021_car21,phase3:2021_car21:h90,2021-05-22T16:43:16Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.007034363186346314, ""expected_delta_v"": -0.007034363186346314, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 6.379584849779978, ""solar_elevation_mean_deg"": 68.0840226866608, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7587800187488541, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 90, ""median_delta_v"": 0.0016796222707782457, ""p_improve"": 0.5015, ""pi80_high"": 0.7760870420980003, ""pi80_low"": -0.8111415178170883, ""pi90_high"": 1.2634724555925247, ""pi90_low"": -1.2623825472985961, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,6c05a137e171e0e1d69c09148d055ced0a8e58ff6b29a27683b3e5073e906314,197170f61375d9332ada2cbeb22002a1ef4d363a60b334385cd6910fb6756b88,SUPPORTED,
21:2021:SHADOW_INFERENCE_ISSUED:000053,2021,2021-05-22T16:43:16Z,SHADOW_INFERENCE_ISSUED,21,phase3:2021_car21,phase3:2021_car21:h120,2021-05-22T16:43:16Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.014028248180840483, ""expected_delta_v"": 0.014028248180840483, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.5078877766927299, ""forecast_future_ambient_temp_c"": 28.174554443359398}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 7.332407382651838, ""solar_elevation_mean_deg"": 66.62722284706922, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7279196050802543, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 120, ""median_delta_v"": 0.020152323229701757, ""p_improve"": 0.5157, ""pi80_high"": 0.798168032446959, ""pi80_low"": -0.7983261402343826, ""pi90_high"": 1.2932995378329297, ""pi90_low"": -1.2544515891252885, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:3:2021-05-22 16:00:00+00:00:2021-05-22 19:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,6c05a137e171e0e1d69c09148d055ced0a8e58ff6b29a27683b3e5073e906314,c0664a3b62ebee94d2e8cc743ddd4152e9615b69f31a7080b80b67713a5e98b3,SUPPORTED,
86:2021:APPLICABILITY_CHANGED:000138,2021,2021-05-22T17:11:36Z,APPLICABILITY_CHANGED,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""category"": ""CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED"", ""historical_evaluation_support"": {""anchor_horizon_min"": null, ""status"": ""ABSTAINED""}, ""inference_support"": {""abstained_horizons_min"": [], ""supported_horizons_min"": [15, 30, 60, 90, 120]}, ""strategy_identifiability"": {""note"": ""This project does not model opportunity timing and never issues a strategy recommendation."", ""status"": ""NOT_MODELLED""}}",,,7c3b2e403e708d20108c8276ead51c18fd4671426278f31a1e833d812ccdeb3a,CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED,
86:2021:FORECAST_AVAILABLE:000128,2021,2021-05-22T17:11:36Z,FORECAST_AVAILABLE,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""forecast_ambient_temp_c"": 26.869470214843773, ""forecast_issue_time"": ""2021-05-22T17:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 15, ""valid_time_error_minutes"": 26.6}",HRRR:20210522:0:2021-05-22 17:00:00+00:00:2021-05-22 17:00:00+00:00,,4c8373aac441a180e18f6a891801d1ac154dd3ccedfd45ac58ed9820b8b6da3a,OK,
86:2021:FORECAST_AVAILABLE:000130,2021,2021-05-22T17:11:36Z,FORECAST_AVAILABLE,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""forecast_ambient_temp_c"": 27.901300048828148, ""forecast_issue_time"": ""2021-05-22T17:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 30, ""valid_time_error_minutes"": 18.4}",HRRR:20210522:1:2021-05-22 17:00:00+00:00:2021-05-22 18:00:00+00:00,,3688aa790aad5b8432d503e7bc22d4ae6f3912c34caecda6049a013721f48227,OK,
86:2021:FORECAST_AVAILABLE:000132,2021,2021-05-22T17:11:36Z,FORECAST_AVAILABLE,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""forecast_ambient_temp_c"": 27.901300048828148, ""forecast_issue_time"": ""2021-05-22T17:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 60, ""valid_time_error_minutes"": 11.6}",HRRR:20210522:1:2021-05-22 17:00:00+00:00:2021-05-22 18:00:00+00:00,,c8cffc37eaab60e5af5333be029fb53fcadb7a55b3ec1ade8dad731de188ceb0,OK,
86:2021:FORECAST_AVAILABLE:000134,2021,2021-05-22T17:11:36Z,FORECAST_AVAILABLE,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""forecast_ambient_temp_c"": 28.738702392578148, ""forecast_issue_time"": ""2021-05-22T17:00:00Z"", ""forecast_valid_time"": ""2021-05-22T19:00:00Z"", ""horizon_minutes"": 90, ""valid_time_error_minutes"": 18.4}",HRRR:20210522:2:2021-05-22 17:00:00+00:00:2021-05-22 19:00:00+00:00,,d9eb2d0f1a134e69af71c3440ea968a0201b64afca96d598fed109e966397147,OK,
86:2021:FORECAST_AVAILABLE:000136,2021,2021-05-22T17:11:36Z,FORECAST_AVAILABLE,86,phase3:2021_car86,,2021-05-22T17:11:36Z,"{""forecast_ambient_temp_c"": 28.738702392578148, ""forecast_issue_time"": ""2021-05-22T17:00:00Z"", ""forecast_valid_time"": ""2021-05-22T19:00:00Z"", ""horizon_minutes"": 120, ""valid_time_error_minutes"": 11.6}",HRRR:20210522:2:2021-05-22 17:00:00+00:00:2021-05-22 19:00:00+00:00,,46732eaf49162dfd2ab7763f7c9b43fef513abfdc185d3349507a8acb823fb0d,OK,
86:2021:PHYSICAL_STATE_OBSERVED:000127,2021,2021-05-22T17:11:36Z,PHYSICAL_STATE_OBSERVED,86,,,2021-05-22T17:11:36Z,"{""current_ambient_temp_c"": 27.22222222222222, ""current_track_temp_c"": 36.666666666666664}",,,5423f305d8765ed89f75fb68c1de43efb420506a053d3e846462cf6bbdff3490,OK,
86:2021:SHADOW_INFERENCE_ISSUED:000129,2021,2021-05-22T17:11:36Z,SHADOW_INFERENCE_ISSUED,86,phase3:2021_car86,phase3:2021_car86:h15,2021-05-22T17:11:36Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.09404511438095499, ""expected_delta_v"": -0.09404511438095499, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 9.444444444444443, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 27.22222222222222, ""delta_ambient_temp_c"": -0.3527520073784487, ""forecast_future_ambient_temp_c"": 26.869470214843773}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 0.5774231717766234, ""solar_elevation_mean_deg"": 69.8445609301619, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.9042389450398576, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 15, ""median_delta_v"": -0.09035173865907604, ""p_improve"": 0.4201, ""pi80_high"": 0.6775806567181832, ""pi80_low"": -0.826007188950602, ""pi90_high"": 1.1312705179959208, ""pi90_low"": -1.3108587703459813, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:0:2021-05-22 17:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,0759341514db26b02b75757e11d97cdb4bab995d9c3365c259b31d7fc6d675a0,26ca3926fcc8135fc9b2cb33d39e5551e799ab5957e51246729eb79359393c07,SUPPORTED,
86:2021:SHADOW_INFERENCE_ISSUED:000131,2021,2021-05-22T17:11:36Z,SHADOW_INFERENCE_ISSUED,86,phase3:2021_car86,phase3:2021_car86:h30,2021-05-22T17:11:36Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.03694987113138107, ""expected_delta_v"": 0.03694987113138107, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 9.444444444444443, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 27.22222222222222, ""delta_ambient_temp_c"": 0.6790778266059263, ""forecast_future_ambient_temp_c"": 27.901300048828148}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 2.471519911048179, ""solar_elevation_mean_deg"": 69.97154358478005, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.8554256022935537, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 30, ""median_delta_v"": 0.04174710586938892, ""p_improve"": 0.53325, ""pi80_high"": 0.8008625288433476, ""pi80_low"": -0.7038599114101058, ""pi90_high"": 1.2702923238083397, ""pi90_low"": -1.183613691281485, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 17:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,0759341514db26b02b75757e11d97cdb4bab995d9c3365c259b31d7fc6d675a0,651aeeca8e65e3356dc92949c5e29ad2d2b28aeefbdfd4cb4345b6bc01166d8c,SUPPORTED,
86:2021:SHADOW_INFERENCE_ISSUED:000133,2021,2021-05-22T17:11:36Z,SHADOW_INFERENCE_ISSUED,86,phase3:2021_car86,phase3:2021_car86:h60,2021-05-22T17:11:36Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.031457825748755275, ""expected_delta_v"": -0.031457825748755275, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 9.444444444444443, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 27.22222222222222, ""delta_ambient_temp_c"": 0.6790778266059263, ""forecast_future_ambient_temp_c"": 27.901300048828148}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 4.256364155910278, ""solar_elevation_mean_deg"": 69.44748624678218, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.798707118459242, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 60, ""median_delta_v"": -0.027143907869724364, ""p_improve"": 0.47905, ""pi80_high"": 0.7435330313705356, ""pi80_low"": -0.8100328726575993, ""pi90_high"": 1.225238075242654, ""pi90_low"": -1.2566596833775758, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 17:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,0759341514db26b02b75757e11d97cdb4bab995d9c3365c259b31d7fc6d675a0,1b1d765bb9324d524a0a402bfd06901cb91dc81f9acfbac490ecabea41b51074,SUPPORTED,
