wait_minutes,future_ambient_temp_c,delta_ambient_temp_c,expected_delta_track_temp_c,track_temp_uncertainty_sd_c,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,expected_track_temp_c
99.0,25.423455810546898,1.8968505859374964,4.466546777199439,3.282680255823257,0.20176702173837274,0.1987042526048507,-0.5558561851798228,0.9736327197985174,-1.03120846141074,1.4182207999204157,0.6582666666666667,44.46654677719944
100.0,25.423455810546898,1.8968505859374964,4.4792872831094925,3.290328045297602,0.2033162728791067,0.19923750678179164,-0.5448912164615668,0.9752634453078802,-1.0164136675239677,1.4343643557798327,0.6575666666666666,44.47928728310949
101.0,25.423455810546898,1.8968505859374964,4.492027789019545,3.2979758347719463,0.2015088261047529,0.2007417392962031,-0.5622616095653976,0.9875569501106909,-1.0398479062538493,1.4416886239129039,0.6591666666666667,44.492027789019545
102.0,25.423455810546898,1.8968505859374964,4.504768294929598,3.3056236242462913,0.20205625813273514,0.20208216319003242,-0.555378679911465,0.9771596953986137,-1.0469178519167688,1.4374019938215137,0.6591666666666667,44.5047682949296
103.0,25.423455810546898,1.8968505859374964,4.517508800839652,3.3132714137206363,0.20195631363155975,0.19665288228774663,-0.5742562364486641,0.963964092590221,-1.0539357346610403,1.430395029987083,0.6579333333333334,44.51750880083965
104.0,25.423455810546898,1.8968505859374964,4.530249306749705,3.3209192031949812,0.1995289442850718,0.19696053894636117,-0.5628070628640948,0.9676193822469327,-1.0226683937765562,1.4222956861916807,0.6551666666666667,44.5302493067497
105.0,25.423455810546898,1.8968505859374964,4.5429898126597585,3.328566992669326,0.2004203947149097,0.20053973003747746,-0.5649641017659982,0.9978483133005791,-1.0300742395987246,1.436109571909028,0.6567666666666667,44.542989812659755
106.0,25.423455810546898,1.8968505859374964,4.555730318569811,3.3362147821436707,0.20094135234054247,0.20289746334185788,-0.5444335783744106,0.9907894049589143,-1.0293195225985527,1.4435939907576196,0.6631,44.555730318569815
107.0,25.423455810546898,1.8968505859374964,4.568470824479865,3.3438625716180157,0.2002667091949064,0.2014460713571829,-0.5379747898582585,0.978244064197274,-1.0269494613708088,1.4338268379627879,0.6585666666666666,44.56847082447987
108.0,25.423455810546898,1.8968505859374964,4.581211330389918,3.3515103610923607,0.1987029643468764,0.1987028099665244,-0.567288682570722,0.9821601475506402,-1.0563393468933304,1.438799291900822,0.6599666666666667,44.58121133038992
109.0,25.423455810546898,1.8968505859374964,4.593951836299971,3.3591581505667056,0.19770462950403062,0.19688428635774627,-0.5678673645809524,0.9776035078944729,-1.0398147779878093,1.4431171623493289,0.6552666666666667,44.59395183629997
110.0,25.423455810546898,1.8968505859374964,4.6066923422100245,3.36680594004105,0.1971398270807928,0.2016657039394803,-0.5564990116860834,0.9922613613294915,-1.0346236952257402,1.4373827282878344,0.6565666666666666,44.606692342210025
111.0,25.423455810546898,1.8968505859374964,4.619432848120077,3.374453729515395,0.19808382946187267,0.19452474555302124,-0.5765033414637494,0.9807534798277082,-1.0465001774155094,1.4331337107851838,0.6529,44.61943284812008
112.0,25.423455810546898,1.8968505859374964,4.63217335403013,3.38210151898974,0.19657017700781163,0.19082539326693077,-0.554771600201728,0.9694205812876757,-1.0319882312472968,1.4200692403198016,0.6517333333333334,44.63217335403013
