core_row,year,car_number,driver_name,delta_four_lap_average_speed_mph,residual_loyo_centered,before_attempt_id,after_attempt_id,section_name,before_mean_section_speed_mph,after_mean_section_speed_mph,delta_section_speed_mph
13,2021,18,Ed Jones,0.798,0.5261636980322767,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,T2 to BS,230.5245,231.22325,0.6987500000000182
13,2021,18,Ed Jones,0.798,0.5261636980322767,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,T3 to SS2,229.89025,230.73525,0.8449999999999989
13,2021,18,Ed Jones,0.798,0.5261636980322767,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,T4 to FS,228.87425000000002,229.74824999999998,0.8739999999999668
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,BS to T3,233.8245,233.33249999999998,-0.49200000000001864
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,FS to SF,232.258,232.29075,0.03274999999999295
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,SS1 to T2,227.18175,227.57075,0.38900000000001
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,SS2 to T4,226.412,226.73675,0.32474999999999454
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,T/SSF to T1,234.02975,234.382,0.35224999999999795
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,T1 to SS1,229.84075,230.17725,0.3364999999999725
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,T2 to BS,230.43325,229.892,-0.5412499999999909
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,T3 to SS2,229.404,229.14125,-0.2627499999999827
14,2021,2,Josef Newgarden,0.022,-0.3896564665988397,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,T4 to FS,229.0375,229.299,0.2615000000000123
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,BS to T3,234.2465,235.1295,0.8830000000000098
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,FS to SF,233.17675,233.51475,0.33799999999999386
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,SS1 to T2,228.0,228.797,0.796999999999997
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,SS2 to T4,227.50175000000002,227.96025,0.4584999999999866
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,T/SSF to T1,234.809,235.0935,0.2845000000000084
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,T1 to SS1,230.82750000000001,231.40575,0.578249999999997
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,T2 to BS,230.8115,231.8675,1.0560000000000116
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,T3 to SS2,230.26225,230.9995,0.7372500000000173
15,2021,21,Rinus VeeKay,0.642,0.2778380364767758,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,T4 to FS,229.98250000000002,230.281,0.29849999999999
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,BS to T3,233.307,233.9625,0.6555000000000177
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,FS to SF,231.75825,231.099,-0.6592500000000143
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,SS1 to T2,227.00475,227.34525,0.3404999999999916
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,SS2 to T4,226.21675,225.56025,-0.6564999999999941
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,T/SSF to T1,233.31275,233.80425,0.49150000000000205
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,T1 to SS1,229.345,229.90699999999998,0.5619999999999834
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,T2 to BS,230.497,229.906,-0.5910000000000082
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,T3 to SS2,228.81,229.5665,0.7564999999999884
16,2021,25,Stefan Wilson,-0.02,-0.3697023639815072,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,T4 to FS,229.0775,227.56550000000001,-1.511999999999972
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,BS to T3,233.9625,234.25775,0.2952499999999816
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,FS to SF,231.099,230.89975,-0.19924999999997794
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,SS1 to T2,227.34525,227.298,-0.04724999999999113
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,SS2 to T4,225.56025,224.9565,-0.6037499999999909
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,T/SSF to T1,233.80425,233.49875,-0.305499999999995
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,T1 to SS1,229.90699999999998,229.3475,-0.5594999999999857
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,T2 to BS,229.906,230.98425,1.078249999999997
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,T3 to SS2,229.5665,229.32625,-0.24025000000000318
17,2021,25,Stefan Wilson,-0.062,0.0,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,T4 to FS,227.56550000000001,227.494,-0.07150000000001455
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,BS to T3,234.08425,234.5645,0.4802500000000123
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,FS to SF,234.404,231.84075,-2.5632499999999823
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,SS1 to T2,229.20875,227.66174999999998,-1.5470000000000255
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,SS2 to T4,228.103,225.7515,-2.3515000000000157
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,T/SSF to T1,236.53625,234.4525,-2.083750000000009
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,T1 to SS1,232.67675,230.65800000000002,-2.018749999999983
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,T2 to BS,230.965,230.809,-0.1560000000000059
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,T3 to SS2,230.3685,229.64225,-0.7262500000000216
18,2021,26,Colton Herta,-1.419,-1.2722536368737916,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,T4 to FS,231.1395,228.35825,-2.78125
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,BS to T3,232.30925,232.39425,0.08500000000000796
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,FS to SF,232.0205,231.238,-0.7824999999999989
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,SS1 to T2,226.56925,224.64125,-1.9279999999999973
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,SS2 to T4,225.72025000000002,224.84825,-0.8720000000000141
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,T/SSF to T1,233.7005,233.147,-0.5535000000000139
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,T1 to SS1,229.301,227.7585,-1.5424999999999898
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,T2 to BS,229.4965,228.09300000000002,-1.4034999999999798
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,T3 to SS2,227.81625,227.73775,-0.07849999999999113
19,2021,4,Dalton Kellett,-0.927,-0.954360860724224,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,T4 to FS,228.837,227.92725,-0.9097500000000025
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,BS to T3,233.28275000000002,233.879,0.5962499999999693
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,FS to SF,232.77225,232.74099999999999,-0.03125000000002842
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,SS1 to T2,228.23425,227.7585,-0.475750000000005
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,SS2 to T4,227.16400000000002,226.5335,-0.630500000000012
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,T/SSF to T1,234.4085,234.60625,0.197749999999985
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,T1 to SS1,230.447,230.29275,-0.15424999999999045
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,T2 to BS,230.26999999999998,230.05599999999998,-0.21399999999999864
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,T3 to SS2,229.60725,229.4525,-0.15475000000000705
20,2021,47,Conor Daly,-0.154,-0.1133144307470647,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,T4 to FS,229.7445,229.37324999999998,-0.3712500000000034
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,BS to T3,229.6515,234.49374999999998,4.842249999999979
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,FS to SF,228.73175,231.65,2.9182500000000005
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,SS1 to T2,222.44650000000001,227.7505,5.303999999999974
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,SS2 to T4,221.35725,226.29925,4.942000000000007
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,T/SSF to T1,232.26425,233.814,1.5497499999999889
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,T1 to SS1,226.12525,230.08275,3.9575000000000102
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,T2 to BS,225.474,230.97875,5.504750000000001
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,T3 to SS2,222.575,229.50650000000002,6.931500000000028
21,2021,60,Jack Harvey,4.695,4.617627178702476,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,T4 to FS,224.688,228.59525,3.9072500000000048
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,BS to T3,233.21625,234.52075,1.3044999999999902
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,FS to SF,232.88,232.42825,-0.4517500000000041
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,SS1 to T2,228.09825,228.817,0.71875
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,SS2 to T4,227.28425000000001,226.469,-0.8152500000000202
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,T/SSF to T1,234.57150000000001,234.5,-0.07150000000001455
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,T1 to SS1,230.874,230.91675,0.04275000000001228
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,T2 to BS,230.0505,231.61350000000002,1.5630000000000166
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,T3 to SS2,229.5965,229.708,0.1115000000000066
22,2021,7,Felix Rosenqvist,0.246,0.2048012489410595,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,T4 to FS,230.1665,229.35975,-0.8067500000000223
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,BS to T3,233.5345,233.99875,0.4642499999999927
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,FS to SF,232.23325,231.773,-0.46025000000000205
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,SS1 to T2,226.87275,226.65550000000002,-0.21724999999997863
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,SS2 to T4,226.0085,225.42725000000002,-0.581249999999983
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,T/SSF to T1,234.42675,233.86124999999998,-0.5655000000000143
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,T1 to SS1,229.93099999999998,229.71475,-0.21624999999997385
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,T2 to BS,230.29425,230.193,-0.10124999999999318
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,T3 to SS2,228.953,229.521,0.5679999999999836
23,2021,86,Juan Pablo Montoya,-0.154,-0.2168926726685859,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,T4 to FS,229.126,228.43675000000002,-0.689249999999987
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,BS to T3,233.3525,233.24025,-0.11224999999998886
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,FS to SF,230.81550000000001,231.873,1.0574999999999761
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,SS1 to T2,226.79174999999998,228.046,1.2542500000000132
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,SS2 to T4,225.30325,225.70675,0.4035000000000082
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,T/SSF to T1,233.09074999999999,233.8505,0.7597500000000252
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,T1 to SS1,228.8865,229.99575,1.1092499999999745
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,T2 to BS,229.81900000000002,230.0995,0.2804999999999893
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,T3 to SS2,229.1695,229.36875,0.19925000000000637
24,2021,98,Marco Andretti,0.611,-0.0008595076511483,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,T4 to FS,227.69625000000002,228.45025,0.7539999999999907
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,BS to T3,233.24025,234.12025,0.8799999999999955
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,FS to SF,231.873,231.62875,-0.24424999999999386
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,SS1 to T2,228.046,227.12825,-0.9177499999999839
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,SS2 to T4,225.70675,225.72875,0.02199999999999136
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,T/SSF to T1,233.8505,233.5025,-0.3480000000000132
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,T1 to SS1,229.99575,229.85500000000002,-0.14074999999996862
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,T2 to BS,230.0995,230.73325,0.633749999999992
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,T3 to SS2,229.36875,229.2135,-0.15524999999999523
25,2021,98,Marco Andretti,-0.002,0.1186628397208867,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,T4 to FS,228.45025,228.5745,0.12424999999998931
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,BS to T3,234.22275,234.65925,0.4364999999999952
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,FS to SF,236.69825,237.3015,0.6032500000000027
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,SS1 to T2,230.8905,231.13049999999998,0.23999999999998067
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,SS2 to T4,228.0825,229.248,1.1654999999999802
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,T/SSF to T1,240.5075,240.50325,-0.004249999999984766
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,T1 to SS1,235.4425,235.80025,0.35775000000001
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,T2 to BS,231.72375,231.8645,0.14074999999999704
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,T3 to SS2,230.138,230.65025,0.5122499999999945
26,2023,11,Takuma Sato,0.465,0.3920186524777352,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,T4 to FS,232.1415,232.7125,0.570999999999998
27,2023,27,Kyle Kirkwood,0.227,0.0969276072882226,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,BS to T3,233.06275,234.119,1.0562500000000057
27,2023,27,Kyle Kirkwood,0.227,0.0969276072882226,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,FS to SF,236.7985,236.2465,-0.5519999999999925
27,2023,27,Kyle Kirkwood,0.227,0.0969276072882226,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,SS1 to T2,230.2075,230.31675,0.10925000000000296
27,2023,27,Kyle Kirkwood,0.227,0.0969276072882226,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,SS2 to T4,228.394,228.5795,0.18549999999999045
27,2023,27,Kyle Kirkwood,0.227,0.0969276072882226,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,T/SSF to T1,239.6325,239.7115,0.07900000000000773
