year,car_number,driver_name,team_name,source_path,source_type,qualifying_simulation_indicator,four_lap_average_mph,lap1,lap2,lap3,lap4,single_lap_speed_if_present,no_tow_indicator_if_present,timestamp_or_order,weather_linkage_if_present,existing_baseline_reference,reference_speed_mph,reference_type,baseline_quality,ambiguity_reason,source_quality,source_url,provenance_note
2024,11,Marcus Armstrong,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.105,False,26,UNAVAILABLE,True,232.105,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,12,Will Power,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.451,,,,,,False,,UNAVAILABLE,True,233.451,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: third-fastest qualifying sim.
2024,14,Santino Ferrucci,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.412,False,10,UNAVAILABLE,True,233.412,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,15,"Rahal, Graham",,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.236,False,30,UNAVAILABLE,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,15,Graham Rahal,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.236,False,30,UNAVAILABLE,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,17,Kyle Larson,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,232.549,,,,,,False,,UNAVAILABLE,True,232.549,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: 10th on qualifying sim chart.
2024,18,Nolan Siegel,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,229.813,False,34,UNAVAILABLE,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,18,"Siegel, Nolan (R)",,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,229.813,False,34,UNAVAILABLE,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,2,Josef Newgarden,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,234.063,,,,,,False,,UNAVAILABLE,True,234.063,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: best four-lap qualifying sim average.
2024,20,Ed Carpenter,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.547,False,19,UNAVAILABLE,True,232.547,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,21,Rinus VeeKay,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.08,False,15,UNAVAILABLE,True,233.08,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,23,Ryan Hunter-Reay,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.193,False,13,UNAVAILABLE,True,233.193,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,24,Conor Daly,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.952,False,31,UNAVAILABLE,True,230.952,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,26,Colton Herta,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,234.974,False,1,UNAVAILABLE,True,234.974,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,27,Kyle Kirkwood,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.705,False,8,UNAVAILABLE,True,233.705,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,28,Marcus Ericsson,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.388,False,22,UNAVAILABLE,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,3,Scott McLaughlin,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.623,,,,,,False,,UNAVAILABLE,True,233.623,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: second-fastest qualifying sim.
2024,30,Pietro Fittipaldi,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.586,False,29,UNAVAILABLE,True,231.586,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,33,Christian Rasmussen,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.038,False,27,UNAVAILABLE,True,232.038,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,4,Kyffin Simpson,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.62,False,32,UNAVAILABLE,True,230.62,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,41,Sting Ray Robb,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.042,False,16,UNAVAILABLE,True,233.042,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,45,Christian Lundgaard,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.57,False,18,UNAVAILABLE,True,232.57,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,5,Pato O'Ward,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.043,,,,,,False,,UNAVAILABLE,True,233.043,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: fifth on qualifying sim chart.
2024,51,Katherine Legge,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.205,False,33,UNAVAILABLE,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,51,"Legge, Katherine",,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.205,False,33,UNAVAILABLE,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,6,Callum Ilott,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.136,False,14,UNAVAILABLE,True,233.136,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,60,Felix Rosenqvist,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.252,False,12,UNAVAILABLE,True,233.252,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,66,Tom Blomqvist,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.246,False,23,UNAVAILABLE,True,232.246,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,7,Alexander Rossi,,r4/evidence/fast_friday/2024_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.355,,,,,,False,,UNAVAILABLE,True,233.355,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: fourth on qualifying sim chart.
2024,75,Takuma Sato,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.679,False,9,UNAVAILABLE,True,233.679,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,77,Romain Grosjean,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.135,False,25,UNAVAILABLE,True,232.135,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,78,Agustin Canapino,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.341,False,11,UNAVAILABLE,True,233.341,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,8,Linus Lundqvist,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.844,False,28,UNAVAILABLE,True,231.844,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,9,Scott Dixon,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.473,False,21,UNAVAILABLE,True,232.473,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,98,Marco Andretti,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.901,False,17,UNAVAILABLE,True,232.901,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
