year,car_number,driver_name,team_name,attempt_id,car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,lap1_speed_mph,lap2_speed_mph,lap3_speed_mph,lap4_speed_mph,four_lap_average_speed_mph,lap2_minus_lap1,lap3_minus_lap2,lap4_minus_lap3,lap4_minus_lap1,mean_laps_3_4_minus_mean_laps_1_2,four_lap_slope_mph_per_lap,track_temperature_c_assembled,forecast_temp_c,forecast_dewpoint_c,forecast_relative_humidity_pct,forecast_pressure_hpa,air_density_kg_m3,forecast_wind_speed_10m_ms,forecast_gust_ms,forecast_wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,forecast_shortwave_radiation_wm2,forecast_cloud_cover_pct,physical_link_quality,thermal_degradation_interpretation
2023,12,Will Power,,0051ca1a-7c05-591e-9776-995fe0689445,1,38.64103764,38.72366791,38.77371659,38.81368139,232.913,232.416,232.116,231.877,232.33,-0.497,-0.3,-0.239,-1.036,-0.668,-0.3408,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,12,Will Power,,6913fe23-0965-51fa-8577-ee1007d0f88d,2,38.60705737,38.64916861,38.70951093,38.72733375,233.118,232.864,232.501,232.394,232.719,-0.254,-0.363,-0.107,-0.724,-0.5435,-0.2535,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,12,Will Power,,8e15632d-6932-5877-a861-34ed691706e1,,38.60473895,38.67391444,38.69553067,38.72500086,233.132,232.715,232.585,232.408,232.71,-0.417,-0.13,-0.177,-0.724,-0.427,-0.2302,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,14,Santino Ferrucci,,cda49858-f649-523a-85fb-8d53847f80bf,1,38.53333562,38.58735964,38.60821669,38.68039677,233.564,233.237,233.111,232.676,233.147,-0.327,-0.126,-0.435,-0.888,-0.507,-0.279,41.11111111,18.05018408,6.126390699,45.60806289,993.2983056,1.184047598,4.700765987,6.242665893,333.229876,2.117281662,-4.196941652,68.27824119,21.72175881,153.7157603,993.0338889,2.016944444,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,15,Graham Rahal,,6d879c45-8d0a-5f3e-8231-8af530bf9285,1,39.03522278,39.17744772,39.35286401,39.96554082,230.561,229.724,228.7,225.194,228.526,-0.837,-1.024,-3.506,-5.367,-3.1955,-1.7125,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,15,Graham Rahal,,e1ec0551-73d2-567c-b806-24a928d89c9e,2,39.25143159,39.23312322,39.2416764,39.53715174,229.291,229.398,229.348,227.634,228.915,0.107,-0.05,-1.714,-1.657,-0.8535,-0.5021,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,18,David Malukas,,e676cc29-ed11-5299-abcd-0696a7eb4668,1,38.93845129,38.95125899,39.04182681,39.06199138,231.134,231.058,230.522,230.403,230.779,-0.076,-0.536,-0.119,-0.731,-0.6335,-0.2729,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,18,David Malukas,,4e8f59ee-2017-5f6b-870a-8398a96b4eb9,2,38.90327349,38.86967,38.95513667,39.09626804,231.343,231.543,231.035,230.201,231.03,0.2,-0.508,-0.834,-1.142,-0.825,-0.3934,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,18,David Malukas,,cf5e2385-35ca-51eb-a4d9-6ab7da79af04,3,38.72083568,38.78541324,38.87554642,38.94519113,232.433,232.046,231.508,231.094,231.769,-0.387,-0.538,-0.414,-1.339,-0.9385,-0.4555,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,2,Josef Newgarden,,ba018dfd-9f05-5b0d-adf9-6fee90441a6d,1,38.58487816,38.65780114,38.77354955,38.79444119,233.252,232.812,232.117,231.992,232.542,-0.44,-0.695,-0.125,-1.26,-0.9775,-0.4475,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,2,Josef Newgarden,,100ef01c-38fa-59f4-a91f-a9a703ed7d2c,2,38.68638239,38.72983359,38.72616727,38.76152617,232.64,232.379,232.401,232.189,232.402,-0.261,0.022,-0.212,-0.451,-0.2145,-0.1331,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,20,Conor Daly,,6ac7f239-a4c8-58cb-b816-ca8512d9e76b,1,38.60523573,38.67590878,38.76753693,38.83461631,233.129,232.703,232.153,231.752,232.433,-0.426,-0.55,-0.401,-1.377,-0.9635,-0.4681,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,20,Conor Daly,,b33e0cec-e805-5abd-897a-65b4bd5a164a,2,38.59083425,38.72766705,38.7783944,38.81853628,233.216,232.392,232.088,231.848,232.385,-0.824,-0.304,-0.24,-1.368,-0.836,-0.4408,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,21,Rinus VeeKay,,5d48192b-5510-5e99-b8c1-6f8dbd074ad7,1,38.47765303,38.52607787,38.60473895,38.63655877,233.902,233.608,233.132,232.94,233.395,-0.294,-0.476,-0.192,-0.962,-0.719,-0.3362,38.88888889,17.39502118,6.62927867,49.36833646,992.7973611,1.185966205,4.48175043,6.35163238,333.7911617,1.979339333,-4.020982806,65.21884145,24.78115855,138.5906807,959.8258333,1.543055556,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,23,Ryan Hunter-Reay,,11a85bb9-a5f7-54be-afd7-706bdf4d7c8c,1,38.73983617,38.76937392,38.93963059,38.98297743,232.319,232.142,231.127,230.87,231.613,-0.177,-1.015,-0.257,-1.449,-1.232,-0.5362,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,23,Ryan Hunter-Reay,,c86d0077-2b68-5d21-8710-1ed94d3da903,2,38.71883671,38.73666813,38.7917658,38.83645967,232.445,232.338,232.008,231.741,232.133,-0.107,-0.33,-0.267,-0.704,-0.517,-0.2442,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,23,Ryan Hunter-Reay,,bc323143-126d-5650-815e-a8a6635437b3,3,38.67424682,38.71717107,38.83511903,38.89184179,232.713,232.455,231.749,231.411,232.081,-0.258,-0.706,-0.338,-1.302,-1.004,-0.4612,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,24,Stefan Wilson,,42d64630-9541-5086-8ac4-faa32bc37e7e,1,38.81284446,38.90091936,38.99446279,38.89604384,231.882,231.357,230.802,231.386,231.356,-0.525,-0.555,0.584,-0.496,-0.5255,-0.2043,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,24,Stefan Wilson,,29072f66-113f-50fd-9d79-f9256821f878,2,38.7156721,38.83143275,38.92901942,39.40006829,232.464,231.771,231.19,228.426,230.952,-0.693,-0.581,-2.764,-4.038,-2.3095,-1.2695,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,24,Stefan Wilson,,111ee81b-a11a-5ab8-b5a4-9eadb4f12a70,3,38.75334786,38.78708476,38.97133009,38.89654815,232.238,232.036,230.939,231.383,231.648,-0.202,-1.097,0.444,-0.855,-0.976,-0.3662,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,26,Colton Herta,,a0403bbb-d597-5780-bb01-764b8a6d60c9,1,38.7148394,38.81435096,38.83444875,38.84199078,232.469,231.873,231.753,231.708,231.951,-0.596,-0.12,-0.045,-0.761,-0.4405,-0.2403,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,26,Colton Herta,,3982bfeb-b062-5d85-ac65-0ba52f189ec5,2,38.60374542,38.6702587,38.78875643,39.5874112,233.138,232.737,232.026,227.345,231.288,-0.401,-0.711,-4.681,-5.793,-3.252,-1.809,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,26,Colton Herta,,94ddc0d9-ad14-53ef-acdc-7dbbb9f2ac67,3,38.72016934,38.81451835,38.9123564,38.94333744,232.437,231.872,231.289,231.105,231.675,-0.565,-0.583,-0.184,-1.332,-0.9575,-0.4579,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,26,Colton Herta,,d0b7a0c6-086c-53e9-8b7a-ef2ad8f92578,,38.68471954,38.74800878,38.88276845,38.97183635,232.65,232.27,231.465,230.936,231.828,-0.38,-0.805,-0.529,-1.714,-1.2595,-0.5947,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,27,Kyle Kirkwood,,dda33fdd-49c8-5082-a03d-252bf1a6fa49,1,38.60523573,38.70867849,38.79745144,38.80062943,233.129,232.506,231.974,231.955,232.39,-0.623,-0.532,-0.019,-1.174,-0.853,-0.4054,42.21975309,18.17062742,5.987063115,44.85144831,993.2750556,1.183571098,4.786614283,6.393030509,334.4265454,2.066227635,-4.317682209,69.28417007,20.71582993,162.3509714,993.4988889,2.249444444,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,27,Kyle Kirkwood,,f9f206a7-b2ab-5eb9-8805-0d279c65164d,2,38.58686332,38.6586314,38.71367367,38.80129855,233.24,232.807,232.476,231.951,232.617,-0.433,-0.331,-0.525,-1.289,-0.81,-0.4198,44.52469136,18.91599731,6.968637212,45.77829642,991.9719444,1.178701777,5.304323124,7.139170717,341.9289339,1.645381873,-5.042674121,61.36489414,28.63510586,232.9607508,925.2444444,12.42777778,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,27,Kyle Kirkwood,,970e09d9-9783-53a2-ac70-f2117bee1d09,3,38.54785931,38.61633385,38.72783369,38.83897362,233.476,233.062,232.391,231.726,232.662,-0.414,-0.671,-0.665,-1.75,-1.2105,-0.5921,44.44444444,18.62396267,7.325374637,47.77396169,992.8347778,1.180800189,5.981776568,8.150510489,343.1713643,1.731785433,-5.725606529,52.40099399,37.59900601,249.1287137,799.3505556,13.52166667,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,28,Romain Grosjean,,19a014d1-8e9c-5310-a9ef-9ea6b3e3f3cf,1,38.69636254,38.77655656,38.83361092,38.86782349,232.58,232.099,231.758,231.554,231.997,-0.481,-0.341,-0.204,-1.026,-0.6835,-0.3419,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,29,Devlin DeFrancesco,,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,1,38.81234232,38.89553955,38.95800327,38.99395594,231.885,231.389,231.018,230.805,231.273,-0.496,-0.371,-0.213,-1.08,-0.7255,-0.3611,38.1537037,16.70047907,7.13132623,53.31787314,993.4338333,1.189417509,4.926361,6.856105038,338.2332461,1.826837602,-4.575117165,64.00106884,25.99893116,134.4189752,950.0974722,2.220555556,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,29,Devlin DeFrancesco,,ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,2,38.76787091,38.80447717,38.88696854,39.14677431,232.151,231.932,231.44,229.904,231.353,-0.219,-0.492,-1.536,-2.247,-1.3695,-0.7233,44.44444444,18.88855774,7.029298541,46.04544446,991.7058056,1.178476269,5.110755632,6.82988089,340.2195269,1.729567819,-4.809201419,63.18592053,26.81407947,228.1396098,946.5355556,12.83722222,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,3,Scott McLaughlin,,506daaba-7e0d-53d8-b6ec-c466d0af30b3,1,38.54142132,38.6546465,38.73700158,38.90344166,233.515,232.831,232.336,231.342,232.503,-0.684,-0.495,-0.994,-2.173,-1.334,-0.7014,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,3,Scott McLaughlin,,d208b8e3-e26b-5e24-9235-a7bc3437ab10,2,38.64087174,38.66261712,38.70834552,38.70867849,232.914,232.783,232.508,232.506,232.677,-0.131,-0.275,-0.002,-0.408,-0.3415,-0.1499,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,30,Jack Harvey,,eddc7e1d-b0e2-52e1-a6c1-a4f18d0682dc,1,39.05063566,39.09558871,39.14456086,39.16415001,230.47,230.205,229.917,229.802,230.098,-0.265,-0.288,-0.115,-0.668,-0.478,-0.2292,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,33,Ed Carpenter,,04dd64f3-9175-537b-b611-47d98856e4b7,1,38.56470729,38.66527472,38.71883671,38.8103339,233.374,232.767,232.445,231.897,232.62,-0.607,-0.322,-0.548,-1.477,-0.8995,-0.4753,36.49753086,16.34814693,7.363274447,55.32584286,993.2521667,1.190572931,4.786683547,6.749897539,337.2831158,1.848511318,-4.415353359,61.35391997,28.64608003,127.1031613,928.8121944,2.826111111,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,33,Ed Carpenter,,2b14c17d-769c-504e-819b-55270bb93b13,2,38.58355483,38.62578056,38.73116697,38.89066538,233.26,233.005,232.371,231.418,232.511,-0.255,-0.634,-0.953,-1.842,-1.238,-0.616,44.84506173,18.93532043,6.925919126,45.59016911,992.1593611,1.178860514,5.440634559,7.356974543,343.1327089,1.578632335,-5.206575109,60.01284848,29.98715152,236.0647345,910.2511111,12.13944444,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,33,Ed Carpenter,,55035890-97e8-57a3-a2e1-4845f4b05eb9,3,38.5227798,38.72700046,38.69220352,38.77087704,233.628,232.396,232.605,232.133,232.689,-1.232,0.209,-0.472,-1.495,-0.643,-0.4276,43.88888889,18.33844274,7.132958349,48.02950474,992.525,1.181647105,5.444307043,7.542775566,339.9538339,1.866184266,-5.114473137,45.58659627,44.41340373,257.4315884,682.625,15.41666667,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,44,Katherine Legge,,939cb422-2442-550d-9cc5-80f8c372c5d7,1,38.8607748,38.89705247,39.01525496,39.02405182,231.596,231.38,230.679,230.627,231.07,-0.216,-0.701,-0.052,-0.969,-0.835,-0.3608,42.22222222,18.21394098,5.936958453,44.57935633,993.2666944,1.183399752,4.817486848,6.447104284,334.8568889,2.046857091,-4.361026895,69.55079367,20.44920633,165.6198208,993.6661111,2.333055556,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,45,Christian Lundgaard,,f504e7df-42b4-563e-a2a2-529b0200caba,1,39.0076455,39.0477554,39.02134468,39.09083407,230.724,230.487,230.643,230.233,230.522,-0.237,0.156,-0.41,-0.491,-0.1675,-0.1317,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,45,Christian Lundgaard,,d3cf5026-1b00-5bfb-8172-34a03ecce358,2,38.93525068,38.97217387,38.98415944,39.04792482,231.153,230.934,230.863,230.486,230.859,-0.219,-0.071,-0.377,-0.667,-0.369,-0.2072,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,45,Christian Lundgaard,,c8919a56-98b9-5688-90ea-6aa29ed080e0,3,38.89873363,38.91050584,38.97993833,39.01745381,231.37,231.3,230.888,230.666,231.056,-0.07,-0.412,-0.222,-0.704,-0.558,-0.2524,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,45,Christian Lundgaard,,b817b1da-3d3e-5619-bf2d-926dc0e7bfd0,4,38.96356906,39.0196529,39.05521105,39.06572157,230.985,230.653,230.443,230.381,230.615,-0.332,-0.21,-0.062,-0.604,-0.407,-0.2022,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,5,Pato O'Ward,,86528548-acb2-5972-a3cd-583a1a3f0514,1,38.48966552,38.56355059,38.63606118,38.65033046,233.829,233.381,232.943,232.857,233.252,-0.448,-0.438,-0.086,-0.972,-0.705,-0.3354,38.88888889,17.50661593,6.544210938,48.72866626,992.8841389,1.185640683,4.518482074,6.33092801,333.6792022,2.003479487,-4.050030888,65.8071609,24.1928391,140.8703455,965.5531667,1.621944444,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,50,RC Enerson,,66a44749-a775-58cd-858d-98e243eba973,1,38.79878948,38.88814473,38.97808133,39.09236222,231.966,231.433,230.899,230.224,231.129,-0.533,-0.534,-0.675,-1.742,-1.138,-0.576,36.11111111,16.43283594,7.307521756,54.84319326,993.2958333,1.190295043,4.820257393,6.775426314,337.5114958,1.843739093,-4.453707163,62.01599796,27.98400204,128.7579391,933.9284722,2.680555556,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,51,Sting Ray Robb,,945afc8b-1f85-54cf-a7c0-a36c707605f6,1,39.07725573,39.11614888,39.18563542,39.17352566,230.313,230.084,229.676,229.747,229.955,-0.229,-0.408,0.071,-0.566,-0.487,-0.2106,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,51,Sting Ray Robb,,7d60bb86-6562-54bb-b274-1e7b707149cf,2,38.98095131,39.04944962,39.09456976,39.24835048,230.882,230.477,230.211,229.309,230.218,-0.405,-0.266,-0.902,-1.573,-0.9195,-0.4985,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,51,Sting Ray Robb,,aaf63a9f-e624-503d-accf-8f1798a60779,3,38.94013603,38.98415944,39.01711551,39.07844346,231.124,230.863,230.668,230.306,230.74,-0.261,-0.195,-0.362,-0.818,-0.5065,-0.2649,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,55,Benjamin Pedersen,,5ff6581d-9433-56e7-89ca-1cba397b1eb5,1,38.57743563,38.65199036,38.69752723,38.75268039,233.297,232.847,232.573,232.242,232.739,-0.45,-0.274,-0.331,-1.055,-0.6645,-0.3439,34.44444444,16.01027286,7.484427338,57.00232081,993.1097778,1.19175366,4.620305977,6.731514045,335.979906,1.880727911,-4.220200214,58.36043995,31.63956005,120.6475459,890.4681111,3.902222222,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,6,Felix Rosenqvist,,9c85ad9a-de5a-5a03-9262-9ef6823db9e8,1,38.53614048,38.60507013,38.61799083,38.6815605,233.547,233.13,233.052,232.669,233.099,-0.417,-0.078,-0.383,-0.878,-0.478,-0.2712,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,6,Felix Rosenqvist,,f684d582-76d7-5411-83d0-39af174901c3,2,38.40753812,38.41065255,38.49773291,38.56503779,234.329,234.31,233.78,233.372,233.947,-0.019,-0.53,-0.408,-0.957,-0.7435,-0.3401,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,60,Simon Pagenaud,,368dae23-2a23-508f-9f4a-968aafca6e0d,1,38.8745389,38.82054556,38.83746521,38.84920035,231.514,231.836,231.735,231.665,231.687,0.322,-0.101,-0.07,0.151,0.025,0.0352,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,60,Simon Pagenaud,,09fab927-89b4-520d-aad1-456ac5f4f11a,2,38.80715431,38.79577902,38.79812045,38.85289001,231.916,231.984,231.97,231.643,231.878,0.068,-0.014,-0.327,-0.273,-0.1435,-0.0833,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,66,Tony Kanaan,,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,1,38.54323695,38.66045808,38.81317923,38.85758694,233.504,232.796,231.88,231.615,232.446,-0.708,-0.916,-0.265,-1.889,-1.4025,-0.6583,36.17530864,16.26378116,7.418814341,55.80665029,993.2086667,1.19084986,4.753237844,6.724466202,337.0556076,1.852990652,-4.37717896,60.68010925,29.31989075,125.5147933,923.7154444,2.971111111,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,66,Tony Kanaan,,fdb7fb74-bf21-54a6-8668-36c035e40628,2,38.57231022,38.65647281,38.7293336,38.80113127,233.328,232.82,232.382,231.952,232.62,-0.508,-0.438,-0.43,-1.376,-0.907,-0.4566,44.44444444,18.86932081,7.016027069,46.06120185,991.61875,1.178454162,5.035571965,6.706523219,339.4237979,1.769765987,-4.714330638,64.04457267,25.95542733,225.5323311,955.9791667,12.79166667,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,66,Tony Kanaan,,d1af19f4-254b-5058-b545-543906d4584e,3,38.45217191,38.57445942,38.567682,38.68255803,234.057,233.315,233.356,232.663,233.347,-0.742,0.041,-0.693,-1.394,-0.6765,-0.4141,44.44444444,18.28819806,7.40387483,49.0978369,992.6615,1.181928556,5.558089565,7.656727828,340.6144294,1.844860981,-5.242980791,48.12926638,41.87073362,254.5679111,699.6875,21.33166667,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,7,Alexander Rossi,,14c2e6a1-d204-5d45-adf6-473781a78254,1,38.43246775,38.50152081,38.56222873,38.66045808,234.177,233.757,233.389,232.796,233.528,-0.42,-0.368,-0.593,-1.381,-0.8745,-0.4511,33.33333333,15.78115212,7.537228317,58.06698053,993.0224444,1.192576372,4.498080696,6.74324076,334.982524,1.902214391,-4.076065549,56.15094479,33.84905521,116.6767002,859.2682778,4.775555556,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,77,Callum Ilott,,f7e8b948-2fd0-5183-971b-aaea5c66c226,1,39.13741145,39.44358253,39.69216521,39.81578563,229.959,228.174,226.745,226.041,227.72,-1.785,-1.429,-0.704,-3.918,-2.6735,-1.3183,38.88888889,17.61153071,6.464235289,48.12728617,992.9657222,1.185334753,4.553014992,6.311462986,333.5739444,2.026285007,-4.07726803,66.33419078,23.66580922,143.0991654,970.9376667,1.696111111,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,77,Callum Ilott,,333cf68d-54d9-5559-ac70-c73c27086892,2,38.71467286,38.79076263,38.9774061,39.23842575,232.47,232.014,230.903,229.367,231.182,-0.456,-1.111,-1.536,-3.103,-2.107,-1.042,44.44444444,18.77815565,6.606754761,45.07108278,991.824,1.179192443,5.054953839,6.702175975,338.15244,1.881142555,-4.691893115,65.81499326,24.18500674,219.1869868,966.6977778,10.51111111,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,78,Agustin Canapino,,6ae025d8-4be3-5efa-ab70-c02c7b475629,1,38.70734665,38.85758694,38.98939488,39.07437155,232.514,231.615,230.832,230.33,231.32,-0.899,-0.783,-0.502,-2.184,-1.4835,-0.7335,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,8,Marcus Ericsson,,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,1,38.57297149,38.67956559,38.6882117,38.74150377,233.324,232.681,232.629,232.309,232.735,-0.643,-0.052,-0.32,-1.015,-0.5335,-0.3097,32.29012346,15.30934736,7.043988885,57.91804373,992.8685556,1.194498465,4.463453075,6.363722443,339.0512724,1.595828964,-4.168422156,54.58866307,35.41133693,114.163751,851.408,1,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,8,Marcus Ericsson,,fce06089-154b-512e-a547-fd144ec0961c,2,38.52756219,38.62826731,38.69486519,39.04030261,233.599,232.99,232.589,230.531,232.421,-0.609,-0.401,-2.058,-3.068,-1.7345,-0.9605,44.93333333,18.50167053,5.737402649,43.16722775,992.441,1.181303634,4.940315642,6.749085201,337.5287754,1.888284424,-4.565205425,68.85332635,21.14667365,201.9270234,989.195,4.705,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
