year,car_number,driver_name,team_name,attempt_id,first_complete_attempt_order,source_car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,four_lap_average_speed_mph,lap1_to_lap4_delta_mph,first_half_vs_second_half_fade_mph,four_lap_slope_mph_per_lap,attempt_order,attempt_order_basis,timestamp_utc,chronology_quality,elapsed_session_position_minutes,own_car_fast_friday_baseline_reference,own_car_fast_friday_four_lap_average_mph,fast_friday_reference_type,fast_friday_baseline_quality,day1_minus_own_fast_friday_four_lap_mph,track_temperature,track_temperature_trend_c_per_min,air_temperature_c,dew_point_c,humidity_pct,pressure_hpa,air_density_kg_m3,wind_speed_ms,gust_ms,wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,shortwave_radiation_wm2,cloud_cover_pct,team_year_id,teammate_identifiers,physical_link_quality
2020,15,Graham Rahal,Rahal Letterman Lanigan Racing,16cb7863-a6d0-5895-93e4-a76ac2c6c71f,1,1,38.94384298,38.98196434,39.00494063,39.03336051,230.822,-0.53,-0.333,-0.1726,1,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:00:45+00:00,UNKNOWN,0,231.239,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,38.33333333,0.07407407407,25.45509682,19.26181717,68.61784188,988.085,1.142917889,0.6490487116,1.887120992,323.0606215,0.3900586063,-0.5187663382,44.95996048,45.04003952,112.8575949,683.1475,0,2020|Rahal Letterman Lanigan Racing,30,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,41,Dalton Kellett,A.J. Foyt Enterprises,a6295479-1996-5baa-b116-ab56a03c118d,1,1,39.28226929,39.29427482,39.32861681,39.38282734,228.88,-0.585,-0.3925,-0.1955,2,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:11:35+00:00,UNKNOWN,10.83333333,229.099,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,38.33333333,0.07407407407,25.72743441,19.20249524,67.32986968,987.8683333,1.141660212,0.6517341176,1.823023574,331.4647246,0.311333214,-0.5725635248,46.85717291,43.14282709,115.4734474,708.3891667,0,2020|A.J. Foyt Enterprises,14|4,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,21,Rinus VeeKay,ECR,e132bf44-6808-5d6b-819c-a993af279439,1,1,38.82841722,38.95614836,38.97993833,39.00274319,231.114,-1.036,-0.5885,-0.3249,3,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:16:35+00:00,UNKNOWN,15.83333333,230.331,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,39.44444444,0.07407407407,25.85312869,19.17511588,66.73542097,987.7683333,1.141080479,0.6529735358,1.79344015,335.3435414,0.2724052407,-0.5934389802,47.71899623,42.28100377,116.7325914,720.0391667,0,2020|ECR,20|47,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,60,Jack Harvey,Meyer Shank Racing,954d29f8-6770-5c41-9322-b23c885935ef,1,1,39.02980576,39.15580093,39.23842575,39.1919491,229.861,-0.954,-0.719,-0.3346,4,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:20:45+00:00,UNKNOWN,20,231.6,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,39.44444444,0.07407407407,25.95787392,19.15229975,66.24004704,987.685,1.140597721,0.6540063842,1.768787297,338.5758888,0.2388879697,-0.6088159726,48.42984921,41.57015079,117.8087705,729.7475,0,2020|Meyer Shank Racing,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,9,Scott Dixon,Chip Ganassi Racing,25f997a4-1a33-565b-b2b0-1c30d3a0f19c,1,1,38.82875226,38.93407164,38.97605571,39.04216554,231.094,-1.267,-0.758,-0.405,5,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:25:45+00:00,UNKNOWN,25,232.29,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,39.44444444,0.07407407407,26.08356819,19.1249204,65.64559834,987.585,1.140018835,0.6552458024,1.739203873,342.4547056,0.1975301725,-0.6247630691,49.27345675,40.72654325,119.1341432,741.3975,0,2020|Chip Ganassi Racing,10|8,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,45,Spencer Pigot,Rahal Letterman Lanigan Racing with Citrone/Buhl Autosport,e2df4919-a45f-5b41-916e-55908e4f1abb,1,1,38.90630066,38.98635478,39.08608058,39.1769361,230.539,-1.598,-1.0935,-0.5383,6,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:29:55+00:00,UNKNOWN,29.16666667,232.116,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,39.44444444,0.07407407407,26.18831342,19.10210427,65.15022441,987.5016667,1.139536782,0.6562786509,1.71455102,345.687053,0.1622438781,-0.6359076911,49.96810325,40.03189675,120.2682875,751.1058333,0,2020|Rahal Letterman Lanigan Racing with Citrone/Buhl Autosport,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,5,Pato O'Ward,Arrow McLaren,194c9baa-3297-571e-82bf-ac3ba81e07fc,1,1,39.0096744,39.10238307,39.22901901,39.2474947,229.902,-1.398,-1.0705,-0.4937,7,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:34:55+00:00,UNKNOWN,34.16666667,230.581,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,40.55555556,0.07407407407,26.46430147,19.95757832,67.62613475,987.0090278,1.137383522,0.9136247043,2.313106343,8.55784601,-0.1359545273,-0.9034525261,50.79095287,39.20904713,121.6666608,762.0102778,0,2020|Arrow McLaren,66|7,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,1,Josef Newgarden,Team Penske,00d1c34a-f916-5fa9-803b-2cc6962f2595,1,1,39.0572449,39.06114371,39.07674673,39.12516139,230.296,-0.4,-0.246,-0.1292,8,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:39:55+00:00,UNKNOWN,39.16666667,230.583,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,40.55555556,0.07407407407,26.59565421,19.91324899,66.90970744,986.9673611,1.136864783,0.924094772,2.232794189,11.71145099,-0.1875755257,-0.9048572096,51.60129492,38.39870508,123.1078547,772.3936111,0,2020|Team Penske,12|22|3,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,24,Sage Karam,Dreyer & Reinbold Racing,3e1d9fad-3db2-5b32-b9c1-8802e1467bbe,1,1,39.5414944,39.60099795,39.6580594,39.72054391,227.099,-1.026,-0.6765,-0.3405,9,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:49:55+00:00,UNKNOWN,49.16666667,228.187,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,41.66666667,0.07407407407,26.8583597,19.82459034,65.47685281,986.8840278,1.135828464,0.9450349073,2.072169879,18.01866094,-0.2923245598,-0.8986864458,53.18076351,36.81923649,126.1275111,793.1602778,0,2020|Dreyer & Reinbold Racing,67,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,27,Alexander Rossi,Andretti Autosport,81f0c457-15fb-5f7f-9649-8663a142764d,1,1,38.81217495,38.87739366,38.98145782,38.99277334,231.268,-1.074,-0.846,-0.384,10,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:54:05+00:00,UNKNOWN,53.33333333,231.859,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,41.66666667,0.07407407407,26.96782032,19.78764924,64.87983005,986.8493056,1.135397121,0.9537599637,2.005243083,20.64666509,-0.3362994964,-0.8925025025,53.82115246,36.17884754,127.4431078,801.8130556,0,2020|Andretti Autosport,26|28|29,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,66,Fernando Alonso,Arrow McLaren,c9ee13fe-3b9e-555c-9a7d-a078015b8b91,1,1,39.22970299,39.32775753,39.38386137,39.42336754,228.768,-1.127,-0.7265,-0.3707,11,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 15:59:05+00:00,UNKNOWN,58.33333333,229.788,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,41.66666667,0.07407407407,27.09917306,19.74331991,64.16340274,986.8076389,1.134879862,0.9642300314,1.924930928,23.80027007,-0.3891146523,-0.8822297551,54.57459895,35.42540105,129.0690531,812.1963889,0,2020|Arrow McLaren,5|7,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,28,Ryan Hunter-Reay,Andretti Autosport,d155ad85-3d5c-5b55-95d6-40ba696a0bde,1,1,38.85121281,38.87588227,38.92413686,38.97048635,231.33,-0.709,-0.498,-0.2414,12,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:04:05+00:00,UNKNOWN,63.33333333,232.124,,NO_TOW_SINGLE_LAP,VERY_HIGH,,43.33333333,0.1111111111,27.2273357,19.67982296,63.46321268,986.8136111,1.134442252,0.9569228745,1.875313329,27.30384065,-0.4389492489,-0.8503087349,55.31056786,34.68943214,130.748651,819.5376389,0,2020|Andretti Autosport,26|27|29,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,8,Marcus Ericsson,Chip Ganassi Racing,518373d9-25de-58cf-8315-f6c215b6f672,1,1,38.95075326,39.03268337,39.07963126,39.13826244,230.472,-1.107,-0.692,-0.3598,13,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:13:15+00:00,UNKNOWN,72.5,231.763,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,43.33333333,0.1111111111,27.4609876,19.55552317,62.18621359,986.8441667,1.133673138,0.9362099434,1.796980523,33.87108683,-0.5217743198,-0.7773291564,56.61034452,33.38965548,133.9745576,831.7445833,0,2020|Chip Ganassi Racing,10|9,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,7,Oliver Askew,Arrow McLaren,72b65040-5363-5722-b1cd-297bffa2af77,1,1,39.07878283,39.15511953,39.21278162,39.23842575,229.76,-0.937,-0.6375,-0.3149,14,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:18:15+00:00,UNKNOWN,77.5,230.507,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,46.66666667,0.2222222222,27.58843409,19.48772329,61.48966863,986.8608333,1.133253905,0.924911981,1.754253538,37.45322112,-0.5624514587,-0.7342414653,57.28991936,32.71008064,135.8179117,838.4029167,0,2020|Arrow McLaren,5|66,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,10,Felix Rosenqvist,Chip Ganassi Racing,6041dd38-4b6d-5e38-81fd-8006cbe0bafd,1,1,39.02202143,39.09558871,39.10442184,39.12686233,230.254,-0.618,-0.335,-0.1906,15,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:22:25+00:00,UNKNOWN,81.66666667,230.432,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,46.66666667,0.2222222222,27.6946395,19.43122338,60.9092145,986.8747222,1.132904697,0.9154970124,1.718647718,40.43833302,-0.5938181438,-0.6967889148,57.83907032,32.16092968,137.4010066,843.9515278,0,2020|Chip Ganassi Racing,8|9,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,20,Ed Carpenter,ECR,9a2e168d-3dda-5e76-8daf-588c20d91341,1,1,38.89537145,39.06945246,39.14847712,39.53732543,229.811,-3.757,-2.111,-1.1736,16,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:27:25+00:00,UNKNOWN,86.66666667,229.563,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,46.66666667,0.2222222222,27.822086,19.3634235,60.21266954,986.8913889,1.132485832,0.90419905,1.675920733,44.0204673,-0.628341745,-0.6502019482,58.47617261,31.52382739,139.3585447,850.6098611,0,2020|ECR,21|47,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,29,James Hinchcliffe,Andretti Autosport,917d4c7e-5c5e-5976-aa32-50a7bc958440,1,1,38.82824971,38.89486717,38.95294484,39.03657727,231.195,-1.237,-0.791,-0.4056,17,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:32:25+00:00,UNKNOWN,91.66666667,231.967,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,47.77777778,0.07407407407,28.14041879,19.14939253,58.3110646,987.5,1.13212309,0.7810125153,1.570338957,43.84916461,-0.5410559874,-0.5632397069,59.08794691,30.91205309,141.3805189,865.1990278,0,2020|Andretti Autosport,26|27|28,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,81,Ben Hanley,DragonSpeed / Cusick Motorsports,a3016f3b-449e-576c-bf0f-284c71eddb34,1,1,40.42817934,40.58368356,40.91597223,41.00806948,220.946,-3.148,-2.4745,-1.1245,18,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:36:35+00:00,UNKNOWN,95.83333333,222.086,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,47.77777778,0.07407407407,28.24343893,19.0970125,57.76860102,987.5,1.13176771,0.7652868167,1.485156488,47.55705607,-0.5647432035,-0.5164581551,59.57725669,30.42274331,143.1155358,870.4559722,0,2020|DragonSpeed / Cusick Motorsports,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,51,James Davison,"Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing",e2cf6770-902a-5a11-8e7c-27e4441f0b5e,1,1,38.9682928,39.08506212,39.51337089,39.81226306,228.747,-4.896,-3.696,-1.7184,19,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:41:35+00:00,UNKNOWN,100.8333333,229.766,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,47.77777778,0.07407407407,28.3670631,19.03415646,57.11764473,987.5,1.131341456,0.7464159784,1.382937526,52.00652582,-0.588236154,-0.4594725672,60.13839786,29.86160214,145.2582504,876.7643056,0,"2020|Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing",,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,55,Alex Palou,Dale Coyne Racing with RWR,b3ac1729-6563-5819-a04b-0f76aeae5b0f,1,1,38.8681592,38.92548365,38.9934491,39.03437627,231.034,-0.986,-0.6945,-0.3361,20,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:45:45+00:00,UNKNOWN,105,231.989,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,48.88888889,0.07407407407,28.47008324,18.98177643,56.57518115,987.5,1.130986411,0.7306902799,1.297755057,55.71441727,-0.6037255864,-0.4116111046,60.5831772,29.4168228,147.0946399,882.02125,0,2020|Dale Coyne Racing with RWR,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,47,Conor Daly,ECR,a7f0ef57-a971-5870-9606-1fe1cd378e2a,1,1,38.9521019,39.09473959,39.15665272,39.39713627,229.884,-2.61,-1.487,-0.8194,21,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 16:58:15+00:00,UNKNOWN,117.5,232.337,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,48.88888889,0.07407407407,28.77914365,18.82463633,54.94779042,987.5,1.129922193,0.6835131842,1.04220765,66.83809165,-0.6284199973,-0.2688467593,61.7825877,28.2174123,152.8783456,897.7920833,0,2020|ECR,20|21,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,22,Simon Pagenaud,Team Penske,2fb75f25-92ad-5b41-90a1-3a1457ae8012,1,1,39.21073154,39.262048,39.29581892,39.54948739,228.836,-1.966,-1.0815,-0.6095,22,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:09:06+00:00,UNKNOWN,128.35,230.189,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,50,0.07407407407,29.00313187,18.72092519,53.91152254,987.4545,1.129093324,0.6610433416,0.9982541692,66.46524062,-0.6060564332,-0.2639581391,62.64361678,27.35638322,158.2182624,902.1233333,0,2020|Team Penske,1|12|3,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,1,1,38.76352955,38.86698422,38.96643691,39.01085802,231.351,-1.472,-1.0315,-0.5007,23,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:14:05+00:00,UNKNOWN,133.3333333,233.491,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,50,0.07407407407,29.10209745,18.6761784,53.46880913,987.4295833,1.128721204,0.6523553384,0.9937763736,65.40824526,-0.5931841033,-0.2714776366,62.97804338,27.02195662,160.7620781,903.2861111,0,2020|Andretti Herta w/ Marco & Curb-Agajanian,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,14,Tony Kanaan,A.J. Foyt Enterprises,cbdbf766-10d3-516e-83ad-3cb56f8c02fb,1,1,39.1440501,39.24270304,39.32535174,39.38713616,229.154,-1.419,-0.9505,-0.4739,24,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:19:05+00:00,UNKNOWN,138.3333333,229.946,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,50.55555556,0.03703703704,29.20139402,18.63128196,53.02461508,987.4045833,1.128348018,0.6436382784,0.9892836021,64.3477148,-0.5801999069,-0.2786365043,63.27283219,26.72716781,163.3662861,904.4527778,0,2020|A.J. Foyt Enterprises,4|41,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,88,Colton Herta,Andretti Steinbrenner Autosport,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,1,1,38.93828282,39.01880707,39.07708607,39.10765033,230.56,-1.001,-0.6725,-0.3347,25,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:24:05+00:00,UNKNOWN,143.3333333,231.595,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,50.55555556,0.03703703704,29.30069059,18.58638552,52.58042103,987.3795833,1.127975013,0.6349212184,0.9847908306,63.28718433,-0.5671566255,-0.2854090323,63.52540222,26.47459778,166.0171482,905.6194444,0,2020|Andretti Steinbrenner Autosport,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,59,Max Chilton,Carlin,75519828-93ba-5485-a4bf-a06b93f7cec3,1,1,39.60953798,39.85051629,39.87594152,40.08355194,225.819,-2.687,-1.4155,-0.8205,26,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:29:05+00:00,UNKNOWN,148.3333333,227.61,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,50.55555556,0.03703703704,29.39998716,18.54148907,52.13622698,987.3545833,1.127602188,0.6262041584,0.9802980591,62.22665387,-0.5540640877,-0.2917955358,63.7345077,26.2654923,168.7085094,906.7861111,0,2020|Carlin,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,3,Helio Castroneves,Team Penske,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,1,1,39.3611252,39.44444688,39.47541559,39.53402562,228.115,-1,-0.5895,-0.3179,27,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:34:05+00:00,UNKNOWN,153.3333333,228.451,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,51.66666667,0.07407407407,29.33661168,18.74768346,53.02135671,987.6431944,1.128050118,0.7062880825,1.248461719,70.31107098,-0.6649954177,-0.2379578744,63.89908082,26.10091918,171.4334481,909.6333333,0,2020|Team Penske,1|12|22,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,67,JR Hildebrand,Dreyer & Reinbold Racing,1a120ea2-c723-5585-8ec6-30169bb44ca7,1,1,39.3711121,39.94177377,39.82653332,39.91237017,226.341,-3.1,-1.224,-0.8648,28,AVAILABLE_TIMESTAMP_ORDER,2020-08-15 17:38:15+00:00,UNKNOWN,157.5,228.275,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,51.66666667,0.07407407407,29.42403183,18.70235214,52.60058149,987.63625,1.127742852,0.697331861,1.266044218,69.43607769,-0.6528984995,-0.2449393266,64.00157689,25.99842311,173.7244221,911.3,0,2020|Dreyer & Reinbold Racing,24,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2020,12,Will Power,Team Penske,449bb30a-dc85-5fd4-bc68-156753bda025,1,1,39.07216629,39.16977486,39.22047134,39.26273312,229.701,-1.118,-0.7075,-0.3651,,UNKNOWN,,UNKNOWN,,231.605,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2020|Team Penske,1|22|3,UNAVAILABLE
2020,18,Santino Ferrucci,Dale Coyne Racing with Vasser-Sullivan,1e794f15-e9b3-55c1-91a6-85cadd3ab366,1,1,39.05317741,39.11767902,39.20065509,39.2023626,229.924,-0.877,-0.682,-0.3118,,UNKNOWN,,UNKNOWN,,230.154,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2020|Dale Coyne Racing with Vasser-Sullivan,,UNAVAILABLE
2020,26,Zach Veach,Andretti Autosport,2d3ae29a-bc6b-5723-9247-439f79da15a6,1,1,39.02117549,39.11835912,39.18409996,39.22474471,229.961,-1.197,-0.7915,-0.3977,,UNKNOWN,,UNKNOWN,,231.19,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2020|Andretti Autosport,27|28|29,UNAVAILABLE
2020,30,Takuma Sato,Rahal Letterman Lanigan Racing,d5a2b4ee-b067-59ca-8f42-44e0bc51b5c8,1,1,38.91992873,39.00105303,39.01001257,39.05334687,230.792,-0.79,-0.4215,-0.2423,,UNKNOWN,,UNKNOWN,,231.88,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2020|Rahal Letterman Lanigan Racing,15,UNAVAILABLE
2020,4,Charlie Kimball,A.J. Foyt Enterprises,9b56a28b-8dc8-56aa-843d-d47deb300592,1,1,39.1854648,39.23295219,39.30474277,40.33920792,227.758,-6.569,-3.494,-2.0126,,UNKNOWN,,UNKNOWN,,230.861,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2020|A.J. Foyt Enterprises,14|41,UNAVAILABLE
2021,9,Scott Dixon,Chip Ganassi Racing,d21081ad-a290-598a-a343-73123d94cb55,1,1,38.69736084,38.83294069,38.85809025,38.89906988,231.828,-1.206,-0.678,-0.3768,1,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:01:36+00:00,APPROXIMATE_OBSERVED,0,233.302,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0.1111111111,24.5059729,14.67008321,54.31380382,1001.210667,1.164419388,2.168131163,4.433436876,195.0204612,0.5619014924,2.094053355,61.08412193,28.91587807,125.1665131,431.48,100,2021|Chip Ganassi Racing,10|48|8,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2021,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,c2deab22-d3a0-5601-80f8-4cbf631c8f88,1,1,39.1234606,39.22491567,39.33205431,39.34598234,229.261,-1.301,-0.963,-0.4528,2,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:05:46+00:00,APPROXIMATE_OBSERVED,4.166666667,230.335,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0.1111111111,24.65346817,14.55278021,53.51708989,1001.238444,1.163930844,2.18617056,4.480323762,197.8024282,0.6683902891,2.081488923,61.73261578,28.26738422,126.6940652,453.5633333,100,2021|Andretti Herta w/ Marco & Curb-Agajanian,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2021,28,Ryan Hunter-Reay,Andretti Autosport,88cb337e-a17d-5daf-a5c7-2770ed90181f,1,1,38.87302773,38.91942382,38.9662682,38.99125296,231.139,-0.702,-0.49,-0.2384,3,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:10:46+00:00,APPROXIMATE_OBSERVED,9.166666667,231.539,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0.1111111111,24.83046249,14.41201661,52.56103317,1001.271778,1.163344741,2.207817836,4.536588025,201.1407885,0.7962735249,2.059225114,62.49359069,27.50640931,128.6016807,480.0633333,100,2021|Andretti Autosport,25|27,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2021,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,c52b77d3-be73-50d2-86d6-940d8843fb36,1,1,38.9269989,38.89638004,38.92363183,38.98635478,231.164,-0.352,-0.257,-0.1218,4,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:14:56+00:00,APPROXIMATE_OBSERVED,13.33333333,230.512,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0.1111111111,24.97795776,14.29471361,51.76431924,1001.299556,1.16285645,2.225857233,4.583474911,203.9227555,0.9025954752,2.034640467,63.11223575,26.88776425,130.256754,502.1466667,100,2021|Meyer Shank w/ Curb-Agajanian,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2021,18,Ed Jones,Dale Coyne Racing with Vasser-Sullivan,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,1,1,39.00291222,39.06877407,39.12312046,39.15971944,230.246,-0.924,-0.622,-0.3092,5,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:19:56+00:00,APPROXIMATE_OBSERVED,18.33333333,231.569,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0,25.15495209,14.15395001,50.80826253,1001.332889,1.162270656,2.247504509,4.639739174,207.2611158,1.029461309,1.997870349,63.83442734,26.16557266,132.3254725,528.6466667,100,2021|Dale Coyne Racing with Vasser-Sullivan,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2021,29,James Hinchcliffe,Andretti Steinbrenner Autosport,95cca25b-de13-5fc7-81bf-9426674aa35c,1,1,38.94316894,39.0186379,39.07946157,39.09830617,230.563,-0.917,-0.638,-0.311,6,AVAILABLE_TIMESTAMP_ORDER,2021-05-22 16:24:56+00:00,APPROXIMATE_OBSERVED,23.33333333,230.817,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0,25.33194641,14.01318641,49.85220581,1001.366222,1.161685036,2.269151785,4.696003438,210.5994761,1.155074379,1.953164869,64.53274382,25.46725618,134.4887786,555.1466667,100,2021|Andretti Steinbrenner Autosport,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
