year,team_name,team_year_id,car_number,driver_name,teammate_cars,teammate_drivers,nearest_teammate_car,nearest_teammate_timing_separation_min,nearest_teammate_track_temp_difference_c,nearest_teammate_air_temp_difference_c,similar_physical_conditions,own_fast_friday_reference_available,teammate_fast_friday_references_available,own_day1_first_run_speed_mph,teammate_day1_first_run_speeds_mph,teammates_are_identical_assumption
2024,,2024|UNKNOWN,27,Kyle Kirkwood,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.764,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,28,Marcus Ericsson,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,230.603,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,30,Pietro Fittipaldi,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.1,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,33,Christian Rasmussen,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.682,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,41,Sting Ray Robb,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.346,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,45,Christian Lundgaard,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.157,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,5,Pato O'Ward,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,229.84,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,51,Katherine Legge,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,230.83,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,6,Callum Ilott,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.23,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,66,Tom Blomqvist,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.578,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,75,Takuma Sato,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.14,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,77,Romain Grosjean,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.514,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,78,Agustin Canapino,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.847,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,8,Linus Lundqvist,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.506,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.851|231.89,False
2024,,2024|UNKNOWN,9,Scott Dixon,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Marco Andretti,,,,,UNAVAILABLE,True,33,231.851,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.89,False
2024,,2024|UNKNOWN,98,Marco Andretti,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon,,,,,UNAVAILABLE,True,33,231.89,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851,False
