path,field_name,field_class,nonempty_samples
weather/output/official_indy500_session_inventory_v1.csv,session_date_normalized,IDENTITY_LIKE,[]
weather/output/performance_grade_attempt_realized_environment.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_realized_environment.csv,mapped_capture_event_id,TIME_LIKE,"[""fc2ec283-1fae-5875-b76e-f15fec26ba5c"", ""3eb50eaa-f725-558e-82b6-a70978c6e36c"", ""fe8b5729-7461-527b-8baa-098dc442bf89"", ""5fd1be18-792c-5cf7-9ad9-d0b1bb12610a"", ""3bcdd399-8032-5a75-ab07-d348ce5552bb"", ""05c13d9f-a0f6-55ff-bb97-391012ba4b1b"", ""067a6711-1ab0-5302-a26b-149950f2d602"", ""b9a8f2a7-68f0-5490-be23-3840f0c08a7e""]"
weather/output/performance_grade_attempt_realized_environment.csv,mapped_capture_time_utc,TIME_LIKE,"[""2020-08-15T15:00:45Z"", ""2020-08-15T15:11:35Z"", ""2020-08-15T15:16:35Z"", ""2020-08-15T15:20:45Z"", ""2020-08-15T15:25:45Z"", ""2020-08-15T15:29:55Z"", ""2020-08-15T15:34:55Z"", ""2020-08-15T15:39:55Z""]"
weather/output/performance_grade_attempt_realized_environment.csv,environment_time_semantic,TIME_LIKE,"[""RECORDER_CAPTURE_AS_PERFORMANCE_GRADE_APPROXIMATION""]"
weather/output/performance_grade_attempt_realized_environment.csv,ptsc_before_utc,TIME_LIKE,"[""2020-08-15T15:00:00+00:00"", ""2020-08-15T15:15:00+00:00"", ""2020-08-15T15:30:00+00:00"", ""2020-08-15T15:45:00+00:00"", ""2020-08-15T16:00:00+00:00"", ""2020-08-15T16:15:00+00:00"", ""2020-08-15T16:30:00+00:00"", ""2020-08-15T16:45:00+00:00""]"
weather/output/performance_grade_attempt_realized_environment.csv,ptsc_after_utc,TIME_LIKE,"[""2020-08-15T15:15:00+00:00"", ""2020-08-15T15:30:00+00:00"", ""2020-08-15T15:45:00+00:00"", ""2020-08-15T16:00:00+00:00"", ""2020-08-15T16:15:00+00:00"", ""2020-08-15T16:30:00+00:00"", ""2020-08-15T16:45:00+00:00"", ""2020-08-15T17:00:00+00:00""]"
weather/output/performance_grade_attempt_realized_environment.csv,attempt_id,IDENTITY_LIKE,"[""16cb7863-a6d0-5895-93e4-a76ac2c6c71f"", ""a6295479-1996-5baa-b116-ab56a03c118d"", ""e132bf44-6808-5d6b-819c-a993af279439"", ""954d29f8-6770-5c41-9322-b23c885935ef"", ""25f997a4-1a33-565b-b2b0-1c30d3a0f19c"", ""e2df4919-a45f-5b41-916e-55908e4f1abb"", ""194c9baa-3297-571e-82bf-ac3ba81e07fc"", ""00d1c34a-f916-5fa9-803b-2cc6962f2595""]"
weather/output/performance_grade_attempt_realized_environment.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_realized_environment.csv,year,IDENTITY_LIKE,"[""2020"", ""2021"", ""2023""]"
weather/output/performance_grade_attempt_realized_environment.csv,attempt_key,IDENTITY_LIKE,"[""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_15|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_41|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_21|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_60|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_9|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_45|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_5|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_1|1|1""]"
weather/output/performance_grade_attempt_realized_environment.csv,car_number,IDENTITY_LIKE,"[""15"", ""41"", ""21"", ""60"", ""9"", ""45"", ""5"", ""1""]"
weather/output/performance_grade_attempt_realized_environment.csv,driver_name,IDENTITY_LIKE,"[""Graham Rahal"", ""Dalton Kellett"", ""Rinus VeeKay"", ""Jack Harvey"", ""Scott Dixon"", ""Spencer Pigot"", ""Pato O'Ward"", ""Josef Newgarden""]"
weather/output/performance_grade_attempt_realized_environment.csv,car_attempt_index,IDENTITY_LIKE,"[""1"", ""2"", ""3"", ""4""]"
weather/output/performance_grade_attempt_realized_environment.csv,mapped_capture_event_id,IDENTITY_LIKE,"[""fc2ec283-1fae-5875-b76e-f15fec26ba5c"", ""3eb50eaa-f725-558e-82b6-a70978c6e36c"", ""fe8b5729-7461-527b-8baa-098dc442bf89"", ""5fd1be18-792c-5cf7-9ad9-d0b1bb12610a"", ""3bcdd399-8032-5a75-ab07-d348ce5552bb"", ""05c13d9f-a0f6-55ff-bb97-391012ba4b1b"", ""067a6711-1ab0-5302-a26b-149950f2d602"", ""b9a8f2a7-68f0-5490-be23-3840f0c08a7e""]"
weather/output/performance_grade_attempt_realized_environment.csv,calibration_status,IDENTITY_LIKE,"[""VALIDATED_RULE""]"
weather/output/performance_grade_attempt_realized_environment.csv,ptsc_alignment_status,IDENTITY_LIKE,"[""LINEAR_INTERPOLATION"", ""EXACT_PTSC_OBSERVATION"", ""OUTSIDE_PTSC_COVERAGE""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,mapped_capture_event_id,TIME_LIKE,"[""fcb1d54d-5512-53d7-8d49-5b2a7675d19a"", ""b1771e78-16dd-515b-a3e0-e1aeeda8acf8"", ""e45cded3-f363-53ca-a0b5-0d89fc15f3fb"", ""5cab3b8c-3ead-58ad-8c6f-ede3512b9598"", ""be57bf28-7155-5c68-90a8-adeb5d74df61"", ""ec25ff93-4f15-5529-80d8-69cdf68fdd7a"", ""59aca8ee-8728-5fac-8f00-ac70fd400deb""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,mapped_capture_time_utc,TIME_LIKE,"[""2024-05-18T15:05:43Z"", ""2024-05-18T15:10:30Z"", ""2024-05-18T15:56:00Z"", ""2024-05-18T15:56:15Z"", ""2024-05-18T17:35:09Z"", ""2024-05-18T17:53:59Z"", ""2024-05-18T20:37:01Z""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,environment_time_semantic,TIME_LIKE,"[""RECORDER_CAPTURE_AS_PERFORMANCE_GRADE_APPROXIMATION""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,ptsc_before_utc,TIME_LIKE,"[""2024-05-18T15:00:00+00:00"", ""2024-05-18T15:45:00+00:00"", ""2024-05-18T17:30:00+00:00"", ""2024-05-18T17:45:00+00:00"", ""2024-05-18T20:30:00+00:00""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,ptsc_after_utc,TIME_LIKE,"[""2024-05-18T15:15:00+00:00"", ""2024-05-18T16:00:00+00:00"", ""2024-05-18T17:45:00+00:00"", ""2024-05-18T18:00:00+00:00"", ""2024-05-18T20:45:00+00:00""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,attempt_id,IDENTITY_LIKE,"[""4440ce15-ba43-554c-842f-0116f2faf94b"", ""eedcdd73-d218-5ab6-a4d2-c18478503d31"", ""dde71df5-4fd6-5d14-89ce-1f65485e19f0"", ""a31aaceb-bf6d-5c61-a607-3022328ecc2c"", ""61c1e429-5f49-5a6a-a7cd-58dfd7893778"", ""3072c6a1-a1c0-561e-a338-3e9b559cea21"", ""8ec48ba2-cd65-5a70-94b7-6bd93fe67f38""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,year,IDENTITY_LIKE,"[""2024""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,car_number,IDENTITY_LIKE,"[""3"", ""4"", ""12"", ""11"", ""60"", ""7""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,driver_name,IDENTITY_LIKE,"[""Scott McLaughlin"", ""Kyffin Simpson"", ""Will Power"", ""Marcus Armstrong"", ""Felix Rosenqvist"", ""Alexander Rossi""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,car_attempt_index,IDENTITY_LIKE,"[""1.0"", ""2.0""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,mapped_capture_event_id,IDENTITY_LIKE,"[""fcb1d54d-5512-53d7-8d49-5b2a7675d19a"", ""b1771e78-16dd-515b-a3e0-e1aeeda8acf8"", ""e45cded3-f363-53ca-a0b5-0d89fc15f3fb"", ""5cab3b8c-3ead-58ad-8c6f-ede3512b9598"", ""be57bf28-7155-5c68-90a8-adeb5d74df61"", ""ec25ff93-4f15-5529-80d8-69cdf68fdd7a"", ""59aca8ee-8728-5fac-8f00-ac70fd400deb""]"
weather/output/performance_grade_attempt_realized_environment_2024_supported.csv,ptsc_alignment_status,IDENTITY_LIKE,"[""LINEAR_INTERPOLATION""]"
weather/output/performance_grade_attempt_realized_environment_qa.csv,year,IDENTITY_LIKE,"[""2020"", ""2021"", ""2023""]"
weather/output/performance_grade_attempt_timing.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_timing.csv,mapped_capture_event_id,TIME_LIKE,"[""fc2ec283-1fae-5875-b76e-f15fec26ba5c"", ""3eb50eaa-f725-558e-82b6-a70978c6e36c"", ""fe8b5729-7461-527b-8baa-098dc442bf89"", ""5fd1be18-792c-5cf7-9ad9-d0b1bb12610a"", ""3bcdd399-8032-5a75-ab07-d348ce5552bb"", ""05c13d9f-a0f6-55ff-bb97-391012ba4b1b"", ""067a6711-1ab0-5302-a26b-149950f2d602"", ""b9a8f2a7-68f0-5490-be23-3840f0c08a7e""]"
weather/output/performance_grade_attempt_timing.csv,mapped_capture_time_utc,TIME_LIKE,"[""2020-08-15T15:00:45Z"", ""2020-08-15T15:11:35Z"", ""2020-08-15T15:16:35Z"", ""2020-08-15T15:20:45Z"", ""2020-08-15T15:25:45Z"", ""2020-08-15T15:29:55Z"", ""2020-08-15T15:34:55Z"", ""2020-08-15T15:39:55Z""]"
weather/output/performance_grade_attempt_timing.csv,time_semantic_note,TIME_LIKE,"[""Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.""]"
weather/output/performance_grade_attempt_timing.csv,attempt_id,IDENTITY_LIKE,"[""16cb7863-a6d0-5895-93e4-a76ac2c6c71f"", ""a6295479-1996-5baa-b116-ab56a03c118d"", ""e132bf44-6808-5d6b-819c-a993af279439"", ""954d29f8-6770-5c41-9322-b23c885935ef"", ""25f997a4-1a33-565b-b2b0-1c30d3a0f19c"", ""e2df4919-a45f-5b41-916e-55908e4f1abb"", ""194c9baa-3297-571e-82bf-ac3ba81e07fc"", ""00d1c34a-f916-5fa9-803b-2cc6962f2595""]"
weather/output/performance_grade_attempt_timing.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_timing.csv,attempt_key,IDENTITY_LIKE,"[""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_15|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_41|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_21|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_60|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_9|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_45|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_5|1|1"", ""INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_1|1|1""]"
weather/output/performance_grade_attempt_timing.csv,car_number,IDENTITY_LIKE,"[""15"", ""41"", ""21"", ""60"", ""9"", ""45"", ""5"", ""1""]"
weather/output/performance_grade_attempt_timing.csv,driver_name,IDENTITY_LIKE,"[""Graham Rahal"", ""Dalton Kellett"", ""Rinus VeeKay"", ""Jack Harvey"", ""Scott Dixon"", ""Spencer Pigot"", ""Pato O'Ward"", ""Josef Newgarden""]"
weather/output/performance_grade_attempt_timing.csv,car_attempt_index,IDENTITY_LIKE,"[""1"", ""2"", ""3"", ""4""]"
weather/output/performance_grade_attempt_timing.csv,mapped_capture_event_id,IDENTITY_LIKE,"[""fc2ec283-1fae-5875-b76e-f15fec26ba5c"", ""3eb50eaa-f725-558e-82b6-a70978c6e36c"", ""fe8b5729-7461-527b-8baa-098dc442bf89"", ""5fd1be18-792c-5cf7-9ad9-d0b1bb12610a"", ""3bcdd399-8032-5a75-ab07-d348ce5552bb"", ""05c13d9f-a0f6-55ff-bb97-391012ba4b1b"", ""067a6711-1ab0-5302-a26b-149950f2d602"", ""b9a8f2a7-68f0-5490-be23-3840f0c08a7e""]"
weather/output/performance_grade_attempt_timing.csv,calibration_status,IDENTITY_LIKE,"[""VALIDATED_RULE""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,mapped_capture_event_id,TIME_LIKE,"[""fcb1d54d-5512-53d7-8d49-5b2a7675d19a"", ""b1771e78-16dd-515b-a3e0-e1aeeda8acf8"", ""e45cded3-f363-53ca-a0b5-0d89fc15f3fb"", ""5cab3b8c-3ead-58ad-8c6f-ede3512b9598"", ""be57bf28-7155-5c68-90a8-adeb5d74df61"", ""ec25ff93-4f15-5529-80d8-69cdf68fdd7a"", ""59aca8ee-8728-5fac-8f00-ac70fd400deb""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,mapped_capture_time_utc,TIME_LIKE,"[""2024-05-18T15:05:43Z"", ""2024-05-18T15:10:30Z"", ""2024-05-18T15:56:00Z"", ""2024-05-18T15:56:15Z"", ""2024-05-18T17:35:09Z"", ""2024-05-18T17:53:59Z"", ""2024-05-18T20:37:01Z""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,time_semantic_note,TIME_LIKE,"[""Unique same-car 1:1 mapping between one canonical attempt and one qualifier capture. No within-car ordinal ambiguity exists. Recorder capture is still only an approximate performance timestamp."", ""Existing constrained 2024 Timing71 capture link. Recorder capture is suitable for approximate performance environment alignment only; it is not an exact timed-run start.""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,attempt_id,IDENTITY_LIKE,"[""4440ce15-ba43-554c-842f-0116f2faf94b"", ""eedcdd73-d218-5ab6-a4d2-c18478503d31"", ""dde71df5-4fd6-5d14-89ce-1f65485e19f0"", ""a31aaceb-bf6d-5c61-a607-3022328ecc2c"", ""61c1e429-5f49-5a6a-a7cd-58dfd7893778"", ""3072c6a1-a1c0-561e-a338-3e9b559cea21"", ""8ec48ba2-cd65-5a70-94b7-6bd93fe67f38""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,attempt_key,IDENTITY_LIKE,"[""INDY500_DAY1_2024|INDY500_DAY1_2024|CAR_12|1|1"", ""INDY500_DAY1_2024|INDY500_DAY1_2024|CAR_7|1|1"", ""INDY500_DAY1_2024|INDY500_DAY1_2024|CAR_7|1|2""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,car_number,IDENTITY_LIKE,"[""3"", ""4"", ""12"", ""11"", ""60"", ""7""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,driver_name,IDENTITY_LIKE,"[""Scott McLaughlin"", ""Kyffin Simpson"", ""Will Power"", ""Marcus Armstrong"", ""Felix Rosenqvist"", ""Alexander Rossi""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,car_attempt_index,IDENTITY_LIKE,"[""1.0"", ""2.0""]"
weather/output/performance_grade_attempt_timing_2024_supported.csv,mapped_capture_event_id,IDENTITY_LIKE,"[""fcb1d54d-5512-53d7-8d49-5b2a7675d19a"", ""b1771e78-16dd-515b-a3e0-e1aeeda8acf8"", ""e45cded3-f363-53ca-a0b5-0d89fc15f3fb"", ""5cab3b8c-3ead-58ad-8c6f-ede3512b9598"", ""be57bf28-7155-5c68-90a8-adeb5d74df61"", ""ec25ff93-4f15-5529-80d8-69cdf68fdd7a"", ""59aca8ee-8728-5fac-8f00-ac70fd400deb""]"
weather/output/performance_grade_attempt_timing_qa.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_timing_qa.csv,performance_grade_timed_attempts,TIME_LIKE,"[""47"", ""54"", ""28""]"
weather/output/performance_grade_attempt_timing_qa.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023""]"
weather/output/performance_grade_attempt_timing_qa.csv,canonical_attempts,IDENTITY_LIKE,"[""63"", ""60"", ""85""]"
weather/output/performance_grade_attempt_timing_qa.csv,performance_grade_timed_attempts,IDENTITY_LIKE,"[""47"", ""54"", ""28""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023"", ""INDY500_DAY1_2024""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,performance_time_utc,TIME_LIKE,"[""2020-08-15T15:00:45Z"", ""2020-08-15T15:11:35Z"", ""2020-08-15T15:16:35Z"", ""2020-08-15T15:20:45Z"", ""2020-08-15T15:25:45Z"", ""2020-08-15T15:29:55Z"", ""2020-08-15T15:34:55Z"", ""2020-08-15T15:39:55Z""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,selected_issue_time_utc,TIME_LIKE,"[""2020-08-15T13:00:00Z"", ""2020-08-15T14:00:00Z"", ""2020-08-15T15:00:00Z"", ""2020-08-15T16:00:00Z"", ""2020-08-15T17:00:00Z"", ""2020-08-15T18:00:00Z"", ""2020-08-15T19:00:00Z"", ""2021-05-22T14:00:00Z""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,selected_issue_age_minutes,TIME_LIKE,"[""120.75"", ""131.58333333333334"", ""136.58333333333334"", ""140.75"", ""145.75"", ""149.91666666666666"", ""94.91666666666667"", ""99.91666666666667""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,before_valid_time_utc,TIME_LIKE,"[""2020-08-15T15:00:00Z"", ""2020-08-15T16:00:00Z"", ""2020-08-15T17:00:00Z"", ""2020-08-15T18:00:00Z"", ""2020-08-15T19:00:00Z"", ""2020-08-15T20:00:00Z"", ""2021-05-22T16:00:00Z"", ""2021-05-22T17:00:00Z""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,after_valid_time_utc,TIME_LIKE,"[""2020-08-15T16:00:00Z"", ""2020-08-15T17:00:00Z"", ""2020-08-15T18:00:00Z"", ""2020-08-15T19:00:00Z"", ""2020-08-15T20:00:00Z"", ""2020-08-15T21:00:00Z"", ""2021-05-22T17:00:00Z"", ""2021-05-22T18:00:00Z""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,before_valid_offset_minutes,TIME_LIKE,"[""-0.75"", ""-11.583333333333334"", ""-16.583333333333332"", ""-20.75"", ""-25.75"", ""-29.916666666666668"", ""-34.916666666666664"", ""-39.916666666666664""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,after_valid_offset_minutes,TIME_LIKE,"[""59.25"", ""48.416666666666664"", ""43.416666666666664"", ""39.25"", ""34.25"", ""30.083333333333332"", ""25.083333333333332"", ""20.083333333333332""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,attempt_id,IDENTITY_LIKE,"[""16cb7863-a6d0-5895-93e4-a76ac2c6c71f"", ""a6295479-1996-5baa-b116-ab56a03c118d"", ""e132bf44-6808-5d6b-819c-a993af279439"", ""954d29f8-6770-5c41-9322-b23c885935ef"", ""25f997a4-1a33-565b-b2b0-1c30d3a0f19c"", ""e2df4919-a45f-5b41-916e-55908e4f1abb"", ""194c9baa-3297-571e-82bf-ac3ba81e07fc"", ""00d1c34a-f916-5fa9-803b-2cc6962f2595""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2020"", ""INDY500_DAY1_2021"", ""INDY500_DAY1_2023"", ""INDY500_DAY1_2024""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,car_number,IDENTITY_LIKE,"[""15"", ""41"", ""21"", ""60"", ""9"", ""45"", ""5"", ""1""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,driver_name,IDENTITY_LIKE,"[""Graham Rahal"", ""Dalton Kellett"", ""Rinus VeeKay"", ""Jack Harvey"", ""Scott Dixon"", ""Spencer Pigot"", ""Pato O'Ward"", ""Josef Newgarden""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,car_attempt_index,IDENTITY_LIKE,"[""1.0"", ""2.0"", ""3.0"", ""4.0""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,forecast_wind_speed_10m_ms,IDENTITY_LIKE,"[""0.6490487115754121"", ""0.6517341175997935"", ""0.6529735357648926"", ""0.6540063842358085"", ""0.6552458024009076"", ""0.6562786508718235"", ""0.9136247043160302"", ""0.9240947719811894""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,forecast_wind_speed_10m_ms_before,IDENTITY_LIKE,"[""0.6488627988506472"", ""0.8405087317876685"", ""0.9661495437695788"", ""0.9033584500088048"", ""0.6769083908349537"", ""0.7795499748628493"", ""0.6505803844756273"", ""0.4078658240736518""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,forecast_wind_speed_10m_ms_after,IDENTITY_LIKE,"[""0.6637358168318364"", ""0.9661495437695788"", ""0.8305739950461376"", ""0.6769083908349537"", ""0.5723036705764957"", ""0.6505803844756273"", ""0.7417708009995725"", ""0.4813789210625584""]"
weather/output/performance_grade_hrrr_forecast_alignment.csv,forecast_wind_speed_10m_ms_interpolation_method,IDENTITY_LIKE,"[""LINEAR""]"
weather/output/performance_grade_hrrr_forecast_alignment_qa.csv,status,IDENTITY_LIKE,"[""PASS""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,session_id,TIME_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,event_time_quality,TIME_LIKE,"[""BOUNDED_INTERVAL"", ""APPROXIMATE_OBSERVED"", ""ORDERING_ONLY""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,anchor_event_type,TIME_LIKE,"[""ATTEMPT_OCCURRENCE"", ""TRACK_ENTRY"", ""RESULT_POSTED"", ""CRASH"", ""INITIAL_ORDER"", ""TIMED_RUN_END""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,target_time_lower_utc,TIME_LIKE,"[""2024-05-18 19:50:00+00:00"", ""2024-05-18 20:39:00+00:00"", ""2024-05-18 21:48:32.553500+00:00"", ""2024-05-18 19:26:00+00:00""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,target_time_upper_utc,TIME_LIKE,"[""2024-05-18 19:52:00+00:00"", ""2024-05-18 20:41:00+00:00"", ""2024-05-18 21:48:42.553500+00:00"", ""2024-05-18 19:26:00+00:00""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,target_time_midpoint_utc,TIME_LIKE,"[""2024-05-18 19:51:00+00:00"", ""2024-05-18 20:40:00+00:00"", ""2024-05-18 21:48:37.553500+00:00"", ""2024-05-18 19:26:00+00:00""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,ptsc_before_utc,TIME_LIKE,"[""2024-05-18T19:45:00+00:00"", ""2024-05-18T20:30:00+00:00"", ""2024-05-18T21:45:00+00:00"", ""2024-05-18T19:15:00+00:00""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,ptsc_after_utc,TIME_LIKE,"[""2024-05-18T20:00:00+00:00"", ""2024-05-18T20:45:00+00:00"", ""2024-05-18T21:52:00+00:00"", ""2024-05-18T19:30:00+00:00""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,attempt_id,IDENTITY_LIKE,"[""135b66b6-87b3-5cb3-ba14-d2d21ed2fa92"", ""19787a8d-5899-5b3e-a353-06c8f6496121"", ""3072c6a1-a1c0-561e-a338-3e9b559cea21"", ""47b8a9c8-307b-5288-9b53-9b6e7a391cdc"", ""8ec48ba2-cd65-5a70-94b7-6bd93fe67f38"", ""a16f99df-db6b-54e5-b129-6b595216059b"", ""d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca"", ""dde71df5-4fd6-5d14-89ce-1f65485e19f0""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,session_id,IDENTITY_LIKE,"[""INDY500_DAY1_2024""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,car_number,IDENTITY_LIKE,"[""21"", ""15"", ""7"", ""17"", ""12""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,driver_name,IDENTITY_LIKE,"[""Rinus VeeKay"", ""Graham Rahal"", ""Alexander Rossi"", ""Kyle Larson"", ""Will Power""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,car_attempt_index,IDENTITY_LIKE,"[""3.0"", ""1.0"", ""2.0"", ""4.0""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,result_status,IDENTITY_LIKE,"[""WITHDRAWN"", ""WAVED_OFF"", ""RETIRED"", ""VALID_RETAINED""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,event_time_quality,IDENTITY_LIKE,"[""BOUNDED_INTERVAL"", ""APPROXIMATE_OBSERVED"", ""ORDERING_ONLY""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,anchor_event_type,IDENTITY_LIKE,"[""ATTEMPT_OCCURRENCE"", ""TRACK_ENTRY"", ""RESULT_POSTED"", ""CRASH"", ""INITIAL_ORDER"", ""TIMED_RUN_END""]"
weather/output/ptsc_attempt_realized_environment_alignment.csv,ptsc_interp_status,IDENTITY_LIKE,"[""LINEAR_INTERPOLATION"", ""NO_TARGET_TIME""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,boundary_source,TIME_LIKE,"[""CHRONOLOGY_EVENT"", ""QUALIFYING_EVENTS""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,event_time_utc,TIME_LIKE,"[""2024-05-18T15:00:00+00:00"", ""2024-05-18T21:50:00+00:00""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,time_quality,TIME_LIKE,"[""EXACT_OBSERVED"", ""SCHEMA_REFERENCE""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,time_basis,TIME_LIKE,"[""OFFICIAL_EVENT_TIME"", ""scheduled_start_utc"", ""scheduled_end_utc""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,year,IDENTITY_LIKE,"[""2024""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,event_type,IDENTITY_LIKE,"[""SESSION_BOUNDARY"", ""SESSION_START_REFERENCE"", ""SESSION_END_REFERENCE""]"
weather/output/queue_wait_session_boundary_audit_v1.csv,event_time_utc,IDENTITY_LIKE,"[""2024-05-18T15:00:00+00:00"", ""2024-05-18T21:50:00+00:00""]"
weather/output/repeat_attempt_delta_baseline_fold_metrics_v1.csv,test_year,IDENTITY_LIKE,"[""2020"", ""2021"", ""2023""]"
weather/output/repeat_attempt_delta_baseline_fold_metrics_v1.csv,train_years,IDENTITY_LIKE,"[""2021,2023"", ""2020,2023"", ""2020,2021""]"
