year,source_file,source_line_number,result_row,car_number,driver_name_pdf,engine_tire,qual_lap_1,qual_lap_2,qual_lap_3,qual_lap_4,elapsed_time,speed_avg_mph,status,raw_line
2021,2021_5838_01_Results.txt,53,46,12,"Power, Will",D/C/F,39.2341,39.2488,39.2581,39.3082,02:37.0492,229.228,Bumped," 46    12   Power, Will            D/C/F    39.2341     39.2488    39.2581    39.3082    02:37.0492     229.228       Day 1          Bumped"
2021,2021_5838_01_Results.txt,54,47,24,"Karam, Sage",D/C/F,39.2141,39.2662,39.2907,39.3257,02:37.0967,229.158,Bumped," 47    24   Karam, Sage            D/C/F    39.2141     39.2662    39.2907    39.3257    02:37.0967     229.158       Day 1          Bumped"
2021,2021_5838_01_Results.txt,55,48,12,"Power, Will",D/C/F,39.2087,39.2780,39.3620,39.3211,02:37.1698,229.052,Bumped," 48    12   Power, Will            D/C/F    39.2087     39.2780    39.3620    39.3211    02:37.1698     229.052       Day 1          Bumped"
2021,2021_5838_01_Results.txt,56,49,24,"Karam, Sage",D/C/F,39.1864,39.4108,0.0000,0.0000,01:18.5972,229.016,Waved Off," 49    24   Karam, Sage            D/C/F    39.1864     39.4108     0.0000     0.0000    01:18.5972     229.016       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,57,50,24,"Karam, Sage",D/C/F,39.3219,0.0000,0.0000,0.0000,00:39.3219,228.880,Waved Off," 50    24   Karam, Sage            D/C/F    39.3219      0.0000     0.0000     0.0000    00:39.3219     228.880       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,58,51,06,"Castroneves, Helio",D/H/F,39.1826,39.6081,0.0000,0.0000,01:18.7907,228.453,Waved Off," 51    06   Castroneves, Helio     D/H/F    39.1826     39.6081     0.0000     0.0000    01:18.7907     228.453       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,59,52,11,"Kimball, Charlie",D/C/F,39.3012,39.3831,39.4362,39.4968,02:37.6173,228.401,Failed Attempt," 52    11   Kimball, Charlie       D/C/F    39.3012     39.3831    39.4362    39.4968    02:37.6173     228.401       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,60,53,16,"De Silvestro, Simona",D/C/F,39.0962,39.3756,39.4229,39.7267,02:37.6214,228.395,Failed Attempt," 53    16   De Silvestro, Simona   D/C/F    39.0962     39.3756    39.4229    39.7267    02:37.6214     228.395       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,61,54,16,"De Silvestro, Simona",D/C/F,39.2807,39.3708,39.4342,39.6892,02:37.7749,228.173,Failed Attempt," 54    16   De Silvestro, Simona   D/C/F    39.2807     39.3708    39.4342    39.6892    02:37.7749     228.173       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,62,55,16,"De Silvestro, Simona",D/C/F,39.4082,39.4810,39.4974,39.4994,02:37.8860,228.013,Failed Attempt," 55    16   De Silvestro, Simona   D/C/F    39.4082     39.4810    39.4974    39.4994    02:37.8860     228.013       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,63,56,75,"Enerson, RC",D/C/F,39.5314,39.6208,0.0000,0.0000,01:19.1522,227.410,Waved Off," 56    75   Enerson, RC            D/C/F    39.5314     39.6208     0.0000     0.0000    01:19.1522     227.410       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,64,57,75,"Enerson, RC",D/C/F,39.5355,39.5750,39.6273,39.6553,02:38.3931,227.283,Failed Attempt," 57    75   Enerson, RC            D/C/F    39.5355     39.5750    39.6273    39.6553    02:38.3931     227.283       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,65,58,11,"Kimball, Charlie",D/C/F,39.6135,39.6631,0.0000,0.0000,01:19.2766,227.053,Waved Off," 58    11   Kimball, Charlie       D/C/F    39.6135     39.6631     0.0000     0.0000    01:19.2766     227.053       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,66,59,60,"Harvey, Jack",D/H/F,39.2952,39.9568,39.9035,40.4927,02:39.6482,225.496,Bumped," 59    60   Harvey, Jack           D/H/F    39.2952     39.9568    39.9035    40.4927    02:39.6482     225.496       Day 1          Bumped"
2022,2022_6033_01_Results.txt,8,1,21,"VeeKay, Rinus",D/C/F,38.3465,38.4745,38.5681,38.6839,02:34.0730,233.655,," 1     21   VeeKay, Rinus          D/C/F    38.3465     38.4745      38.5681     38.6839     02:34.0730       233.655      Day 1"
2022,2022_6033_01_Results.txt,9,2,5,"O'Ward, Pato",D/C/F,38.5602,38.5975,38.6591,38.6652,02:34.4820,233.037,," 2     5    O'Ward, Pato           D/C/F    38.5602     38.5975      38.6591     38.6652     02:34.4820       233.037      Day 1"
2022,2022_6033_01_Results.txt,10,3,7,"Rosenqvist, Felix",D/C/F,38.5419,38.6049,38.8046,38.7044,02:34.6558,232.775,," 3     7    Rosenqvist, Felix      D/C/F    38.5419     38.6049      38.8046     38.7044     02:34.6558       232.775      Day 1"
2022,2022_6033_01_Results.txt,11,4,10,"Palou, Alex",D/H/F,38.5293,38.5976,38.6919,38.8377,02:34.6565,232.774,," 4     10   Palou, Alex            D/H/F    38.5293     38.5976      38.6919     38.8377     02:34.6565       232.774      Day 1"
2022,2022_6033_01_Results.txt,12,5,1,"Kanaan, Tony",D/H/F,38.5968,38.6797,38.7326,38.7464,02:34.7555,232.625,," 5     1    Kanaan, Tony           D/H/F    38.5968     38.6797      38.7326     38.7464     02:34.7555       232.625      Day 1"
2022,2022_6033_01_Results.txt,13,6,48,"Johnson, Jimmie",D/H/F,38.6043,38.7216,38.7707,38.8104,02:34.9070,232.398,," 6     48   Johnson, Jimmie        D/H/F    38.6043     38.7216      38.7707     38.8104     02:34.9070       232.398      Day 1"
2022,2022_6033_01_Results.txt,14,7,33,"Carpenter, Ed",D/C/F,38.6342,38.6611,38.7016,38.9107,02:34.9076,232.397,," 7     33   Carpenter, Ed          D/C/F    38.6342     38.6611      38.7016     38.9107     02:34.9076       232.397      Day 1"
2022,2022_6033_01_Results.txt,15,8,8,"Ericsson, Marcus",D/H/F,38.6717,38.7254,38.7977,38.7942,02:34.9890,232.275,," 8     8    Ericsson, Marcus       D/H/F    38.6717     38.7254      38.7977     38.7942     02:34.9890       232.275      Day 1"
2022,2022_6033_01_Results.txt,16,9,28,"Grosjean, Romain",D/H/F,38.6937,38.7306,38.8006,38.8129,02:35.0378,232.201,," 9     28   Grosjean, Romain       D/H/F    38.6937     38.7306      38.8006     38.8129     02:35.0378       232.201      Day 1"
2022,2022_6033_01_Results.txt,17,10,9,"Dixon, Scott",D/H/F,38.6681,38.7453,38.7964,38.8618,02:35.0716,232.151,," 10    9    Dixon, Scott           D/H/F    38.6681     38.7453      38.7964     38.8618     02:35.0716       232.151      Day 1"
2022,2022_6033_01_Results.txt,18,11,12,"Power, Will",D/C/F,38.7121,38.7537,38.8492,38.9634,02:35.2784,231.842,," 11    12   Power, Will            D/C/F    38.7121     38.7537      38.8492     38.9634     02:35.2784       231.842      Day 1"
2022,2022_6033_01_Results.txt,19,12,51,"Sato, Takuma",D/H/F,38.7127,38.8115,38.9199,38.9238,02:35.3679,231.708,," 12    51   Sato, Takuma           D/H/F    38.7127     38.8115      38.9199     38.9238     02:35.3679       231.708      Day 1"
2022,2022_6033_01_Results.txt,20,13,18,"Malukas, David",D/H/F,38.7127,38.7587,39.0368,38.9274,02:35.4356,231.607,," 13    18   Malukas, David         D/H/F    38.7127     38.7587      39.0368     38.9274     02:35.4356       231.607      Day 1"
2022,2022_6033_01_Results.txt,21,14,2,"Newgarden, Josef",D/C/F,38.5920,38.7375,38.9300,39.1946,02:35.4541,231.580,," 14    2    Newgarden, Josef       D/C/F    38.5920     38.7375      38.9300     39.1946     02:35.4541       231.580      Day 1"
2022,2022_6033_01_Results.txt,22,15,23,"Ferrucci, Santino",D/C/F,38.7531,38.8385,38.9056,39.0047,02:35.5019,231.508,," 15    23   Ferrucci, Santino      D/C/F    38.7531     38.8385      38.9056     39.0047     02:35.5019       231.508      Day 1"
2022,2022_6033_01_Results.txt,23,16,60,"Pagenaud, Simon",D/H/F,38.7615,38.8390,39.0138,39.0447,02:35.6590,231.275,," 16    60   Pagenaud, Simon        D/H/F    38.7615     38.8390      39.0138     39.0447     02:35.6590       231.275      Day 1"
2022,2022_6033_01_Results.txt,24,17,11,"Hildebrand, JR",D/C/F,38.8600,38.9412,38.9735,38.9937,02:35.7684,231.112,," 17    11   Hildebrand, JR         D/C/F    38.8600     38.9412      38.9735     38.9937     02:35.7684       231.112      Day 1"
2022,2022_6033_01_Results.txt,25,18,20,"Daly, Conor",D/C/F,38.7183,38.8838,38.9911,39.2519,02:35.8451,230.999,," 18    20   Daly, Conor            D/C/F    38.7183     38.8838      38.9911     39.2519     02:35.8451       230.999      Day 1"
2022,2022_6033_01_Results.txt,26,19,77,"Ilott, Callum",D/C/F,38.8151,38.8849,38.9907,39.1800,02:35.8707,230.961,," 19    77   Ilott, Callum          D/C/F    38.8151     38.8849      38.9907     39.1800     02:35.8707       230.961      Day 1"
2022,2022_6033_01_Results.txt,27,20,27,"Rossi, Alexander",D/H/F,38.8973,38.9483,39.0431,39.0826,02:35.9713,230.812,," 20    27   Rossi, Alexander       D/H/F    38.8973     38.9483      39.0431     39.0826     02:35.9713       230.812      Day 1"
2022,2022_6033_01_Results.txt,28,21,15,"Rahal, Graham",D/H/F,38.9471,39.0214,39.0155,39.0182,02:36.0022,230.766,," 21    15   Rahal, Graham          D/H/F    38.9471     39.0214      39.0155     39.0182     02:36.0022       230.766      Day 1"
2022,2022_6033_01_Results.txt,29,22,24,"Karam, Sage",D/C/F,38.9436,39.0606,39.1276,39.0746,02:36.2064,230.464,," 22    24   Karam, Sage            D/C/F    38.9436     39.0606      39.1276     39.0746     02:36.2064       230.464      Day 1"
2022,2022_6033_01_Results.txt,30,23,98,"Andretti, Marco",D/H/F,38.9617,39.0824,39.1106,39.1328,02:36.2875,230.345,," 23    98   Andretti, Marco        D/H/F    38.9617     39.0824      39.1106     39.1328     02:36.2875       230.345      Day 1"
2022,2022_6033_01_Results.txt,31,24,29,"DeFrancesco, Devlin",D/H/F,38.8751,38.9227,39.0054,39.4970,02:36.3002,230.326,," 24    29   DeFrancesco, Devlin    D/H/F    38.8751     38.9227      39.0054     39.4970     02:36.3002       230.326      Day 1"
2022,2022_6033_01_Results.txt,32,25,26,"Herta, Colton",D/H/F,39.0264,39.0829,39.1570,39.0957,02:36.3620,230.235,," 25    26   Herta, Colton          D/H/F    39.0264     39.0829      39.1570     39.0957     02:36.3620       230.235      Day 1"
2022,2022_6033_01_Results.txt,33,26,3,"McLaughlin, Scott",D/C/F,39.0636,39.1096,39.1127,39.1308,02:36.4167,230.154,," 26    3    McLaughlin, Scott      D/C/F    39.0636     39.1096      39.1127     39.1308     02:36.4167       230.154      Day 1"
2022,2022_6033_01_Results.txt,34,27,06,"Castroneves, Helio",D/H/F,39.0784,39.1640,39.2037,39.3280,02:36.7741,229.630,," 27    06   Castroneves, Helio     D/H/F    39.0784     39.1640      39.2037     39.3280     02:36.7741       229.630      Day 1"
2022,2022_6033_01_Results.txt,35,28,14,"Kirkwood, Kyle",D/C/F,39.1093,39.1768,39.2493,39.3915,02:36.9269,229.406,," 28    14   Kirkwood, Kyle         D/C/F    39.1093     39.1768      39.2493     39.3915     02:36.9269       229.406      Day 1"
2022,2022_6033_01_Results.txt,36,29,4,"Kellett, Dalton",D/C/F,39.1861,39.2323,39.3807,39.4637,02:37.2628,228.916,," 29    4    Kellett, Dalton        D/C/F    39.1861     39.2323      39.3807     39.4637     02:37.2628       228.916      Day 1"
2022,2022_6033_01_Results.txt,37,30,6,"Montoya, Juan Pablo",D/C/F,39.2195,39.2360,39.4915,39.5185,02:37.4655,228.622,," 30    6    Montoya, Juan Pablo    D/C/F    39.2195     39.2360      39.4915     39.5185     02:37.4655       228.622      Day 1"
2022,2022_6033_01_Results.txt,38,31,30,"Lundgaard, Christian",D/H/F,39.5436,39.3861,39.7186,39.9048,02:38.5531,227.053,," 31    30   Lundgaard, Christian   D/H/F    39.5436     39.3861      39.7186     39.9048     02:38.5531       227.053      Day 1"
2022,2022_6033_01_Results.txt,39,32,45,"Harvey, Jack",D/H/F,39.0623,39.9207,39.4682,40.2432,02:38.6944,226.851,," 32    45   Harvey, Jack           D/H/F    39.0623     39.9207      39.4682     40.2432     02:38.6944       226.851      Day 1"
2022,2022_6033_01_Results.txt,40,33,51,"Sato, Takuma",D/H/F,38.7399,38.7001,38.7706,38.8307,02:35.0413,232.196,Failed Attempt," 33    51   Sato, Takuma           D/H/F    38.7399     38.7001      38.7706     38.8307     02:35.0413       232.196      Day 1       Failed Attempt"
2022,2022_6033_01_Results.txt,41,34,3,"McLaughlin, Scott",D/C/F,38.6547,38.8104,38.9606,39.0527,02:35.4784,231.543,Withdrawn," 34    3    McLaughlin, Scott      D/C/F    38.6547     38.8104      38.9606     39.0527     02:35.4784       231.543      Day 1         Withdrawn"
2022,2022_6033_01_Results.txt,42,35,27,"Rossi, Alexander",D/H/F,38.6797,38.7910,39.0844,39.0593,02:35.6144,231.341,Withdrawn," 35    27   Rossi, Alexander       D/H/F    38.6797     38.7910      39.0844     39.0593     02:35.6144       231.341      Day 1         Withdrawn"
2022,2022_6033_01_Results.txt,43,36,18,"Malukas, David",D/H/F,38.8599,38.9115,38.9481,38.9674,02:35.6869,231.233,Retired," 36    18   Malukas, David         D/H/F    38.8599     38.9115      38.9481     38.9674     02:35.6869       231.233      Day 1           Retired"
2022,2022_6033_01_Results.txt,44,37,77,"Ilott, Callum",D/C/F,38.9619,38.9667,39.0275,39.4214,02:36.3775,230.212,Retired," 37    77   Ilott, Callum          D/C/F    38.9619     38.9667      39.0275     39.4214     02:36.3775       230.212      Day 1           Retired"
2022,2022_6033_01_Results.txt,45,38,24,"Karam, Sage",D/C/F,38.7005,38.8580,39.5910,39.4372,02:36.5867,229.905,Withdrawn," 38    24   Karam, Sage            D/C/F    38.7005     38.8580      39.5910     39.4372     02:36.5867       229.905      Day 1         Withdrawn"
2022,2022_6033_01_Results.txt,46,39,98,"Andretti, Marco",D/H/F,39.0556,40.9216,39.9956,39.2433,02:39.2161,226.108,Retired," 39    98   Andretti, Marco        D/H/F    39.0556     40.9216      39.9956     39.2433     02:39.2161       226.108      Day 1           Retired"
