year,session_id,record_index,raw_json,field__BestLapTime,field__BestSpeed,field__BestSpeedFormatted,field__CarNumber,field__Difference,field__DriverName,field__DriverOverrideID,field__DriverUrl,field__DriversID,field__ElapsedTime,field__EventsEntrylistID,field__EventsSessionsDetailsID,field__EventsSessionsID,field__FirstName,field__Gap,field__InLap,field__IsDeleted,field__LapsComplete,field__LapsDown,field__LapsLed,field__LastName,field__PitStops,field__PointsEarned,field__PositionFinish,field__PositionStart,field__QualLap1,field__QualLap2,field__QualLap3,field__QualLap4,field__SpeedAvg,field__SpeedAvgFormatted,field__Status,field__TeamName,field__TimesLed
2023,6202,26,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""29"", ""Difference"": null, ""DriverName"": ""Devlin DeFrancesco"", ""DriverOverrideID"": 4940, ""DriverUrl"": null, ""DriversID"": 4940, ""ElapsedTime"": ""02:35.6061"", ""EventsEntrylistID"": 35309, ""EventsSessionsDetailsID"": 108619, ""EventsSessionsID"": 6202, ""FirstName"": ""Devlin"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""DeFrancesco"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 26, ""PositionStart"": null, ""QualLap1"": "" 38.7679"", ""QualLap2"": "" 38.8045"", ""QualLap3"": "" 38.8869"", ""QualLap4"": "" 39.1468"", ""SpeedAvg"": 231.353, ""SpeedAvgFormatted"": ""231.353"", ""Status"": null, ""TeamName"": ""Andretti Steinbrenner Autosport"", ""TimesLed"": null}",,,,29,,Devlin DeFrancesco,4940,,4940,02:35.6061,35309,108619,6202,Devlin,,,False,,,,DeFrancesco,,,26,, 38.7679, 38.8045, 38.8869, 39.1468,231.353,231.353,,Andretti Steinbrenner Autosport,
2023,6202,27,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""78"", ""Difference"": null, ""DriverName"": ""Agustin Canapino"", ""DriverOverrideID"": 4946, ""DriverUrl"": null, ""DriversID"": 4946, ""ElapsedTime"": ""02:35.6287"", ""EventsEntrylistID"": 35316, ""EventsSessionsDetailsID"": 108620, ""EventsSessionsID"": 6202, ""FirstName"": ""Agustin"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Canapino"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 27, ""PositionStart"": null, ""QualLap1"": "" 38.7073"", ""QualLap2"": "" 38.8576"", ""QualLap3"": "" 38.9894"", ""QualLap4"": "" 39.0744"", ""SpeedAvg"": 231.32, ""SpeedAvgFormatted"": ""231.320"", ""Status"": null, ""TeamName"": ""Juncos Hollinger Racing"", ""TimesLed"": null}",,,,78,,Agustin Canapino,4946,,4946,02:35.6287,35316,108620,6202,Agustin,,,False,,,,Canapino,,,27,, 38.7073, 38.8576, 38.9894, 39.0744,231.32,231.320,,Juncos Hollinger Racing,
2023,6202,28,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""77"", ""Difference"": null, ""DriverName"": ""Callum Ilott"", ""DriverOverrideID"": 4939, ""DriverUrl"": null, ""DriversID"": 4939, ""ElapsedTime"": ""02:35.7212"", ""EventsEntrylistID"": 35315, ""EventsSessionsDetailsID"": 108621, ""EventsSessionsID"": 6202, ""FirstName"": ""Callum"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ilott"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 28, ""PositionStart"": null, ""QualLap1"": "" 38.7146"", ""QualLap2"": "" 38.7908"", ""QualLap3"": "" 38.9774"", ""QualLap4"": "" 39.2384"", ""SpeedAvg"": 231.182, ""SpeedAvgFormatted"": ""231.182"", ""Status"": null, ""TeamName"": ""Juncos Hollinger Racing"", ""TimesLed"": null}",,,,77,,Callum Ilott,4939,,4939,02:35.7212,35315,108621,6202,Callum,,,False,,,,Ilott,,,28,, 38.7146, 38.7908, 38.9774, 39.2384,231.182,231.182,,Juncos Hollinger Racing,
2023,6202,29,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""50"", ""Difference"": null, ""DriverName"": ""RC Enerson"", ""DriverOverrideID"": 4442, ""DriverUrl"": null, ""DriversID"": 4442, ""ElapsedTime"": ""02:35.7574"", ""EventsEntrylistID"": 35318, ""EventsSessionsDetailsID"": 108622, ""EventsSessionsID"": 6202, ""FirstName"": ""RC"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Enerson"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 29, ""PositionStart"": null, ""QualLap1"": "" 38.7988"", ""QualLap2"": "" 38.8882"", ""QualLap3"": "" 38.9780"", ""QualLap4"": "" 39.0924"", ""SpeedAvg"": 231.129, ""SpeedAvgFormatted"": ""231.129"", ""Status"": null, ""TeamName"": ""Abel Motorsports"", ""TimesLed"": null}",,,,50,,RC Enerson,4442,,4442,02:35.7574,35318,108622,6202,RC,,,False,,,,Enerson,,,29,, 38.7988, 38.8882, 38.9780, 39.0924,231.129,231.129,,Abel Motorsports,
2023,6202,30,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""44"", ""Difference"": null, ""DriverName"": ""Katherine Legge"", ""DriverOverrideID"": 4401, ""DriverUrl"": ""/Drivers/Katherine-Legge"", ""DriversID"": 4401, ""ElapsedTime"": ""02:35.7971"", ""EventsEntrylistID"": 35320, ""EventsSessionsDetailsID"": 108623, ""EventsSessionsID"": 6202, ""FirstName"": ""Katherine"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Legge"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 30, ""PositionStart"": null, ""QualLap1"": "" 38.8607"", ""QualLap2"": "" 38.8971"", ""QualLap3"": "" 39.0152"", ""QualLap4"": "" 39.0241"", ""SpeedAvg"": 231.07, ""SpeedAvgFormatted"": ""231.070"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,44,,Katherine Legge,4401,/Drivers/Katherine-Legge,4401,02:35.7971,35320,108623,6202,Katherine,,,False,,,,Legge,,,30,, 38.8607, 38.8971, 39.0152, 39.0241,231.07,231.070,,Rahal Letterman Lanigan Racing,
2023,6202,31,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""45"", ""Difference"": null, ""DriverName"": ""Christian Lundgaard"", ""DriverOverrideID"": 4938, ""DriverUrl"": ""/Drivers/Christian-Lundgaard"", ""DriversID"": 4938, ""ElapsedTime"": ""02:35.8067"", ""EventsEntrylistID"": 35311, ""EventsSessionsDetailsID"": 108624, ""EventsSessionsID"": 6202, ""FirstName"": ""Christian"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Lundgaard"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 31, ""PositionStart"": null, ""QualLap1"": "" 38.8988"", ""QualLap2"": "" 38.9105"", ""QualLap3"": "" 38.9799"", ""QualLap4"": "" 39.0175"", ""SpeedAvg"": 231.056, ""SpeedAvgFormatted"": ""231.056"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,45,,Christian Lundgaard,4938,/Drivers/Christian-Lundgaard,4938,02:35.8067,35311,108624,6202,Christian,,,False,,,,Lundgaard,,,31,, 38.8988, 38.9105, 38.9799, 39.0175,231.056,231.056,,Rahal Letterman Lanigan Racing,
2023,6202,32,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""51"", ""Difference"": null, ""DriverName"": ""Sting Ray Robb"", ""DriverOverrideID"": 4613, ""DriverUrl"": ""/Drivers/Sting-Ray-Robb"", ""DriversID"": 4613, ""ElapsedTime"": ""02:36.0199"", ""EventsEntrylistID"": 35312, ""EventsSessionsDetailsID"": 108625, ""EventsSessionsID"": 6202, ""FirstName"": ""Sting Ray"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Robb"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 32, ""PositionStart"": null, ""QualLap1"": "" 38.9401"", ""QualLap2"": "" 38.9841"", ""QualLap3"": "" 39.0172"", ""QualLap4"": "" 39.0785"", ""SpeedAvg"": 230.74, ""SpeedAvgFormatted"": ""230.740"", ""Status"": null, ""TeamName"": ""Dale Coyne Racing with RWR"", ""TimesLed"": null}",,,,51,,Sting Ray Robb,4613,/Drivers/Sting-Ray-Robb,4613,02:36.0199,35312,108625,6202,Sting Ray,,,False,,,,Robb,,,32,, 38.9401, 38.9841, 39.0172, 39.0785,230.74,230.740,,Dale Coyne Racing with RWR,
2023,6202,33,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""30"", ""Difference"": null, ""DriverName"": ""Jack Harvey"", ""DriverOverrideID"": 4505, ""DriverUrl"": ""/Drivers/Jack-Harvey"", ""DriversID"": 4505, ""ElapsedTime"": ""02:36.4549"", ""EventsEntrylistID"": 35310, ""EventsSessionsDetailsID"": 108626, ""EventsSessionsID"": 6202, ""FirstName"": ""Jack"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Harvey"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 33, ""PositionStart"": null, ""QualLap1"": "" 39.0507"", ""QualLap2"": "" 39.0956"", ""QualLap3"": "" 39.1445"", ""QualLap4"": "" 39.1641"", ""SpeedAvg"": 230.098, ""SpeedAvgFormatted"": ""230.098"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,30,,Jack Harvey,4505,/Drivers/Jack-Harvey,4505,02:36.4549,35310,108626,6202,Jack,,,False,,,,Harvey,,,33,, 39.0507, 39.0956, 39.1445, 39.1641,230.098,230.098,,Rahal Letterman Lanigan Racing,
2023,6202,34,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""15"", ""Difference"": null, ""DriverName"": ""Graham Rahal"", ""DriverOverrideID"": 3668, ""DriverUrl"": ""/Drivers/Graham-Rahal"", ""DriversID"": 3668, ""ElapsedTime"": ""01:18.2613"", ""EventsEntrylistID"": 35302, ""EventsSessionsDetailsID"": 108627, ""EventsSessionsID"": 6202, ""FirstName"": ""Graham"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rahal"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 34, ""PositionStart"": null, ""QualLap1"": "" 39.0861"", ""QualLap2"": "" 39.1752"", ""QualLap3"": ""  0.0000"", ""QualLap4"": ""  0.0000"", ""SpeedAvg"": 229.999, ""SpeedAvgFormatted"": ""229.999"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,15,,Graham Rahal,3668,/Drivers/Graham-Rahal,3668,01:18.2613,35302,108627,6202,Graham,,,False,,,,Rahal,,,34,, 39.0861, 39.1752,  0.0000,  0.0000,229.999,229.999,,Rahal Letterman Lanigan Racing,
2024,6382,1,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""12"", ""Difference"": null, ""DriverName"": ""Will Power"", ""DriverOverrideID"": 3667, ""DriverUrl"": ""/Drivers/Will-Power"", ""DriversID"": 3667, ""ElapsedTime"": ""02:34.0053"", ""EventsEntrylistID"": 36782, ""EventsSessionsDetailsID"": 113228, ""EventsSessionsID"": 6382, ""FirstName"": ""Will"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Power"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 1, ""PositionStart"": null, ""QualLap1"": "" 38.4566"", ""QualLap2"": "" 38.4897"", ""QualLap3"": "" 38.5227"", ""QualLap4"": "" 38.5363"", ""SpeedAvg"": 233.758, ""SpeedAvgFormatted"": ""233.758"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,12,,Will Power,3667,/Drivers/Will-Power,3667,02:34.0053,36782,113228,6382,Will,,,False,,,,Power,,,1,, 38.4566, 38.4897, 38.5227, 38.5363,233.758,233.758,,Team Penske,
2024,6382,2,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""3"", ""Difference"": null, ""DriverName"": ""Scott McLaughlin"", ""DriverOverrideID"": 4932, ""DriverUrl"": ""/Drivers/Scott-McLaughlin"", ""DriversID"": 4932, ""ElapsedTime"": ""02:34.2863"", ""EventsEntrylistID"": 36774, ""EventsSessionsDetailsID"": 113229, ""EventsSessionsID"": 6382, ""FirstName"": ""Scott"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""McLaughlin"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 2, ""PositionStart"": null, ""QualLap1"": "" 38.5384"", ""QualLap2"": "" 38.5597"", ""QualLap3"": "" 38.5771"", ""QualLap4"": "" 38.6111"", ""SpeedAvg"": 233.332, ""SpeedAvgFormatted"": ""233.332"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,3,,Scott McLaughlin,4932,/Drivers/Scott-McLaughlin,4932,02:34.2863,36774,113229,6382,Scott,,,False,,,,McLaughlin,,,2,, 38.5384, 38.5597, 38.5771, 38.6111,233.332,233.332,,Team Penske,
2024,6382,3,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""2"", ""Difference"": null, ""DriverName"": ""Josef Newgarden"", ""DriverOverrideID"": 4215, ""DriverUrl"": ""/Drivers/Josef-Newgarden"", ""DriversID"": 4215, ""ElapsedTime"": ""02:34.3124"", ""EventsEntrylistID"": 36773, ""EventsSessionsDetailsID"": 113230, ""EventsSessionsID"": 6382, ""FirstName"": ""Josef"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Newgarden"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 3, ""PositionStart"": null, ""QualLap1"": "" 38.5393"", ""QualLap2"": "" 38.5772"", ""QualLap3"": "" 38.5903"", ""QualLap4"": "" 38.6056"", ""SpeedAvg"": 233.293, ""SpeedAvgFormatted"": ""233.293"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,2,,Josef Newgarden,4215,/Drivers/Josef-Newgarden,4215,02:34.3124,36773,113230,6382,Josef,,,False,,,,Newgarden,,,3,, 38.5393, 38.5772, 38.5903, 38.6056,233.293,233.293,,Team Penske,
2024,6382,4,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""7"", ""Difference"": null, ""DriverName"": ""Alexander Rossi"", ""DriverOverrideID"": 4587, ""DriverUrl"": ""/Drivers/Alexander-Rossi"", ""DriversID"": 4587, ""ElapsedTime"": ""02:34.4609"", ""EventsEntrylistID"": 36777, ""EventsSessionsDetailsID"": 113231, ""EventsSessionsID"": 6382, ""FirstName"": ""Alexander"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rossi"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 4, ""PositionStart"": null, ""QualLap1"": "" 38.5215"", ""QualLap2"": "" 38.6044"", ""QualLap3"": "" 38.6440"", ""QualLap4"": "" 38.6910"", ""SpeedAvg"": 233.069, ""SpeedAvgFormatted"": ""233.069"", ""Status"": null, ""TeamName"": ""Arrow McLaren"", ""TimesLed"": null}",,,,7,,Alexander Rossi,4587,/Drivers/Alexander-Rossi,4587,02:34.4609,36777,113231,6382,Alexander,,,False,,,,Rossi,,,4,, 38.5215, 38.6044, 38.6440, 38.6910,233.069,233.069,,Arrow McLaren,
2024,6382,5,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""27"", ""Difference"": null, ""DriverName"": ""Kyle Kirkwood"", ""DriverOverrideID"": 4623, ""DriverUrl"": ""/Drivers/Kyle-Kirkwood"", ""DriversID"": 4623, ""ElapsedTime"": ""02:34.6634"", ""EventsEntrylistID"": 36789, ""EventsSessionsDetailsID"": 113232, ""EventsSessionsID"": 6382, ""FirstName"": ""Kyle"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Kirkwood"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 5, ""PositionStart"": null, ""QualLap1"": "" 38.6325"", ""QualLap2"": "" 38.6330"", ""QualLap3"": "" 38.6922"", ""QualLap4"": "" 38.7057"", ""SpeedAvg"": 232.764, ""SpeedAvgFormatted"": ""232.764"", ""Status"": null, ""TeamName"": ""Andretti Global"", ""TimesLed"": null}",,,,27,,Kyle Kirkwood,4623,/Drivers/Kyle-Kirkwood,4623,02:34.6634,36789,113232,6382,Kyle,,,False,,,,Kirkwood,,,5,, 38.6325, 38.6330, 38.6922, 38.7057,232.764,232.764,,Andretti Global,
2024,6382,6,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""17"", ""Difference"": null, ""DriverName"": ""Kyle Larson"", ""DriverOverrideID"": 4958, ""DriverUrl"": null, ""DriversID"": 4958, ""ElapsedTime"": ""02:34.7965"", ""EventsEntrylistID"": 36806, ""EventsSessionsDetailsID"": 113233, ""EventsSessionsID"": 6382, ""FirstName"": ""Kyle"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Larson"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 6, ""PositionStart"": null, ""QualLap1"": "" 38.6348"", ""QualLap2"": "" 38.6605"", ""QualLap3"": "" 38.7271"", ""QualLap4"": "" 38.7741"", ""SpeedAvg"": 232.563, ""SpeedAvgFormatted"": ""232.563"", ""Status"": null, ""TeamName"": ""Arrow McLaren"", ""TimesLed"": null}",,,,17,,Kyle Larson,4958,,4958,02:34.7965,36806,113233,6382,Kyle,,,False,,,,Larson,,,6,, 38.6348, 38.6605, 38.7271, 38.7741,232.563,232.563,,Arrow McLaren,
2024,6382,7,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""60"", ""Difference"": null, ""DriverName"": ""Felix Rosenqvist"", ""DriverOverrideID"": 4588, ""DriverUrl"": ""/Drivers/Felix-Rosenqvist"", ""DriversID"": 4588, ""ElapsedTime"": ""02:34.8074"", ""EventsEntrylistID"": 36794, ""EventsSessionsDetailsID"": 113234, ""EventsSessionsID"": 6382, ""FirstName"": ""Felix"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rosenqvist"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 7, ""PositionStart"": null, ""QualLap1"": "" 38.6468"", ""QualLap2"": "" 38.6877"", ""QualLap3"": "" 38.7097"", ""QualLap4"": "" 38.7632"", ""SpeedAvg"": 232.547, ""SpeedAvgFormatted"": ""232.547"", ""Status"": null, ""TeamName"": ""Meyer Shank Racing"", ""TimesLed"": null}",,,,60,,Felix Rosenqvist,4588,/Drivers/Felix-Rosenqvist,4588,02:34.8074,36794,113234,6382,Felix,,,False,,,,Rosenqvist,,,7,, 38.6468, 38.6877, 38.7097, 38.7632,232.547,232.547,,Meyer Shank Racing,
2024,6382,8,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""14"", ""Difference"": null, ""DriverName"": ""Santino Ferrucci"", ""DriverOverrideID"": 4897, ""DriverUrl"": ""/Drivers/Santino-Ferrucci"", ""DriversID"": 4897, ""ElapsedTime"": ""02:34.8415"", ""EventsEntrylistID"": 36783, ""EventsSessionsDetailsID"": 113235, ""EventsSessionsID"": 6382, ""FirstName"": ""Santino"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ferrucci"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 8, ""PositionStart"": null, ""QualLap1"": "" 38.6780"", ""QualLap2"": "" 38.6531"", ""QualLap3"": "" 38.7264"", ""QualLap4"": "" 38.7840"", ""SpeedAvg"": 232.496, ""SpeedAvgFormatted"": ""232.496"", ""Status"": null, ""TeamName"": ""A.J. Foyt Enterprises"", ""TimesLed"": null}",,,,14,,Santino Ferrucci,4897,/Drivers/Santino-Ferrucci,4897,02:34.8415,36783,113235,6382,Santino,,,False,,,,Ferrucci,,,8,, 38.6780, 38.6531, 38.7264, 38.7840,232.496,232.496,,A.J. Foyt Enterprises,
2024,6382,9,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""75"", ""Difference"": null, ""DriverName"": ""Takuma Sato"", ""DriverOverrideID"": 3811, ""DriverUrl"": ""/Drivers/Takuma-Sato"", ""DriversID"": 3811, ""ElapsedTime"": ""02:34.8566"", ""EventsEntrylistID"": 36803, ""EventsSessionsDetailsID"": 113236, ""EventsSessionsID"": 6382, ""FirstName"": ""Takuma"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Sato"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 9, ""PositionStart"": null, ""QualLap1"": "" 38.5810"", ""QualLap2"": "" 38.6735"", ""QualLap3"": "" 38.8064"", ""QualLap4"": "" 38.7957"", ""SpeedAvg"": 232.473, ""SpeedAvgFormatted"": ""232.473"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,75,,Takuma Sato,3811,/Drivers/Takuma-Sato,3811,02:34.8566,36803,113236,6382,Takuma,,,False,,,,Sato,,,9,, 38.5810, 38.6735, 38.8064, 38.7957,232.473,232.473,,Rahal Letterman Lanigan Racing,
2024,6382,10,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""5"", ""Difference"": null, ""DriverName"": ""Pato O'Ward"", ""DriverOverrideID"": 4559, ""DriverUrl"": ""/Drivers/Pato-OWard"", ""DriversID"": 4559, ""ElapsedTime"": ""02:34.8826"", ""EventsEntrylistID"": 36776, ""EventsSessionsDetailsID"": 113237, ""EventsSessionsID"": 6382, ""FirstName"": ""Pato"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""O'Ward"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 10, ""PositionStart"": null, ""QualLap1"": "" 38.6261"", ""QualLap2"": "" 38.6939"", ""QualLap3"": "" 38.7621"", ""QualLap4"": "" 38.8005"", ""SpeedAvg"": 232.434, ""SpeedAvgFormatted"": ""232.434"", ""Status"": null, ""TeamName"": ""Arrow McLaren"", ""TimesLed"": null}",,,,5,,Pato O'Ward,4559,/Drivers/Pato-OWard,4559,02:34.8826,36776,113237,6382,Pato,,,False,,,,O'Ward,,,10,, 38.6261, 38.6939, 38.7621, 38.8005,232.434,232.434,,Arrow McLaren,
2024,6382,11,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""21"", ""Difference"": null, ""DriverName"": ""Rinus VeeKay"", ""DriverOverrideID"": 4614, ""DriverUrl"": ""/Drivers/Rinus-VeeKay"", ""DriversID"": 4614, ""ElapsedTime"": ""02:34.8930"", ""EventsEntrylistID"": 36787, ""EventsSessionsDetailsID"": 113238, ""EventsSessionsID"": 6382, ""FirstName"": ""Rinus"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""VeeKay"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 11, ""PositionStart"": null, ""QualLap1"": "" 38.5525"", ""QualLap2"": "" 38.6907"", ""QualLap3"": "" 38.8003"", ""QualLap4"": "" 38.8495"", ""SpeedAvg"": 232.419, ""SpeedAvgFormatted"": ""232.419"", ""Status"": null, ""TeamName"": ""ECR"", ""TimesLed"": null}",,,,21,,Rinus VeeKay,4614,/Drivers/Rinus-VeeKay,4614,02:34.8930,36787,113238,6382,Rinus,,,False,,,,VeeKay,,,11,, 38.5525, 38.6907, 38.8003, 38.8495,232.419,232.419,,ECR,
2024,6382,12,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""23"", ""Difference"": null, ""DriverName"": ""Ryan Hunter-Reay"", ""DriverOverrideID"": 3645, ""DriverUrl"": ""/Drivers/Ryan-Hunter-Reay"", ""DriversID"": 3645, ""ElapsedTime"": ""02:34.9153"", ""EventsEntrylistID"": 36800, ""EventsSessionsDetailsID"": 113239, ""EventsSessionsID"": 6382, ""FirstName"": ""Ryan"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Hunter-Reay"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 12, ""PositionStart"": null, ""QualLap1"": "" 38.6697"", ""QualLap2"": "" 38.7032"", ""QualLap3"": "" 38.7303"", ""QualLap4"": "" 38.8121"", ""SpeedAvg"": 232.385, ""SpeedAvgFormatted"": ""232.385"", ""Status"": null, ""TeamName"": ""Dreyer & Reinbold Racing"", ""TimesLed"": null}",,,,23,,Ryan Hunter-Reay,3645,/Drivers/Ryan-Hunter-Reay,3645,02:34.9153,36800,113239,6382,Ryan,,,False,,,,Hunter-Reay,,,12,, 38.6697, 38.7032, 38.7303, 38.8121,232.385,232.385,,Dreyer & Reinbold Racing,
