year,file,page,line_no,section,section_length_miles,section_rank,car_number,driver_name,cet,session_elapsed,session_elapsed_s,reported_section_value,lap_number,raw_line,driver_key,car_key,entrant_key,elapsed_order_within_year
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,36,T1 to SS1,0.3125,30,17,"Daly, Conor",D/H/F,00:04.9852,4.9852,225.668,0,"30 17 Daly, Conor D/H/F 00:04.9852 225.668 0",dalyconor,17,dalyconor__17,373
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,37,T1 to SS1,0.3125,31,15,"Rahal, Graham",D/H/F,00:04.9906,4.9906,225.424,6,"31 15 Rahal, Graham D/H/F 00:04.9906 225.424 6",rahalgraham,15,rahalgraham__15,380
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,38,T1 to SS1,0.3125,32,64,"Servia, Oriol",D/H/F,00:04.9984,4.9984,225.072,8,"32 64 Servia, Oriol D/H/F 00:04.9984 225.072 8",serviaoriol,64,serviaoriol__64,391
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,39,T1 to SS1,0.3125,33,7,"Howard, Jay",D/H/F,00:05.0017,5.0017,224.924,1,"33 7 Howard, Jay D/H/F 00:05.0017 224.924 1",howardjay,7,howardjay__7,397
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,40,T1 to SS1,0.3125,34,19,"Claman De Melo, Zachary (R)",D/H/F,00:05.0032,5.0032,224.856,0,"34 19 Claman De Melo, Zachary (R) D/H/F 00:05.0032 224.856 0",clamandemelozachary,19,clamandemelozachary__19,400
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,3,41,T1 to SS1,0.3125,35,63,"Mann, Pippa",D/H/F,00:05.0095,5.0095,224.573,2,"35 63 Mann, Pippa D/H/F 00:05.0095 224.573 2",mannpippa,63,mannpippa__63,407
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,7,SS1 to T2,0.3125,1,20,"Carpenter, Ed",D/C/F,00:04.9363,4.9363,227.903,0,"1 20 Carpenter, Ed D/C/F 00:04.9363 227.903 0",carpentered,20,carpentered__20,318
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,8,SS1 to T2,0.3125,2,13,"Patrick, Danica",D/C/F,00:04.9471,4.9471,227.406,0,"2 13 Patrick, Danica D/C/F 00:04.9471 227.406 0",patrickdanica,13,patrickdanica__13,330
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,9,SS1 to T2,0.3125,3,18,"Bourdais, Sebastien",D/H/F,00:04.9640,4.964,226.632,0,"3 18 Bourdais, Sebastien D/H/F 00:04.9640 226.632 0",bourdaissebastien,18,bourdaissebastien__18,347
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,10,SS1 to T2,0.3125,4,12,"Power, Will",D/C/F,00:04.9742,4.9742,226.167,3,"4 12 Power, Will D/C/F 00:04.9742 226.167 3",powerwill,12,powerwill__12,361
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,11,SS1 to T2,0.3125,5,9,"Dixon, Scott",D/H/F,00:04.9752,4.9752,226.122,5,"5 9 Dixon, Scott D/H/F 00:04.9752 226.122 5",dixonscott,9,dixonscott__9,363
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,12,SS1 to T2,0.3125,6,4,"Leist, Matheus (R)",D/C/F,00:04.9766,4.9766,226.058,0,"6 4 Leist, Matheus (R) D/C/F 00:04.9766 226.058 0",leistmatheus,4,leistmatheus__4,365
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,13,SS1 to T2,0.3125,7,27,"Rossi, Alexander",D/H/F,00:04.9769,4.9769,226.044,5,"7 27 Rossi, Alexander D/H/F 00:04.9769 226.044 5",rossialexander,27,rossialexander__27,366
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,14,SS1 to T2,0.3125,8,1,"Newgarden, Josef",D/C/F,00:04.9774,4.9774,226.022,0,"8 1 Newgarden, Josef D/C/F 00:04.9774 226.022 0",newgardenjosef,1,newgardenjosef__1,367
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,15,SS1 to T2,0.3125,9,14,"Kanaan, Tony",D/C/F,00:04.9859,4.9859,225.636,1,"9 14 Kanaan, Tony D/C/F 00:04.9859 225.636 1",kanaantony,14,kanaantony__14,376
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,16,SS1 to T2,0.3125,10,21,"Pigot, Spencer",D/C/F,00:04.9889,4.9889,225.501,0,"10 21 Pigot, Spencer D/C/F 00:04.9889 225.501 0",pigotspencer,21,pigotspencer__21,379
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,17,SS1 to T2,0.3125,11,98,"Andretti, Marco",D/H/F,00:04.9928,4.9928,225.324,0,"11 98 Andretti, Marco D/H/F 00:04.9928 225.324 0",andrettimarco,98,andrettimarco__98,382
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,18,SS1 to T2,0.3125,12,66,"Hildebrand, JR",D/C/F,00:04.9939,4.9939,225.275,0,"12 66 Hildebrand, JR D/C/F 00:04.9939 225.275 0",hildebrandjr,66,hildebrandjr__66,384
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,19,SS1 to T2,0.3125,13,3,"Castroneves, Helio",D/C/F,00:04.9955,4.9955,225.203,1,"13 3 Castroneves, Helio D/C/F 00:04.9955 225.203 1",castroneveshelio,3,castroneveshelio__3,387
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,20,SS1 to T2,0.3125,14,28,"Hunter-Reay, Ryan",D/H/F,00:04.9977,4.9977,225.104,5,"14 28 Hunter-Reay, Ryan D/H/F 00:04.9977 225.104 5",hunterreayryan,28,hunterreayryan__28,389
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,21,SS1 to T2,0.3125,15,23,"Kimball, Charlie",D/C/F,00:04.9998,4.9998,225.009,0,"15 23 Kimball, Charlie D/C/F 00:04.9998 225.009 0",kimballcharlie,23,kimballcharlie__23,394
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,22,SS1 to T2,0.3125,16,6,"Wickens, Robert (R)",D/H/F,00:05.0016,5.0016,224.928,2,"16 6 Wickens, Robert (R) D/H/F 00:05.0016 224.928 2",wickensrobert,6,wickensrobert__6,396
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,23,SS1 to T2,0.3125,17,30,"Sato, Takuma",D/H/F,00:05.0022,5.0022,224.901,0,"17 30 Sato, Takuma D/H/F 00:05.0022 224.901 0",satotakuma,30,satotakuma__30,398
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,24,SS1 to T2,0.3125,18,26,"Veach, Zach",D/H/F,00:05.0031,5.0031,224.861,0,"18 26 Veach, Zach D/H/F 00:05.0031 224.861 0",veachzach,26,veachzach__26,399
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,25,SS1 to T2,0.3125,19,29,"Munoz, Carlos",D/H/F,00:05.0033,5.0033,224.852,0,"19 29 Munoz, Carlos D/H/F 00:05.0033 224.852 0",munozcarlos,29,munozcarlos__29,401
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,26,SS1 to T2,0.3125,20,22,"Pagenaud, Simon",D/C/F,00:05.0050,5.005,224.775,0,"20 22 Pagenaud, Simon D/C/F 00:05.0050 224.775 0",pagenaudsimon,22,pagenaudsimon__22,403
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,27,SS1 to T2,0.3125,21,32,"Kaiser, Kyle (R)",D/C/F,00:05.0110,5.011,224.506,0,"21 32 Kaiser, Kyle (R) D/C/F 00:05.0110 224.506 0",kaiserkyle,32,kaiserkyle__32,408
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,28,SS1 to T2,0.3125,22,10,"Jones, Ed",D/H/F,00:05.0123,5.0123,224.448,0,"22 10 Jones, Ed D/H/F 00:05.0123 224.448 0",jonesed,10,jonesed__10,409
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,29,SS1 to T2,0.3125,23,60,"Harvey, Jack",D/H/F,00:05.0130,5.013,224.417,5,"23 60 Harvey, Jack D/H/F 00:05.0130 224.417 5",harveyjack,60,harveyjack__60,411
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,30,SS1 to T2,0.3125,24,59,"Chilton, Max",D/C/F,00:05.0140,5.014,224.372,0,"24 59 Chilton, Max D/C/F 00:05.0140 224.372 0",chiltonmax,59,chiltonmax__59,412
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,31,SS1 to T2,0.3125,25,24,"Karam, Sage",D/C/F,00:05.0156,5.0156,224.3,1,"25 24 Karam, Sage D/C/F 00:05.0156 224.300 1",karamsage,24,karamsage__24,415
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,32,SS1 to T2,0.3125,26,5,"Hinchcliffe, James",D/H/F,00:05.0187,5.0187,224.162,0,"26 5 Hinchcliffe, James D/H/F 00:05.0187 224.162 0",hinchcliffejames,5,hinchcliffejames__5,419
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,33,SS1 to T2,0.3125,27,88,"Chaves, Gabby",D/C/F,00:05.0229,5.0229,223.974,0,"27 88 Chaves, Gabby D/C/F 00:05.0229 223.974 0",chavesgabby,88,chavesgabby__88,421
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,34,SS1 to T2,0.3125,28,25,"Wilson, Stefan",D/H/F,00:05.0239,5.0239,223.93,0,"28 25 Wilson, Stefan D/H/F 00:05.0239 223.930 0",wilsonstefan,25,wilsonstefan__25,425
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,35,SS1 to T2,0.3125,29,33,"Davison, James",D/C/F,00:05.0260,5.026,223.836,0,"29 33 Davison, James D/C/F 00:05.0260 223.836 0",davisonjames,33,davisonjames__33,426
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,36,SS1 to T2,0.3125,30,7,"Howard, Jay",D/H/F,00:05.0336,5.0336,223.498,0,"30 7 Howard, Jay D/H/F 00:05.0336 223.498 0",howardjay,7,howardjay__7,429
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,37,SS1 to T2,0.3125,31,17,"Daly, Conor",D/H/F,00:05.0376,5.0376,223.321,5,"31 17 Daly, Conor D/H/F 00:05.0376 223.321 5",dalyconor,17,dalyconor__17,430
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,38,SS1 to T2,0.3125,32,15,"Rahal, Graham",D/H/F,00:05.0414,5.0414,223.152,5,"32 15 Rahal, Graham D/H/F 00:05.0414 223.152 5",rahalgraham,15,rahalgraham__15,432
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,39,SS1 to T2,0.3125,33,19,"Claman De Melo, Zachary (R)",D/H/F,00:05.0415,5.0415,223.148,0,"33 19 Claman De Melo, Zachary (R) D/H/F 00:05.0415 223.148 0",clamandemelozachary,19,clamandemelozachary__19,433
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,40,SS1 to T2,0.3125,34,64,"Servia, Oriol",D/H/F,00:05.0458,5.0458,222.958,10,"34 64 Servia, Oriol D/H/F 00:05.0458 222.958 10",serviaoriol,64,serviaoriol__64,435
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,41,SS1 to T2,0.3125,35,63,"Mann, Pippa",D/H/F,00:05.0558,5.0558,222.517,0,"35 63 Mann, Pippa D/H/F 00:05.0558 222.517 0",mannpippa,63,mannpippa__63,440
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,7,T2 to BS,0.3125,1,20,"Carpenter, Ed",D/C/F,00:04.8647,4.8647,231.258,0,"1 20 Carpenter, Ed D/C/F 00:04.8647 231.258 0",carpentered,20,carpentered__20,265
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,8,T2 to BS,0.3125,2,9,"Dixon, Scott",D/H/F,00:04.8837,4.8837,230.358,5,"2 9 Dixon, Scott D/H/F 00:04.8837 230.358 5",dixonscott,9,dixonscott__9,279
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,9,T2 to BS,0.3125,3,12,"Power, Will",D/C/F,00:04.8922,4.8922,229.958,3,"3 12 Power, Will D/C/F 00:04.8922 229.958 3",powerwill,12,powerwill__12,284
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,10,T2 to BS,0.3125,4,3,"Castroneves, Helio",D/C/F,00:04.8954,4.8954,229.808,1,"4 3 Castroneves, Helio D/C/F 00:04.8954 229.808 1",castroneveshelio,3,castroneveshelio__3,287
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,11,T2 to BS,0.3125,5,21,"Pigot, Spencer",D/C/F,00:04.9007,4.9007,229.559,0,"5 21 Pigot, Spencer D/C/F 00:04.9007 229.559 0",pigotspencer,21,pigotspencer__21,290
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,12,T2 to BS,0.3125,6,22,"Pagenaud, Simon",D/C/F,00:04.9024,4.9024,229.479,0,"6 22 Pagenaud, Simon D/C/F 00:04.9024 229.479 0",pagenaudsimon,22,pagenaudsimon__22,292
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,13,T2 to BS,0.3125,7,14,"Kanaan, Tony",D/C/F,00:04.9071,4.9071,229.26,2,"7 14 Kanaan, Tony D/C/F 00:04.9071 229.260 2",kanaantony,14,kanaantony__14,296
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,14,T2 to BS,0.3125,8,27,"Rossi, Alexander",D/H/F,00:04.9083,4.9083,229.204,5,"8 27 Rossi, Alexander D/H/F 00:04.9083 229.204 5",rossialexander,27,rossialexander__27,297
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,15,T2 to BS,0.3125,9,1,"Newgarden, Josef",D/C/F,00:04.9122,4.9122,229.022,0,"9 1 Newgarden, Josef D/C/F 00:04.9122 229.022 0",newgardenjosef,1,newgardenjosef__1,299
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,16,T2 to BS,0.3125,10,18,"Bourdais, Sebastien",D/H/F,00:04.9131,4.9131,228.98,1,"10 18 Bourdais, Sebastien D/H/F 00:04.9131 228.980 1",bourdaissebastien,18,bourdaissebastien__18,300
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,17,T2 to BS,0.3125,11,13,"Patrick, Danica",D/C/F,00:04.9157,4.9157,228.859,0,"11 13 Patrick, Danica D/C/F 00:04.9157 228.859 0",patrickdanica,13,patrickdanica__13,301
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,18,T2 to BS,0.3125,12,23,"Kimball, Charlie",D/C/F,00:04.9195,4.9195,228.682,0,"12 23 Kimball, Charlie D/C/F 00:04.9195 228.682 0",kimballcharlie,23,kimballcharlie__23,303
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,19,T2 to BS,0.3125,13,28,"Hunter-Reay, Ryan",D/H/F,00:04.9209,4.9209,228.617,5,"13 28 Hunter-Reay, Ryan D/H/F 00:04.9209 228.617 5",hunterreayryan,28,hunterreayryan__28,304
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,20,T2 to BS,0.3125,14,10,"Jones, Ed",D/H/F,00:04.9215,4.9215,228.589,0,"14 10 Jones, Ed D/H/F 00:04.9215 228.589 0",jonesed,10,jonesed__10,305
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,21,T2 to BS,0.3125,15,4,"Leist, Matheus (R)",D/C/F,00:04.9278,4.9278,228.297,0,"15 4 Leist, Matheus (R) D/C/F 00:04.9278 228.297 0",leistmatheus,4,leistmatheus__4,311
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,22,T2 to BS,0.3125,16,6,"Wickens, Robert (R)",D/H/F,00:04.9363,4.9363,227.903,2,"16 6 Wickens, Robert (R) D/H/F 00:04.9363 227.903 2",wickensrobert,6,wickensrobert__6,318
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,23,T2 to BS,0.3125,17,19,"Claman De Melo, Zachary (R)",D/H/F,00:04.9395,4.9395,227.756,0,"17 19 Claman De Melo, Zachary (R) D/H/F 00:04.9395 227.756 0",clamandemelozachary,19,clamandemelozachary__19,320
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,24,T2 to BS,0.3125,18,24,"Karam, Sage",D/C/F,00:04.9403,4.9403,227.719,0,"18 24 Karam, Sage D/C/F 00:04.9403 227.719 0",karamsage,24,karamsage__24,321
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,25,T2 to BS,0.3125,19,29,"Munoz, Carlos",D/H/F,00:04.9408,4.9408,227.696,0,"19 29 Munoz, Carlos D/H/F 00:04.9408 227.696 0",munozcarlos,29,munozcarlos__29,322
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,26,T2 to BS,0.3125,20,30,"Sato, Takuma",D/H/F,00:04.9416,4.9416,227.659,0,"20 30 Sato, Takuma D/H/F 00:04.9416 227.659 0",satotakuma,30,satotakuma__30,323
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,27,T2 to BS,0.3125,21,60,"Harvey, Jack",D/H/F,00:04.9459,4.9459,227.461,5,"21 60 Harvey, Jack D/H/F 00:04.9459 227.461 5",harveyjack,60,harveyjack__60,325
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,28,T2 to BS,0.3125,22,7,"Howard, Jay",D/H/F,00:04.9471,4.9471,227.406,0,"22 7 Howard, Jay D/H/F 00:04.9471 227.406 0",howardjay,7,howardjay__7,330
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,29,T2 to BS,0.3125,23,88,"Chaves, Gabby",D/C/F,00:04.9494,4.9494,227.3,0,"23 88 Chaves, Gabby D/C/F 00:04.9494 227.300 0",chavesgabby,88,chavesgabby__88,333
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,30,T2 to BS,0.3125,24,64,"Servia, Oriol",D/H/F,00:04.9507,4.9507,227.241,8,"24 64 Servia, Oriol D/H/F 00:04.9507 227.241 8",serviaoriol,64,serviaoriol__64,334
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,31,T2 to BS,0.3125,25,32,"Kaiser, Kyle (R)",D/C/F,00:04.9548,4.9548,227.053,0,"25 32 Kaiser, Kyle (R) D/C/F 00:04.9548 227.053 0",kaiserkyle,32,kaiserkyle__32,336
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,32,T2 to BS,0.3125,26,59,"Chilton, Max",D/C/F,00:04.9552,4.9552,227.034,0,"26 59 Chilton, Max D/C/F 00:04.9552 227.034 0",chiltonmax,59,chiltonmax__59,337
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,33,T2 to BS,0.3125,27,66,"Hildebrand, JR",D/C/F,00:04.9574,4.9574,226.933,1,"27 66 Hildebrand, JR D/C/F 00:04.9574 226.933 1",hildebrandjr,66,hildebrandjr__66,340
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,34,T2 to BS,0.3125,28,98,"Andretti, Marco",D/H/F,00:04.9575,4.9575,226.929,0,"28 98 Andretti, Marco D/H/F 00:04.9575 226.929 0",andrettimarco,98,andrettimarco__98,341
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,35,T2 to BS,0.3125,29,26,"Veach, Zach",D/H/F,00:04.9583,4.9583,226.892,0,"29 26 Veach, Zach D/H/F 00:04.9583 226.892 0",veachzach,26,veachzach__26,343
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,36,T2 to BS,0.3125,30,25,"Wilson, Stefan",D/H/F,00:04.9583,4.9583,226.892,0,"30 25 Wilson, Stefan D/H/F 00:04.9583 226.892 0",wilsonstefan,25,wilsonstefan__25,343
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,37,T2 to BS,0.3125,31,63,"Mann, Pippa",D/H/F,00:04.9590,4.959,226.86,0,"31 63 Mann, Pippa D/H/F 00:04.9590 226.860 0",mannpippa,63,mannpippa__63,344
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,38,T2 to BS,0.3125,32,15,"Rahal, Graham",D/H/F,00:04.9627,4.9627,226.691,3,"32 15 Rahal, Graham D/H/F 00:04.9627 226.691 3",rahalgraham,15,rahalgraham__15,346
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,39,T2 to BS,0.3125,33,17,"Daly, Conor",D/H/F,00:04.9698,4.9698,226.367,5,"33 17 Daly, Conor D/H/F 00:04.9698 226.367 5",dalyconor,17,dalyconor__17,354
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,40,T2 to BS,0.3125,34,33,"Davison, James",D/C/F,00:04.9818,4.9818,225.822,0,"34 33 Davison, James D/C/F 00:04.9818 225.822 0",davisonjames,33,davisonjames__33,371
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,41,T2 to BS,0.3125,35,5,"Hinchcliffe, James",D/H/F,00:04.9853,4.9853,225.663,0,"35 5 Hinchcliffe, James D/H/F 00:04.9853 225.663 0",hinchcliffejames,5,hinchcliffejames__5,374
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,7,BS to T3,0.3125,1,3,"Castroneves, Helio",D/C/F,00:04.7906,4.7906,234.835,2,"1 3 Castroneves, Helio D/C/F 00:04.7906 234.835 2",castroneveshelio,3,castroneveshelio__3,253
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,8,BS to T3,0.3125,2,22,"Pagenaud, Simon",D/C/F,00:04.8046,4.8046,234.151,1,"2 22 Pagenaud, Simon D/C/F 00:04.8046 234.151 1",pagenaudsimon,22,pagenaudsimon__22,254
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,9,BS to T3,0.3125,3,20,"Carpenter, Ed",D/C/F,00:04.8129,4.8129,233.747,0,"3 20 Carpenter, Ed D/C/F 00:04.8129 233.747 0",carpentered,20,carpentered__20,255
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,10,BS to T3,0.3125,4,21,"Pigot, Spencer",D/C/F,00:04.8245,4.8245,233.185,1,"4 21 Pigot, Spencer D/C/F 00:04.8245 233.185 1",pigotspencer,21,pigotspencer__21,256
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,11,BS to T3,0.3125,5,12,"Power, Will",D/C/F,00:04.8318,4.8318,232.832,3,"5 12 Power, Will D/C/F 00:04.8318 232.832 3",powerwill,12,powerwill__12,257
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,12,BS to T3,0.3125,6,1,"Newgarden, Josef",D/C/F,00:04.8320,4.832,232.823,1,"6 1 Newgarden, Josef D/C/F 00:04.8320 232.823 1",newgardenjosef,1,newgardenjosef__1,258
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,13,BS to T3,0.3125,7,9,"Dixon, Scott",D/H/F,00:04.8409,4.8409,232.395,3,"7 9 Dixon, Scott D/H/F 00:04.8409 232.395 3",dixonscott,9,dixonscott__9,259
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,14,BS to T3,0.3125,8,10,"Jones, Ed",D/H/F,00:04.8421,4.8421,232.337,1,"8 10 Jones, Ed D/H/F 00:04.8421 232.337 1",jonesed,10,jonesed__10,260
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,15,BS to T3,0.3125,9,27,"Rossi, Alexander",D/H/F,00:04.8450,4.845,232.198,5,"9 27 Rossi, Alexander D/H/F 00:04.8450 232.198 5",rossialexander,27,rossialexander__27,261
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,16,BS to T3,0.3125,10,14,"Kanaan, Tony",D/C/F,00:04.8509,4.8509,231.916,1,"10 14 Kanaan, Tony D/C/F 00:04.8509 231.916 1",kanaantony,14,kanaantony__14,262
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,17,BS to T3,0.3125,11,28,"Hunter-Reay, Ryan",D/H/F,00:04.8512,4.8512,231.901,3,"11 28 Hunter-Reay, Ryan D/H/F 00:04.8512 231.901 3",hunterreayryan,28,hunterreayryan__28,263
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,18,BS to T3,0.3125,12,18,"Bourdais, Sebastien",D/H/F,00:04.8572,4.8572,231.615,3,"12 18 Bourdais, Sebastien D/H/F 00:04.8572 231.615 3",bourdaissebastien,18,bourdaissebastien__18,264
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,19,BS to T3,0.3125,13,19,"Claman De Melo, Zachary (R)",D/H/F,00:04.8655,4.8655,231.22,2,"13 19 Claman De Melo, Zachary (R) D/H/F 00:04.8655 231.220 2",clamandemelozachary,19,clamandemelozachary__19,266
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,20,BS to T3,0.3125,14,64,"Servia, Oriol",D/H/F,00:04.8661,4.8661,231.191,0,"14 64 Servia, Oriol D/H/F 00:04.8661 231.191 0",serviaoriol,64,serviaoriol__64,267
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,21,BS to T3,0.3125,15,15,"Rahal, Graham",D/H/F,00:04.8678,4.8678,231.111,3,"15 15 Rahal, Graham D/H/F 00:04.8678 231.111 3",rahalgraham,15,rahalgraham__15,268
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,22,BS to T3,0.3125,16,7,"Howard, Jay",D/H/F,00:04.8700,4.87,231.006,0,"16 7 Howard, Jay D/H/F 00:04.8700 231.006 0",howardjay,7,howardjay__7,269
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,23,BS to T3,0.3125,17,4,"Leist, Matheus (R)",D/C/F,00:04.8717,4.8717,230.926,0,"17 4 Leist, Matheus (R) D/C/F 00:04.8717 230.926 0",leistmatheus,4,leistmatheus__4,270
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,24,BS to T3,0.3125,18,60,"Harvey, Jack",D/H/F,00:04.8752,4.8752,230.76,3,"18 60 Harvey, Jack D/H/F 00:04.8752 230.760 3",harveyjack,60,harveyjack__60,271
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,25,BS to T3,0.3125,19,13,"Patrick, Danica",D/C/F,00:04.8775,4.8775,230.651,0,"19 13 Patrick, Danica D/C/F 00:04.8775 230.651 0",patrickdanica,13,patrickdanica__13,272
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,26,BS to T3,0.3125,20,29,"Munoz, Carlos",D/H/F,00:04.8776,4.8776,230.646,0,"20 29 Munoz, Carlos D/H/F 00:04.8776 230.646 0",munozcarlos,29,munozcarlos__29,273
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,27,BS to T3,0.3125,21,63,"Mann, Pippa",D/H/F,00:04.8779,4.8779,230.632,0,"21 63 Mann, Pippa D/H/F 00:04.8779 230.632 0",mannpippa,63,mannpippa__63,274
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,28,BS to T3,0.3125,22,23,"Kimball, Charlie",D/C/F,00:04.8782,4.8782,230.618,0,"22 23 Kimball, Charlie D/C/F 00:04.8782 230.618 0",kimballcharlie,23,kimballcharlie__23,275
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,29,BS to T3,0.3125,23,24,"Karam, Sage",D/C/F,00:04.8803,4.8803,230.519,0,"23 24 Karam, Sage D/C/F 00:04.8803 230.519 0",karamsage,24,karamsage__24,276
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,30,BS to T3,0.3125,24,6,"Wickens, Robert (R)",D/H/F,00:04.8824,4.8824,230.419,2,"24 6 Wickens, Robert (R) D/H/F 00:04.8824 230.419 2",wickensrobert,6,wickensrobert__6,278
