year,entrant_key,driver_name,car_number,session_elapsed,session_elapsed_s,lap_number,section_count,page_count
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.7906,4.7906,2,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.8046,4.8046,1,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.8129,4.8129,0,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.8245,4.8245,1,1,1
2018,powerwill__12,"Power, Will",12,00:04.8318,4.8318,3,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.8320,4.832,1,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.8409,4.8409,3,1,1
2018,jonesed__10,"Jones, Ed",10,00:04.8421,4.8421,1,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:04.8450,4.845,5,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:04.8509,4.8509,1,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.8512,4.8512,3,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.8572,4.8572,3,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.8647,4.8647,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:04.8655,4.8655,2,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:04.8661,4.8661,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:04.8678,4.8678,3,1,1
2018,howardjay__7,"Howard, Jay",7,00:04.8700,4.87,0,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:04.8717,4.8717,0,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:04.8752,4.8752,3,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:04.8775,4.8775,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:04.8776,4.8776,0,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:04.8779,4.8779,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:04.8782,4.8782,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:04.8803,4.8803,0,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.8805,4.8805,1,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:04.8824,4.8824,2,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.8837,4.8837,5,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:04.8847,4.8847,0,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:04.8849,4.8849,0,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:04.8873,4.8873,2,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.8917,4.8917,0,1,1
2018,powerwill__12,"Power, Will",12,00:04.8922,4.8922,3,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:04.8937,4.8937,0,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:04.8948,4.8948,1,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.8954,4.8954,1,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:04.8987,4.8987,1,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.8992,4.8992,0,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.9007,4.9007,0,1,1
2018,veachzach__26,"Veach, Zach",26,00:04.9008,4.9008,0,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.9024,4.9024,0,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:04.9046,4.9046,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:04.9049,4.9049,5,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.9061,4.9061,1,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:04.9071,4.9071,2,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:04.9083,4.9083,5,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:04.9114,4.9114,0,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.9122,4.9122,0,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.9131,4.9131,1,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:04.9157,4.9157,0,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.9179,4.9179,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:04.9195,4.9195,0,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.9209,4.9209,5,1,1
2018,jonesed__10,"Jones, Ed",10,00:04.9215,4.9215,0,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.9227,4.9227,0,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.9230,4.923,2,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.9255,4.9255,0,1,1
2018,davisonjames__33,"Davison, James",33,00:04.9257,4.9257,0,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:04.9262,4.9262,0,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:04.9278,4.9278,0,1,1
2018,jonesed__10,"Jones, Ed",10,00:04.9281,4.9281,0,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.9289,4.9289,0,1,1
2018,powerwill__12,"Power, Will",12,00:04.9290,4.929,2,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:04.9293,4.9293,5,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.9337,4.9337,5,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:04.9356,4.9356,1,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.9363,4.9363,0,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:04.9363,4.9363,2,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:04.9378,4.9378,5,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:04.9395,4.9395,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:04.9403,4.9403,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:04.9408,4.9408,0,1,1
2018,powerwill__12,"Power, Will",12,00:04.9408,4.9408,3,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:04.9416,4.9416,0,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.9419,4.9419,0,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:04.9459,4.9459,2,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:04.9459,4.9459,5,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.9461,4.9461,2,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.9463,4.9463,5,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:04.9464,4.9464,0,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:04.9467,4.9467,0,1,1
2018,howardjay__7,"Howard, Jay",7,00:04.9471,4.9471,0,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:04.9471,4.9471,0,1,1
2018,howardjay__7,"Howard, Jay",7,00:04.9484,4.9484,0,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.9492,4.9492,0,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:04.9494,4.9494,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:04.9507,4.9507,8,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:04.9518,4.9518,1,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:04.9548,4.9548,0,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:04.9552,4.9552,0,1,1
2018,veachzach__26,"Veach, Zach",26,00:04.9552,4.9552,0,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:04.9565,4.9565,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:04.9572,4.9572,1,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.9572,4.9572,2,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:04.9572,4.9572,0,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:04.9574,4.9574,1,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:04.9575,4.9575,0,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.9579,4.9579,1,1,1
2018,veachzach__26,"Veach, Zach",26,00:04.9583,4.9583,0,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:04.9583,4.9583,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:04.9590,4.959,0,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:04.9590,4.959,0,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:04.9616,4.9616,1,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:04.9627,4.9627,3,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.9640,4.964,0,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:04.9641,4.9641,2,1,1
2018,jonesed__10,"Jones, Ed",10,00:04.9648,4.9648,0,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:04.9668,4.9668,0,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:04.9670,4.967,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:04.9671,4.9671,0,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.9685,4.9685,1,1,1
2018,dalyconor__17,"Daly, Conor",17,00:04.9698,4.9698,5,1,1
2018,davisonjames__33,"Davison, James",33,00:04.9700,4.97,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:04.9701,4.9701,2,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:04.9714,4.9714,0,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:04.9717,4.9717,5,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:04.9722,4.9722,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:04.9734,4.9734,3,1,1
2018,powerwill__12,"Power, Will",12,00:04.9742,4.9742,3,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:04.9743,4.9743,0,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.9752,4.9752,5,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:04.9754,4.9754,1,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:04.9766,4.9766,0,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:04.9769,4.9769,5,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:04.9774,4.9774,0,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.9774,4.9774,0,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:04.9782,4.9782,0,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.9784,4.9784,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:04.9817,4.9817,2,1,1
2018,davisonjames__33,"Davison, James",33,00:04.9818,4.9818,0,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.9826,4.9826,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:04.9852,4.9852,0,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:04.9853,4.9853,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:04.9854,4.9854,0,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:04.9859,4.9859,1,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:04.9861,4.9861,2,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:04.9862,4.9862,0,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:04.9889,4.9889,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:04.9906,4.9906,6,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:04.9920,4.992,0,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:04.9928,4.9928,0,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:04.9928,4.9928,1,1,1
2018,veachzach__26,"Veach, Zach",26,00:04.9938,4.9938,0,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:04.9939,4.9939,0,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:04.9952,4.9952,0,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:04.9954,4.9954,1,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:04.9955,4.9955,1,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:04.9975,4.9975,1,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.9977,4.9977,5,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:04.9982,4.9982,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:04.9984,4.9984,8,1,1
2018,dalyconor__17,"Daly, Conor",17,00:04.9986,4.9986,5,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:04.9996,4.9996,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:04.9998,4.9998,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:05.0002,5.0002,10,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:05.0016,5.0016,2,1,1
2018,howardjay__7,"Howard, Jay",7,00:05.0017,5.0017,1,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:05.0022,5.0022,0,1,1
2018,veachzach__26,"Veach, Zach",26,00:05.0031,5.0031,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:05.0032,5.0032,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:05.0033,5.0033,0,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:05.0049,5.0049,0,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:05.0050,5.005,0,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:05.0075,5.0075,0,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:05.0077,5.0077,0,1,1
2018,howardjay__7,"Howard, Jay",7,00:05.0086,5.0086,0,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:05.0095,5.0095,2,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:05.0110,5.011,0,1,1
2018,jonesed__10,"Jones, Ed",10,00:05.0123,5.0123,0,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:05.0124,5.0124,1,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:05.0130,5.013,5,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:05.0140,5.014,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:05.0142,5.0142,0,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:05.0144,5.0144,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:05.0156,5.0156,1,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:05.0170,5.017,0,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:05.0173,5.0173,0,1,1
2018,powerwill__12,"Power, Will",12,00:05.0183,5.0183,1,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:05.0187,5.0187,0,1,1
2018,jonesed__10,"Jones, Ed",10,00:05.0196,5.0196,0,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:05.0229,5.0229,0,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:05.0234,5.0234,0,1,1
2018,davisonjames__33,"Davison, James",33,00:05.0236,5.0236,0,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:05.0238,5.0238,0,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:05.0239,5.0239,0,1,1
2018,davisonjames__33,"Davison, James",33,00:05.0260,5.026,0,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:05.0268,5.0268,1,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:05.0330,5.033,0,1,1
2018,howardjay__7,"Howard, Jay",7,00:05.0336,5.0336,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:05.0376,5.0376,5,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:05.0381,5.0381,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:05.0414,5.0414,5,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:05.0415,5.0415,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:05.0450,5.045,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:05.0458,5.0458,10,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:05.0484,5.0484,0,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:05.0514,5.0514,0,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:05.0541,5.0541,1,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:05.0556,5.0556,0,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:05.0558,5.0558,0,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:05.0578,5.0578,0,1,1
2018,veachzach__26,"Veach, Zach",26,00:05.0585,5.0585,0,1,1
2018,karamsage__24,"Karam, Sage",24,00:05.0610,5.061,0,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:05.0655,5.0655,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:05.0689,5.0689,0,1,1
2018,davisonjames__33,"Davison, James",33,00:05.0692,5.0692,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:05.0710,5.071,4,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:05.0830,5.083,0,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:05.0893,5.0893,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:05.0904,5.0904,10,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:05.0996,5.0996,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:06.6555,6.6555,4,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:06.6868,6.6868,4,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:06.7507,6.7507,4,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:06.8729,6.8729,0,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:06.8730,6.873,0,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:06.8768,6.8768,0,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:06.8790,6.879,0,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:06.8792,6.8792,0,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:06.8797,6.8797,1,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:06.8910,6.891,0,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:06.8943,6.8943,0,1,1
2018,dixonscott__9,"Dixon, Scott",9,00:06.8995,6.8995,5,1,1
2018,powerwill__12,"Power, Will",12,00:06.9003,6.9003,1,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:06.9146,6.9146,1,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:06.9152,6.9152,0,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:06.9160,6.916,4,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:06.9163,6.9163,0,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:06.9177,6.9177,1,1,1
2018,andrettimarco__98,"Andretti, Marco",98,00:06.9249,6.9249,1,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:06.9273,6.9273,0,1,1
2018,kimballcharlie__23,"Kimball, Charlie",23,00:06.9335,6.9335,0,1,1
2018,davisonjames__33,"Davison, James",33,00:06.9355,6.9355,0,1,1
2018,dalyconor__17,"Daly, Conor",17,00:06.9412,6.9412,0,1,1
2018,wickensrobert__6,"Wickens, Robert (R)",6,00:06.9434,6.9434,0,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:06.9438,6.9438,0,1,1
2018,chiltonmax__59,"Chilton, Max",59,00:06.9446,6.9446,0,1,1
2018,veachzach__26,"Veach, Zach",26,00:06.9461,6.9461,0,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:06.9462,6.9462,0,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:06.9474,6.9474,4,1,1
2018,jonesed__10,"Jones, Ed",10,00:06.9477,6.9477,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:06.9556,6.9556,4,1,1
2018,karamsage__24,"Karam, Sage",24,00:06.9599,6.9599,0,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:06.9662,6.9662,0,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:06.9677,6.9677,0,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:06.9726,6.9726,0,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:06.9726,6.9726,2,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:06.9747,6.9747,4,1,1
2018,howardjay__7,"Howard, Jay",7,00:06.9764,6.9764,0,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:06.9946,6.9946,8,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:07.0109,7.0109,0,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:07.0223,7.0223,4,1,1
2018,jonesed__10,"Jones, Ed",10,00:07.1432,7.1432,4,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:07.2185,7.2185,7,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:07.2437,7.2437,4,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:07.2753,7.2753,4,1,1
2018,davisonjames__33,"Davison, James",33,00:07.3958,7.3958,4,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:07.3982,7.3982,4,1,1
2018,veachzach__26,"Veach, Zach",26,00:07.4020,7.402,4,1,1
2018,dalyconor__17,"Daly, Conor",17,00:07.4054,7.4054,9,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:07.4097,7.4097,4,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:07.4506,7.4506,4,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:07.4857,7.4857,4,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:07.5173,7.5173,4,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:07.6534,7.6534,4,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:07.6940,7.694,4,1,1
2018,dalyconor__17,"Daly, Conor",17,00:07.7160,7.716,9,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:07.7885,7.7885,4,1,1
2018,veachzach__26,"Veach, Zach",26,00:07.8252,7.8252,4,1,1
2018,karamsage__24,"Karam, Sage",24,00:07.8490,7.849,4,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:07.8538,7.8538,9,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:07.8551,7.8551,4,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:07.8600,7.86,4,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:07.9234,7.9234,4,1,1
2018,newgardenjosef__1,"Newgarden, Josef",1,00:07.9397,7.9397,4,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:07.9848,7.9848,7,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:08.0103,8.0103,4,1,1
2018,karamsage__24,"Karam, Sage",24,00:08.0276,8.0276,4,1,1
2018,karamsage__24,"Karam, Sage",24,00:08.0622,8.0622,4,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:08.1399,8.1399,4,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:08.1413,8.1413,4,1,1
2018,veachzach__26,"Veach, Zach",26,00:08.1471,8.1471,4,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:08.1674,8.1674,4,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:08.1866,8.1866,4,1,1
2018,clamandemelozachary__19,"Claman De Melo, Zachary (R)",19,00:08.1917,8.1917,4,1,1
2018,pigotspencer__21,"Pigot, Spencer",21,00:08.2008,8.2008,4,1,1
2018,powerwill__12,"Power, Will",12,00:08.2331,8.2331,4,1,1
2018,jonesed__10,"Jones, Ed",10,00:08.2758,8.2758,4,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:08.2858,8.2858,9,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:08.3222,8.3222,4,1,1
2018,chavesgabby__88,"Chaves, Gabby",88,00:08.3486,8.3486,4,1,1
2018,rossialexander__27,"Rossi, Alexander",27,00:08.3522,8.3522,4,1,1
2018,leistmatheus__4,"Leist, Matheus (R)",4,00:08.3624,8.3624,4,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:08.3677,8.3677,4,1,1
2018,jonesed__10,"Jones, Ed",10,00:08.3815,8.3815,4,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:08.3877,8.3877,4,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:08.5362,8.5362,4,1,1
2018,serviaoriol__64,"Servia, Oriol",64,00:08.5460,8.546,7,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:08.5669,8.5669,4,1,1
2018,wilsonstefan__25,"Wilson, Stefan",25,00:08.5735,8.5735,4,1,1
2018,patrickdanica__13,"Patrick, Danica",13,00:08.6394,8.6394,4,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:08.6712,8.6712,4,1,1
2018,powerwill__12,"Power, Will",12,00:08.6802,8.6802,4,1,1
2018,bourdaissebastien__18,"Bourdais, Sebastien",18,00:08.6833,8.6833,4,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:08.7001,8.7001,4,1,1
2018,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:08.7031,8.7031,4,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:08.7189,8.7189,9,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:08.7294,8.7294,4,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:08.7344,8.7344,4,1,1
2018,mannpippa__63,"Mann, Pippa",63,00:08.7503,8.7503,9,1,1
2018,davisonjames__33,"Davison, James",33,00:08.7889,8.7889,4,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:08.8252,8.8252,4,1,1
2018,kaiserkyle__32,"Kaiser, Kyle (R)",32,00:08.8381,8.8381,4,1,1
2018,kanaantony__14,"Kanaan, Tony",14,00:08.8583,8.8583,4,1,1
2018,davisonjames__33,"Davison, James",33,00:08.9077,8.9077,4,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:08.9346,8.9346,4,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:08.9364,8.9364,4,1,1
2018,hildebrandjr__66,"Hildebrand, JR",66,00:08.9743,8.9743,4,1,1
2018,hinchcliffejames__5,"Hinchcliffe, James",5,00:08.9802,8.9802,4,1,1
2018,munozcarlos__29,"Munoz, Carlos",29,00:08.9996,8.9996,4,1,1
2018,satotakuma__30,"Sato, Takuma",30,00:09.0364,9.0364,4,1,1
2018,harveyjack__60,"Harvey, Jack",60,00:09.0375,9.0375,9,1,1
2018,rahalgraham__15,"Rahal, Graham",15,00:09.3870,9.387,4,1,1
2018,powerwill__12,"Power, Will",12,00:09.6305,9.6305,4,1,1
2018,carpentered__20,"Carpenter, Ed",20,00:09.6776,9.6776,0,1,1
2018,castroneveshelio__3,"Castroneves, Helio",3,00:09.6895,9.6895,1,1,1
2018,pagenaudsimon__22,"Pagenaud, Simon",22,00:09.7118,9.7118,1,1,1
2018,powerwill__12,"Power, Will",12,00:09.7240,9.724,3,1,1
