path,key,value_type,value,year,session_id
root.records[5].EventsEntrylistID,EventsEntrylistID,int,38315,2026,6835
root.records[5].DriverOverrideID,DriverOverrideID,int,4559,2026,6835
root.records[5].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[5].PositionFinish,PositionFinish,int,6,2026,6835
root.records[5].ElapsedTime,ElapsedTime,str,02:36.2218,2026,6835
root.records[5].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[5].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[5].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[5].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[5].InLap,InLap,NoneType,None,2026,6835
root.records[5].Difference,Difference,NoneType,None,2026,6835
root.records[5].Gap,Gap,NoneType,None,2026,6835
root.records[5].SpeedAvg,SpeedAvg,float,230.442,2026,6835
root.records[5].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[5].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[5].PitStops,PitStops,NoneType,None,2026,6835
root.records[5].Status,Status,str,,2026,6835
root.records[5].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[5].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[5].QualLap1,QualLap1,str, 39.1120,2026,6835
root.records[5].QualLap2,QualLap2,str, 39.0353,2026,6835
root.records[5].QualLap3,QualLap3,str, 39.0304,2026,6835
root.records[5].QualLap4,QualLap4,str, 39.0441,2026,6835
root.records[5].DriverName,DriverName,str,Pato O'Ward,2026,6835
root.records[5].SpeedAvgFormatted,SpeedAvgFormatted,str,230.442,2026,6835
root.records[5].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[5].TeamName,TeamName,str,Arrow McLaren,2026,6835
root.records[6].DriverUrl,DriverUrl,str,/Drivers/Kyffin-Simpson,2026,6835
root.records[6].DriversID,DriversID,int,4944,2026,6835
root.records[6].FirstName,FirstName,str,Kyffin,2026,6835
root.records[6].LastName,LastName,str,Simpson,2026,6835
root.records[6].CarNumber,CarNumber,str,8,2026,6835
root.records[6].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122777,2026,6835
root.records[6].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[6].EventsEntrylistID,EventsEntrylistID,int,38318,2026,6835
root.records[6].DriverOverrideID,DriverOverrideID,int,4944,2026,6835
root.records[6].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[6].PositionFinish,PositionFinish,int,7,2026,6835
root.records[6].ElapsedTime,ElapsedTime,str,02:35.9229,2026,6835
root.records[6].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[6].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[6].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[6].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[6].InLap,InLap,NoneType,None,2026,6835
root.records[6].Difference,Difference,NoneType,None,2026,6835
root.records[6].Gap,Gap,NoneType,None,2026,6835
root.records[6].SpeedAvg,SpeedAvg,float,230.883,2026,6835
root.records[6].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[6].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[6].PitStops,PitStops,NoneType,None,2026,6835
root.records[6].Status,Status,str,,2026,6835
root.records[6].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[6].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[6].QualLap1,QualLap1,str, 38.9509,2026,6835
root.records[6].QualLap2,QualLap2,str, 38.9524,2026,6835
root.records[6].QualLap3,QualLap3,str, 39.0335,2026,6835
root.records[6].QualLap4,QualLap4,str, 38.9861,2026,6835
root.records[6].DriverName,DriverName,str,Kyffin Simpson,2026,6835
root.records[6].SpeedAvgFormatted,SpeedAvgFormatted,str,230.883,2026,6835
root.records[6].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[6].TeamName,TeamName,str,Chip Ganassi Racing,2026,6835
root.records[7].DriverUrl,DriverUrl,str,/Drivers/Conor-Daly,2026,6835
root.records[7].DriversID,DriversID,int,4218,2026,6835
root.records[7].FirstName,FirstName,str,Conor,2026,6835
root.records[7].LastName,LastName,str,Daly,2026,6835
root.records[7].CarNumber,CarNumber,str,23,2026,6835
root.records[7].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122778,2026,6835
root.records[7].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[7].EventsEntrylistID,EventsEntrylistID,int,38339,2026,6835
root.records[7].DriverOverrideID,DriverOverrideID,int,4218,2026,6835
root.records[7].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[7].PositionFinish,PositionFinish,int,8,2026,6835
root.records[7].ElapsedTime,ElapsedTime,str,02:36.0390,2026,6835
root.records[7].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[7].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[7].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[7].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[7].InLap,InLap,NoneType,None,2026,6835
root.records[7].Difference,Difference,NoneType,None,2026,6835
root.records[7].Gap,Gap,NoneType,None,2026,6835
root.records[7].SpeedAvg,SpeedAvg,float,230.712,2026,6835
root.records[7].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[7].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[7].PitStops,PitStops,NoneType,None,2026,6835
root.records[7].Status,Status,str,,2026,6835
root.records[7].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[7].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[7].QualLap1,QualLap1,str, 38.9505,2026,6835
root.records[7].QualLap2,QualLap2,str, 38.9202,2026,6835
root.records[7].QualLap3,QualLap3,str, 39.0477,2026,6835
root.records[7].QualLap4,QualLap4,str, 39.1206,2026,6835
root.records[7].DriverName,DriverName,str,Conor Daly,2026,6835
root.records[7].SpeedAvgFormatted,SpeedAvgFormatted,str,230.712,2026,6835
root.records[7].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[7].TeamName,TeamName,str,Dreyer & Reinbold Racing,2026,6835
root.records[8].DriverUrl,DriverUrl,str,/Drivers/Scott-McLaughlin,2026,6835
root.records[8].DriversID,DriversID,int,4932,2026,6835
root.records[8].FirstName,FirstName,str,Scott,2026,6835
root.records[8].LastName,LastName,str,McLaughlin,2026,6835
root.records[8].CarNumber,CarNumber,str,3,2026,6835
root.records[8].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122779,2026,6835
root.records[8].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[8].EventsEntrylistID,EventsEntrylistID,int,38313,2026,6835
root.records[8].DriverOverrideID,DriverOverrideID,int,4932,2026,6835
root.records[8].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[8].PositionFinish,PositionFinish,int,9,2026,6835
root.records[8].ElapsedTime,ElapsedTime,str,02:36.1300,2026,6835
root.records[8].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[8].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[8].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[8].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[8].InLap,InLap,NoneType,None,2026,6835
root.records[8].Difference,Difference,NoneType,None,2026,6835
root.records[8].Gap,Gap,NoneType,None,2026,6835
root.records[8].SpeedAvg,SpeedAvg,float,230.577,2026,6835
root.records[8].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[8].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[8].PitStops,PitStops,NoneType,None,2026,6835
root.records[8].Status,Status,str,,2026,6835
root.records[8].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[8].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[8].QualLap1,QualLap1,str, 38.8132,2026,6835
root.records[8].QualLap2,QualLap2,str, 38.9094,2026,6835
root.records[8].QualLap3,QualLap3,str, 39.1338,2026,6835
root.records[8].QualLap4,QualLap4,str, 39.2736,2026,6835
root.records[8].DriverName,DriverName,str,Scott McLaughlin,2026,6835
root.records[8].SpeedAvgFormatted,SpeedAvgFormatted,str,230.577,2026,6835
root.records[8].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[8].TeamName,TeamName,str,Team Penske,2026,6835
root.records[9].DriverUrl,DriverUrl,str,/Drivers/Scott-Dixon,2026,6835
root.records[9].DriversID,DriversID,int,3628,2026,6835
root.records[9].FirstName,FirstName,str,Scott,2026,6835
root.records[9].LastName,LastName,str,Dixon,2026,6835
root.records[9].CarNumber,CarNumber,str,9,2026,6835
root.records[9].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122780,2026,6835
root.records[9].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[9].EventsEntrylistID,EventsEntrylistID,int,38319,2026,6835
root.records[9].DriverOverrideID,DriverOverrideID,int,3628,2026,6835
root.records[9].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[9].PositionFinish,PositionFinish,int,10,2026,6835
root.records[9].ElapsedTime,ElapsedTime,str,02:36.2862,2026,6835
root.records[9].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[9].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[9].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[9].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[9].InLap,InLap,NoneType,None,2026,6835
root.records[9].Difference,Difference,NoneType,None,2026,6835
root.records[9].Gap,Gap,NoneType,None,2026,6835
root.records[9].SpeedAvg,SpeedAvg,float,230.347,2026,6835
root.records[9].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[9].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[9].PitStops,PitStops,NoneType,None,2026,6835
root.records[9].Status,Status,str,,2026,6835
root.records[9].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[9].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[9].QualLap1,QualLap1,str, 38.9861,2026,6835
root.records[9].QualLap2,QualLap2,str, 39.0478,2026,6835
root.records[9].QualLap3,QualLap3,str, 39.1189,2026,6835
root.records[9].QualLap4,QualLap4,str, 39.1334,2026,6835
root.records[9].DriverName,DriverName,str,Scott Dixon,2026,6835
root.records[9].SpeedAvgFormatted,SpeedAvgFormatted,str,230.347,2026,6835
root.records[9].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[9].TeamName,TeamName,str,Chip Ganassi Racing,2026,6835
root.records[10].DriverUrl,DriverUrl,str,/Drivers/Rinus-VeeKay,2026,6835
root.records[10].DriversID,DriversID,int,4614,2026,6835
root.records[10].FirstName,FirstName,str,Rinus,2026,6835
root.records[10].LastName,LastName,str,VeeKay,2026,6835
root.records[10].CarNumber,CarNumber,str,76,2026,6835
root.records[10].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122781,2026,6835
root.records[10].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[10].EventsEntrylistID,EventsEntrylistID,int,38335,2026,6835
root.records[10].DriverOverrideID,DriverOverrideID,int,4614,2026,6835
root.records[10].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[10].PositionFinish,PositionFinish,int,11,2026,6835
root.records[10].ElapsedTime,ElapsedTime,str,02:36.8048,2026,6835
root.records[10].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[10].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[10].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[10].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[10].InLap,InLap,NoneType,None,2026,6835
root.records[10].Difference,Difference,NoneType,None,2026,6835
root.records[10].Gap,Gap,NoneType,None,2026,6835
root.records[10].SpeedAvg,SpeedAvg,float,229.585,2026,6835
root.records[10].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[10].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[10].PitStops,PitStops,NoneType,None,2026,6835
root.records[10].Status,Status,str,,2026,6835
root.records[10].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[10].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[10].QualLap1,QualLap1,str, 38.7701,2026,6835
root.records[10].QualLap2,QualLap2,str, 39.0720,2026,6835
root.records[10].QualLap3,QualLap3,str, 39.3672,2026,6835
root.records[10].QualLap4,QualLap4,str, 39.5955,2026,6835
root.records[10].DriverName,DriverName,str,Rinus VeeKay,2026,6835
root.records[10].SpeedAvgFormatted,SpeedAvgFormatted,str,229.585,2026,6835
root.records[10].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[10].TeamName,TeamName,str,Juncos Hollinger Racing,2026,6835
root.records[11].DriverUrl,DriverUrl,str,/Drivers/Takuma-Sato,2026,6835
root.records[11].DriversID,DriversID,int,3811,2026,6835
root.records[11].FirstName,FirstName,str,Takuma,2026,6835
root.records[11].LastName,LastName,str,Sato,2026,6835
root.records[11].CarNumber,CarNumber,str,75,2026,6835
root.records[11].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122782,2026,6835
root.records[11].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[11].EventsEntrylistID,EventsEntrylistID,int,38344,2026,6835
root.records[11].DriverOverrideID,DriverOverrideID,int,3811,2026,6835
root.records[11].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[11].PositionFinish,PositionFinish,int,12,2026,6835
root.records[11].ElapsedTime,ElapsedTime,str,02:35.8477,2026,6835
root.records[11].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[11].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[11].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[11].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[11].InLap,InLap,NoneType,None,2026,6835
root.records[11].Difference,Difference,NoneType,None,2026,6835
root.records[11].Gap,Gap,NoneType,None,2026,6835
root.records[11].SpeedAvg,SpeedAvg,float,230.995,2026,6835
root.records[11].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[11].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[11].PitStops,PitStops,NoneType,None,2026,6835
root.records[11].Status,Status,str,,2026,6835
root.records[11].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[11].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[11].QualLap1,QualLap1,str, 38.8096,2026,6835
root.records[11].QualLap2,QualLap2,str, 39.0164,2026,6835
root.records[11].QualLap3,QualLap3,str, 38.9970,2026,6835
root.records[11].QualLap4,QualLap4,str, 39.0247,2026,6835
root.records[11].DriverName,DriverName,str,Takuma Sato,2026,6835
root.records[11].SpeedAvgFormatted,SpeedAvgFormatted,str,230.995,2026,6835
root.records[11].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[11].TeamName,TeamName,str,Rahal Letterman Lanigan Racing,2026,6835
root.records[12].DriverUrl,DriverUrl,str,/Drivers/Ed-Carpenter,2026,6835
root.records[12].DriversID,DriversID,int,3620,2026,6835
root.records[12].FirstName,FirstName,str,Ed,2026,6835
root.records[12].LastName,LastName,str,Carpenter,2026,6835
root.records[12].CarNumber,CarNumber,str,33,2026,6835
root.records[12].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122783,2026,6835
root.records[12].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[12].EventsEntrylistID,EventsEntrylistID,int,38342,2026,6835
root.records[12].DriverOverrideID,DriverOverrideID,int,3620,2026,6835
root.records[12].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[12].PositionFinish,PositionFinish,int,13,2026,6835
root.records[12].ElapsedTime,ElapsedTime,str,02:35.9593,2026,6835
root.records[12].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[12].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[12].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[12].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[12].InLap,InLap,NoneType,None,2026,6835
root.records[12].Difference,Difference,NoneType,None,2026,6835
root.records[12].Gap,Gap,NoneType,None,2026,6835
root.records[12].SpeedAvg,SpeedAvg,float,230.829,2026,6835
root.records[12].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[12].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[12].PitStops,PitStops,NoneType,None,2026,6835
root.records[12].Status,Status,str,,2026,6835
root.records[12].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[12].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[12].QualLap1,QualLap1,str, 38.8228,2026,6835
root.records[12].QualLap2,QualLap2,str, 38.8999,2026,6835
root.records[12].QualLap3,QualLap3,str, 38.9634,2026,6835
root.records[12].QualLap4,QualLap4,str, 39.2732,2026,6835
root.records[12].DriverName,DriverName,str,Ed Carpenter,2026,6835
root.records[12].SpeedAvgFormatted,SpeedAvgFormatted,str,230.829,2026,6835
root.records[12].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[12].TeamName,TeamName,str,ECR,2026,6835
root.records[13].DriverUrl,DriverUrl,str,/Drivers/Helio-Castroneves,2026,6835
root.records[13].DriversID,DriversID,int,3622,2026,6835
root.records[13].FirstName,FirstName,str,Helio,2026,6835
root.records[13].LastName,LastName,str,Castroneves,2026,6835
root.records[13].CarNumber,CarNumber,str,06,2026,6835
root.records[13].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122784,2026,6835
root.records[13].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[13].EventsEntrylistID,EventsEntrylistID,int,38337,2026,6835
root.records[13].DriverOverrideID,DriverOverrideID,int,3622,2026,6835
root.records[13].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[13].PositionFinish,PositionFinish,int,14,2026,6835
root.records[13].ElapsedTime,ElapsedTime,str,02:35.9717,2026,6835
root.records[13].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[13].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[13].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[13].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[13].InLap,InLap,NoneType,None,2026,6835
root.records[13].Difference,Difference,NoneType,None,2026,6835
root.records[13].Gap,Gap,NoneType,None,2026,6835
root.records[13].SpeedAvg,SpeedAvg,float,230.811,2026,6835
root.records[13].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[13].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[13].PitStops,PitStops,NoneType,None,2026,6835
root.records[13].Status,Status,str,,2026,6835
root.records[13].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[13].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[13].QualLap1,QualLap1,str, 38.9344,2026,6835
root.records[13].QualLap2,QualLap2,str, 38.9609,2026,6835
root.records[13].QualLap3,QualLap3,str, 39.0517,2026,6835
root.records[13].QualLap4,QualLap4,str, 39.0247,2026,6835
root.records[13].DriverName,DriverName,str,Helio Castroneves,2026,6835
root.records[13].SpeedAvgFormatted,SpeedAvgFormatted,str,230.811,2026,6835
root.records[13].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[13].TeamName,TeamName,str,Meyer Shank w/ Curb-Agajanian,2026,6835
root.records[14].DriverUrl,DriverUrl,str,/Drivers/Christian-Rasmussen,2026,6835
root.records[14].DriversID,DriversID,int,4920,2026,6835
root.records[14].FirstName,FirstName,str,Christian,2026,6835
root.records[14].LastName,LastName,str,Rasmussen,2026,6835
root.records[14].CarNumber,CarNumber,str,21,2026,6835
root.records[14].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122785,2026,6835
root.records[14].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[14].EventsEntrylistID,EventsEntrylistID,int,38327,2026,6835
root.records[14].DriverOverrideID,DriverOverrideID,int,4920,2026,6835
root.records[14].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[14].PositionFinish,PositionFinish,int,15,2026,6835
root.records[14].ElapsedTime,ElapsedTime,str,02:36.0434,2026,6835
root.records[14].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[14].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[14].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[14].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[14].InLap,InLap,NoneType,None,2026,6835
root.records[14].Difference,Difference,NoneType,None,2026,6835
root.records[14].Gap,Gap,NoneType,None,2026,6835
root.records[14].SpeedAvg,SpeedAvg,float,230.705,2026,6835
root.records[14].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[14].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[14].PitStops,PitStops,NoneType,None,2026,6835
root.records[14].Status,Status,str,,2026,6835
root.records[14].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[14].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[14].QualLap1,QualLap1,str, 38.9150,2026,6835
root.records[14].QualLap2,QualLap2,str, 39.0450,2026,6835
root.records[14].QualLap3,QualLap3,str, 39.0507,2026,6835
root.records[14].QualLap4,QualLap4,str, 39.0327,2026,6835
root.records[14].DriverName,DriverName,str,Christian Rasmussen,2026,6835
root.records[14].SpeedAvgFormatted,SpeedAvgFormatted,str,230.705,2026,6835
root.records[14].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[14].TeamName,TeamName,str,ECR,2026,6835
root.records[15].DriverUrl,DriverUrl,str,/Drivers/Marcus-Armstrong,2026,6835
root.records[15].DriversID,DriversID,int,4948,2026,6835
root.records[15].FirstName,FirstName,str,Marcus,2026,6835
root.records[15].LastName,LastName,str,Armstrong,2026,6835
root.records[15].CarNumber,CarNumber,str,66,2026,6835
root.records[15].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122786,2026,6835
root.records[15].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[15].EventsEntrylistID,EventsEntrylistID,int,38334,2026,6835
root.records[15].DriverOverrideID,DriverOverrideID,int,4948,2026,6835
root.records[15].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[15].PositionFinish,PositionFinish,int,16,2026,6835
root.records[15].ElapsedTime,ElapsedTime,str,02:36.0464,2026,6835
root.records[15].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[15].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[15].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[15].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[15].InLap,InLap,NoneType,None,2026,6835
root.records[15].Difference,Difference,NoneType,None,2026,6835
root.records[15].Gap,Gap,NoneType,None,2026,6835
root.records[15].SpeedAvg,SpeedAvg,float,230.701,2026,6835
root.records[15].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[15].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[15].PitStops,PitStops,NoneType,None,2026,6835
root.records[15].Status,Status,str,,2026,6835
root.records[15].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[15].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[15].QualLap1,QualLap1,str, 38.9577,2026,6835
root.records[15].QualLap2,QualLap2,str, 39.0729,2026,6835
root.records[15].QualLap3,QualLap3,str, 39.0640,2026,6835
root.records[15].QualLap4,QualLap4,str, 38.9518,2026,6835
root.records[15].DriverName,DriverName,str,Marcus Armstrong,2026,6835
root.records[15].SpeedAvgFormatted,SpeedAvgFormatted,str,230.701,2026,6835
root.records[15].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[15].TeamName,TeamName,str,Meyer Shank w/ Curb-Agajanian,2026,6835
root.records[16].DriverUrl,DriverUrl,str,/Drivers/Marcus-Ericsson,2026,6835
root.records[16].DriversID,DriversID,int,4905,2026,6835
root.records[16].FirstName,FirstName,str,Marcus,2026,6835
root.records[16].LastName,LastName,str,Ericsson,2026,6835
root.records[16].CarNumber,CarNumber,str,28,2026,6835
root.records[16].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122787,2026,6835
root.records[16].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[16].EventsEntrylistID,EventsEntrylistID,int,38330,2026,6835
root.records[16].DriverOverrideID,DriverOverrideID,int,4905,2026,6835
root.records[16].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[16].PositionFinish,PositionFinish,int,17,2026,6835
root.records[16].ElapsedTime,ElapsedTime,str,02:36.0690,2026,6835
root.records[16].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[16].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[16].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[16].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[16].InLap,InLap,NoneType,None,2026,6835
root.records[16].Difference,Difference,NoneType,None,2026,6835
root.records[16].Gap,Gap,NoneType,None,2026,6835
root.records[16].SpeedAvg,SpeedAvg,float,230.667,2026,6835
root.records[16].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[16].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[16].PitStops,PitStops,NoneType,None,2026,6835
root.records[16].Status,Status,str,,2026,6835
root.records[16].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[16].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[16].QualLap1,QualLap1,str, 38.8881,2026,6835
root.records[16].QualLap2,QualLap2,str, 39.1244,2026,6835
root.records[16].QualLap3,QualLap3,str, 38.9797,2026,6835
root.records[16].QualLap4,QualLap4,str, 39.0768,2026,6835
root.records[16].DriverName,DriverName,str,Marcus Ericsson,2026,6835
root.records[16].SpeedAvgFormatted,SpeedAvgFormatted,str,230.667,2026,6835
root.records[16].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2026,6835
root.records[16].TeamName,TeamName,str,Andretti Global,2026,6835
root.records[17].DriverUrl,DriverUrl,str,/Drivers/Christian-Lundgaard,2026,6835
root.records[17].DriversID,DriversID,int,4938,2026,6835
root.records[17].FirstName,FirstName,str,Christian,2026,6835
root.records[17].LastName,LastName,str,Lundgaard,2026,6835
root.records[17].CarNumber,CarNumber,str,7,2026,6835
root.records[17].EventsSessionsDetailsID,EventsSessionsDetailsID,int,122788,2026,6835
root.records[17].EventsSessionsID,EventsSessionsID,int,6835,2026,6835
root.records[17].EventsEntrylistID,EventsEntrylistID,int,38317,2026,6835
root.records[17].DriverOverrideID,DriverOverrideID,int,4938,2026,6835
root.records[17].PositionStart,PositionStart,NoneType,None,2026,6835
root.records[17].PositionFinish,PositionFinish,int,18,2026,6835
root.records[17].ElapsedTime,ElapsedTime,str,02:36.0729,2026,6835
root.records[17].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[17].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[17].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[17].BestSpeed,BestSpeed,NoneType,None,2026,6835
root.records[17].InLap,InLap,NoneType,None,2026,6835
root.records[17].Difference,Difference,NoneType,None,2026,6835
root.records[17].Gap,Gap,NoneType,None,2026,6835
root.records[17].SpeedAvg,SpeedAvg,float,230.661,2026,6835
root.records[17].TimesLed,TimesLed,NoneType,None,2026,6835
root.records[17].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[17].PitStops,PitStops,NoneType,None,2026,6835
root.records[17].Status,Status,str,,2026,6835
root.records[17].PointsEarned,PointsEarned,NoneType,None,2026,6835
root.records[17].IsDeleted,IsDeleted,bool,False,2026,6835
root.records[17].QualLap1,QualLap1,str, 38.9735,2026,6835
root.records[17].QualLap2,QualLap2,str, 39.0041,2026,6835
root.records[17].QualLap3,QualLap3,str, 39.1059,2026,6835
root.records[17].QualLap4,QualLap4,str, 38.9894,2026,6835
