year,file,car,field,path,type,repr,looks_timestamp,timestamp_utc,timestamp_indianapolis
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][45][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][46][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][46][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][47][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][47][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][48][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][48][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][49][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][49][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][50][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][50][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][51][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][51][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][52][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][52][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][53][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][53][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][54][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][54][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][55][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][55][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][56][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][56][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][57][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][57][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][58][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][58][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][59][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][59][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][60][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][60][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][61][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][61][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][62][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][62][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][63][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][63][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][64][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][64][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][65][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][65][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][66][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][66][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][67][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][67][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][68][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][68][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][69][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][69][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][70][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][70][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][71][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][71][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][72][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][72][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][73][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][73][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][74][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][74][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][75][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][75][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][76][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][76][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][77][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][77][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][78][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][78][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][79][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][79][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][80][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][80][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][81][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][81][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][82][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][82][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][83][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][83][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][84][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][84][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][85][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][85][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][86][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][86][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][87][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][87][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][88][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][88][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][89][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][89][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][90][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][90][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][91][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][91][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][92][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][92][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][93][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][93][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][94][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][94][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][95][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][95][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][96][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][96][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][97][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][97][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][98][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][98][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][99][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][99][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][100][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][100][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][101][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][101][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][102][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][102][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][103][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][103][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][104][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][104][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][105][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][105][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][106][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][106][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][107][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][107][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][108][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][108][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][109][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][109][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][110][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][110][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][111][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][111][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][112][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][112][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][113][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][113][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][114][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][114][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][115][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][115][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][116][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][116][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][117][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][117][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][118][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][118][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][119][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][119][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][120][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][120][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][121][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][121][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][122][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][122][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][123][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][123][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][124][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][124][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][125][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][125][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][126][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][126][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][127][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][127][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][128][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][128][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][129][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][129][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][130][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][130][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][131][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][131][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][132][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][132][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][133][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][133][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][134][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][134][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][135][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][135][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][136][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][136][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][137][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][137][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][138][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][138][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][139][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][139][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][140][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][140][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][141][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][141][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][142][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][142][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][143][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][143][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][144][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][144][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][145][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][145][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][146][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][146][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][147][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][147][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][148][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][148][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][149][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][149][1],int,9,False,,
