attempt_id,session_id,entry_key,car_number,driver_name,team_name,car_attempt_index,attempt_key,car_attempt_order_quality,global_order_lower_bound,global_order_upper_bound,attempt_class,official_status_raw,result_status,outcome_label,result_counted_at_session_end,four_lap_total_seconds,four_lap_average_speed_mph,start_time_utc,end_time_utc,event_time_lower_utc,event_time_upper_utc,event_time_quality,time_basis,withdrawal_evidence,lane_action,lane_evidence,requeue_evidence,fuel_strategy_class,source_native_locator
12faeebe-b12f-56ea-bdbc-3eb607ca8089,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,,,UNKNOWN,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[49]
dd6ef9d4-4ac9-5788-b1fb-f4ab1bdd9311,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,,,UNKNOWN,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[50]
dd861da8-2808-5250-a9ca-b0d6cd1a136f,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_06|1,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_06|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,2021-05-22T19:52:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[51]
c150c8f9-470c-58e6-8766-44b6b751369f,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_11|1,11,Charlie Kimball,A.J. Foyt Enterprises,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_11|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.6173,228.401,2021-05-22T18:30:47Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[52]
adc26df0-920d-5dc7-a952-03b3fb57700a,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_16|1,16,Simona De Silvestro,Paretta Autosport,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_16|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.6214,228.395,2021-05-22T21:30:13Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[53]
8f660bff-74bd-551e-9007-95b730f87e7d,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_16|1,16,Simona De Silvestro,Paretta Autosport,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_16|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.7749,228.173,2021-05-22T18:26:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[54]
73af9176-8333-59df-915e-2cc1016f64b2,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_16|1,16,Simona De Silvestro,Paretta Autosport,3,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_16|1|3,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.886,228.013,2021-05-22T21:50:59Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[55]
9ef8122c-6313-510b-9d16-813050842537,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_75|1,75,RC Enerson,Top Gun Racing,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_75|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,2021-05-22T21:42:43Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[56]
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_75|1,75,RC Enerson,Top Gun Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_75|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,158.3931,227.283,2021-05-22T18:40:48Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[57]
39b9e374-3daa-551c-8478-eb7d1f44f74e,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_11|1,11,Charlie Kimball,A.J. Foyt Enterprises,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_11|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,2021-05-22T21:39:08Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[58]
7d5d82b7-9765-51c9-b149-cb7de00d3905,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_60|1,60,Jack Harvey,Meyer Shank Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_60|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,159.6482,225.496,2021-05-22T17:58:16Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[59]
cef4544c-d721-54eb-bf70-ce8535756a5e,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_21|1,21,Rinus VeeKay,ECR,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_21|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.073,233.655,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[1]
e2318f1b-020c-5e41-abb3-2159a17b3a27,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_5|1,5,Pato O'Ward,Arrow McLaren,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_5|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.482,233.037,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[2]
8c6dd650-69c2-52af-8840-a92c88cb517e,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_7|1,7,Felix Rosenqvist,Arrow McLaren,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_7|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.6558,232.775,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[3]
e10faf3a-59f8-5528-9a9b-1ea63c1322c9,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_10|1,10,Alex Palou,Chip Ganassi Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_10|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.6565,232.774,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[4]
a21e6e46-405e-5d8b-933f-63c35adeec21,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_1|1,1,Tony Kanaan,Chip Ganassi Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_1|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.7555,232.625,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[5]
98dc390f-b38c-5384-b51e-9f479c8859a6,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_48|1,48,Jimmie Johnson,Chip Ganassi Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_48|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.907,232.398,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[6]
db54aa3f-0c36-5472-94f1-5c4555dd1a53,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_33|1,33,Ed Carpenter,ECR,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_33|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.9076,232.397,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[7]
6bdde501-b1fc-5382-8f09-3918fb5aa07e,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_8|1,8,Marcus Ericsson,Chip Ganassi Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_8|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,154.989,232.275,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[8]
a49549a1-2253-5bd5-9923-b0b7fdbb20d7,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_28|1,28,Romain Grosjean,Andretti Autosport,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_28|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.0378,232.201,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[9]
ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_9|1,9,Scott Dixon,Chip Ganassi Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_9|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.0716,232.151,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[10]
e614cc7e-1b9a-5642-8a8c-06eb73a962a5,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_12|1,12,Will Power,Team Penske,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_12|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.2784,231.842,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[11]
21e8c99e-b04c-516d-85a8-ccfbaed7ff46,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_51|1,51,Takuma Sato,Dale Coyne Racing with RWR,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_51|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.3679,231.708,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[12]
85c917fa-1c7a-52cb-a47f-468b4bdae9a5,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_18|1,18,David Malukas,Dale Coyne Racing with HMD Motorsports,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_18|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.4356,231.607,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[13]
83034975-303c-57b1-9190-95bc705d3941,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_2|1,2,Josef Newgarden,Team Penske,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_2|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.4541,231.58,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[14]
50c1a7df-b227-5216-ba4d-c391ee794a68,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_23|1,23,Santino Ferrucci,Dreyer & Reinbold Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_23|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.5019,231.508,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[15]
782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_60|1,60,Simon Pagenaud,Meyer Shank Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_60|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.659,231.275,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[16]
0ac03a4b-263a-56b8-bf3f-4996c2968118,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_11|1,11,JR Hildebrand,A.J. Foyt Enterprises,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_11|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.7684,231.112,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[17]
f63416c8-d69c-5ec9-b8bc-1a26aae11c44,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_20|1,20,Conor Daly,ECR,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_20|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.8451,230.999,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[18]
8fa25fec-e5a6-5844-b3d7-f67c9dc91378,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_77|1,77,Callum Ilott,Juncos Hollinger Racing,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_77|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.8707,230.961,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[19]
b3147013-0fda-5982-bea1-85788019ef89,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_27|1,27,Alexander Rossi,Andretti Autosport,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_27|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.9713,230.812,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[20]
49123354-e908-58a8-a865-3e57e6184f5c,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_15|1,15,Graham Rahal,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_15|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.0022,230.766,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[21]
2c453335-3a19-5653-8d5c-79d94db93028,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_24|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.2064,230.464,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[22]
63982b5e-7639-5140-a6a2-702a77c2fc85,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_98|1,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_98|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.2875,230.345,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[23]
c8097625-d9cf-5926-bba2-649d12e5c0e0,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_29|1,29,Devlin DeFrancesco,Andretti Steinbrenner Autosport,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_29|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3002,230.326,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[24]
784d352d-2b04-566e-8aef-19317c10d0fa,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_26|1,26,Colton Herta,Andretti Global w/ Curb-Agajanian,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_26|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.362,230.235,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[25]
43d9c081-67f5-5d6f-8b48-9db0ac683a6c,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_3|1,3,Scott McLaughlin,Team Penske,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_3|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.4167,230.154,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[26]
90eea27e-6e83-5e24-8428-811eae3ff157,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_06|1,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,2,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_06|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.7741,229.63,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[27]
ee83729a-9032-52de-886d-f56814a402d2,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_14|1,14,Kyle Kirkwood,A.J. Foyt Enterprises,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_14|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.9269,229.406,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[28]
ce3385d5-652c-5485-8ae9-aa95231574ad,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_4|1,4,Dalton Kellett,A.J. Foyt Enterprises,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_4|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.2628,228.916,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[29]
bb599e9f-cbdc-5c79-9791-ce325ef01086,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_6|1,6,Juan Pablo Montoya,Arrow McLaren,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_6|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.4655,228.622,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[30]
b1fff6ff-974e-5d54-b847-db825d74fd15,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_30|1,30,Christian Lundgaard,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_30|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,158.5531,227.053,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[31]
488dda2c-a88d-5f03-95ca-3decb53cd2c9,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_45|1,45,Jack Harvey,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_45|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,158.6944,226.851,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[32]
3f221659-74ff-5901-97dc-08071a734690,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_51|1,51,Takuma Sato,Dale Coyne Racing with RWR,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_51|1|1,ORDERING_ONLY,,,A_COMPLETE,Disallowed (official recap),DISALLOWED,,false,155.0413,232.196,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[33]
d2ae8749-6312-5afd-b193-dd23dc071124,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_3|1,3,Scott McLaughlin,Team Penske,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_3|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.4784,231.543,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[34]
1e2facfd-2c67-5b5a-9556-04ef28eeb0d8,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_27|1,27,Alexander Rossi,Andretti Autosport,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_27|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.6144,231.341,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[35]
619575d3-e7eb-5cce-886f-0a8485b98eba,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_18|1,18,David Malukas,Dale Coyne Racing with HMD Motorsports,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_18|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.6869,231.233,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[36]
3cd6d98a-da75-5822-8dae-05e83ad8457c,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_77|1,77,Callum Ilott,Juncos Hollinger Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_77|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3775,230.212,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[37]
8e0c8731-4ddc-515a-949e-7902dd01eaeb,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_24|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.5867,229.905,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[38]
c044edbc-0f6c-5aab-bdef-9c4156b50617,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_98|1,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_98|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,159.2161,226.108,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[39]
01896a4f-c482-5093-a806-89bc4273641d,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_06|1,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,1,INDY500_DAY1_2022|INDY500_DAY1_2022|CAR_06|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,159.6583,225.482,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[40]
88fe3936-d77d-5a12-bdd7-0104979729da,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_26|1,26,Colton Herta,Andretti Global w/ Curb-Agajanian,,,UNKNOWN,,,D_CHRONOLOGY_ONLY,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[41]
a395f440-40c9-5b57-82bb-b5353a862b0f,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_2|1,2,Josef Newgarden,Team Penske,,,UNKNOWN,,,D_CHRONOLOGY_ONLY,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[42]
f2811627-1280-5eea-845c-6057e526aaea,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_25|1,25,Stefan Wilson,DragonSpeed / Cusick Motorsports,,,UNKNOWN,,,D_CHRONOLOGY_ONLY,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[43]
4778bf12-3fb5-5321-b4ae-9dc2f0880c25,INDY500_DAY1_2022,INDY500_DAY1_2022|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,,,UNKNOWN,,,D_CHRONOLOGY_ONLY,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[44]
f684d582-76d7-5411-83d0-39af174901c3,INDY500_DAY1_2023,INDY500_DAY1_2023|CAR_6|1,6,Felix Rosenqvist,,2,INDY500_DAY1_2023|INDY500_DAY1_2023|CAR_6|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,153.881,233.947,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,page=1;line=9;rank=1
