evidence_item_id,source_id,source_native_locator,captured_value_text,source_timestamp_utc,source_timestamp_basis,review_note
96bb2520-a9bd-5397-8ffb-5cfb1d86d11b,timing71_2021_sample_zip,01621701546.json,"{""currentQualifier"": ""2""}",2021-05-22T16:39:06Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
e3a1f072-2e26-5cdb-ab81-d77af92bb56a,timing71_2021_sample_zip,01621709096.json,"{""currentQualifier"": ""2""}",2021-05-22T18:44:56Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
159c5036-9ac9-52cc-a9fa-0ea29050703c,timing71_2021_sample_zip,01621701796.json,"{""currentQualifier"": ""21""}",2021-05-22T16:43:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
cd3c164e-70ed-5fb2-81ca-ac3b03436901,timing71_2021_sample_zip,01621709395.json,"{""currentQualifier"": ""21""}",2021-05-22T18:49:55Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
032e2b5d-c960-55f2-b817-dfc3020239e6,timing71_2021_sample_zip,01621702096.json,"{""currentQualifier"": ""3""}",2021-05-22T16:48:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
142672f1-d1bb-5e59-993e-aaab9717df91,timing71_2021_sample_zip,01621702346.json,"{""currentQualifier"": ""30""}",2021-05-22T16:52:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
2581dd83-2100-553f-be19-d16a8493dd00,timing71_2021_sample_zip,01621711355.json,"{""currentQualifier"": ""30""}",2021-05-22T19:22:35Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
b82d992a-ef09-59de-8015-b4a9cc950b18,timing71_2021_sample_zip,01621702646.json,"{""currentQualifier"": ""45""}",2021-05-22T16:57:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
56d2faa1-57d0-595a-b26d-3227f9db1b95,timing71_2021_sample_zip,01621711655.json,"{""currentQualifier"": ""45""}",2021-05-22T19:27:35Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
c0c441ea-d3f3-548d-b535-eb53f41e4876,timing71_2021_sample_zip,01621702946.json,"{""currentQualifier"": ""24""}",2021-05-22T17:02:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
4c48d383-665d-5a01-bdad-6bd4a6ac0ddc,timing71_2021_sample_zip,01621713656.json,"{""currentQualifier"": ""24""}",2021-05-22T20:00:56Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
7f55e265-476d-5a27-b318-fb77802b66bd,timing71_2021_sample_zip,01621718239.json,"{""currentQualifier"": ""24""}",2021-05-22T21:17:19Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
6b6052b2-92f6-5442-aab6-c735ed40bbd5,timing71_2021_sample_zip,01621703196.json,"{""currentQualifier"": ""51""}",2021-05-22T17:06:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
adc905f0-71a1-575e-9f15-0864dd8aec57,timing71_2021_sample_zip,01621703496.json,"{""currentQualifier"": ""86""}",2021-05-22T17:11:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
e159a945-076b-5886-bdd9-fcfbbe72b14a,timing71_2021_sample_zip,01621717365.json,"{""currentQualifier"": ""86""}",2021-05-22T21:02:45Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
71cf0fc4-0edd-5518-9333-ff1991e47afe,timing71_2021_sample_zip,01621703796.json,"{""currentQualifier"": ""1""}",2021-05-22T17:16:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a245bab9-7544-5629-9f6b-7844a65df98b,timing71_2021_sample_zip,01621704096.json,"{""currentQualifier"": ""12""}",2021-05-22T17:21:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a89c0582-4e75-59cb-8171-84753d2949f6,timing71_2021_sample_zip,01621719234.json,"{""currentQualifier"": ""12""}",2021-05-22T21:33:54Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
0134737d-bde9-58f1-be9c-163af757a056,timing71_2021_sample_zip,01621704346.json,"{""currentQualifier"": ""20""}",2021-05-22T17:25:46Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
ac1fb8bb-94ac-5745-88f4-7e33fbcdbe71,timing71_2021_sample_zip,01621704646.json,"{""currentQualifier"": ""5""}",2021-05-22T17:30:46Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
48b73ece-ee54-5660-9cdc-9bba3a87e3c6,timing71_2021_sample_zip,01621704946.json,"{""currentQualifier"": ""7""}",2021-05-22T17:35:46Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
4787a487-58f3-5ad9-b453-4f053e1fef12,timing71_2021_sample_zip,01621718491.json,"{""currentQualifier"": ""7""}",2021-05-22T21:21:31Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
28cca8ee-6231-5d20-b57c-9c18b932531d,timing71_2021_sample_zip,01621705196.json,"{""currentQualifier"": ""59""}",2021-05-22T17:39:56Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
168243e0-d516-5668-9307-def796eab06c,timing71_2021_sample_zip,01621705496.json,"{""currentQualifier"": ""4""}",2021-05-22T17:44:56Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
235dc2e6-831d-5a8c-812c-a7f8d3ab2619,timing71_2021_sample_zip,01621719999.json,"{""currentQualifier"": ""4""}",2021-05-22T21:46:39Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a1de0e03-fc41-57cc-9e37-ad049733ae6d,timing71_2021_sample_zip,01621705746.json,"{""currentQualifier"": ""47""}",2021-05-22T17:49:06Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
1cd3ebc4-c84b-5728-8ad9-fd9cda34b1a1,timing71_2021_sample_zip,01621713355.json,"{""currentQualifier"": ""47""}",2021-05-22T19:55:55Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
ad802166-1f9e-5c08-b6fb-b421b832c6b1,timing71_2021_sample_zip,01621705996.json,"{""currentQualifier"": ""15""}",2021-05-22T17:53:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3247ced2-d0fd-514b-a501-46eb5fcfefa0,timing71_2021_sample_zip,01621706296.json,"{""currentQualifier"": ""60""}",2021-05-22T17:58:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f9d817e5-555c-5025-8e1a-1f072a64ac61,timing71_2021_sample_zip,01621710144.json,"{""currentQualifier"": ""60""}",2021-05-22T19:02:24Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
9c2e86db-b4f8-5ba6-9e84-49c86f3c798d,timing71_2021_sample_zip,01621706596.json,"{""currentQualifier"": ""10""}",2021-05-22T18:03:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
2113fc5b-f9e7-578b-a977-77689f97de29,timing71_2021_sample_zip,01621712154.json,"{""currentQualifier"": ""10""}",2021-05-22T19:35:54Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3ba9dfa5-f74d-5a6a-9255-6631d748f775,timing71_2021_sample_zip,01621713305.json,"{""currentQualifier"": ""10""}",2021-05-22T19:55:05Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
9aa64fd1-a310-5fab-854d-a1f8e3773464,timing71_2021_sample_zip,01621713810.json,"{""currentQualifier"": ""10""}",2021-05-22T20:03:30Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
72699772-1aac-54e1-be41-633fb91e0c7b,timing71_2021_sample_zip,01621715366.json,"{""currentQualifier"": ""10""}",2021-05-22T20:29:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
70fb088c-1371-5360-b7a7-b1a7627be38f,timing71_2021_sample_zip,01621717898.json,"{""currentQualifier"": ""10""}",2021-05-22T21:11:38Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
5eadb5e8-9cd6-5dbc-807d-04556aa5060b,timing71_2021_sample_zip,01621719918.json,"{""currentQualifier"": ""10""}",2021-05-22T21:45:18Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
ce50d823-7c80-5df4-9e71-a1fafff6c127,timing71_2021_sample_zip,01621720509.json,"{""currentQualifier"": ""10""}",2021-05-22T21:55:09Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
7b933644-940c-564a-af59-ab2f20187f44,timing71_2021_sample_zip,01621706846.json,"{""currentQualifier"": ""22""}",2021-05-22T18:07:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
8887ead6-1c25-59a2-8ffe-a1a8bfedb578,timing71_2021_sample_zip,01621707147.json,"{""currentQualifier"": ""26""}",2021-05-22T18:12:27Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
82f03641-a9ae-5a94-ae69-515a5398866b,timing71_2021_sample_zip,01621715116.json,"{""currentQualifier"": ""26""}",2021-05-22T20:25:16Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
cc52d064-55ff-5c68-819d-43462a57e132,timing71_2021_sample_zip,01621707446.json,"{""currentQualifier"": ""27""}",2021-05-22T18:17:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
14973605-4f0d-5735-a82d-4ad4e585f895,timing71_2021_sample_zip,01621707697.json,"{""currentQualifier"": ""8""}",2021-05-22T18:21:37Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
878630cb-06ad-56cf-88b3-f1133d95511b,timing71_2021_sample_zip,01621707996.json,"{""currentQualifier"": ""16""}",2021-05-22T18:26:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
1fec0939-a256-5987-b178-b5b83fd13abe,timing71_2021_sample_zip,01621719013.json,"{""currentQualifier"": ""16""}",2021-05-22T21:30:13Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3a73cdb4-99bc-5bee-b9c1-a0592c0375e0,timing71_2021_sample_zip,01621720259.json,"{""currentQualifier"": ""16""}",2021-05-22T21:50:59Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
e5fa3cf6-6546-5a6c-96d5-c0511b8c6c0d,timing71_2021_sample_zip,01621708247.json,"{""currentQualifier"": ""11""}",2021-05-22T18:30:47Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
77b9d520-df98-554e-9ded-e0d526336947,timing71_2021_sample_zip,01621719548.json,"{""currentQualifier"": ""11""}",2021-05-22T21:39:08Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
9bbed430-0fbb-5c41-8fbd-36f43028023a,timing71_2021_sample_zip,01621708548.json,"{""currentQualifier"": ""14""}",2021-05-22T18:35:48Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
932c95f8-33fe-5c72-afa0-89bdcd3c403f,timing71_2021_sample_zip,01621708848.json,"{""currentQualifier"": ""75""}",2021-05-22T18:40:48Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
b4df2a10-910a-5935-9f91-b1926348a448,timing71_2021_sample_zip,01621719763.json,"{""currentQualifier"": ""75""}",2021-05-22T21:42:43Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
cbd3eee8-f56a-5d1f-915d-4aa53223bfd4,timing71_2023_zip,01684594993.json,"{""currentQualifier"": ""23""}",2023-05-20T15:03:13Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
31f36674-7a7d-5365-a3ea-2b0e2e3a00d1,timing71_2023_zip,01684604788.json,"{""currentQualifier"": ""23""}",2023-05-20T17:46:28Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
fd562aad-9623-5cde-8512-42d26b1ca683,timing71_2023_zip,01684595661.json,"{""currentQualifier"": ""12""}",2023-05-20T15:14:21Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
ff5046fc-5715-523f-84cb-6bcdd10612a7,timing71_2023_zip,01684607668.json,"{""currentQualifier"": ""12""}",2023-05-20T18:34:28Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f7f1ea3f-f0ca-5cd6-b84f-1c4410e6a0e9,timing71_2023_zip,01684595723.json,"{""currentQualifier"": ""06""}",2023-05-20T15:15:23Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
53550d20-0864-50ea-964c-dfda695d3fbf,timing71_2023_zip,01684596247.json,"{""currentQualifier"": ""06""}",2023-05-20T15:24:07Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
d44eb30a-a711-528e-89b8-4feaab186e82,timing71_2023_zip,01684596509.json,"{""currentQualifier"": ""06""}",2023-05-20T15:28:29Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
1fda433d-56c4-5710-bb4a-1bd48f0868ee,timing71_2023_zip,01684605626.json,"{""currentQualifier"": ""06""}",2023-05-20T18:00:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
6359cea2-493c-579c-9143-a336f786f4bb,timing71_2023_zip,01684612941.json,"{""currentQualifier"": ""06""}",2023-05-20T20:02:21Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
4fbb215a-afaf-5af8-a7c8-1a4d51ba26c2,timing71_2023_zip,01684596000.json,"{""currentQualifier"": ""98""}",2023-05-20T15:20:00Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3e269c51-1c7b-5a0f-9f5c-b9fe0e78ce74,timing71_2023_zip,01684606714.json,"{""currentQualifier"": ""98""}",2023-05-20T18:18:34Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
1b861557-f6ef-562e-87d8-224e1e73b056,timing71_2023_zip,01684612422.json,"{""currentQualifier"": ""98""}",2023-05-20T19:53:42Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a8961390-1362-5b14-abd1-92b250f1513e,timing71_2023_zip,01684596262.json,"{""currentQualifier"": ""8""}",2023-05-20T15:24:22Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
62636725-96d8-50e2-b1fb-7c7ce06eaf27,timing71_2023_zip,01684606446.json,"{""currentQualifier"": ""8""}",2023-05-20T18:14:06Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f60a00b2-3280-5b7c-bce3-f405129cc746,timing71_2023_zip,01684612673.json,"{""currentQualifier"": ""8""}",2023-05-20T19:57:53Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f84fa80e-e160-56f6-8b88-b11d1b27cc4b,timing71_2023_zip,01684596524.json,"{""currentQualifier"": ""45""}",2023-05-20T15:28:44Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a7f4498b-914e-594e-982a-efc996c26d4d,timing71_2023_zip,01684607182.json,"{""currentQualifier"": ""45""}",2023-05-20T18:26:22Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
49e05f68-d5f4-584e-b3b7-e65746c68171,timing71_2023_zip,01684614564.json,"{""currentQualifier"": ""45""}",2023-05-20T20:29:24Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
2ee12ea1-00cc-5e49-b697-cacc439db257,timing71_2023_zip,01684596802.json,"{""currentQualifier"": ""7""}",2023-05-20T15:33:22Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a236eb22-556f-55f7-896f-c1bf987c2be7,timing71_2023_zip,01684597064.json,"{""currentQualifier"": ""9""}",2023-05-20T15:37:44Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
d7e45fe3-1d69-5c9f-a66b-fc2b28cbc9a0,timing71_2023_zip,01684609660.json,"{""currentQualifier"": ""9""}",2023-05-20T19:07:40Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
31208c02-27e2-54d3-a319-27f0cdd076bb,timing71_2023_zip,01684597326.json,"{""currentQualifier"": ""60""}",2023-05-20T15:42:06Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a60538ea-071e-5858-992b-455b2de67db6,timing71_2023_zip,01684606178.json,"{""currentQualifier"": ""60""}",2023-05-20T18:09:38Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
5f570974-e175-5215-a788-590c809b5432,timing71_2023_zip,01684597588.json,"{""currentQualifier"": ""55""}",2023-05-20T15:46:28Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
eeefb7f5-cc2d-5707-a8d0-f2dc100492bc,timing71_2023_zip,01684597866.json,"{""currentQualifier"": ""51""}",2023-05-20T15:51:06Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
78bceb9e-abff-5574-8652-36f935eeecdd,timing71_2023_zip,01684607768.json,"{""currentQualifier"": ""51""}",2023-05-20T18:36:08Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
d1543ae3-99a1-5995-afe4-ee5141ee40b9,timing71_2023_zip,01684614313.json,"{""currentQualifier"": ""51""}",2023-05-20T20:25:13Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
97abaf3e-0d7c-584d-afa1-d98d77d6aad3,timing71_2023_zip,01684598159.json,"{""currentQualifier"": ""6""}",2023-05-20T15:55:59Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
bff3136b-d155-5fee-8cbb-11b5a7589b50,timing71_2023_zip,01684615383.json,"{""currentQualifier"": ""6""}",2023-05-20T20:43:03Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
63a19a40-e80f-551f-a483-fe30c620fd87,timing71_2023_zip,01684598452.json,"{""currentQualifier"": ""66""}",2023-05-20T16:00:52Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
544ce574-1a43-5b15-bbc4-81a1852b4a0d,timing71_2023_zip,01684609125.json,"{""currentQualifier"": ""66""}",2023-05-20T18:58:45Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
aeb2492c-2990-5f81-b523-75ce13a9ebec,timing71_2023_zip,01684614831.json,"{""currentQualifier"": ""66""}",2023-05-20T20:33:51Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
75d4c1c4-9fe7-5f0f-9d22-4bf4b8983d97,timing71_2023_zip,01684598713.json,"{""currentQualifier"": ""33""}",2023-05-20T16:05:13Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3d89d8d4-e8e5-5f97-810a-dd67ffea11ec,timing71_2023_zip,01684610749.json,"{""currentQualifier"": ""33""}",2023-05-20T19:25:49Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
064187e0-e37e-56af-b411-56614b801d70,timing71_2023_zip,01684615650.json,"{""currentQualifier"": ""33""}",2023-05-20T20:47:30Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
88aaf2da-c55e-59e8-93f4-4bbadb2bb560,timing71_2023_zip,01684598975.json,"{""currentQualifier"": ""50""}",2023-05-20T16:09:35Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
41a3c8e5-7864-59f6-8573-812c227ade49,timing71_2023_zip,01684599253.json,"{""currentQualifier"": ""30""}",2023-05-20T16:14:13Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
5f2b1d10-6934-5e73-90d9-0d32e8da5165,timing71_2023_zip,01684608572.json,"{""currentQualifier"": ""30""}",2023-05-20T18:49:32Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
825fedf2-8561-5e98-aff6-068e49041531,timing71_2023_zip,01684599533.json,"{""currentQualifier"": ""20""}",2023-05-20T16:18:53Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
aa3e1090-26dd-519a-943c-592a5b9fdc1a,timing71_2023_zip,01684608020.json,"{""currentQualifier"": ""20""}",2023-05-20T18:40:20Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
2d391dd5-2de4-554b-8660-0aba4de1c6ab,timing71_2023_zip,01684615116.json,"{""currentQualifier"": ""20""}",2023-05-20T20:38:36Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
e76cb6de-0991-5815-a1c4-aa5831d668e9,timing71_2023_zip,01684599803.json,"{""currentQualifier"": ""29""}",2023-05-20T16:23:23Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
8a53b373-b3bc-52be-993f-51f3081f8547,timing71_2023_zip,01684609493.json,"{""currentQualifier"": ""29""}",2023-05-20T19:04:53Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
34b0fc0d-af91-5b28-b015-f44587cb925c,timing71_2023_zip,01684600071.json,"{""currentQualifier"": ""15""}",2023-05-20T16:27:51Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
29db39f7-4582-57af-a75f-2fe8681f63aa,timing71_2023_zip,01684605911.json,"{""currentQualifier"": ""15""}",2023-05-20T18:05:11Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
00ce4433-4674-597e-b30d-8ef51ce22db4,timing71_2023_zip,01684613711.json,"{""currentQualifier"": ""15""}",2023-05-20T20:15:11Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
8b5d5a93-207d-5a2f-a5cc-ccc94b94a534,timing71_2023_zip,01684600355.json,"{""currentQualifier"": ""21""}",2023-05-20T16:32:35Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f781c158-b842-5704-a439-38de66e14203,timing71_2023_zip,01684600639.json,"{""currentQualifier"": ""5""}",2023-05-20T16:37:19Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f53fb33e-8f19-5501-8b6b-74e6538e8760,timing71_2023_zip,01684600906.json,"{""currentQualifier"": ""77""}",2023-05-20T16:41:46Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
6a1b507d-7fc1-5261-a8d2-5ebadd0eebbb,timing71_2023_zip,01684608304.json,"{""currentQualifier"": ""77""}",2023-05-20T18:45:04Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
02c2df4f-104a-555a-ad6e-24d9d7b6d6ff,timing71_2023_zip,01684601225.json,"{""currentQualifier"": ""24""}",2023-05-20T16:47:05Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
cc18b7ef-55eb-5a54-a732-568c9c560419,timing71_2023_zip,01684606915.json,"{""currentQualifier"": ""24""}",2023-05-20T18:21:55Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
02d149b3-21c9-51e8-bc77-33c6d9d343a7,timing71_2023_zip,01684601492.json,"{""currentQualifier"": ""11""}",2023-05-20T16:51:32Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
858f9f31-2f9b-52d3-8401-873555ecb08b,timing71_2023_zip,01684612138.json,"{""currentQualifier"": ""11""}",2023-05-20T19:48:58Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
99667b83-15db-56ef-b68d-cdfeeff6bced,timing71_2023_zip,01684601810.json,"{""currentQualifier"": ""18""}",2023-05-20T16:56:50Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
2364689c-62bd-5e70-a250-0f389f61b442,timing71_2023_zip,01684608857.json,"{""currentQualifier"": ""18""}",2023-05-20T18:54:17Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
6655dd62-7ecd-5fbc-a849-eda3874912d0,timing71_2023_zip,01684613995.json,"{""currentQualifier"": ""18""}",2023-05-20T20:19:55Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
0292e7f0-d530-51ef-92f1-138a7c12ae2b,timing71_2023_zip,01684602061.json,"{""currentQualifier"": ""14""}",2023-05-20T17:01:01Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
dca65709-3f66-550b-9db2-76d22f7c9fe9,timing71_2023_zip,01684602346.json,"{""currentQualifier"": ""10""}",2023-05-20T17:05:46Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
399dd497-38a7-528a-902c-3418372f5256,timing71_2023_zip,01684602597.json,"{""currentQualifier"": ""28""}",2023-05-20T17:09:57Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
def7d440-14b6-57fc-9b61-392cc62c7ce6,timing71_2023_zip,01684610498.json,"{""currentQualifier"": ""28""}",2023-05-20T19:21:38Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
43e789d6-67e9-5a6a-bad5-1c47151a569a,timing71_2023_zip,01684602898.json,"{""currentQualifier"": ""27""}",2023-05-20T17:14:58Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
a7572bd2-543d-5ef5-a421-a8732689beda,timing71_2023_zip,01684610230.json,"{""currentQualifier"": ""27""}",2023-05-20T19:17:10Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
b7cc1c53-5467-53f1-be9e-acadfd8438c4,timing71_2023_zip,01684613426.json,"{""currentQualifier"": ""27""}",2023-05-20T20:10:26Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
971321eb-e702-50c0-8f81-460d4886ad08,timing71_2023_zip,01684603199.json,"{""currentQualifier"": ""44""}",2023-05-20T17:19:59Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
980afcfa-e9e3-55ad-9327-cc67e78f6fb5,timing71_2023_zip,01684603467.json,"{""currentQualifier"": ""78""}",2023-05-20T17:24:27Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
f3d53f02-827e-5cc9-9633-56b6d324afb9,timing71_2023_zip,01684611017.json,"{""currentQualifier"": ""78""}",2023-05-20T19:30:17Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
5aa8edf0-98c5-5fdf-bc3b-1761161a0ff9,timing71_2023_zip,01684604505.json,"{""currentQualifier"": ""3""}",2023-05-20T17:41:45Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
daa32dcf-6c92-5885-8a9c-b4f7c3c5ea51,timing71_2023_zip,01684605072.json,"{""currentQualifier"": ""26""}",2023-05-20T17:51:12Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
1a0324c5-9d70-5bbd-ac58-45a99a3c53a1,timing71_2023_zip,01684609980.json,"{""currentQualifier"": ""26""}",2023-05-20T19:13:00Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
3d73e311-f40d-5c42-b064-be5a44a2e477,timing71_2023_zip,01684605340.json,"{""currentQualifier"": ""2""}",2023-05-20T17:55:40Z,RECORDER_CAPTURE,Capture time brackets/approximates qualifier transition; not exact event time
