path,file_type,dataset_rows,field,nonempty_count,unique_nonempty_count,example_values
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[8].ElapsedTime,1,1,02:35.7739
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[8].PositionFinish,1,1,9
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[8].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[9].ElapsedTime,1,1,02:35.8132
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[9].PositionFinish,1,1,10
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[9].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[10].ElapsedTime,1,1,02:35.8148
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[10].PositionFinish,1,1,11
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[10].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[11].ElapsedTime,1,1,02:35.9360
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[11].PositionFinish,1,1,12
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[11].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[12].ElapsedTime,1,1,02:35.9481
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[12].PositionFinish,1,1,13
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[12].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[13].ElapsedTime,1,1,02:36.0168
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[13].PositionFinish,1,1,14
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[13].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[14].ElapsedTime,1,1,02:36.0417
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[14].PositionFinish,1,1,15
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[14].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[15].ElapsedTime,1,1,02:36.1395
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[15].PositionFinish,1,1,16
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[15].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[16].ElapsedTime,1,1,02:36.1435
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[16].PositionFinish,1,1,17
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[16].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[17].ElapsedTime,1,1,02:36.1680
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[17].PositionFinish,1,1,18
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[17].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[18].ElapsedTime,1,1,02:36.2314
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[18].PositionFinish,1,1,19
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[18].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[19].ElapsedTime,1,1,02:36.3922
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[19].PositionFinish,1,1,20
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[19].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[20].ElapsedTime,1,1,02:36.4735
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[20].PositionFinish,1,1,21
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[20].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[21].ElapsedTime,1,1,02:36.5354
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[21].PositionFinish,1,1,22
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[21].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[22].ElapsedTime,1,1,02:36.5563
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[22].PositionFinish,1,1,23
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[22].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[23].ElapsedTime,1,1,02:36.5961
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[23].PositionFinish,1,1,24
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[23].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[24].ElapsedTime,1,1,02:36.6089
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[24].PositionFinish,1,1,25
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[24].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[25].ElapsedTime,1,1,02:36.6732
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[25].PositionFinish,1,1,26
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[25].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[26].ElapsedTime,1,1,02:36.6964
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[26].PositionFinish,1,1,27
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[26].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[27].ElapsedTime,1,1,02:36.7166
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[27].PositionFinish,1,1,28
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[27].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[28].ElapsedTime,1,1,02:36.9195
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[28].PositionFinish,1,1,29
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[28].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[29].ElapsedTime,1,1,02:37.6717
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[29].PositionFinish,1,1,30
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[29].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[30].ElapsedTime,1,1,01:17.7125
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[30].PositionFinish,1,1,31
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[30].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[31].ElapsedTime,1,1,02:35.9514
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[31].PositionFinish,1,1,32
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[31].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[32].ElapsedTime,1,1,01:18.0188
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[32].PositionFinish,1,1,33
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[32].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[33].ElapsedTime,1,1,00:39.0335
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[33].PositionFinish,1,1,34
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[33].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[34].ElapsedTime,1,1,02:36.1835
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[34].PositionFinish,1,1,35
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[34].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[35].ElapsedTime,1,1,02:36.3361
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[35].PositionFinish,1,1,36
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[35].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[36].ElapsedTime,1,1,02:36.3544
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[36].PositionFinish,1,1,37
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[36].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[37].ElapsedTime,1,1,02:36.3663
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[37].PositionFinish,1,1,38
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[37].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[38].ElapsedTime,1,1,02:36.4885
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[38].PositionFinish,1,1,39
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[38].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[39].ElapsedTime,1,1,02:36.6104
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[39].PositionFinish,1,1,40
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[39].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[40].ElapsedTime,1,1,02:36.7010
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[40].PositionFinish,1,1,41
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[40].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[41].ElapsedTime,1,1,02:36.7303
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[41].PositionFinish,1,1,42
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[41].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[42].ElapsedTime,1,1,02:36.7724
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[42].PositionFinish,1,1,43
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[42].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[43].ElapsedTime,1,1,02:37.0264
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[43].PositionFinish,1,1,44
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[43].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[44].ElapsedTime,1,1,02:37.0335
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[44].PositionFinish,1,1,45
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[44].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[45].ElapsedTime,1,1,02:37.0492
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[45].PositionFinish,1,1,46
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[45].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[46].ElapsedTime,1,1,02:37.0967
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[46].PositionFinish,1,1,47
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[46].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[47].ElapsedTime,1,1,02:37.1698
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[47].PositionFinish,1,1,48
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[47].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[48].ElapsedTime,1,1,01:18.5972
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[48].PositionFinish,1,1,49
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[48].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[49].ElapsedTime,1,1,00:39.3219
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[49].PositionFinish,1,1,50
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[49].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[50].ElapsedTime,1,1,01:18.7907
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[50].PositionFinish,1,1,51
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[50].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[51].ElapsedTime,1,1,02:37.6173
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[51].PositionFinish,1,1,52
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[51].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[52].ElapsedTime,1,1,02:37.6214
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[52].PositionFinish,1,1,53
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[52].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[53].ElapsedTime,1,1,02:37.7749
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[53].PositionFinish,1,1,54
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[53].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[54].ElapsedTime,1,1,02:37.8860
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[54].PositionFinish,1,1,55
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[54].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[55].ElapsedTime,1,1,01:19.1522
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[55].PositionFinish,1,1,56
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[55].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[56].ElapsedTime,1,1,02:38.3931
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[56].PositionFinish,1,1,57
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[56].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[57].ElapsedTime,1,1,01:19.2766
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[57].PositionFinish,1,1,58
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[57].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[58].ElapsedTime,1,1,02:39.6482
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[58].PositionFinish,1,1,59
weather/evidence/rescue/official_day1_session_details/raw_api/2021_5838_session_details.json,json,,records[58].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[0].ElapsedTime,1,1,02:34.0730
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[0].PositionFinish,1,1,1
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[0].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[1].ElapsedTime,1,1,02:34.4820
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[1].PositionFinish,1,1,2
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[1].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[2].ElapsedTime,1,1,02:34.6558
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[2].PositionFinish,1,1,3
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[2].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[3].ElapsedTime,1,1,02:34.6565
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[3].PositionFinish,1,1,4
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[3].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[4].ElapsedTime,1,1,02:34.7555
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[4].PositionFinish,1,1,5
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[4].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[5].ElapsedTime,1,1,02:34.9070
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[5].PositionFinish,1,1,6
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[5].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[6].ElapsedTime,1,1,02:34.9076
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[6].PositionFinish,1,1,7
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[6].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[7].ElapsedTime,1,1,02:34.9890
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[7].PositionFinish,1,1,8
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[7].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[8].ElapsedTime,1,1,02:35.0378
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[8].PositionFinish,1,1,9
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[8].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[9].ElapsedTime,1,1,02:35.0716
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[9].PositionFinish,1,1,10
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[9].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[10].ElapsedTime,1,1,02:35.2784
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[10].PositionFinish,1,1,11
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[10].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[11].ElapsedTime,1,1,02:35.3679
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[11].PositionFinish,1,1,12
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[11].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[12].ElapsedTime,1,1,02:35.4356
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[12].PositionFinish,1,1,13
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[12].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[13].ElapsedTime,1,1,02:35.4541
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[13].PositionFinish,1,1,14
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[13].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[14].ElapsedTime,1,1,02:35.5019
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[14].PositionFinish,1,1,15
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[14].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[15].ElapsedTime,1,1,02:35.6590
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[15].PositionFinish,1,1,16
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[15].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[16].ElapsedTime,1,1,02:35.7684
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[16].PositionFinish,1,1,17
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[16].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[17].ElapsedTime,1,1,02:35.8451
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[17].PositionFinish,1,1,18
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[17].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[18].ElapsedTime,1,1,02:35.8707
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[18].PositionFinish,1,1,19
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[18].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[19].ElapsedTime,1,1,02:35.9713
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[19].PositionFinish,1,1,20
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[19].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[20].ElapsedTime,1,1,02:36.0022
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[20].PositionFinish,1,1,21
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[20].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[21].ElapsedTime,1,1,02:36.2064
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[21].PositionFinish,1,1,22
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[21].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[22].ElapsedTime,1,1,02:36.2875
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[22].PositionFinish,1,1,23
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[22].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[23].ElapsedTime,1,1,02:36.3002
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[23].PositionFinish,1,1,24
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[23].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[24].ElapsedTime,1,1,02:36.3620
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[24].PositionFinish,1,1,25
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[24].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[25].ElapsedTime,1,1,02:36.4167
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[25].PositionFinish,1,1,26
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[25].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[26].ElapsedTime,1,1,02:36.7741
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[26].PositionFinish,1,1,27
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[26].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[27].ElapsedTime,1,1,02:36.9269
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[27].PositionFinish,1,1,28
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[27].PositionStart,0,0,
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[28].ElapsedTime,1,1,02:37.2628
weather/evidence/rescue/official_day1_session_details/raw_api/2022_6033_session_details.json,json,,records[28].PositionFinish,1,1,29
