year,driver_name,car_number,first_attempt_id,repeat_attempt_id,first_status,repeat_status,first_speed_mph,repeat_speed_mph,repeat_delta_mph,reference_available,reference_type,both_primary_status,both_point_time,both_interval_time,both_any_temporal,first_point_utc,repeat_point_utc,first_lower_utc,first_upper_utc,repeat_lower_utc,repeat_upper_utc,first_interval_width_min,repeat_interval_width_min,first_time_quality,repeat_time_quality,first_time_evidence_class,repeat_time_evidence_class,first_chronology_usable,repeat_chronology_usable,loss_reasons
2023,Josef Newgarden,2,ba018dfd-9f05-5b0d-adf9-6fee90441a6d,100ef01c-38fa-59f4-a91f-a9a703ed7d2c,WITHDRAWN,VALID_RETAINED,232.542,232.402,-0.14000000000001478,True,FOUR_LAP_QUALIFYING_SIM,True,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Conor Daly,20,6ac7f239-a4c8-58cb-b816-ca8512d9e76b,b33e0cec-e805-5abd-897a-65b4bd5a164a,VALID_RETAINED,FAILED,232.433,232.385,-0.04800000000000182,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Ryan Hunter-Reay,23,11a85bb9-a5f7-54be-afd7-706bdf4d7c8c,c86d0077-2b68-5d21-8710-1ed94d3da903,RETIRED,VALID_RETAINED,231.613,232.133,0.5200000000000102,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Ryan Hunter-Reay,23,11a85bb9-a5f7-54be-afd7-706bdf4d7c8c,bc323143-126d-5650-815e-a8a6635437b3,RETIRED,FAILED,231.613,232.081,0.4679999999999893,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Stefan Wilson,24,42d64630-9541-5086-8ac4-faa32bc37e7e,29072f66-113f-50fd-9d79-f9256821f878,RETIRED,FAILED,231.356,230.952,-0.40399999999999636,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Stefan Wilson,24,42d64630-9541-5086-8ac4-faa32bc37e7e,111ee81b-a11a-5ab8-b5a4-9eadb4f12a70,RETIRED,VALID_RETAINED,231.356,231.648,0.2920000000000016,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Colton Herta,26,a0403bbb-d597-5780-bb01-764b8a6d60c9,3982bfeb-b062-5d85-ac65-0ba52f189ec5,VALID_RETAINED,FAILED,231.951,231.288,-0.6629999999999825,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Colton Herta,26,a0403bbb-d597-5780-bb01-764b8a6d60c9,94ddc0d9-ad14-53ef-acdc-7dbbb9f2ac67,VALID_RETAINED,FAILED,231.951,231.675,-0.27599999999998204,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Colton Herta,26,a0403bbb-d597-5780-bb01-764b8a6d60c9,d0b7a0c6-086c-53e9-8b7a-ef2ad8f92578,VALID_RETAINED,FAILED,231.951,231.828,-0.12299999999999045,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Kyle Kirkwood,27,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,RETIRED,RETIRED,232.39,232.617,0.22700000000000387,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T17:14:58+00:00,2023-05-20T19:17:10+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Kyle Kirkwood,27,dda33fdd-49c8-5082-a03d-252bf1a6fa49,970e09d9-9783-53a2-ac70-f2117bee1d09,RETIRED,VALID_RETAINED,232.39,232.662,0.2720000000000198,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T17:14:58+00:00,2023-05-20T20:10:26+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Devlin DeFrancesco,29,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,RETIRED,VALID_RETAINED,231.273,231.353,0.0800000000000125,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T16:23:23+00:00,2023-05-20T19:04:53+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Scott McLaughlin,3,506daaba-7e0d-53d8-b6ec-c466d0af30b3,d208b8e3-e26b-5e24-9235-a7bc3437ab10,RETIRED,VALID_RETAINED,232.503,232.677,0.1740000000000066,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Ed Carpenter,33,04dd64f3-9175-537b-b611-47d98856e4b7,2b14c17d-769c-504e-819b-55270bb93b13,RETIRED,FAILED,232.62,232.511,-0.10900000000000887,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T16:05:13+00:00,2023-05-20T19:25:49+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Ed Carpenter,33,04dd64f3-9175-537b-b611-47d98856e4b7,55035890-97e8-57a3-a2e1-4845f4b05eb9,RETIRED,VALID_RETAINED,232.62,232.689,0.0689999999999884,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T16:05:13+00:00,2023-05-20T20:47:30+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Christian Lundgaard,45,f504e7df-42b4-563e-a2a2-529b0200caba,d3cf5026-1b00-5bfb-8172-34a03ecce358,RETIRED,VALID_SUPERSEDED,230.522,230.859,0.3370000000000175,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Christian Lundgaard,45,f504e7df-42b4-563e-a2a2-529b0200caba,c8919a56-98b9-5688-90ea-6aa29ed080e0,RETIRED,VALID_SUPERSEDED,230.522,231.056,0.5340000000000202,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Christian Lundgaard,45,f504e7df-42b4-563e-a2a2-529b0200caba,b817b1da-3d3e-5619-bf2d-926dc0e7bfd0,RETIRED,FAILED,230.522,230.615,0.09300000000001774,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Sting Ray Robb,51,945afc8b-1f85-54cf-a7c0-a36c707605f6,7d60bb86-6562-54bb-b274-1e7b707149cf,VALID_SUPERSEDED,FAILED,229.955,230.218,0.2629999999999768,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Sting Ray Robb,51,945afc8b-1f85-54cf-a7c0-a36c707605f6,aaf63a9f-e624-503d-accf-8f1798a60779,VALID_SUPERSEDED,FAILED,229.955,230.74,0.7849999999999966,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Felix Rosenqvist,6,9c85ad9a-de5a-5a03-9262-9ef6823db9e8,f684d582-76d7-5411-83d0-39af174901c3,RETIRED,VALID_RETAINED,233.099,233.947,0.8480000000000132,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Simon Pagenaud,60,368dae23-2a23-508f-9f4a-968aafca6e0d,09fab927-89b4-520d-aad1-456ac5f4f11a,RETIRED,VALID_RETAINED,231.687,231.878,0.19099999999997408,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2023,Tony Kanaan,66,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,fdb7fb74-bf21-54a6-8668-36c035e40628,RETIRED,RETIRED,232.446,232.62,0.1740000000000066,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T16:00:52+00:00,2023-05-20T18:58:45+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Tony Kanaan,66,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,d1af19f4-254b-5058-b545-543906d4584e,RETIRED,VALID_RETAINED,232.446,233.347,0.9010000000000105,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T16:00:52+00:00,2023-05-20T20:33:51+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Callum Ilott,77,f7e8b948-2fd0-5183-971b-aaea5c66c226,333cf68d-54d9-5559-ac70-c73c27086892,VALID_SUPERSEDED,VALID_RETAINED,227.72,231.182,3.461999999999989,True,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,False,True,2023-05-20T16:41:46+00:00,2023-05-20T18:45:04+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_INTERVAL_TIME_BOTH_SIDES
2023,Marcus Ericsson,8,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,fce06089-154b-512e-a547-fd144ec0961c,RETIRED,FAILED,232.735,232.421,-0.3140000000000214,True,FOUR_LAP_QUALIFYING_SIM,False,True,False,True,2023-05-20T15:24:22+00:00,2023-05-20T18:14:06+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Marcus Ericsson,8,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,79d389ee-b055-582a-8985-c09472aa4d69,RETIRED,VALID_RETAINED,232.735,233.03,0.2949999999999875,True,FOUR_LAP_QUALIFYING_SIM,False,True,False,True,2023-05-20T15:24:22+00:00,2023-05-20T19:57:53+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2023,Scott Dixon,9,ad6c40ac-4389-5426-b8e5-1d130ac9da81,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,RETIRED,VALID_RETAINED,232.914,233.375,0.46100000000001273,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,True,False,True,2023-05-20T15:37:44+00:00,2023-05-20T19:07:40+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2024,Graham Rahal,15,7a43b661-45d0-568a-a5a0-cb277271477b,9c3e9262-c431-5cd6-a825-1390b530a69e,FAILED,FAILED,230.388,230.685,0.29699999999999704,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Graham Rahal,15,7a43b661-45d0-568a-a5a0-cb277271477b,b4791937-d75b-5408-8c3c-2a59daa81554,FAILED,VALID_SUPERSEDED,230.388,230.233,-0.15500000000000114,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Nolan Siegel,18,5f797729-5c3e-57f6-a678-7daba88cd24f,e91f9ace-30e9-55fa-9bfe-2167aa6c9e03,FAILED,VALID_SUPERSEDED,228.276,226.621,-1.6550000000000011,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Rinus VeeKay,21,135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,WITHDRAWN,VALID_RETAINED,231.166,232.419,1.2530000000000143,True,GENERAL_FAST_FRIDAY_BEST_SPEED,True,False,True,True,,,2024-05-18T19:50:00+00:00,2024-05-18T19:52:00+00:00,2024-05-18T21:48:32.553500+00:00,2024-05-18T21:48:42.553500+00:00,2.0,0.16666666666666666,UNKNOWN,UNKNOWN,BOUNDED_INTERVAL,BOUNDED_INTERVAL,True,True,NO_POINT_TIME_BOTH_SIDES
2024,Ryan Hunter-Reay,23,0ea71424-032e-5cc5-8235-319c546b48b2,31b7c177-37e7-5f95-82da-58b902d61269,RETIRED,VALID_RETAINED,231.695,232.385,0.6899999999999977,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Conor Daly,24,1af8c8bf-f788-56f3-81be-80e9e6e4c1af,368def8f-7a28-54d4-9393-3450cb254203,VALID_RETAINED,FAILED,231.243,231.09,-0.1529999999999916,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Colton Herta,26,1918bf96-47b4-5e0b-afc4-1d3a7254a703,2122fcb1-992b-5480-b45c-d7e48ddcf229,VALID_RETAINED,RETIRED,232.316,232.236,-0.0800000000000125,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Marcus Ericsson,28,57d1f314-d70f-5dc5-8939-c39e7e310a5b,593951bf-c35d-57ed-99ba-3aca33173abf,VALID_SUPERSEDED,FAILED,230.603,230.765,0.16199999999997772,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Marcus Ericsson,28,57d1f314-d70f-5dc5-8939-c39e7e310a5b,6ff45585-fb1d-530f-9185-8b2474335069,VALID_SUPERSEDED,FAILED,230.603,230.342,-0.2609999999999957,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Pietro Fittipaldi,30,d1cffcb4-c7e0-5ec5-8fdb-d540dcba7eb3,e51bc773-d8e6-5354-b5a6-b655f74dd604,VALID_RETAINED,FAILED,231.1,230.874,-0.2259999999999991,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Sting Ray Robb,41,a6f827ba-f7fd-5632-aa50-9e648038770a,f67e0165-0d7c-5cc9-9076-3a4e6354bcab,RETIRED,VALID_RETAINED,231.346,231.826,0.47999999999998977,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Christian Lundgaard,45,b0fea442-416e-5edd-88b3-b430ad75ba1a,bb305266-c60f-5f5b-b658-92109cb4b844,FAILED,VALID_RETAINED,231.157,231.465,0.3079999999999927,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Pato O'Ward,5,0cb1b370-25ae-58b2-88a3-8d079ec339cc,2c6a50e6-564c-5b01-bb51-6a1d93ae56d7,RETIRED,RETIRED,229.84,231.833,1.992999999999995,True,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Pato O'Ward,5,0cb1b370-25ae-58b2-88a3-8d079ec339cc,592e992b-5103-52a6-b623-e25e826386bc,RETIRED,VALID_RETAINED,229.84,232.434,2.593999999999994,True,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Katherine Legge,51,aace8bfa-a08d-503d-b6f2-627ee9f4eb45,f3afb84c-e701-50f7-aece-f715b96b5be0,FAILED,VALID_SUPERSEDED,230.83,230.244,-0.5860000000000127,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Callum Ilott,6,411accca-4d36-5e24-a0fe-6db5a36714c5,5c278e99-19d1-5e85-8f4a-80b809055515,VALID_RETAINED,RETIRED,232.23,231.728,-0.5019999999999811,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Callum Ilott,6,411accca-4d36-5e24-a0fe-6db5a36714c5,fd5283e0-98dd-56b4-8731-1cdc87fbd6b9,VALID_RETAINED,VALID_RETAINED,232.23,231.995,-0.23499999999998522,True,GENERAL_FAST_FRIDAY_BEST_SPEED,True,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Tom Blomqvist,66,bbf879f3-b407-5099-8ff9-3f4c67ad6bf7,f172d26d-2ebf-5b64-b109-6c83a2062894,VALID_RETAINED,RETIRED,231.578,231.403,-0.17500000000001137,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
2024,Alexander Rossi,7,3072c6a1-a1c0-561e-a338-3e9b559cea21,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,RETIRED,VALID_RETAINED,232.962,233.069,0.10699999999999932,True,FOUR_LAP_QUALIFYING_SIM,False,True,False,True,2024-05-18T17:53:59+00:00,2024-05-18T20:37:01+00:00,,,2024-05-18T20:39:00+00:00,2024-05-18T20:41:00+00:00,,2.0,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,BOUNDED_INTERVAL,False,True,NON_PRIMARY_STATUS;NO_INTERVAL_TIME_BOTH_SIDES
2024,Takuma Sato,75,1e58447e-195b-5aab-b720-7d8cd9090436,ae5fc451-f8e7-53f2-aeb0-2d119f29fcf0,RETIRED,VALID_RETAINED,232.14,232.473,0.33300000000002683,True,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,False,NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
