fused_decision_id,year,driver,assumed_time_remaining_minutes,priority_wait_reduction_percent,retain_p_completed,withdraw_p_completed,retain_p_final_meets_benchmark,withdraw_p_final_meets_benchmark,withdraw_p_no_final_result,withdraw_p_final_worse_than_current,delta_benchmark_success_probability
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,20,25,0.49105,0.49105,0.0069,0.0069,0.50895,0.64725,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,20,50,0.49105,0.7455,0.0069,0.01165,0.2545,0.46605,0.004750000000000001
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,20,75,0.49105,1.0,0.0069,0.0152,0.0,0.28125,0.0083
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,30,0,0.5038,0.5038,0.00685,0.00685,0.4962,0.63745,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,30,25,0.5038,0.75435,0.00685,0.01,0.24565,0.4575,0.00315
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,30,50,0.5038,1.0,0.00685,0.01255,0.0,0.2817,0.0057
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,30,75,0.5038,1.0,0.00685,0.01255,0.0,0.2817,0.0057
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,45,0,0.74915,0.74915,0.0107,0.0107,0.25085,0.4581,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,45,25,0.74915,1.0,0.0107,0.0135,0.0,0.2796,0.0028000000000000004
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,45,50,0.74915,1.0,0.0107,0.0135,0.0,0.2796,0.0028000000000000004
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,45,75,0.74915,1.0,0.0107,0.0135,0.0,0.2796,0.0028000000000000004
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,60,0,1.0,1.0,0.0157,0.0157,0.0,0.27955,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,60,25,1.0,1.0,0.0157,0.0157,0.0,0.27955,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,60,50,1.0,1.0,0.0157,0.0157,0.0,0.27955,0.0
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,60,75,1.0,1.0,0.0157,0.0157,0.0,0.27955,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,5,75,0.0,0.24745,0.0,0.0267,0.75255,0.93635,0.0267
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,10,0,0.2549,0.2549,0.02805,0.02805,0.7451,0.93225,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,10,25,0.2549,0.2549,0.02805,0.02805,0.7451,0.93225,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,10,50,0.2549,0.2549,0.02805,0.02805,0.7451,0.93225,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,10,75,0.2549,0.5026,0.02805,0.0569,0.4974,0.8678,0.02885
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,15,0,0.25165,0.25165,0.0293,0.0293,0.74835,0.93305,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,15,25,0.25165,0.5019,0.0293,0.0597,0.4981,0.86585,0.030400000000000003
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,15,50,0.25165,0.5019,0.0293,0.0597,0.4981,0.86585,0.030400000000000003
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,15,75,0.25165,1.0,0.0293,0.1154,0.0,0.7346,0.08610000000000001
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,20,0,0.50065,0.50065,0.0582,0.0582,0.49935,0.8677,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,20,25,0.50065,0.50065,0.0582,0.0582,0.49935,0.8677,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,20,50,0.50065,0.7455,0.0582,0.0863,0.2545,0.8021,0.0281
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,20,75,0.50065,1.0,0.0582,0.11485,0.0,0.7338,0.05664999999999999
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,30,0,0.50245,0.50245,0.0573,0.0573,0.49755,0.8678,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,30,25,0.50245,0.75085,0.0573,0.0868,0.24915,0.80145,0.029500000000000005
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,30,50,0.50245,1.0,0.0573,0.11425,0.0,0.73715,0.05695000000000001
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,30,75,0.50245,1.0,0.0573,0.11425,0.0,0.73715,0.05695000000000001
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,45,0,0.7489,0.7489,0.08925,0.08925,0.2511,0.8052,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,45,25,0.7489,1.0,0.08925,0.11795,0.0,0.739,0.028700000000000003
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,45,50,0.7489,1.0,0.08925,0.11795,0.0,0.739,0.028700000000000003
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,45,75,0.7489,1.0,0.08925,0.11795,0.0,0.739,0.028700000000000003
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,60,0,1.0,1.0,0.1147,0.1147,0.0,0.7349,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,60,25,1.0,1.0,0.1147,0.1147,0.0,0.7349,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,60,50,1.0,1.0,0.1147,0.1147,0.0,0.7349,0.0
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,2021,JR Hildebrand,60,75,1.0,1.0,0.1147,0.1147,0.0,0.7349,0.0
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,5,75,0.0,0.25535,1.0,0.10085,0.74465,0.97675,-0.89915
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,10,0,0.25045,0.25045,1.0,0.1,0.74955,0.97595,-0.9
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,10,25,0.25045,0.25045,1.0,0.1,0.74955,0.97595,-0.9
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,10,50,0.25045,0.25045,1.0,0.1,0.74955,0.97595,-0.9
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,10,75,0.25045,0.50395,1.0,0.19835,0.49605,0.9522,-0.80165
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,15,0,0.25405,0.25405,1.0,0.0993,0.74595,0.9756,-0.9007000000000001
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,15,25,0.25405,0.50045,1.0,0.19535,0.49955,0.95235,-0.80465
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,15,50,0.25405,0.50045,1.0,0.19535,0.49955,0.95235,-0.80465
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,15,75,0.25405,1.0,1.0,0.39415,0.0,0.9073,-0.60585
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,20,0,0.49705,0.49705,1.0,0.19675,0.50295,0.95425,-0.80325
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,20,25,0.49705,0.49705,1.0,0.19675,0.50295,0.95425,-0.80325
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,20,50,0.49705,0.7525,1.0,0.29795,0.2475,0.93075,-0.7020500000000001
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,20,75,0.49705,1.0,1.0,0.3949,0.0,0.9078,-0.6051
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,30,0,0.5033,0.5033,1.0,0.19975,0.4967,0.95185,-0.80025
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,30,25,0.5033,0.75255,1.0,0.29775,0.24745,0.9299,-0.70225
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,30,50,0.5033,1.0,1.0,0.3934,0.0,0.9078,-0.6066
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,30,75,0.5033,1.0,1.0,0.3934,0.0,0.9078,-0.6066
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,45,0,0.75065,0.75065,1.0,0.30045,0.24935,0.92875,-0.69955
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,45,25,0.75065,1.0,1.0,0.3983,0.0,0.90485,-0.6017
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,45,50,0.75065,1.0,1.0,0.3983,0.0,0.90485,-0.6017
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,45,75,0.75065,1.0,1.0,0.3983,0.0,0.90485,-0.6017
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,60,0,1.0,1.0,1.0,0.3959,0.0,0.90775,-0.6041000000000001
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,60,25,1.0,1.0,1.0,0.3959,0.0,0.90775,-0.6041000000000001
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,60,50,1.0,1.0,1.0,0.3959,0.0,0.90775,-0.6041000000000001
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,60,75,1.0,1.0,1.0,0.3959,0.0,0.90775,-0.6041000000000001
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,5,75,0.0,0.2485,1.0,0.20205,0.7515,0.8985,-0.7979499999999999
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,10,0,0.2495,0.2495,1.0,0.19955,0.7505,0.89915,-0.80045
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,10,25,0.2495,0.2495,1.0,0.19955,0.7505,0.89915,-0.80045
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,10,50,0.2495,0.2495,1.0,0.19955,0.7505,0.89915,-0.80045
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,10,75,0.2495,0.4984,1.0,0.3989,0.5016,0.7986,-0.6011
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,15,0,0.25275,0.25275,1.0,0.20165,0.74725,0.89735,-0.79835
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,15,25,0.25275,0.5016,1.0,0.40035,0.4984,0.79795,-0.59965
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,15,50,0.25275,0.5016,1.0,0.40035,0.4984,0.79795,-0.59965
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,15,75,0.25275,1.0,1.0,0.8009,0.0,0.59345,-0.19910000000000005
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,20,0,0.4988,0.4988,1.0,0.40175,0.5012,0.7927,-0.59825
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,20,25,0.4988,0.4988,1.0,0.40175,0.5012,0.7927,-0.59825
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,20,50,0.4988,0.74895,1.0,0.602,0.25105,0.69055,-0.398
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,20,75,0.4988,1.0,1.0,0.8036,0.0,0.58745,-0.19640000000000002
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,30,0,0.50055,0.50055,1.0,0.40475,0.49945,0.79515,-0.5952500000000001
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,30,25,0.50055,0.75365,1.0,0.6092,0.24635,0.69315,-0.39080000000000004
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,30,50,0.50055,1.0,1.0,0.8062,0.0,0.5913,-0.19379999999999997
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,30,75,0.50055,1.0,1.0,0.8062,0.0,0.5913,-0.19379999999999997
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,45,0,0.7463,0.7463,1.0,0.6022,0.2537,0.692,-0.39780000000000004
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,45,25,0.7463,1.0,1.0,0.8055,0.0,0.58865,-0.1945
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,45,50,0.7463,1.0,1.0,0.8055,0.0,0.58865,-0.1945
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,45,75,0.7463,1.0,1.0,0.8055,0.0,0.58865,-0.1945
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,60,0,1.0,1.0,1.0,0.80225,0.0,0.5876,-0.19774999999999998
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,60,25,1.0,1.0,1.0,0.80225,0.0,0.5876,-0.19774999999999998
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,60,50,1.0,1.0,1.0,0.80225,0.0,0.5876,-0.19774999999999998
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,2021,Rinus VeeKay,60,75,1.0,1.0,1.0,0.80225,0.0,0.5876,-0.19774999999999998
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,5,75,0.0,0.245,0.0,0.0108,0.755,0.944,0.0108
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,10,0,0.24885,0.24885,0.0111,0.0111,0.75115,0.94325,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,10,25,0.24885,0.24885,0.0111,0.0111,0.75115,0.94325,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,10,50,0.24885,0.24885,0.0111,0.0111,0.75115,0.94325,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,10,75,0.24885,0.49835,0.0111,0.02215,0.50165,0.8857,0.011049999999999999
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,15,0,0.25475,0.25475,0.0119,0.0119,0.74525,0.9413,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,15,25,0.25475,0.5015,0.0119,0.02225,0.4985,0.8874,0.010349999999999998
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,15,50,0.25475,0.5015,0.0119,0.02225,0.4985,0.8874,0.010349999999999998
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,15,75,0.25475,1.0,0.0119,0.04615,0.0,0.76605,0.034249999999999996
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,20,0,0.4954,0.4954,0.02265,0.02265,0.5046,0.88575,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,20,25,0.4954,0.4954,0.02265,0.02265,0.5046,0.88575,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,20,50,0.4954,0.7481,0.02265,0.03505,0.2519,0.82745,0.012399999999999998
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,20,75,0.4954,1.0,0.02265,0.0458,0.0,0.76945,0.02315
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,30,0,0.49765,0.49765,0.02195,0.02195,0.50235,0.88655,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,30,25,0.49765,0.7505,0.02195,0.0343,0.2495,0.82765,0.012349999999999996
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,30,50,0.49765,1.0,0.02195,0.04545,0.0,0.769,0.023499999999999997
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,30,75,0.49765,1.0,0.02195,0.04545,0.0,0.769,0.023499999999999997
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,45,0,0.74985,0.74985,0.03285,0.03285,0.25015,0.8331,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,45,25,0.74985,1.0,0.03285,0.04425,0.0,0.7733,0.0114
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,45,50,0.74985,1.0,0.03285,0.04425,0.0,0.7733,0.0114
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,45,75,0.74985,1.0,0.03285,0.04425,0.0,0.7733,0.0114
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,60,0,1.0,1.0,0.04865,0.04865,0.0,0.7696,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,60,25,1.0,1.0,0.04865,0.04865,0.0,0.7696,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,60,50,1.0,1.0,0.04865,0.04865,0.0,0.7696,0.0
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,2021,Simon Pagenaud,60,75,1.0,1.0,0.04865,0.04865,0.0,0.7696,0.0
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,5,75,0.0,0.2469,1.0,0.2208,0.7531,0.83365,-0.7792
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,10,0,0.25125,0.25125,1.0,0.2246,0.74875,0.83435,-0.7754
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,10,25,0.25125,0.25125,1.0,0.2246,0.74875,0.83435,-0.7754
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,10,50,0.25125,0.25125,1.0,0.2246,0.74875,0.83435,-0.7754
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,10,75,0.25125,0.49795,1.0,0.4443,0.50205,0.6708,-0.5557000000000001
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,15,0,0.2489,0.2489,1.0,0.22255,0.7511,0.8365,-0.77745
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,15,25,0.2489,0.50355,1.0,0.4513,0.49645,0.6655,-0.5487
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,15,50,0.2489,0.50355,1.0,0.4513,0.49645,0.6655,-0.5487
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,15,75,0.2489,1.0,1.0,0.89595,0.0,0.3338,-0.10404999999999998
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,20,0,0.4994,0.4994,1.0,0.44935,0.5006,0.6664,-0.55065
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,20,25,0.4994,0.4994,1.0,0.44935,0.5006,0.6664,-0.55065
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,20,50,0.4994,0.7502,1.0,0.6745,0.2498,0.49875,-0.3255
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,20,75,0.4994,1.0,1.0,0.8971,0.0,0.3302,-0.10289999999999999
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,30,0,0.4995,0.4995,1.0,0.44825,0.5005,0.6671,-0.55175
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,30,25,0.4995,0.7481,1.0,0.6726,0.2519,0.50275,-0.3274
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,30,50,0.4995,1.0,1.0,0.89785,0.0,0.33505,-0.10214999999999996
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,30,75,0.4995,1.0,1.0,0.89785,0.0,0.33505,-0.10214999999999996
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,45,0,0.74915,0.74915,1.0,0.67115,0.25085,0.5004,-0.32885
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,45,25,0.74915,1.0,1.0,0.89505,0.0,0.335,-0.10494999999999999
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,45,50,0.74915,1.0,1.0,0.89505,0.0,0.335,-0.10494999999999999
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,45,75,0.74915,1.0,1.0,0.89505,0.0,0.335,-0.10494999999999999
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,60,0,1.0,1.0,1.0,0.89615,0.0,0.33125,-0.10385
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,60,25,1.0,1.0,1.0,0.89615,0.0,0.33125,-0.10385
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,60,50,1.0,1.0,1.0,0.89615,0.0,0.33125,-0.10385
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,60,75,1.0,1.0,1.0,0.89615,0.0,0.33125,-0.10385
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,5,75,0.0,0.24845,1.0,0.12705,0.75155,0.8938,-0.87295
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,10,0,0.24965,0.24965,1.0,0.1279,0.75035,0.89215,-0.8721
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,10,25,0.24965,0.24965,1.0,0.1279,0.75035,0.89215,-0.8721
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,10,50,0.24965,0.24965,1.0,0.1279,0.75035,0.89215,-0.8721
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,10,75,0.24965,0.49985,1.0,0.256,0.50015,0.78395,-0.744
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,15,0,0.25255,0.25255,1.0,0.12855,0.74745,0.89145,-0.8714500000000001
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,15,25,0.25255,0.49885,1.0,0.25575,0.50115,0.78695,-0.7442500000000001
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,15,50,0.25255,0.49885,1.0,0.25575,0.50115,0.78695,-0.7442500000000001
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,15,75,0.25255,1.0,1.0,0.51355,0.0,0.57115,-0.48645000000000005
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,20,0,0.49135,0.49135,1.0,0.25115,0.50865,0.7886,-0.74885
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,20,25,0.49135,0.49135,1.0,0.25115,0.50865,0.7886,-0.74885
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,20,50,0.49135,0.7468,1.0,0.38165,0.2532,0.67775,-0.61835
