file,column,classes,semantic_type,target_rows,nonempty,coverage,unique_values,numeric_fraction,numeric_min,numeric_max,direct_attempt_join
r4p9_track_temp_delta_direction_predictions_v1.csv,actual_delta_track_c,DERIVED_TREND,CONTINUOUS_NUMERIC,2628,2628,1.0,29,1.0,-6.111111111111107,7.222222222222221,False
r4p9_track_temp_delta_direction_predictions_v1.csv,predicted_delta_track_c,DERIVED_TREND,CONTINUOUS_NUMERIC,2628,1460,0.5555555555555556,633,1.0,-11.111111111111114,7.777777777777771,False
r4f5a_offline_repeat_latent_window_target_v1.csv,grid_time_utc,TIME,TIME_OR_DATETIME,540,540,1.0,540,0.0,,,False
r4f5a_offline_repeat_latent_window_target_v1.csv,offline_window_class,WIND,TEXT_OR_MIXED,540,540,1.0,4,0.0,,,False
r4p1_four_lap_shape_summary_v1.csv,mean_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,15,15,1.0,15,1.0,-2.571312,-0.5797,False
r4p1_four_lap_shape_summary_v1.csv,median_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,15,15,1.0,15,1.0,-1.6315,-0.555,False
r4f6h_v2_repeat_window_validation_metrics.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,9,9,1.0,3,1.0,20.0,45.0,False
r4f6h_v2_repeat_window_validation_metrics.csv,window_mae,WIND,LOW_CARDINALITY_NUMERIC,9,6,0.6666666666666666,3,1.0,0.6546363636363695,0.7036818181818244,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,43,43,1.0,42,1.0,-1.4189999999999827,4.694999999999993,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,both_point_time,TIME,BOOLEAN_FLAG,43,43,1.0,2,0.0,,,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,both_interval_time,TIME,BOOLEAN_FLAG,43,43,1.0,2,0.0,,,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,first_time_quality,TIME,TIME_OR_DATETIME,43,43,1.0,2,0.0,,,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,repeat_time_quality,TIME,TIME_OR_DATETIME,43,43,1.0,2,0.0,,,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,first_time_evidence_class,TIME,TIME_OR_DATETIME,43,43,1.0,3,0.0,,,False
r4f6j_b_temporal_support_potential_pairs_v1.csv,repeat_time_evidence_class,TIME,TIME_OR_DATETIME,43,43,1.0,3,0.0,,,False
r4lc4_last_chance_attempt_candidates_v1.csv,elapsed_time_raw,TIME,TIME_OR_DATETIME,15,15,1.0,15,0.0,,,False
r4lc4_last_chance_attempt_candidates_v1.csv,lap1_to_lap4_delta_s,DERIVED_TREND,CONTINUOUS_NUMERIC,15,15,1.0,15,1.0,0.0795,0.4328,False
r4lc4_last_chance_attempt_candidates_v1.csv,time_quality,TIME,TIME_OR_DATETIME,15,15,1.0,1,0.0,,,False
r4p11_stochastic_wait_performance_mc_draws_sample_v1.csv,raw_repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,1500,1500,1.0,90,1.0,-1.655,4.695,False
r4p11_stochastic_wait_performance_mc_draws_sample_v1.csv,effective_result_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,1500,1500,1.0,90,1.0,-1.655,4.695,False
r4p9_track_temp_delta_regression_metrics_v1.csv,mae_delta_c,DERIVED_TREND,CONTINUOUS_NUMERIC,10,10,1.0,10,1.0,1.0513564388243781,2.1564361564361567,False
r4p9_track_temp_delta_regression_metrics_v1.csv,rmse_delta_c,DERIVED_TREND,CONTINUOUS_NUMERIC,10,10,1.0,10,1.0,1.4137420780754886,3.101225645851877,False
r4f4_window_residual_context_summary_v1.csv,primary_residual_window_ready,WIND,BOOLEAN_FLAG,3,3,1.0,1,0.0,0.0,0.0,False
r4f5c_cross_car_window_anchor_metrics_v1.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,9,9,1.0,3,1.0,20.0,45.0,False
r4f5c_cross_car_window_anchor_metrics_v2.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,18,18,1.0,3,1.0,20.0,45.0,False
r4f6i_reference_type_repeat_window_metrics_v1.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,9,9,1.0,3,1.0,20.0,45.0,False
r4p0_baseline_feasibility_v1.csv,timed_cross_car_attempts_receiving_baseline,TIME,LOW_CARDINALITY_NUMERIC,4,4,1.0,3,1.0,40.0,123.0,False
r4p0_baseline_feasibility_v1.csv,retrospective_window_effect_suitability,WIND,TEXT_OR_MIXED,4,4,1.0,4,0.0,,,False
