fused_decision_id,year,driver,regime,benchmark_type,current_result_speed_mph,benchmark_speed_mph,assumed_time_remaining_minutes,time_remaining_semantics,priority_wait_reduction_fraction,priority_wait_reduction_percent,priority_reduction_semantics,n_draws,lane2_wait_support_minutes,lane1_effective_wait_support_minutes,retain_p_completed,retain_p_final_result_exists,retain_p_final_meets_benchmark,retain_p_final_improves_current,retain_p_final_worse_than_current,retain_expected_final_speed_mph,withdraw_p_completed,withdraw_p_final_result_exists,withdraw_p_no_final_result,withdraw_p_final_meets_benchmark,withdraw_p_final_beats_current,withdraw_p_final_worse_than_current,withdraw_expected_final_speed_conditional_mph,delta_completion_probability,delta_benchmark_success_probability,delta_improvement_probability,delta_no_result_probability,delta_downside_probability,withdraw_benchmark_probability_exceeds_retain,withdraw_completion_probability_exceeds_retain,dynamic_competitor_evolution_used,historical_priority_advantage_claimed
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.4966,1.0,1.0,0.38215,0.0,231.51927447861055,0.4966,0.4966,0.5034,0.41565,0.38215,0.61785,231.80789061639445,0.0,-0.5843499999999999,0.0,0.5034,0.61785,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.4966,1.0,1.0,0.38215,0.0,231.51927447861055,0.4966,0.4966,0.5034,0.41565,0.38215,0.61785,231.80789061639445,0.0,-0.5843499999999999,0.0,0.5034,0.61785,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.4966,1.0,1.0,0.38215,0.0,231.51927447861055,0.74755,0.74755,0.25245,0.62435,0.5741,0.4259,231.81309096771562,0.25095000000000006,-0.37565000000000004,0.19195000000000007,0.25245,0.4259,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.4966,1.0,1.0,0.38215,0.0,231.51927447861055,1.0,1.0,0.0,0.8354,0.7671,0.2329,231.81280184455287,0.5034000000000001,-0.16459999999999997,0.38495,0.0,0.2329,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.5005,1.0,1.0,0.3813,0.0,231.52518942186447,0.5005,0.5005,0.4995,0.41345,0.3813,0.6187,231.80359925079088,0.0,-0.58655,0.0,0.4995,0.6187,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.5005,1.0,1.0,0.3813,0.0,231.52518942186447,0.75065,0.75065,0.24935,0.6202,0.5712,0.4288,231.8032047446845,0.2501500000000001,-0.3798,0.18990000000000007,0.24935,0.4288,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.5005,1.0,1.0,0.3813,0.0,231.52518942186447,1.0,1.0,0.0,0.8263,0.7601,0.2399,231.80216587250973,0.49950000000000006,-0.17369999999999997,0.3788,0.0,0.2399,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.5005,1.0,1.0,0.3813,0.0,231.52518942186447,1.0,1.0,0.0,0.8263,0.7601,0.2399,231.80216587250973,0.49950000000000006,-0.17369999999999997,0.3788,0.0,0.2399,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.75215,1.0,1.0,0.5824,0.0,231.75077735345428,0.75215,0.75215,0.24785,0.63075,0.5824,0.4176,231.8332801055889,0.0,-0.36924999999999997,0.0,0.24785,0.4176,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.75215,1.0,1.0,0.5824,0.0,231.75077735345428,1.0,1.0,0.0,0.8372,0.77065,0.22935,231.82572334462992,0.24785000000000001,-0.16279999999999994,0.18824999999999992,0.0,0.22935,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.75215,1.0,1.0,0.5824,0.0,231.75077735345428,1.0,1.0,0.0,0.8372,0.77065,0.22935,231.82572334462992,0.24785000000000001,-0.16279999999999994,0.18824999999999992,0.0,0.22935,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.75215,1.0,1.0,0.5824,0.0,231.75077735345428,1.0,1.0,0.0,0.8372,0.77065,0.22935,231.82572334462992,0.24785000000000001,-0.16279999999999994,0.18824999999999992,0.0,0.22935,False,True,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,1.0,0.76425,0.0,231.94415648684088,1.0,1.0,0.0,0.83015,0.76425,0.23575,231.80715731660467,0.0,-0.16984999999999995,0.0,0.0,0.23575,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,1.0,0.76425,0.0,231.94415648684088,1.0,1.0,0.0,0.83015,0.76425,0.23575,231.80715731660467,0.0,-0.16984999999999995,0.0,0.0,0.23575,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,1.0,0.76425,0.0,231.94415648684088,1.0,1.0,0.0,0.83015,0.76425,0.23575,231.80715731660467,0.0,-0.16984999999999995,0.0,0.0,0.23575,False,False,False,False
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,DAY1,FAST_NINE_ADVANCEMENT,231.104,230.864,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,1.0,0.76425,0.0,231.94415648684088,1.0,1.0,0.0,0.83015,0.76425,0.23575,231.80715731660467,0.0,-0.16984999999999995,0.0,0.0,0.23575,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,1.0,0.0,0.0,233.398,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,1.0,0.0,0.0,233.398,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,1.0,0.0,0.0,233.398,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,1.0,0.0,0.0,233.398,0.24405,0.24405,0.75595,0.22435,0.0649,0.9351,232.7275618918856,0.24405,-0.77565,0.0649,0.75595,0.9351,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.25195,1.0,1.0,0.0684,0.0,233.44238449937953,0.25195,0.25195,0.74805,0.2309,0.0684,0.9316,232.7391763089506,0.0,-0.7691,0.0,0.74805,0.9316,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.25195,1.0,1.0,0.0684,0.0,233.44238449937953,0.25195,0.25195,0.74805,0.2309,0.0684,0.9316,232.7391763089506,0.0,-0.7691,0.0,0.74805,0.9316,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.25195,1.0,1.0,0.0684,0.0,233.44238449937953,0.25195,0.25195,0.74805,0.2309,0.0684,0.9316,232.7391763089506,0.0,-0.7691,0.0,0.74805,0.9316,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.25195,1.0,1.0,0.0684,0.0,233.44238449937953,0.5051,0.5051,0.4949,0.4622,0.13735,0.86265,232.7459679965019,0.25315,-0.5378000000000001,0.06895,0.4949,0.86265,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.25375,1.0,1.0,0.06445,0.0,233.4391540267507,0.25375,0.25375,0.74625,0.23165,0.06445,0.93555,232.7154254359763,0.0,-0.76835,0.0,0.74625,0.93555,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.25375,1.0,1.0,0.06445,0.0,233.4391540267507,0.50115,0.50115,0.49885,0.4565,0.129,0.871,232.71853994801825,0.2474,-0.5435,0.06455000000000001,0.49885,0.871,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.25375,1.0,1.0,0.06445,0.0,233.4391540267507,0.50115,0.50115,0.49885,0.4565,0.129,0.871,232.71853994801825,0.2474,-0.5435,0.06455000000000001,0.49885,0.871,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.25375,1.0,1.0,0.06445,0.0,233.4391540267507,1.0,1.0,0.0,0.91375,0.2559,0.7441,232.71860158591457,0.7462500000000001,-0.08625000000000005,0.19145,0.0,0.7441,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.50205,1.0,1.0,0.1316,0.0,233.48170549935497,0.50205,0.50205,0.49795,0.4596,0.1316,0.8684,232.71969374423048,0.0,-0.5404,0.0,0.49795,0.8684,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.50205,1.0,1.0,0.1316,0.0,233.48170549935497,0.50205,0.50205,0.49795,0.4596,0.1316,0.8684,232.71969374423048,0.0,-0.5404,0.0,0.49795,0.8684,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.50205,1.0,1.0,0.1316,0.0,233.48170549935497,0.74995,0.74995,0.25005,0.6855,0.1955,0.8045,232.71527430649957,0.2479,-0.3145,0.06390000000000001,0.25005,0.8045,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.50205,1.0,1.0,0.1316,0.0,233.48170549935497,1.0,1.0,0.0,0.91565,0.26205,0.73795,232.72126370234466,0.49795,-0.08435000000000004,0.13045,0.0,0.73795,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.4958,1.0,1.0,0.132,0.0,233.48269137739572,0.4958,0.4958,0.5042,0.45295,0.132,0.868,232.72660915543094,0.0,-0.54705,0.0,0.5042,0.868,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.4958,1.0,1.0,0.132,0.0,233.48269137739572,0.7452,0.7452,0.2548,0.68135,0.19995,0.80005,232.73235696141575,0.24939999999999996,-0.31865,0.06794999999999998,0.2548,0.80005,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.4958,1.0,1.0,0.132,0.0,233.48269137739572,1.0,1.0,0.0,0.9152,0.26735,0.73265,232.73459699453772,0.5042,-0.08479999999999999,0.13534999999999997,0.0,0.73265,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.4958,1.0,1.0,0.132,0.0,233.48269137739572,1.0,1.0,0.0,0.9152,0.26735,0.73265,232.73459699453772,0.5042,-0.08479999999999999,0.13534999999999997,0.0,0.73265,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.7512,1.0,1.0,0.195,0.0,233.52488030802152,0.7512,0.7512,0.2488,0.6873,0.195,0.805,232.72787072093686,0.0,-0.3127,0.0,0.2488,0.805,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.7512,1.0,1.0,0.195,0.0,233.52488030802152,1.0,1.0,0.0,0.91385,0.26045,0.73955,232.72409013428967,0.24880000000000002,-0.08614999999999995,0.06545000000000001,0.0,0.73955,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.7512,1.0,1.0,0.195,0.0,233.52488030802152,1.0,1.0,0.0,0.91385,0.26045,0.73955,232.72409013428967,0.24880000000000002,-0.08614999999999995,0.06545000000000001,0.0,0.73955,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.7512,1.0,1.0,0.195,0.0,233.52488030802152,1.0,1.0,0.0,0.91385,0.26045,0.73955,232.72409013428967,0.24880000000000002,-0.08614999999999995,0.06545000000000001,0.0,0.73955,False,True,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,1.0,0.26335,0.0,233.56612300011977,1.0,1.0,0.0,0.91845,0.26335,0.73665,232.7279128275035,0.0,-0.08155000000000001,0.0,0.0,0.73665,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,1.0,0.26335,0.0,233.56612300011977,1.0,1.0,0.0,0.91845,0.26335,0.73665,232.7279128275035,0.0,-0.08155000000000001,0.0,0.0,0.73665,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,1.0,0.26335,0.0,233.56612300011977,1.0,1.0,0.0,0.91845,0.26335,0.73665,232.7279128275035,0.0,-0.08155000000000001,0.0,0.0,0.73665,False,False,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,TOP_12_ADVANCEMENT,233.398,231.273,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,1.0,0.26335,0.0,233.56612300011977,1.0,1.0,0.0,0.91845,0.26335,0.73665,232.7279128275035,0.0,-0.08155000000000001,0.0,0.0,0.73665,False,False,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,1.0,0.0,0.0,232.857,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,1.0,0.0,0.0,232.857,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,1.0,0.0,0.0,232.857,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,1.0,0.0,0.0,232.857,0.2534,0.2534,0.7466,0.2534,0.12865,0.87135,232.87940731902668,0.2534,-0.7465999999999999,0.12865,0.7466,0.87135,False,True,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2504,1.0,1.0,0.1242,0.0,232.9642286180105,0.2504,0.2504,0.7496,0.2504,0.1242,0.8758,232.87744389872663,0.0,-0.7496,0.0,0.7496,0.8758,False,False,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,TOP_12_ADVANCEMENT,232.857,227.72,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2504,1.0,1.0,0.1242,0.0,232.9642286180105,0.2504,0.2504,0.7496,0.2504,0.1242,0.8758,232.87744389872663,0.0,-0.7496,0.0,0.7496,0.8758,False,False,False,False
