fused_decision_id,year,driver,regime,action,protected_result_exists_at_decision,assumed_time_remaining_minutes,time_remaining_semantics,n_draws,mc_status,performance_sample_ready,predictive_mean_mph,predictive_sd_mph,performance_support_count,uncertainty_class,current_result_speed_mph,benchmark_type,benchmark_rank,benchmark_speed_mph,p_reattempt_completed,p_final_result_exists,p_no_final_result,p_new_attempt_beats_current_result,p_new_attempt_meets_or_exceeds_decision_benchmark,p_final_result_meets_or_exceeds_decision_benchmark,p_final_result_worse_than_current,p_protected_result_surrendered,expected_new_attempt_speed_mph,expected_final_result_speed_conditional_mph,final_speed_q05_mph,final_speed_q25_mph,final_speed_q50_mph,final_speed_q75_mph,final_speed_q95_mph,wait_mean_minutes,wait_q05_minutes,wait_q50_minutes,wait_q95_minutes,run_duration_mean_minutes,completion_time_mean_minutes,dynamic_competitor_evolution_used,interruption_model_used
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,STOP,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,,,0.0,0.0,0.0,,229.891,229.891,229.891,229.891,229.891,229.891,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.74464476611092,229.891,229.891,229.891,229.891,229.891,229.891,23.75875,5.0,30.0,45.0,2.599150964971869,26.357900964971872,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.25315,1.0,0.0,0.11185,0.05115,0.05115,0.0,0.0,229.72455332568632,229.97389821129045,229.891,229.891,229.891,229.891,230.57544763201577,23.681,5.0,15.0,45.0,2.5992829838394624,26.280282983839466,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.25195,1.0,0.0,0.1082,0.0527,0.0527,0.0,0.0,229.7319024320807,229.9735744340597,229.891,229.891,229.891,229.891,230.587540361336,23.66075,5.0,15.0,45.0,2.5991110043590613,26.25986100435906,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.4958,1.0,0.0,0.21865,0.10045,0.10045,0.0,0.0,229.7481208497887,230.05422449588087,229.891,229.891,229.891,229.891,231.02904147861753,23.84575,5.0,30.0,45.0,2.5990648092123907,26.444814809212392,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.50165,1.0,0.0,0.2205,0.10585,0.10585,0.0,0.0,229.73512504152293,230.057408333503,229.891,229.891,229.891,229.891,231.04232092741563,23.6805,5.0,15.0,45.0,2.5991050574747794,26.27960505747478,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.74525,1.0,0.0,0.3274,0.1557,0.1557,0.0,0.0,229.74629500182158,230.13934433218543,229.891,229.891,229.891,230.16199726932925,231.26901095400143,23.9515,5.0,30.0,45.0,2.5992176782267795,26.550717678226782,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,RETAIN_AND_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,1.0,1.0,0.0,0.43965,0.2109,0.2109,0.0,0.0,229.73984089433648,230.2224576368542,229.891,229.891,229.891,230.42120762461406,231.3990966492981,23.7275,5.0,15.0,45.0,2.599100300402242,26.32660030040224,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,229.73250349863133,,,,,,,23.915,5.0,30.0,45.0,2.599367807857376,26.51436780785738,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.24965,0.24965,0.75035,0.10985,0.0524,0.0524,0.89015,1.0,229.74096098006245,229.73433735838566,228.09978698773926,229.0491418004762,229.729578500158,230.41847250518606,231.37819474520145,23.80825,5.0,30.0,45.0,2.5992002234837104,26.40745022348371,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.2565,0.2565,0.7435,0.114,0.0533,0.0533,0.886,1.0,229.7394697256635,229.7382222493678,228.07993498388834,229.07109358358696,229.75002741275404,230.40776127707016,231.39302651570296,23.66925,5.0,15.0,45.0,2.599192553946244,26.26844255394624,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.4954,0.4954,0.5046,0.2173,0.1026,0.1026,0.7827,1.0,229.73326295134322,229.7331571657015,228.0536318860354,229.05244016892863,229.731222552037,230.41236656874995,231.39757428469358,23.9015,5.0,30.0,45.0,2.599326968640094,26.500826968640094,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.4984,0.4984,0.5016,0.22085,0.1059,0.1059,0.77915,1.0,229.73762827260015,229.73981973999344,228.0603173244551,229.05141901928528,229.7489167031785,230.4257422913906,231.39105154543512,23.7125,5.0,30.0,45.0,2.599320577970588,26.31182057797059,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,0.75065,0.75065,0.24935,0.3325,0.15765,0.15765,0.6675,1.0,229.73913560982066,229.7395490366853,228.06974032550397,229.05815427481699,229.74223198852297,230.42238973838542,231.38992618972978,23.86025,5.0,30.0,45.0,2.5995070620785015,26.4597570620785,False,False
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.73651300905,1.006927726693,,MODERATE_N_10_19,229.891,FAST_NINE_ADVANCEMENT,9.0,230.557,1.0,1.0,0.0,0.44095,0.204,0.204,0.55905,1.0,229.73530405018377,229.73530405018377,228.0736222891238,229.06468715455657,229.73784553923105,230.41465810143586,231.38649579319411,23.7095,5.0,15.0,45.0,2.599478942281059,26.308978942281055,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,STOP,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,,,1.0,0.0,0.0,,233.398,233.398,233.398,233.398,233.398,233.398,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,232.7212132000274,233.398,233.398,233.398,233.398,233.398,233.398,23.90225,5.0,30.0,45.0,2.5991970420336457,26.501447042033647,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.2518,1.0,0.0,0.06555,0.2299,1.0,0.0,0.0,232.72489689294045,233.43965867450257,233.398,233.398,233.398,233.398,233.5976418031314,23.68025,5.0,15.0,45.0,2.5991732923022295,26.279423292302237,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.2476,1.0,0.0,0.06655,0.22695,1.0,0.0,0.0,232.72868110022392,233.4401818246372,233.398,233.398,233.398,233.398,233.61625939703268,23.78675,5.0,30.0,45.0,2.5993118700865323,26.386061870086532,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.499,1.0,0.0,0.13,0.45405,1.0,0.0,0.0,232.72959412602103,233.47967884913618,233.398,233.398,233.398,233.398,234.0629604100471,23.77775,5.0,30.0,45.0,2.5991606122549435,26.37691061225494,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.49495,1.0,0.0,0.1304,0.452,1.0,0.0,0.0,232.72756873598482,233.48195166088948,233.398,233.398,233.398,233.398,234.08568622552426,23.821,5.0,30.0,45.0,2.599271490172551,26.420271490172553,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.7538,1.0,0.0,0.19915,0.68855,1.0,0.0,0.0,232.7242892656405,233.52476410392188,233.398,233.398,233.398,233.398,234.32161343541372,23.61275,5.0,15.0,45.0,2.5993091775390287,26.21205917753903,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,RETAIN_AND_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,1.0,1.0,0.0,0.271,0.91895,1.0,0.0,0.0,232.7429652597034,233.56990372661818,233.398,233.398,233.398,233.46334246437038,234.46676579793734,23.7345,5.0,30.0,45.0,2.5990735568612813,26.333573556861282,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,232.7476950017226,,,,,,,23.66425,5.0,15.0,45.0,2.5991459543033,26.2633959543033,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.2482,0.2482,0.7518,0.0688,0.2264,0.2264,0.9312,1.0,232.72911796924305,232.75048238584432,230.95464374272984,232.0137411114749,232.765334533128,233.48374515627853,234.4806956995107,23.762,5.0,30.0,45.0,2.599417647089114,26.361417647089116,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.2527,0.2527,0.7473,0.0663,0.23215,0.23215,0.9337,1.0,232.73857426649016,232.73453239339403,230.99739644398824,232.0109087848656,232.71090976194216,233.43867125018596,234.48904320663232,23.744,5.0,30.0,45.0,2.5993846842982697,26.343384684298268,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.4965,0.4965,0.5035,0.1316,0.45435,0.45435,0.8684,1.0,232.7277232192986,232.72279252630864,231.00994037773847,231.99273354275988,232.70814580728057,233.44569508277235,234.47785850886763,23.86125,5.0,30.0,45.0,2.599424329786815,26.46067432978682,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.5014,0.5014,0.4986,0.12955,0.4562,0.4562,0.87045,1.0,232.72338411090755,232.71036738868403,230.95461972232565,231.99911998306382,232.70967530894887,233.43127674178385,234.4601267163682,23.71475,5.0,15.0,45.0,2.5989198433650604,26.31366984336506,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,0.75045,0.75045,0.24955,0.20435,0.6902,0.6902,0.79565,1.0,232.7482574484368,232.74810702562294,231.0399112987273,232.0277427003626,232.7526875445015,233.46718275832703,234.4790147123424,23.69275,5.0,15.0,45.0,2.5994384398423738,26.29218843984237,False,False
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.729272115385,1.055481562096,,LIMITED_N_3_9,233.398,TOP_12_ADVANCEMENT,12.0,231.273,1.0,1.0,0.0,0.2638,0.91475,0.91475,0.7362,1.0,232.7386687225027,232.7386687225027,230.98611554441808,232.028314741176,232.74207699566938,233.44612619541672,234.49057413983056,23.701,5.0,15.0,45.0,2.5994440066179725,26.300444006617973,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,STOP,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,,,1.0,0.0,0.0,,232.857,232.857,232.857,232.857,232.857,232.857,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,RETAIN_AND_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,232.87604627403016,232.857,232.857,232.857,232.857,232.857,232.857,23.594,5.0,15.0,45.0,2.5992375815445548,26.193237581544555,False,False
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,DAY1,RETAIN_AND_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,232.881302350427,1.068205345863,,LIMITED_N_3_9,232.857,TOP_12_ADVANCEMENT,12.0,227.72,0.252,1.0,0.0,0.1306,0.252,1.0,0.0,0.0,232.87928395537892,232.96759698683945,232.857,232.857,232.857,232.857,233.78262738550728,23.64675,5.0,15.0,45.0,2.599218330025616,26.245968330025615,False,False
