file,column,classes,sample_nonempty,sample_numeric,numeric_fraction
r4f1_day1_fused_interface_summary_v1.csv,year,YEAR,5,5,1.0
r4f1_day1_fused_interface_v1.csv,benchmark_speed_mph,PERFORMANCE,50,50,1.0
r4f1_day1_fused_interface_v1.csv,decision_time_utc,TIME,79,0,0.0
r4f1_day1_fused_interface_v1.csv,driver_name,DRIVER_IDENTITY,138,0,0.0
r4f1_day1_fused_interface_v1.csv,year,YEAR,138,138,1.0
r4f2_canonical_fused_decision_dataset_v1.csv,benchmark_speed_mph,PERFORMANCE,60,60,1.0
r4f2_canonical_fused_decision_dataset_v1.csv,decision_time_utc,TIME,79,0,0.0
r4f2_canonical_fused_decision_dataset_v1.csv,driver_name,DRIVER_IDENTITY,148,0,0.0
r4f2_canonical_fused_decision_dataset_v1.csv,year,YEAR,148,148,1.0
r4f2_canonical_fused_decision_dataset_v2.csv,benchmark_speed_mph,PERFORMANCE,60,60,1.0
r4f2_canonical_fused_decision_dataset_v2.csv,decision_time_utc,TIME,79,0,0.0
r4f2_canonical_fused_decision_dataset_v2.csv,driver_name,DRIVER_IDENTITY,148,0,0.0
r4f2_canonical_fused_decision_dataset_v2.csv,year,YEAR,148,148,1.0
r4f2_canonical_fused_decision_summary_v1.csv,year,YEAR,8,8,1.0
r4f2_canonical_fused_decision_summary_v2.csv,year,YEAR,8,8,1.0
r4f3_shared_state_linkage_audit_v1.csv,decision_time_utc,TIME,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,driver_name,DRIVER_IDENTITY,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,hrrr_selected_cycle_utc,TIME;FORECAST,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,hrrr_supports_decision_time,FORECAST,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,hrrr_supports_plus_30m,FORECAST,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,performance_speed_mph,PERFORMANCE,50,50,1.0
r4f3_shared_state_linkage_audit_v1.csv,prior_other_car_median_speed_10m,PERFORMANCE,48,48,1.0
r4f3_shared_state_linkage_audit_v1.csv,prior_other_car_median_speed_20m,PERFORMANCE,50,50,1.0
r4f3_shared_state_linkage_audit_v1.csv,prior_other_car_median_speed_30m,PERFORMANCE,50,50,1.0
r4f3_shared_state_linkage_audit_v1.csv,ptsc_track_temp,TRACK_TEMP,0,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,whole_field_window_context_20m_ready,WIND,50,0,0.0
r4f3_shared_state_linkage_audit_v1.csv,year,YEAR,50,50,1.0
r4f3_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,3,3,1.0
r4f3_shared_state_linkage_summary_v1.csv,window20_ready,WIND,3,3,1.0
r4f3_shared_state_linkage_summary_v1.csv,year,YEAR,3,3,1.0
r4f3a_shared_state_linkage_repaired_v1.csv,decision_time_utc,TIME,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,driver_name,DRIVER_IDENTITY,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_selected_cycle_utc,TIME;FORECAST,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_supports_decision_time,FORECAST,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_supports_plus_30m,FORECAST,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,performance_speed_mph,PERFORMANCE,50,50,1.0
r4f3a_shared_state_linkage_repaired_v1.csv,prior_other_car_median_speed_10m,PERFORMANCE,48,48,1.0
r4f3a_shared_state_linkage_repaired_v1.csv,prior_other_car_median_speed_20m,PERFORMANCE,50,50,1.0
r4f3a_shared_state_linkage_repaired_v1.csv,prior_other_car_median_speed_30m,PERFORMANCE,50,50,1.0
r4f3a_shared_state_linkage_repaired_v1.csv,ptsc_selected_time_utc,TIME,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,ptsc_track_temp,TRACK_TEMP,0,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,whole_field_window_context_20m_ready,WIND,50,0,0.0
r4f3a_shared_state_linkage_repaired_v1.csv,year,YEAR,50,50,1.0
r4f3a_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,3,3,1.0
r4f3a_shared_state_linkage_summary_v1.csv,window20_ready,WIND,3,3,1.0
r4f3a_shared_state_linkage_summary_v1.csv,year,YEAR,3,3,1.0
r4f3b_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,3,3,1.0
r4f3b_shared_state_linkage_summary_v1.csv,window20_ready,WIND,3,3,1.0
r4f3b_shared_state_linkage_summary_v1.csv,year,YEAR,3,3,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,decision_time_utc,TIME,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,driver_name,DRIVER_IDENTITY,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_selected_cycle_utc,TIME;FORECAST,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_supports_decision_time,FORECAST,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_supports_plus_30m,FORECAST,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,performance_speed_mph,PERFORMANCE,50,50,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,prior_other_car_median_speed_10m,PERFORMANCE,48,48,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,prior_other_car_median_speed_20m,PERFORMANCE,50,50,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,prior_other_car_median_speed_30m,PERFORMANCE,50,50,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_selected_time_utc,TIME,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temp,TRACK_TEMP,0,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temp_c,TRACK_TEMP,50,50,1.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temperature_value_available,TRACK_TEMP,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,whole_field_window_context_20m_ready,WIND,50,0,0.0
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,year,YEAR,50,50,1.0
r4f4_cross_car_residual_observations_v1.csv,attempt_id,ATTEMPT_ID,40,0,0.0
r4f4_cross_car_residual_observations_v1.csv,attempt_time_utc,TIME,40,0,0.0
r4f4_cross_car_residual_observations_v1.csv,driver_name,DRIVER_IDENTITY,40,0,0.0
r4f4_cross_car_residual_observations_v1.csv,minutes_since_reference,REFERENCE,40,40,1.0
r4f4_cross_car_residual_observations_v1.csv,observed_speed_mph,PERFORMANCE,40,40,1.0
r4f4_cross_car_residual_observations_v1.csv,reference_attempt_id,REFERENCE,40,0,0.0
r4f4_cross_car_residual_observations_v1.csv,reference_speed_mph,REFERENCE,40,40,1.0
r4f4_cross_car_residual_observations_v1.csv,reference_time_utc,TIME;REFERENCE,40,0,0.0
r4f4_cross_car_residual_observations_v1.csv,year,YEAR,40,40,1.0
r4f4_decision_window_residual_context_v1.csv,decision_time_utc,TIME,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,driver_name,DRIVER_IDENTITY,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,hrrr_selected_cycle_utc,TIME;FORECAST,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,hrrr_supports_decision_time,FORECAST,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,hrrr_supports_plus_30m,FORECAST,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,performance_speed_mph,PERFORMANCE,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,prior_other_car_median_speed_10m,PERFORMANCE,48,48,1.0
r4f4_decision_window_residual_context_v1.csv,prior_other_car_median_speed_20m,PERFORMANCE,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,prior_other_car_median_speed_30m,PERFORMANCE,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,ptsc_selected_time_utc,TIME,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temp,TRACK_TEMP,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temp_c,TRACK_TEMP,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temperature_value_available,TRACK_TEMP,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_car_count,WIND,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_improve_fraction,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_mean_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_median_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_car_count,WIND,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_improve_fraction,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_mean_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_median_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_car_count,WIND,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_improve_fraction,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_mean_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_median_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_car_count,WIND,50,50,1.0
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_improve_fraction,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_mean_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_median_mph,WIND,0,0,0.0
r4f4_decision_window_residual_context_v1.csv,residual_window_primary_ready,WIND,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,whole_field_latent_window_evidence_status,WIND,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,whole_field_window_context_20m_ready,WIND,50,0,0.0
r4f4_decision_window_residual_context_v1.csv,year,YEAR,50,50,1.0
r4f4_window_residual_context_summary_v1.csv,primary_residual_window_ready,WIND,3,3,1.0
r4f4_window_residual_context_summary_v1.csv,year,YEAR,3,3,1.0
r4f4b_repeat_residual_temporal_position_audit_v1.csv,attempt_id,ATTEMPT_ID,40,0,0.0
r4f4b_repeat_residual_temporal_position_audit_v1.csv,repeat_time_utc,TIME,40,0,0.0
r4f4b_repeat_residual_temporal_position_audit_v1.csv,year,YEAR,40,40,1.0
r4f4b_repeat_residual_temporal_position_audit_v2.csv,attempt_id,ATTEMPT_ID,40,0,0.0
r4f4b_repeat_residual_temporal_position_audit_v2.csv,repeat_time_utc,TIME,40,0,0.0
r4f4b_repeat_residual_temporal_position_audit_v2.csv,year,YEAR,40,40,1.0
r4f4b_repeat_residual_temporal_position_summary_v1.csv,first_development_decision_utc,TIME,3,0,0.0
r4f4b_repeat_residual_temporal_position_summary_v1.csv,first_repeat_residual_utc,TIME,4,0,0.0
r4f4b_repeat_residual_temporal_position_summary_v1.csv,last_development_decision_utc,TIME,3,0,0.0
r4f4b_repeat_residual_temporal_position_summary_v1.csv,year,YEAR,4,4,1.0
r4f4b_repeat_residual_temporal_position_summary_v2.csv,first_repeat_residual_utc,TIME,4,0,0.0
r4f4b_repeat_residual_temporal_position_summary_v2.csv,last_development_decision_utc,TIME,3,0,0.0
r4f4b_repeat_residual_temporal_position_summary_v2.csv,repeat_no_decision_reference,REFERENCE,4,4,1.0
r4f4b_repeat_residual_temporal_position_summary_v2.csv,year,YEAR,4,4,1.0
r4f5a_offline_repeat_latent_window_summary_v1.csv,year,YEAR,5,5,1.0
r4f5a_offline_repeat_latent_window_target_v1.csv,grid_time_utc,TIME,500,0,0.0
r4f5a_offline_repeat_latent_window_target_v1.csv,offline_window_class,WIND,500,0,0.0
r4f5a_offline_repeat_latent_window_target_v1.csv,year,YEAR,500,500,1.0
r4f5b_first_run_field_residuals_v1.csv,attempt_id,ATTEMPT_ID,79,0,0.0
r4f5b_first_run_field_residuals_v1.csv,attempt_time_utc,TIME,79,0,0.0
r4f5b_first_run_field_residuals_v1.csv,driver_name,DRIVER_IDENTITY,79,0,0.0
r4f5b_first_run_field_residuals_v1.csv,observed_speed_mph,PERFORMANCE,79,79,1.0
r4f5b_first_run_field_residuals_v1.csv,year,YEAR,79,79,1.0
r4f5b_partial_pooled_latent_window_summary_v1.csv,year,YEAR,5,5,1.0
r4f5b_partial_pooled_latent_window_target_v1.csv,grid_time_utc,TIME,500,0,0.0
r4f5b_partial_pooled_latent_window_target_v1.csv,latent_window_class,WIND,500,0,0.0
r4f5b_partial_pooled_latent_window_target_v1.csv,latent_window_target_mph,WIND,253,253,1.0
r4f5b_partial_pooled_latent_window_target_v1.csv,window_half_width_minutes,WIND,500,500,1.0
r4f5b_partial_pooled_latent_window_target_v1.csv,year,YEAR,500,500,1.0
r4f5c_cross_car_window_anchor_metrics_v1.csv,window_minutes,WIND,9,9,1.0
r4f5c_cross_car_window_anchor_metrics_v2.csv,window_minutes,WIND,18,18,1.0
r4f5c_cross_car_window_anchor_validation_v1.csv,attempt_id,ATTEMPT_ID,40,0,0.0
r4f5c_cross_car_window_anchor_validation_v1.csv,target_time_utc,TIME,40,0,0.0
r4f5c_cross_car_window_anchor_validation_v1.csv,year,YEAR,40,40,1.0
r4f5c_cross_car_window_anchor_year_metrics_v2.csv,year,YEAR,4,4,1.0
r4f6b_presession_candidate_semantic_verification_v1.csv,meta_reference_score,REFERENCE,21,21,1.0
r4f6b_presession_candidate_semantic_verification_v1.csv,numeric_speed_hits,PERFORMANCE,21,21,1.0
r4f6b_presession_candidate_year_coverage_v1.csv,local_reference_status,REFERENCE,6,0,0.0
r4f6b_presession_candidate_year_coverage_v1.csv,year,YEAR,6,6,1.0
r4f6c_fast_friday_source_map_v1.csv,reference_priority,REFERENCE,6,0,0.0
r4f6c_fast_friday_source_map_v1.csv,year,YEAR,6,6,1.0
r4f6d_fast_friday_numeric_acquisition_manifest_v1.csv,reference_role,REFERENCE,10,0,0.0
r4f6d_fast_friday_numeric_acquisition_manifest_v1.csv,year,YEAR,10,10,1.0
r4f6e_fast_friday_numeric_content_audit_v1.csv,reference_role,REFERENCE,10,0,0.0
r4f6e_fast_friday_numeric_content_audit_v1.csv,year,YEAR,10,10,1.0
r4f6e_fast_friday_numeric_year_summary_v1.csv,year,YEAR,5,5,1.0
r4f6e_fast_friday_pdf_recovery_v1.csv,year,YEAR,2,2,1.0
r4f6f_canonical_fast_friday_reference_panel_v1.csv,driver_name,DRIVER_IDENTITY,2,0,0.0
r4f6f_canonical_fast_friday_reference_panel_v1.csv,reference_priority,REFERENCE,2,2,1.0
r4f6f_canonical_fast_friday_reference_panel_v1.csv,reference_speed_mph,REFERENCE,2,2,1.0
r4f6f_canonical_fast_friday_reference_panel_v1.csv,reference_type,REFERENCE,2,0,0.0
r4f6f_canonical_fast_friday_reference_panel_v1.csv,year,YEAR,2,2,1.0
r4f6f_fast_friday_extraction_diagnostics_v1.csv,year,YEAR,88,88,1.0
r4f6f_fast_friday_reference_summary_v1.csv,canonical_driver_references,REFERENCE,3,3,1.0
r4f6f_fast_friday_reference_summary_v1.csv,year,YEAR,3,3,1.0
r4f6f_v2_editorial_numeric_contexts.csv,year,YEAR,29,29,1.0
r4f6f_v2_known_driver_roster.csv,driver_name,DRIVER_IDENTITY,108,0,0.0
r4f6f_v2_known_driver_roster.csv,year,YEAR,108,108,1.0
r4f6f_v2_pdf_numeric_line_reconnaissance.csv,year,YEAR,68,68,1.0
r4f6g_canonical_fast_friday_reference_panel_v1.csv,driver_name,DRIVER_IDENTITY,69,0,0.0
r4f6g_canonical_fast_friday_reference_panel_v1.csv,reference_priority,REFERENCE,69,69,1.0
r4f6g_canonical_fast_friday_reference_panel_v1.csv,reference_speed_mph,REFERENCE,69,69,1.0
r4f6g_canonical_fast_friday_reference_panel_v1.csv,reference_type,REFERENCE,69,0,0.0
r4f6g_canonical_fast_friday_reference_panel_v1.csv,year,YEAR,69,69,1.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,driver_key,DRIVER_IDENTITY,71,0,0.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,driver_name,DRIVER_IDENTITY,71,0,0.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,reference_priority,REFERENCE,71,71,1.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,reference_speed_mph,REFERENCE,71,71,1.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,reference_type,REFERENCE,71,0,0.0
r4f6g_canonical_fast_friday_reference_panel_v2.csv,year,YEAR,71,71,1.0
r4f6g_fast_friday_all_reference_evidence_v1.csv,driver_name,DRIVER_IDENTITY,81,0,0.0
r4f6g_fast_friday_all_reference_evidence_v1.csv,reference_priority,REFERENCE,81,81,1.0
r4f6g_fast_friday_all_reference_evidence_v1.csv,reference_speed_mph,REFERENCE,81,81,1.0
r4f6g_fast_friday_all_reference_evidence_v1.csv,reference_type,REFERENCE,81,0,0.0
r4f6g_fast_friday_all_reference_evidence_v1.csv,year,YEAR,81,81,1.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,driver_key,DRIVER_IDENTITY,81,0,0.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,driver_name,DRIVER_IDENTITY,81,0,0.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,reference_priority,REFERENCE,81,81,1.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,reference_speed_mph,REFERENCE,81,81,1.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,reference_type,REFERENCE,81,0,0.0
r4f6g_fast_friday_all_reference_evidence_v2.csv,year,YEAR,81,81,1.0
r4f6g_fast_friday_reference_summary_v1.csv,year,YEAR,3,3,1.0
r4f6g_fast_friday_reference_summary_v2.csv,year,YEAR,3,3,1.0
r4f6h_entry_reference_metrics_v1.csv,centered_reference_residual_std_mph,REFERENCE,3,3,1.0
r4f6h_entry_reference_metrics_v1.csv,loo_reference_linear_mae_mph,REFERENCE,2,2,1.0
r4f6h_entry_reference_metrics_v1.csv,pearson_reference_vs_first_qual,REFERENCE,3,3,1.0
r4f6h_entry_reference_metrics_v1.csv,reference_types,REFERENCE,3,0,0.0
r4f6h_entry_reference_metrics_v1.csv,year,YEAR,3,3,1.0
r4f6h_fast_friday_qualifying_join_v1.csv,attempt_id,ATTEMPT_ID,126,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,driver_key,DRIVER_IDENTITY,126,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,driver_name,DRIVER_IDENTITY,126,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,reference_model_role,REFERENCE,126,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,reference_residual_mph,REFERENCE,126,126,1.0
r4f6h_fast_friday_qualifying_join_v1.csv,reference_speed_mph,REFERENCE,126,126,1.0
r4f6h_fast_friday_qualifying_join_v1.csv,reference_type,REFERENCE,126,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,speed_mph,PERFORMANCE,126,126,1.0
r4f6h_fast_friday_qualifying_join_v1.csv,time_utc,TIME,38,0,0.0
r4f6h_fast_friday_qualifying_join_v1.csv,year,YEAR,126,126,1.0
r4f6h_repeat_window_validation_metrics_v1.csv,window_mae_mph,WIND,6,6,1.0
r4f6h_repeat_window_validation_metrics_v1.csv,window_minutes,WIND,9,9,1.0
r4f6h_repeat_window_validation_metrics_v1.csv,window_pearson,WIND,6,6,1.0
r4f6h_repeat_window_validation_metrics_v1.csv,window_rmse_mph,WIND,6,6,1.0
r4f6h_repeat_window_validation_metrics_v1.csv,window_sign_accuracy,WIND,6,6,1.0
r4f6h_repeat_window_validation_rows_v1.csv,actual_repeat_delta_mph,DERIVED_TREND,13,13,1.0
r4f6h_repeat_window_validation_rows_v1.csv,driver_name,DRIVER_IDENTITY,13,0,0.0
r4f6h_repeat_window_validation_rows_v1.csv,first_speed_mph,PERFORMANCE,13,13,1.0
r4f6h_repeat_window_validation_rows_v1.csv,first_time_utc,TIME,13,0,0.0
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_20m,WIND,13,13,1.0
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_30m,WIND,13,13,1.0
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_45m,WIND,13,13,1.0
r4f6h_repeat_window_validation_rows_v1.csv,predicted_window_delta_20m,WIND;DERIVED_TREND,11,11,1.0
